Tarih,TP_FG_I9
2008-05-01,1391335.9
2008-06-01,1442688.4
2008-07-01,1442688.4
2008-08-01,1442688.4
2008-09-01,1460286.3
2008-10-01,1460286.3
2008-11-01,1460286.3
2008-12-01,1470312.1
2009-01-01,1477028.2
2009-02-01,1477028.2
2009-03-01,1477028.2
2009-04-01,1477163.5
2009-05-01,1477163.5
2009-06-01,1477163.5
2009-07-01,1477163.5
2009-08-01,1483775.6
2009-09-01,1483775.6
2009-10-01,1483775.6
2009-11-01,1483775.6
2009-12-01,1501638.0
2010-01-01,1504101.1
2010-02-01,1504642.6
2010-03-01,1504642.6
2010-04-01,1504642.6
2010-05-01,1504642.6
2010-06-01,1504642.6
2010-07-01,1504642.6
2010-08-01,1511254.6
2010-09-01,1511254.6
2010-10-01,1511254.6
2010-11-01,1552112.7
2010-12-01,1558858.4
2011-01-01,1568876.9
2011-02-01,1568876.9
2011-03-01,1568876.9
2011-04-01,1568876.9
2011-05-01,1568876.9
2011-06-01,1568876.9
2011-07-01,1568876.9
2011-08-01,1644086.8
2011-09-01,1644086.8
2011-10-01,1644086.8
2011-11-01,1658777.2
2011-12-01,1677329.8
2012-01-01,1688424.3
2012-02-01,1688695.1
2012-03-01,1688695.1
2012-04-01,1688695.1
2012-05-01,1688695.1
2012-06-01,1688695.1
2012-07-01,1701919.1
2012-08-01,1701919.1
2012-09-01,1792105.5
2012-10-01,1792105.5
2012-11-01,1792105.5
2012-12-01,1796572.9
2013-01-01,1810932.7
2013-02-01,1810932.7
2013-03-01,1810932.7
2013-04-01,1810932.7
2013-05-01,1810932.7
2013-06-01,1810932.7
2013-07-01,1820824.2
2013-08-01,1820824.2
2013-09-01,1839985.6
2013-10-01,1839985.6
2013-11-01,1839985.6
2013-12-01,1839985.6
2014-01-01,1862731.2
2014-02-01,1924175.3
2014-03-01,1924175.3
2014-04-01,1924175.3
2014-05-01,1924175.3
2014-06-01,1973484.1
2014-07-01,1983428.6
2014-08-01,1983428.6
2014-09-01,1983428.6
2014-10-01,1983428.6
2014-11-01,1983428.6
2014-12-01,1983428.6
2015-01-01,1984764.4
2015-02-01,1984764.4
2015-03-01,1984764.4
2015-04-01,1984764.4
2015-05-01,1984764.4
2015-06-01,1984764.4
2015-07-01,1984764.4
2015-08-01,1984764.4
2015-09-01,1984764.4
2015-10-01,1984764.4
2015-11-01,1984764.4
2015-12-01,1984764.4
2016-01-01,2044934.3
2016-02-01,2160924.6
2016-03-01,2160924.6
2016-04-01,2160924.6
2016-05-01,2160924.6
2016-06-01,2201178.6
2016-07-01,2201178.6
2016-08-01,2201178.6
2016-09-01,2390876.5
2016-10-01,2390876.5
2016-11-01,2390876.5
2016-12-01,2390876.5
2017-01-01,2428487.8
2017-02-01,2428487.8
2017-03-01,2428487.8
2017-04-01,2428487.8
2017-05-01,2428487.8
2017-06-01,2439966.3
2017-07-01,2503837.6
2017-08-01,2503837.6
2017-09-01,2503837.6
2017-10-01,2509202.8
2017-11-01,2509202.8
2017-12-01,2509202.8
2018-01-01,2542538.1
2018-02-01,2542538.1
2018-03-01,2542538.1
2018-04-01,2542538.1
2018-05-01,2569745.1
2018-06-01,2569745.1
2018-07-01,2569745.1
2018-08-01,2569745.1
2018-09-01,2664297.4
2018-10-01,2668028.4
2018-11-01,2668028.4
2018-12-01,2668028.4
2019-01-01,2769800.5
2019-02-01,2769800.5
2019-03-01,2816043.3
2019-04-01,2816043.3
2019-05-01,2840904.5
2019-06-01,2840904.5
2019-07-01,2840904.5
2019-08-01,2840904.5
2019-09-01,2840904.5
2019-10-01,2984742.8
2019-11-01,2984742.8
2019-12-01,2984742.8
2020-01-01,3100214.4
2020-02-01,3259381.9
2020-03-01,3331548.1
2020-04-01,3342378.2
2020-05-01,3401481.7
2020-06-01,3401481.7
2020-07-01,3401481.7
2020-08-01,3401481.7
2020-09-01,3460977.9
2020-10-01,3475338.6
2020-11-01,3619784.7
2020-12-01,3632309.7
2021-01-01,3640294.2
2021-02-01,3640294.2
2021-03-01,3640294.2
2021-04-01,3653212.8
2021-05-01,3653212.8
2021-06-01,3653212.8
2021-07-01,3653212.8
2021-08-01,3652129.8
2021-09-01,4463101.5
2021-10-01,4464698.9
2021-11-01,4636622.5
2021-12-01,4676569.9
2022-01-01,5102637.3
2022-02-01,5197004.6
2022-03-01,5215448.2
2022-04-01,5376547.5
2022-05-01,5376547.5
2022-06-01,5400958.4
2022-07-01,5439129.0
2022-08-01,5441836.6
2022-09-01,8773850.5
2022-10-01,8835468.2
2022-11-01,8887956.2
2022-12-01,9225320.8
2023-01-01,10942568.1
2023-02-01,11014788.5
2023-03-01,11514156.8
2023-04-01,11550691.1
2023-05-01,11607099.2
2023-06-01,11524135.4
2023-07-01,11578188.6
2023-08-01,12710180.6
2023-09-01,19206247.0
2023-10-01,19219075.2
2023-11-01,19242424.9
2023-12-01,19310928.9
2024-01-01,21386487.5
2024-02-01,21409896.7
2024-03-01,22245726.4
2024-04-01,22251141.5
2024-05-01,22620889.2
2024-06-01,22620889.2
2024-07-01,23440669.9
2024-08-01,23686957.7
2024-09-01,28071902.3
2024-10-01,29108525.8
2024-11-01,29144021.3
2024-12-01,29198695.2
2025-01-01,31926906.9
2025-02-01,31926906.9
2025-03-01,32846394.0
2025-04-01,32855420.9
2025-05-01,32916865.2
2025-06-01,32945380.7
2025-07-01,33004973.2
2025-08-01,33004973.2
2025-09-01,39800117.0
