Tarih,TP_FG_I1
2007-03-01,1338283.3
2007-04-01,1420836.3
2007-05-01,1435129.7
2007-06-01,1425302.8
2007-07-01,1382917.1
2007-08-01,1383527.9
2007-09-01,1426992.0
2007-10-01,1498587.0
2007-11-01,1495918.0
2007-12-01,1501138.6
2008-01-01,1477016.2
2008-02-01,1477629.9
2008-03-01,1514941.5
2008-04-01,1604457.1
2008-05-01,1625157.9
2008-06-01,1617008.6
2008-07-01,1562587.5
2008-08-01,1577948.0
2008-09-01,1591714.6
2008-10-01,1649588.7
2008-11-01,1633980.4
2008-12-01,1597700.5
2009-01-01,1606983.2
2009-02-01,1613175.0
2009-03-01,1637292.0
2009-04-01,1718000.2
2009-05-01,1739775.2
2009-06-01,1672484.7
2009-07-01,1679247.9
2009-08-01,1672911.2
2009-09-01,1691213.8
2009-10-01,1732698.1
2009-11-01,1722411.9
2009-12-01,1723123.6
2010-01-01,1741842.2
2010-02-01,1742683.1
2010-03-01,1770858.0
2010-04-01,1860907.9
2010-05-01,1864598.9
2010-06-01,1831999.9
2010-07-01,1777192.9
2010-08-01,1779731.0
2010-09-01,1816104.8
2010-10-01,1895140.8
2010-11-01,1864838.8
2010-12-01,1843992.3
2011-01-01,1813201.7
2011-02-01,1816607.2
2011-03-01,1841524.3
2011-04-01,1938045.5
2011-05-01,1966492.0
2011-06-01,1942192.0
2011-07-01,1883119.5
2011-08-01,1886373.6
2011-09-01,1917775.7
2011-10-01,1979017.5
2011-11-01,1975647.1
2011-12-01,1984882.7
2012-01-01,1964850.2
2012-02-01,1985840.8
2012-03-01,2004982.0
2012-04-01,2112253.0
2012-05-01,2162724.2
2012-06-01,2125848.0
2012-07-01,2045375.3
2012-08-01,2053554.9
2012-09-01,2098553.8
2012-10-01,2169021.2
2012-11-01,2147438.3
2012-12-01,2146069.8
2013-01-01,2120302.7
2013-02-01,2133258.5
2013-03-01,2165559.7
2013-04-01,2282438.5
2013-05-01,2329805.3
2013-06-01,2318599.7
2013-07-01,2249963.6
2013-08-01,2238752.9
2013-09-01,2279334.5
2013-10-01,2353386.9
2013-11-01,2324540.0
2013-12-01,2301820.1
2014-01-01,2292563.3
2014-02-01,2314367.7
2014-03-01,2348024.8
2014-04-01,2465963.9
2014-05-01,2496989.2
2014-06-01,2500640.8
2014-07-01,2458972.5
2014-08-01,2473424.9
2014-09-01,2509483.2
2014-10-01,2578965.2
2014-11-01,2576600.2
2014-12-01,2564941.1
2015-01-01,2571472.6
2015-02-01,2596029.4
2015-03-01,2630591.6
2015-04-01,2719987.7
2015-05-01,2770931.8
2015-06-01,2743591.7
2015-07-01,2710991.1
2015-08-01,2718248.1
2015-09-01,2752140.3
2015-10-01,2787503.8
2015-11-01,2789392.9
2015-12-01,2776001.8
2016-01-01,2782678.0
2016-02-01,2820098.4
2016-03-01,2833841.7
2016-04-01,2900982.5
2016-05-01,2920375.0
2016-06-01,2919881.8
2016-07-01,2929781.9
2016-08-01,2891076.7
2016-09-01,2932906.1
2016-10-01,2965782.0
2016-11-01,2947266.5
2016-12-01,2966504.8
2017-01-01,2999953.9
2017-02-01,3011032.7
2017-03-01,3050264.7
2017-04-01,3143017.3
2017-05-01,3185535.3
2017-06-01,3167385.3
2017-07-01,3167304.1
2017-08-01,3136792.8
2017-09-01,3184909.6
2017-10-01,3236935.4
2017-11-01,3236321.5
2017-12-01,3239760.0
2018-01-01,3260826.8
2018-02-01,3288843.6
2018-03-01,3342015.7
2018-04-01,3449781.8
2018-05-01,3515365.7
2018-06-01,3550410.2
2018-07-01,3563657.0
2018-08-01,3591405.5
2018-09-01,3739906.9
2018-10-01,3882229.9
2018-11-01,3816954.4
2018-12-01,3787332.2
2019-01-01,3828085.6
2019-02-01,3866730.9
2019-03-01,3916516.6
2019-04-01,4102402.5
2019-05-01,4131297.0
2019-06-01,4041709.0
2019-07-01,4020756.8
2019-08-01,4032514.2
2019-09-01,4096056.4
2019-10-01,4177389.1
2019-11-01,4136917.8
2019-12-01,4148548.1
2020-01-01,4166862.0
2020-02-01,4243718.2
2020-03-01,4294342.3
2020-04-01,4407260.5
2020-05-01,4544903.0
2020-06-01,4519810.3
2020-07-01,4516330.4
2020-08-01,4508442.9
2020-09-01,4600301.2
2020-10-01,4710968.6
2020-11-01,4731110.5
2020-12-01,4773774.7
2021-01-01,4818151.6
2021-02-01,4916066.9
2021-03-01,4999033.0
2021-04-01,5135269.5
2021-05-01,5296114.9
2021-06-01,5263387.1
2021-07-01,5308377.8
2021-08-01,5379374.5
2021-09-01,5549457.5
2021-10-01,5688608.3
2021-11-01,5858121.6
2021-12-01,6351064.2
2022-01-01,7081706.2
2022-02-01,7415500.0
2022-03-01,7866354.6
2022-04-01,9064052.5
2022-05-01,9660527.0
2022-06-01,9905336.5
2022-07-01,10325188.8
2022-08-01,10437127.1
2022-09-01,11201744.4
2022-10-01,11618271.7
2022-11-01,11802184.5
2022-12-01,12105413.6
2023-01-01,12813644.3
2023-02-01,13348125.3
2023-03-01,13891705.9
2023-04-01,14885622.4
2023-05-01,15302711.5
2023-06-01,15641453.3
2023-07-01,16915641.9
2023-08-01,18183848.3
2023-09-01,19317863.4
2023-10-01,20089921.1
2023-11-01,20588523.7
2023-12-01,21183686.6
2024-01-01,22661352.6
2024-02-01,23679559.1
2024-03-01,24751170.9
2024-04-01,26360154.6
2024-05-01,27759521.8
2024-06-01,28654544.6
2024-07-01,29628099.4
2024-08-01,30031298.5
2024-09-01,31552804.1
2024-10-01,32942904.8
2024-11-01,33791156.9
2024-12-01,34317224.4
2025-01-01,36366124.1
2025-02-01,37382089.4
2025-03-01,38750596.8
2025-04-01,40732418.1
2025-05-01,41921522.6
2025-06-01,42870904.9
2025-07-01,43812736.1
2025-08-01,44127346.6
2025-09-01,46186805.8
