Tarih,TP_FG_B03_68
2020-10-01,595358632.1
2020-11-01,612549042.6
2020-12-01,618036014.8
2021-01-01,629228732.1
2021-02-01,630801322.3
2021-03-01,650945576.7
2021-04-01,663541486.8
2021-05-01,662565832.0
2021-06-01,710078170.2
2021-07-01,729047768.6
2021-08-01,731234862.1
2021-09-01,765338245.2
2021-10-01,822893260.9
2021-11-01,871081774.5
2021-12-01,945077796.2
2022-01-01,1086053832.9
2022-02-01,1160607707.5
2022-03-01,1314520222.6
2022-04-01,1399560102.4
2022-05-01,1536869115.5
2022-06-01,1675360354.4
2022-07-01,1704474626.3
2022-08-01,1829516648.9
2022-09-01,1883017811.2
2022-10-01,1934215843.2
2022-11-01,1952430746.2
2022-12-01,1934651989.5
2023-01-01,1994435827.4
2023-02-01,1902645445.6
2023-03-01,1946933579.5
2023-04-01,2035445704.8
2023-05-01,2146779927.6
2023-06-01,2452786526.5
2023-07-01,2825202681.6
2023-08-01,3000619443.4
2023-09-01,3272362376.0
2023-10-01,3263187074.9
2023-11-01,3391146793.0
2023-12-01,3363033766.3
2024-01-01,3604427543.8
2024-02-01,3661459192.9
2024-03-01,3665448187.4
2024-04-01,3663356168.3
2024-05-01,3821825345.5
2024-06-01,4514472321.6
2024-07-01,4531978851.2
2024-08-01,4714883816.4
2024-09-01,4658015668.7
2024-10-01,4678240344.7
2024-11-01,4739416555.7
2024-12-01,4739764752.6
2025-01-01,4788702967.7
2025-02-01,4854354136.8
2025-03-01,4903627638.3
2025-04-01,4955425153.5
2025-05-01,4978443428.2
2025-06-01,5281920595.1
2025-07-01,5578679712.7
2025-08-01,5582760845.6
2025-09-01,5672043253.8
