Tarih,TP_FG_B01_68
2007-03-01,137355558.1
2007-04-01,141716491.5
2007-05-01,142941481.0
2007-06-01,143449994.6
2007-07-01,142819859.9
2007-08-01,143770375.5
2007-09-01,144572622.9
2007-10-01,148342393.2
2007-11-01,150006408.6
2007-12-01,151017162.5
2008-01-01,152641659.2
2008-02-01,155519025.9
2008-03-01,159052996.7
2008-04-01,164170911.7
2008-05-01,163056604.6
2008-06-01,164237242.6
2008-07-01,164737340.7
2008-08-01,167632638.9
2008-09-01,167158300.6
2008-10-01,170498903.5
2008-11-01,172192742.2
2008-12-01,170248672.3
2009-01-01,171228499.6
2009-02-01,170796516.7
2009-03-01,173169226.0
2009-04-01,175861502.7
2009-05-01,176178202.1
2009-06-01,176237589.8
2009-07-01,178049074.1
2009-08-01,178851893.7
2009-09-01,178093883.3
2009-10-01,180294159.1
2009-11-01,181411149.6
2009-12-01,182027621.7
2010-01-01,184348873.0
2010-02-01,187168065.7
2010-03-01,188994774.7
2010-04-01,193103382.9
2010-05-01,194471527.3
2010-06-01,193676826.7
2010-07-01,191701486.1
2010-08-01,192738883.2
2010-09-01,193586277.9
2010-10-01,196531218.9
2010-11-01,197111022.4
2010-12-01,198175314.5
2011-01-01,198132121.9
2011-02-01,200343078.4
2011-03-01,201212925.8
2011-04-01,204254438.1
2011-05-01,205224768.9
2011-06-01,204864628.4
2011-07-01,204554487.1
2011-08-01,207857424.2
2011-09-01,208591636.2
2011-10-01,210743910.7
2011-11-01,210008160.3
2011-12-01,214402546.6
2012-01-01,214850431.8
2012-02-01,215819933.0
2012-03-01,216418783.2
2012-04-01,221751266.3
2012-05-01,222936967.8
2012-06-01,222537043.7
2012-07-01,222298620.6
2012-08-01,224789302.5
2012-09-01,228545909.6
2012-10-01,230430717.0
2012-11-01,230928318.4
2012-12-01,231521131.1
2013-01-01,231907894.4
2013-02-01,232676422.1
2013-03-01,233019804.6
2013-04-01,236191757.7
2013-05-01,241114373.4
2013-06-01,243171568.7
2013-07-01,241329628.6
2013-08-01,242667143.9
2013-09-01,241421647.0
2013-10-01,244482378.1
2013-11-01,244724129.6
2013-12-01,246366274.8
2014-01-01,249768319.6
2014-02-01,251751749.4
2014-03-01,253295640.5
2014-04-01,255535334.4
2014-05-01,257572427.1
2014-06-01,259667048.2
2014-07-01,260368319.0
2014-08-01,262249323.8
2014-09-01,261441345.9
2014-10-01,267215716.3
2014-11-01,271571668.8
2014-12-01,273826334.0
2015-01-01,276629966.1
2015-02-01,279395511.0
2015-03-01,281908090.4
2015-04-01,285725031.5
2015-05-01,289170913.6
2015-06-01,290953007.4
2015-07-01,287954026.7
2015-08-01,290534539.7
2015-09-01,288827988.3
2015-10-01,294564484.8
2015-11-01,297442199.5
2015-12-01,297135972.6
2016-01-01,303833578.6
2016-02-01,309883825.1
2016-03-01,308968673.5
2016-04-01,313642247.8
2016-05-01,316863227.5
2016-06-01,316523938.3
2016-07-01,313928919.0
2016-08-01,312239268.2
2016-09-01,312273124.6
2016-10-01,314648883.1
2016-11-01,316692596.2
2016-12-01,324295508.0
2017-01-01,330111779.5
2017-02-01,332408916.5
2017-03-01,339349182.2
2017-04-01,347779505.8
2017-05-01,353418431.0
2017-06-01,350555847.3
2017-07-01,353106424.3
2017-08-01,354166035.5
2017-09-01,354678683.7
2017-10-01,359512494.9
2017-11-01,363174173.9
2017-12-01,365128037.4
2018-01-01,369345133.6
2018-02-01,372710170.1
2018-03-01,375017079.7
2018-04-01,383074042.4
2018-05-01,389757564.9
2018-06-01,394628675.8
2018-07-01,395939500.1
2018-08-01,403367292.5
2018-09-01,414476931.2
2018-10-01,420727731.1
2018-11-01,413333305.4
2018-12-01,424552740.6
2019-01-01,429590730.0
2019-02-01,433539682.7
2019-03-01,437419023.8
2019-04-01,453668176.7
2019-05-01,462194806.8
2019-06-01,454150032.6
2019-07-01,443501313.6
2019-08-01,455230579.9
2019-09-01,461314638.5
2019-10-01,467175896.7
2019-11-01,470673287.2
2019-12-01,470001948.8
2020-01-01,473135686.0
2020-02-01,485522340.3
2020-03-01,486711028.2
2020-04-01,493093536.0
2020-05-01,499988569.4
2020-06-01,503447342.8
2020-07-01,499664899.6
2020-08-01,502349226.3
2020-09-01,511394867.3
2020-10-01,523859742.5
2020-11-01,535003868.1
2020-12-01,541977135.3
2021-01-01,547242428.2
2021-02-01,556257121.8
2021-03-01,565403261.2
2021-04-01,574239204.2
2021-05-01,586351029.9
2021-06-01,606419748.5
2021-07-01,605963231.7
2021-08-01,621010824.3
2021-09-01,628867555.9
2021-10-01,649369085.0
2021-11-01,680042395.7
2021-12-01,736349851.0
2022-01-01,817469798.4
2022-02-01,840526185.0
2022-03-01,876167694.2
2022-04-01,1011343342.7
2022-05-01,1071611077.1
2022-06-01,1130060503.3
2022-07-01,1174741970.4
2022-08-01,1212104113.6
2022-09-01,1273189224.4
2022-10-01,1314707607.4
2022-11-01,1339608394.0
2022-12-01,1392708988.2
2023-01-01,1485908952.8
2023-02-01,1561278354.5
2023-03-01,1586309163.7
2023-04-01,1654071507.0
2023-05-01,1757757471.2
2023-06-01,1815530278.2
2023-07-01,1910009731.1
2023-08-01,2096163817.5
2023-09-01,2275491088.8
2023-10-01,2381333227.7
2023-11-01,2444497487.2
2023-12-01,2499864084.5
2024-01-01,2661751186.6
2024-02-01,2755557265.8
2024-03-01,2863115384.5
2024-04-01,3033167091.9
2024-05-01,3217415684.9
2024-06-01,3294516800.7
2024-07-01,3411413818.1
2024-08-01,3486737782.1
2024-09-01,3614136511.0
2024-10-01,3750775140.7
2024-11-01,3859657595.3
2024-12-01,3991595688.6
2025-01-01,4256575778.8
2025-02-01,4380897519.9
2025-03-01,4487351546.0
2025-04-01,4719765564.3
2025-05-01,4783531839.7
2025-06-01,4886979695.9
2025-07-01,5018892382.5
2025-08-01,5114377215.1
2025-09-01,5363245064.2
