Tarih,TP_FG_B02_68
2011-12-01,171301714.6
2012-01-01,173384139.7
2012-02-01,174437338.0
2012-03-01,175241633.7
2012-04-01,182743436.6
2012-05-01,181804443.9
2012-06-01,182675598.6
2012-07-01,182299402.9
2012-08-01,186647252.0
2012-09-01,184959863.3
2012-10-01,183576468.1
2012-11-01,184797725.6
2012-12-01,183035736.8
2013-01-01,184838302.0
2013-02-01,185729932.7
2013-03-01,186917512.2
2013-04-01,187408354.6
2013-05-01,190588493.3
2013-06-01,193201968.8
2013-07-01,191540150.7
2013-08-01,192145299.9
2013-09-01,185282435.3
2013-10-01,188908293.6
2013-11-01,189139713.4
2013-12-01,188904574.7
2014-01-01,193298448.6
2014-02-01,197282137.2
2014-03-01,199727101.2
2014-04-01,203803693.4
2014-05-01,206438855.5
2014-06-01,208033468.7
2014-07-01,211397638.9
2014-08-01,210595441.0
2014-09-01,206413115.5
2014-10-01,210171205.1
2014-11-01,208546984.3
2014-12-01,209850848.4
2015-01-01,212890957.3
2015-02-01,216979092.0
2015-03-01,220336216.9
2015-04-01,226413054.7
2015-05-01,227872934.3
2015-06-01,229887086.9
2015-07-01,225579169.2
2015-08-01,228261960.2
2015-09-01,224232383.3
2015-10-01,224828673.6
2015-11-01,229800438.3
2015-12-01,230114423.5
2016-01-01,236633603.7
2016-02-01,246518609.8
2016-03-01,243336286.9
2016-04-01,247749788.1
2016-05-01,247606759.5
2016-06-01,247528489.8
2016-07-01,249568186.8
2016-08-01,248689677.4
2016-09-01,246335755.5
2016-10-01,247738252.5
2016-11-01,245774247.7
2016-12-01,251241993.8
2017-01-01,258291287.5
2017-02-01,262338915.9
2017-03-01,264456719.4
2017-04-01,275316963.7
2017-05-01,285113671.4
2017-06-01,281439612.3
2017-07-01,280113606.0
2017-08-01,277062262.6
2017-09-01,273690371.6
2017-10-01,273741347.2
2017-11-01,273135029.0
2017-12-01,275839431.2
2018-01-01,281771746.9
2018-02-01,285778806.8
2018-03-01,289008991.6
2018-04-01,297935429.2
2018-05-01,303253718.8
2018-06-01,310599465.9
2018-07-01,310454676.2
2018-08-01,311241794.2
2018-09-01,322846781.0
2018-10-01,325110934.4
2018-11-01,325164804.9
2018-12-01,328964896.4
2019-01-01,339988355.4
2019-02-01,342234467.8
2019-03-01,348279203.9
2019-04-01,361908256.0
2019-05-01,373981709.6
2019-06-01,371887854.1
2019-07-01,360504713.6
2019-08-01,372517610.0
2019-09-01,374803489.1
2019-10-01,374424334.1
2019-11-01,378982792.2
2019-12-01,375630516.3
2020-01-01,380831522.9
2020-02-01,385142976.3
2020-03-01,389985731.5
2020-04-01,402263065.9
2020-05-01,413579348.4
2020-06-01,416042480.5
2020-07-01,407910049.7
2020-08-01,411476617.3
2020-09-01,413197688.6
2020-10-01,428673043.1
2020-11-01,439180291.6
2020-12-01,442807459.1
2021-01-01,449975392.1
2021-02-01,457228800.1
2021-03-01,463973787.9
2021-04-01,480546140.5
2021-05-01,484616519.8
2021-06-01,499584006.3
2021-07-01,496083088.6
2021-08-01,508699806.2
2021-09-01,501816470.6
2021-10-01,512642693.0
2021-11-01,517524255.6
2021-12-01,589059696.0
2022-01-01,658408235.4
2022-02-01,685772535.4
2022-03-01,727186245.3
2022-04-01,847014627.5
2022-05-01,887323101.1
2022-06-01,941061582.4
2022-07-01,969166097.6
2022-08-01,1022920267.8
2022-09-01,1067317855.4
2022-10-01,1118685400.2
2022-11-01,1144573682.3
2022-12-01,1191766631.2
2023-01-01,1283464143.3
2023-02-01,1414024855.6
2023-03-01,1425352704.9
2023-04-01,1524833799.5
2023-05-01,1597606797.5
2023-06-01,1653803972.6
2023-07-01,1745923256.1
2023-08-01,1972897745.0
2023-09-01,2111568273.5
2023-10-01,2243156688.5
2023-11-01,2332297614.6
2023-12-01,2428901785.9
2024-01-01,2578551845.3
2024-02-01,2714899640.9
2024-03-01,2913921918.7
2024-04-01,3102812444.5
2024-05-01,3208664605.6
2024-06-01,3272712864.0
2024-07-01,3356656661.0
2024-08-01,3339376336.8
2024-09-01,3399289555.0
2024-10-01,3465916311.0
2024-11-01,3535963725.4
2024-12-01,3558656595.4
2025-01-01,3747854136.9
2025-02-01,3795033556.3
2025-03-01,3881221678.7
2025-04-01,4209312010.4
2025-05-01,4210947746.2
2025-06-01,4262048249.7
2025-07-01,4273466419.5
2025-08-01,4296113496.3
2025-09-01,4433989814.0
