Tarih,TP_PB_BLV28
2014-06-01,7358.0
2014-07-01,7341.0
2014-08-01,7314.0
2014-09-01,6984.0
2014-10-01,7093.0
2014-11-01,9341.0
2014-12-01,7354.0
2015-01-01,6990.0
2015-02-01,7355.0
2015-03-01,8252.0
2015-04-01,8600.0
2015-05-01,8896.0
2015-06-01,9173.0
2015-07-01,9656.0
2015-08-01,9887.0
2015-09-01,9232.0
2015-10-01,9285.0
2015-11-01,8021.0
2015-12-01,6696.0
2016-01-01,6632.0
2016-02-01,7326.0
2016-03-01,7337.0
2016-04-01,7988.0
2016-05-01,8973.0
2016-06-01,10411.0
2016-07-01,9541.0
2016-08-01,9529.0
2016-09-01,8829.0
2016-10-01,8421.0
2016-11-01,7851.0
2016-12-01,7965.0
2017-01-01,7982.0
2017-02-01,8499.0
2017-03-01,8615.0
2017-04-01,8543.0
2017-05-01,7832.0
2017-06-01,7991.0
2017-07-01,7754.0
2017-08-01,7397.0
2017-09-01,8092.0
2017-10-01,8092.0
2017-11-01,8219.0
2017-12-01,16369.0
2018-01-01,12659.0
2018-02-01,11559.0
2018-03-01,10925.0
2018-04-01,12821.0
2018-05-01,14187.0
2018-06-01,14034.0
2018-07-01,13966.0
2018-08-01,14405.0
2018-09-01,13518.0
2018-10-01,14271.0
2018-11-01,13768.0
2018-12-01,19838.0
2019-01-01,19429.0
2019-02-01,20407.0
2019-03-01,19734.0
2019-04-01,19955.0
2019-05-01,19581.0
2019-06-01,19240.0
2019-07-01,20929.0
2019-08-01,21206.0
2019-09-01,20277.0
2019-10-01,18658.0
2019-11-01,17237.0
2019-12-01,23306.0
2020-01-01,19514.0
2020-02-01,19011.0
2020-03-01,18880.0
2020-04-01,19552.0
2020-05-01,18545.0
2020-06-01,19829.0
2020-07-01,22712.0
2020-08-01,23129.0
2020-09-01,22590.0
2020-10-01,21539.0
2020-11-01,21355.0
2020-12-01,36174.0
2021-01-01,26736.0
2021-02-01,26724.0
2021-03-01,27122.0
2021-04-01,27162.0
2021-05-01,25761.0
2021-06-01,27100.0
2021-07-01,26448.0
2021-08-01,26376.0
2021-09-01,25056.0
2021-10-01,19924.0
2021-11-01,17887.0
2021-12-01,36809.0
2022-01-01,32955.0
2022-02-01,27378.0
2022-03-01,40394.0
2022-04-01,29430.0
2022-05-01,28136.0
2022-06-01,29141.0
2022-07-01,28792.0
2022-08-01,30223.0
2022-09-01,33801.0
2022-10-01,38474.0
2022-11-01,38216.0
2022-12-01,46051.0
2023-01-01,28148.0
2023-02-01,32975.0
2023-03-01,38955.0
2023-04-01,58153.0
2023-05-01,52558.0
2023-06-01,67363.0
2023-07-01,88350.0
2023-08-01,79094.0
2023-09-01,119359.0
2023-10-01,165862.0
2023-11-01,165280.0
2023-12-01,229206.0
2024-01-01,210025.0
2024-02-01,239262.0
2024-03-01,269936.0
2024-04-01,314957.0
2024-05-01,342543.0
2024-06-01,297993.0
2024-07-01,314231.0
2024-08-01,330766.0
2024-09-01,330674.0
2024-10-01,344448.0
2024-11-01,352230.0
2024-12-01,301869.0
2025-01-01,294132.0
2025-02-01,294762.0
2025-03-01,315014.0
2025-04-01,338821.0
2025-05-01,335270.0
2025-06-01,323794.0
2025-07-01,350982.0
2025-08-01,343157.0
