Tarih,TP_PB_BLV11
2014-02-01,2893324.0
2014-03-01,2836100.0
2014-04-01,2461345.0
2014-05-01,3094823.0
2014-06-01,2756893.0
2014-07-01,2959605.0
2014-08-01,3326347.0
2014-09-01,3635432.0
2014-10-01,3437175.0
2014-11-01,2548141.0
2014-12-01,3598253.0
2015-01-01,3070713.0
2015-02-01,3171372.0
2015-03-01,3203755.0
2015-04-01,3213911.0
2015-05-01,3637876.0
2015-06-01,3965087.0
2015-07-01,3974639.0
2015-08-01,3584314.0
2015-09-01,3707045.0
2015-10-01,4497616.0
2015-11-01,4167622.0
2015-12-01,4409296.0
2016-01-01,4179218.0
2016-02-01,4928583.0
2016-03-01,4698311.0
2016-04-01,4287858.0
2016-05-01,3529379.0
2016-06-01,3733917.0
2016-07-01,1967557.0
2016-08-01,2903012.0
2016-09-01,2266850.0
2016-10-01,2570454.0
2016-11-01,5637585.0
2016-12-01,6535234.0
2017-01-01,6430170.0
2017-02-01,7982750.0
2017-03-01,7138842.0
2017-04-01,7789035.0
2017-05-01,6476016.0
2017-06-01,6098116.0
2017-07-01,4789951.0
2017-08-01,4122493.0
2017-09-01,5486852.0
2017-10-01,4576951.0
2017-11-01,5045755.0
2017-12-01,4164799.0
2018-01-01,4773441.0
2018-02-01,5001540.0
2018-03-01,5358906.0
2018-04-01,6399297.0
2018-05-01,6392176.0
2018-06-01,8613829.0
2018-07-01,5920458.0
2018-08-01,8790453.0
2018-09-01,7968358.0
2018-10-01,8705439.0
2018-11-01,9210731.0
2018-12-01,9980876.0
2019-01-01,10308032.0
2019-02-01,9220510.0
2019-03-01,12698065.0
2019-04-01,9558533.0
2019-05-01,6433552.0
2019-06-01,6816031.0
2019-07-01,7490425.0
2019-08-01,8373248.0
2019-09-01,9018258.0
2019-10-01,8214947.0
2019-11-01,9109397.0
2019-12-01,8036290.0
2020-01-01,7638177.0
2020-02-01,8756148.0
2020-03-01,5798989.0
2020-04-01,5610262.0
2020-05-01,4950000.0
2020-06-01,6366045.0
2020-07-01,8748246.0
2020-08-01,7532278.0
2020-09-01,4727992.0
2020-10-01,5957263.0
2020-11-01,8038712.0
2020-12-01,7100522.0
2021-01-01,12134698.0
2021-02-01,10303402.0
2021-03-01,5774652.0
2021-04-01,8088348.0
2021-05-01,9064003.0
2021-06-01,6389735.0
2021-07-01,12198939.0
2021-08-01,13200549.0
2021-09-01,11290587.0
2021-10-01,8409188.0
2021-11-01,8516485.0
2021-12-01,8630314.0
2022-01-01,10742762.0
2022-02-01,8449729.0
2022-03-01,10907073.0
2022-04-01,13672655.0
2022-05-01,14637675.0
2022-06-01,22064352.0
2022-07-01,14490630.0
2022-08-01,20744474.0
2022-09-01,23242491.0
2022-10-01,15864708.0
2022-11-01,11283588.0
2022-12-01,16615859.0
2023-01-01,11036412.0
2023-02-01,11758828.0
2023-03-01,15155631.0
2023-04-01,11085200.0
2023-05-01,12617238.0
2023-06-01,14861270.0
2023-07-01,15383296.0
2023-08-01,13027737.0
2023-09-01,12379328.0
2023-10-01,13213145.0
2023-11-01,10008222.0
2023-12-01,11642384.0
2024-01-01,18747662.0
2024-02-01,17549366.0
2024-03-01,17695241.0
2024-04-01,23535971.0
2024-05-01,21129949.0
2024-06-01,19094528.0
2024-07-01,28087105.0
2024-08-01,22189193.0
2024-09-01,25595372.0
2024-10-01,21960367.0
2024-11-01,22530498.0
2024-12-01,22268016.0
2025-01-01,15550529.0
2025-02-01,15479206.0
2025-03-01,17902173.0
2025-04-01,28207007.0
2025-05-01,17214119.0
2025-06-01,16986541.0
2025-07-01,16100072.0
2025-08-01,16501044.0
