Tarih,TP_PB_BLY36
2014-07-01,98207.0
2014-08-01,98407.0
2014-09-01,88570.0
2014-10-01,88771.0
2014-11-01,88972.0
2014-12-01,89173.0
2015-01-01,152699.0
2015-02-01,172786.0
2015-03-01,-346387.0
2015-04-01,-965867.0
2015-05-01,-965535.0
2015-06-01,-965203.0
2015-07-01,-964872.0
2015-08-01,-964540.0
2015-09-01,-964209.0
2015-10-01,-963877.0
2015-11-01,-963545.0
2015-12-01,-963360.0
2016-01-01,-559077.0
2016-02-01,-505439.0
2016-03-01,-1189844.0
2016-04-01,-1643229.0
2016-05-01,-1673164.0
2016-06-01,-1673061.0
2016-07-01,87496.0
2016-08-01,86721.0
2016-09-01,87073.0
2016-10-01,87426.0
2016-11-01,87779.0
2016-12-01,87930.0
2017-01-01,1169949.0
2017-02-01,1170562.0
2017-03-01,141127.0
2017-04-01,141541.0
2017-05-01,141955.0
2017-06-01,121074.0
2017-07-01,102798.0
2017-08-01,103212.0
2017-09-01,103625.0
2017-10-01,104039.0
2017-11-01,104453.0
2017-12-01,101490.0
2018-01-01,1608839.0
2018-02-01,1608681.0
2018-03-01,3971.0
2018-04-01,47437.0
2018-05-01,-111010.0
2018-06-01,-110555.0
2018-07-01,-110096.0
2018-08-01,-109644.0
2018-09-01,-109188.0
2018-10-01,-155573.0
2018-11-01,-138751.0
2018-12-01,-129632.0
2019-01-01,1914291.0
2019-02-01,1861934.0
2019-03-01,-1000799.0
2019-04-01,-1815589.0
2019-05-01,-1818969.0
2019-06-01,464527.0
2019-07-01,144139.0
2019-08-01,89657.0
2019-09-01,92232.0
2019-10-01,94964.0
2019-11-01,97617.0
2019-12-01,-214435.0
2020-01-01,2078076.0
2020-02-01,2150494.0
2020-03-01,1008983.0
2020-04-01,1012349.0
2020-05-01,950409.0
2020-06-01,908559.0
2020-07-01,369615.0
2020-08-01,-79207.0
2020-09-01,-63150.0
2020-10-01,-36443.0
2020-11-01,-40082.0
2020-12-01,-302198.0
2021-01-01,2885424.0
2021-02-01,3276941.0
2021-03-01,833091.0
2021-04-01,195395.0
2021-05-01,199118.0
2021-06-01,206806.0
2021-07-01,210627.0
2021-08-01,128636.0
2021-09-01,133059.0
2021-10-01,138266.0
2021-11-01,147911.0
2021-12-01,-427952.0
2022-01-01,4754127.0
2022-02-01,4595988.0
2022-03-01,5671.0
2022-04-01,-546261.0
2022-05-01,-522915.0
2022-06-01,-514591.0
2022-07-01,-541151.0
2022-08-01,-715331.0
2022-09-01,-705784.0
2022-10-01,-695956.0
2022-11-01,-686405.0
2022-12-01,-675240.0
2023-01-01,28787465.0
2023-02-01,28604187.0
2023-03-01,13391065.0
2023-04-01,13173808.0
2023-05-01,10280317.0
2023-06-01,10303663.0
2023-07-01,10337577.0
2023-08-01,3674114.0
2023-09-01,-148220.0
2023-10-01,-380792.0
2023-11-01,-575981.0
2023-12-01,-1050218.0
2024-01-01,50024168.0
2024-02-01,49777826.0
2024-03-01,48611607.0
2024-04-01,22022400.0
2024-05-01,15854935.0
2024-06-01,3023249.0
2024-07-01,-956930.0
2024-08-01,-1323852.0
2024-09-01,-1300510.0
2024-10-01,-1276457.0
2024-11-01,-1252247.0
2024-12-01,-1374718.0
2025-01-01,60087304.0
2025-02-01,55015126.0
2025-03-01,52611033.0
2025-04-01,7914009.0
2025-05-01,-7570847.0
2025-06-01,-7570847.0
2025-07-01,-7541793.0
2025-08-01,-7541793.0
