Tarih,TP_PB_BLV24
2014-04-01,1494161.0
2014-05-01,1663776.0
2014-06-01,1757101.0
2014-07-01,1768751.0
2014-08-01,1767597.0
2014-09-01,1650484.0
2014-10-01,1598838.0
2014-11-01,1581312.0
2014-12-01,1793588.0
2015-01-01,1761231.0
2015-02-01,1740512.0
2015-03-01,1735099.0
2015-04-01,1746863.0
2015-05-01,1757386.0
2015-06-01,1798123.0
2015-07-01,1796789.0
2015-08-01,1796197.0
2015-09-01,1806199.0
2015-10-01,1807468.0
2015-11-01,1796764.0
2015-12-01,1830757.0
2016-01-01,1828066.0
2016-02-01,1829556.0
2016-03-01,1889184.0
2016-04-01,1976497.0
2016-05-01,1983036.0
2016-06-01,2035954.0
2016-07-01,1857902.0
2016-08-01,1859018.0
2016-09-01,1870315.0
2016-10-01,1876043.0
2016-11-01,1903243.0
2016-12-01,2082595.0
2017-01-01,2113070.0
2017-02-01,2110469.0
2017-03-01,2135487.0
2017-04-01,2178275.0
2017-05-01,2259772.0
2017-06-01,2296165.0
2017-07-01,2292828.0
2017-08-01,2336422.0
2017-09-01,2428545.0
2017-10-01,2433721.0
2017-11-01,2484705.0
2017-12-01,2517872.0
2018-01-01,2584910.0
2018-02-01,2607941.0
2018-03-01,2695546.0
2018-04-01,2709524.0
2018-05-01,2825079.0
2018-06-01,3043485.0
2018-07-01,3064115.0
2018-08-01,3563426.0
2018-09-01,3628545.0
2018-10-01,3897710.0
2018-11-01,3926512.0
2018-12-01,3865101.0
2019-01-01,5008012.0
2019-02-01,5049430.0
2019-03-01,5085579.0
2019-04-01,5185471.0
2019-05-01,5092811.0
2019-06-01,4895302.0
2019-07-01,4987428.0
2019-08-01,4763308.0
2019-09-01,4732660.0
2019-10-01,4703720.0
2019-11-01,4713899.0
2019-12-01,4745538.0
2020-01-01,4863975.0
2020-02-01,4887984.0
2020-03-01,4937018.0
2020-04-01,4971875.0
2020-05-01,4957689.0
2020-06-01,4949578.0
2020-07-01,5003320.0
2020-08-01,4980755.0
2020-09-01,5039301.0
2020-10-01,5086817.0
2020-11-01,5169953.0
2020-12-01,5375528.0
2021-01-01,5326805.0
2021-02-01,5303133.0
2021-03-01,5356149.0
2021-04-01,5372925.0
2021-05-01,5393568.0
2021-06-01,5350733.0
2021-07-01,5380376.0
2021-08-01,5291238.0
2021-09-01,5234333.0
2021-10-01,5228579.0
2021-11-01,5490961.0
2021-12-01,5797762.0
2022-01-01,5838205.0
2022-02-01,5822160.0
2022-03-01,5899750.0
2022-04-01,6013681.0
2022-05-01,6139178.0
2022-06-01,6855813.0
2022-07-01,6895506.0
2022-08-01,7095736.0
2022-09-01,7549210.0
2022-10-01,7691637.0
2022-11-01,7943071.0
2022-12-01,10996497.0
2023-01-01,11339455.0
2023-02-01,11528153.0
2023-03-01,11894560.0
2023-04-01,12969126.0
2023-05-01,13416627.0
2023-06-01,13967132.0
2023-07-01,14336659.0
2023-08-01,14825055.0
2023-09-01,15335925.0
2023-10-01,17223874.0
2023-11-01,18259543.0
2023-12-01,24646754.0
2024-01-01,25084487.0
2024-02-01,29929181.0
2024-03-01,30725069.0
2024-04-01,31169226.0
2024-05-01,32260503.0
2024-06-01,33171691.0
2024-07-01,33992285.0
2024-08-01,34873758.0
2024-09-01,35243232.0
2024-10-01,36404447.0
2024-11-01,37009127.0
2024-12-01,40328070.0
2025-01-01,40867826.0
2025-02-01,41067206.0
2025-03-01,42489610.0
2025-04-01,43730972.0
2025-05-01,45339289.0
2025-06-01,46100090.0
2025-07-01,47323419.0
2025-08-01,52406896.0
