Tarih,TP_PBD_T47
2014-06-01,435933.0
2014-07-01,438711.0
2014-08-01,426861.0
2014-09-01,424636.0
2014-10-01,437165.0
2014-11-01,442314.0
2014-12-01,451650.0
2015-01-01,454631.0
2015-02-01,456556.0
2015-03-01,494919.0
2015-04-01,498615.0
2015-05-01,503369.0
2015-06-01,449710.0
2015-07-01,458905.0
2015-08-01,458139.0
2015-09-01,583375.0
2015-10-01,587765.0
2015-11-01,589128.0
2015-12-01,443960.0
2016-01-01,451407.0
2016-02-01,451445.0
2016-03-01,445639.0
2016-04-01,437194.0
2016-05-01,433020.0
2016-06-01,440895.0
2016-07-01,441686.0
2016-08-01,556952.0
2016-09-01,557978.0
2016-10-01,554776.0
2016-11-01,557445.0
2016-12-01,554683.0
2017-01-01,574228.0
2017-02-01,580601.0
2017-03-01,589485.0
2017-04-01,584432.0
2017-05-01,593517.0
2017-06-01,592117.0
2017-07-01,627979.0
2017-08-01,661860.0
2017-09-01,669338.0
2017-10-01,670573.0
2017-11-01,669198.0
2017-12-01,669037.0
2018-01-01,720703.0
2018-02-01,761019.0
2018-03-01,770198.0
2018-04-01,777622.0
2018-05-01,791525.0
2018-06-01,1343659.0
2018-07-01,1522182.0
2018-08-01,1765676.0
2018-09-01,1683401.0
2018-10-01,1641240.0
2018-11-01,1626056.0
2018-12-01,1616581.0
2019-01-01,1646593.0
2019-02-01,1842028.0
2019-03-01,1857353.0
2019-04-01,1864438.0
2019-05-01,1858909.0
2019-06-01,1803818.0
2019-07-01,1747191.0
2019-08-01,2109767.0
2019-09-01,2104334.0
2019-10-01,2318688.0
2019-11-01,2276551.0
2019-12-01,2368013.0
2020-01-01,2371083.0
2020-02-01,2331358.0
2020-03-01,2308895.0
2020-04-01,2344022.0
2020-05-01,2304511.0
2020-06-01,2570662.0
2020-07-01,2368911.0
2020-08-01,2436696.0
2020-09-01,2499771.0
2020-10-01,2561537.0
2020-11-01,2581605.0
2020-12-01,3003622.0
2021-01-01,2998288.0
2021-02-01,2937800.0
2021-03-01,3034310.0
2021-04-01,3049702.0
2021-05-01,3118443.0
2021-06-01,3140854.0
2021-07-01,3113774.0
2021-08-01,3065371.0
2021-09-01,3119593.0
2021-10-01,3210484.0
2021-11-01,3604293.0
2021-12-01,4257094.0
2022-01-01,4290139.0
2022-02-01,4389404.0
2022-03-01,4548453.0
2022-04-01,4509131.0
2022-05-01,4785886.0
2022-06-01,4731435.0
2022-07-01,4898966.0
2022-08-01,4836362.0
2022-09-01,4695982.0
2022-10-01,4699663.0
2022-11-01,4637954.0
2022-12-01,4437594.0
2023-01-01,4364551.0
2023-02-01,4373450.0
2023-03-01,4387552.0
2023-04-01,4375231.0
2023-05-01,4288137.0
2023-06-01,4121354.0
2023-07-01,4107193.0
2023-08-01,4144584.0
2023-09-01,4028734.0
2023-10-01,4445601.0
2023-11-01,4774778.0
2023-12-01,5965592.0
2024-01-01,6222359.0
2024-02-01,6248775.0
2024-03-01,6154441.0
2024-04-01,6180396.0
2024-05-01,6128478.0
2024-06-01,6097631.0
2024-07-01,6337751.0
2024-08-01,6147191.0
2024-09-01,6151380.0
2024-10-01,6235357.0
2024-11-01,6121242.0
2024-12-01,6199901.0
2025-01-01,5898840.0
2025-02-01,5994758.0
2025-03-01,6037819.0
2025-04-01,5939019.0
2025-05-01,6362654.0
2025-06-01,5118955.0
2025-07-01,5281821.0
2025-08-01,5386519.0
