Tarih,TP_RP03_MKR
2008-05-09,19410700.0
2008-05-12,18253522.0
2008-05-13,18035573.0
2008-05-14,17932284.0
2008-05-15,17636221.0
2008-05-16,17467499.0
2008-05-19,
2008-05-20,17182965.0
2008-05-21,17041879.0
2008-05-22,16970143.0
2008-05-23,16839172.0
2008-05-26,16633517.0
2008-05-27,16539731.0
2008-05-28,16537047.0
2008-05-29,16369685.0
2008-05-30,16261373.0
2008-06-02,16081065.0
2008-06-03,16125567.0
2008-06-04,16264946.0
2008-06-05,16190209.0
2008-06-06,16276105.0
2008-06-09,16468150.0
2008-06-10,16624403.0
2008-06-11,17391208.0
2008-06-12,17449878.0
2008-06-13,17321468.0
2008-06-16,17367467.0
2008-06-17,17349923.0
2008-06-18,17145563.0
2008-06-19,16906118.0
2008-06-20,16623061.0
2008-06-23,16633095.0
2008-06-24,16710094.0
2008-06-25,16689150.0
2008-06-26,16511447.0
2008-06-27,16440016.0
2008-06-30,17345308.0
2008-07-01,17223358.0
2008-07-02,18289645.0
2008-07-03,18262615.0
2008-07-04,18194383.0
2008-07-07,18102184.0
2008-07-08,18230681.0
2008-07-09,18028156.0
2008-07-10,17808746.0
2008-07-11,17890546.0
2008-07-14,17925934.0
2008-07-15,18162938.0
2008-07-16,19774198.0
2008-07-17,19503838.0
2008-07-18,19214434.0
2008-07-21,19025036.0
2008-07-22,18856280.0
2008-07-23,18800734.0
2008-07-24,18568248.0
2008-07-25,18456658.0
2008-07-28,18433473.0
2008-07-29,18284283.0
2008-07-30,17936588.0
2008-07-31,17563058.0
2008-08-01,17465357.0
2008-08-04,17311288.0
2008-08-05,17038135.0
2008-08-06,17235795.0
2008-08-07,17257372.0
2008-08-08,17344866.0
2008-08-11,17247119.0
2008-08-12,17077486.0
2008-08-13,18665791.0
2008-08-14,18688440.0
2008-08-15,18746170.0
2008-08-18,18626561.0
2008-08-19,18654295.0
2008-08-20,17996742.0
2008-08-21,17993288.0
2008-08-22,17975487.0
2008-08-25,17731350.0
2008-08-26,17558517.0
2008-08-27,17572371.0
2008-08-28,17460494.0
2008-08-29,17282477.0
2008-09-01,17067290.0
2008-09-02,17170101.0
2008-09-03,16969826.0
2008-09-04,17060327.0
2008-09-05,17287110.0
2008-09-08,17279583.0
2008-09-09,17054862.0
2008-09-10,16897135.0
2008-09-11,17003729.0
2008-09-12,16812885.0
2008-09-15,16895761.0
2008-09-16,17064616.0
2008-09-17,17128532.0
2008-09-18,17125260.0
2008-09-19,17099705.0
2008-09-22,16902729.0
2008-09-23,17017628.0
2008-09-24,16989898.0
2008-09-25,16872994.0
2008-09-26,19007496.0
2008-09-29,16827358.0
2008-09-30,
2008-10-01,
2008-10-02,
2008-10-03,16846252.0
2008-10-06,17022663.0
2008-10-07,16968363.0
2008-10-08,18136871.0
2008-10-09,18407174.0
2008-10-10,18554191.0
2008-10-13,18492692.0
2008-10-14,18416502.0
2008-10-15,18524614.0
2008-10-16,18657853.0
2008-10-17,18716831.0
2008-10-20,18608378.0
2008-10-21,18509490.0
2008-10-22,18449904.0
2008-10-23,18416456.0
2008-10-24,18357763.0
2008-10-27,18234203.0
2008-10-28,18233947.0
2008-10-29,
2008-10-30,17593912.0
2008-10-31,17312530.0
2008-11-03,17430693.0
2008-11-04,17415146.0
2008-11-05,17313686.0
2008-11-06,17561202.0
2008-11-07,17455279.0
2008-11-10,17388635.0
2008-11-11,17441067.0
2008-11-12,17613459.0
2008-11-13,17619956.0
2008-11-14,17501195.0
2008-11-17,17457734.0
2008-11-18,17326743.0
2008-11-19,17297687.0
2008-11-20,17506906.0
2008-11-21,17476251.0
2008-11-24,17486142.0
2008-11-25,17279554.0
2008-11-26,18307637.0
2008-11-27,17984657.0
2008-11-28,17595006.0
2008-12-01,17074716.0
2008-12-02,17186246.0
2008-12-03,17158847.0
2008-12-04,16876202.0
2008-12-05,16452688.0
2008-12-08,
2008-12-09,
2008-12-10,
2008-12-11,
2008-12-12,16495370.0
2008-12-15,16055537.0
2008-12-16,15547712.0
2008-12-17,15465893.0
2008-12-18,15250222.0
2008-12-19,15117332.0
2008-12-22,14802880.0
2008-12-23,14705353.0
2008-12-24,14589668.0
2008-12-25,14387230.0
2008-12-26,14061334.0
2008-12-29,13906285.0
2008-12-30,13486734.0
2008-12-31,13363462.0
2009-01-01,
2009-01-02,13412583.0
2009-01-05,13151558.0
2009-01-06,13012317.0
2009-01-07,12721993.0
2009-01-08,12524731.0
2009-01-09,12507858.0
2009-01-12,12396201.0
2009-01-13,12611820.0
2009-01-14,14538289.0
2009-01-15,14971230.0
2009-01-16,15055355.0
2009-01-19,15102126.0
2009-01-20,15033877.0
2009-01-21,15157874.0
2009-01-22,15176686.0
2009-01-23,15162745.0
2009-01-26,15115940.0
2009-01-27,14996822.0
2009-01-28,14882813.0
2009-01-29,14833080.0
2009-01-30,14865482.0
2009-02-02,14959854.0
2009-02-03,15111204.0
2009-02-04,18804724.0
2009-02-05,18767053.0
2009-02-06,18765637.0
2009-02-09,18744485.0
2009-02-10,18505993.0
2009-02-11,18544026.0
2009-02-12,18508511.0
2009-02-13,18459380.0
2009-02-16,18754180.0
2009-02-17,18767927.0
2009-02-18,18780171.0
2009-02-19,18650563.0
2009-02-20,18836664.0
2009-02-23,19000807.0
2009-02-24,18968700.0
2009-02-25,18965155.0
2009-02-26,18567601.0
2009-02-27,18576460.0
2009-03-02,18511095.0
2009-03-03,18638846.0
2009-03-04,18737620.0
2009-03-05,18755154.0
2009-03-06,18892092.0
2009-03-09,19064388.0
2009-03-10,19204419.0
2009-03-11,18892144.0
2009-03-12,18596782.0
2009-03-13,18348899.0
2009-03-16,18593909.0
2009-03-17,18429550.0
2009-03-18,18393746.0
2009-03-19,18208908.0
2009-03-20,18311352.0
2009-03-23,18247864.0
2009-03-24,18186340.0
2009-03-25,18053221.0
2009-03-26,17921120.0
2009-03-27,17734591.0
2009-03-30,17757378.0
2009-03-31,17819008.0
2009-04-01,17905660.0
2009-04-02,17803789.0
2009-04-03,17739945.0
2009-04-06,17871651.0
2009-04-07,17737865.0
2009-04-08,17731991.0
2009-04-09,17703909.0
2009-04-10,17856217.0
2009-04-13,17870812.0
2009-04-14,17751350.0
2009-04-15,17924644.0
2009-04-16,17861791.0
2009-04-17,18051377.0
2009-04-20,17880510.0
2009-04-21,17872994.0
2009-04-22,17874192.0
2009-04-23,
2009-04-24,17870581.0
2009-04-27,17717462.0
2009-04-28,17647639.0
2009-04-29,17567418.0
2009-04-30,17316055.0
2009-05-01,
2009-05-04,17302857.0
2009-05-05,17104001.0
2009-05-06,17938581.0
2009-05-07,17875280.0
2009-05-08,17641794.0
2009-05-11,17509746.0
2009-05-12,17369216.0
2009-05-13,17245340.0
2009-05-14,17222714.0
2009-05-15,17568725.0
2009-05-18,17471932.0
2009-05-19,
2009-05-20,17207931.0
2009-05-21,16920242.0
2009-05-22,17010860.0
2009-05-25,17051054.0
2009-05-26,17039785.0
2009-05-27,17165204.0
2009-05-28,17016089.0
2009-05-29,17047179.0
2009-06-01,16692670.0
2009-06-02,16608795.0
2009-06-03,16635060.0
2009-06-04,16661573.0
2009-06-05,16566630.0
2009-06-08,16472713.0
2009-06-09,16416602.0
2009-06-10,16173938.0
2009-06-11,16038839.0
2009-06-12,15838881.0
2009-06-15,16166539.0
2009-06-16,16164664.0
2009-06-17,16188119.0
2009-06-18,15973556.0
2009-06-19,15623299.0
2009-06-22,15487472.0
2009-06-23,15597711.0
2009-06-24,17690081.0
2009-06-25,17374120.0
2009-06-26,17133698.0
2009-06-29,16773999.0
2009-06-30,16434932.0
2009-07-01,16544029.0
2009-07-02,16422275.0
2009-07-03,16112318.0
2009-07-06,15979505.0
2009-07-07,15772726.0
2009-07-08,15801251.0
2009-07-09,15687241.0
2009-07-10,15548864.0
2009-07-13,15501384.0
2009-07-14,15385352.0
2009-07-15,17550091.0
2009-07-16,17459307.0
2009-07-17,17175112.0
2009-07-20,17088184.0
2009-07-21,16999005.0
2009-07-22,16968910.0
2009-07-23,16791634.0
2009-07-24,16598626.0
2009-07-27,16321493.0
2009-07-28,16313257.0
2009-07-29,16418331.0
2009-07-30,15925066.0
2009-07-31,15656687.0
2009-08-03,15745060.0
2009-08-04,15595687.0
2009-08-05,17578524.0
2009-08-06,17531854.0
2009-08-07,17475537.0
2009-08-10,17311067.0
2009-08-11,17281380.0
2009-08-12,17292429.0
2009-08-13,17231295.0
2009-08-14,17032162.0
2009-08-17,17299829.0
2009-08-18,17291888.0
2009-08-19,18917892.0
2009-08-20,18773119.0
2009-08-21,18621818.0
2009-08-24,18474388.0
2009-08-25,18458720.0
2009-08-26,18368741.0
2009-08-27,18417684.0
2009-08-28,18194912.0
2009-08-31,18033467.0
2009-09-01,18149225.0
2009-09-02,18076968.0
2009-09-03,18033981.0
2009-09-04,17949492.0
2009-09-07,17717821.0
2009-09-08,17514886.0
2009-09-09,17644622.0
2009-09-10,17599585.0
2009-09-11,17581293.0
2009-09-14,17436129.0
2009-09-15,17810169.0
2009-09-16,17752485.0
2009-09-17,17710460.0
2009-09-18,17636202.0
2009-09-21,
2009-09-22,
2009-09-23,17698296.0
2009-09-24,17599974.0
2009-09-25,17489669.0
2009-09-28,17334268.0
2009-09-29,17227361.0
2009-09-30,16994289.0
2009-10-01,17074032.0
2009-10-02,17167363.0
2009-10-05,17183946.0
2009-10-06,17035370.0
2009-10-07,19434227.0
2009-10-08,19363562.0
2009-10-09,19186303.0
2009-10-12,19101307.0
2009-10-13,19068266.0
2009-10-14,18973549.0
2009-10-15,19125840.0
2009-10-16,19514966.0
2009-10-19,19552537.0
2009-10-20,19411343.0
2009-10-21,19340750.0
2009-10-22,19300418.0
2009-10-23,19130130.0
2009-10-26,19134043.0
2009-10-27,19197565.0
2009-10-28,19234525.0
2009-10-29,
2009-10-30,19011309.0
2009-11-02,19125630.0
2009-11-03,19376433.0
2009-11-04,19470083.0
2009-11-05,19426025.0
2009-11-06,19292162.0
2009-11-09,19179206.0
2009-11-10,19071350.0
2009-11-11,19033688.0
2009-11-12,18979029.0
2009-11-13,18971885.0
2009-11-16,19144174.0
2009-11-17,19008429.0
2009-11-18,19662257.0
2009-11-19,19692737.0
2009-11-20,19730737.0
2009-11-23,19769368.0
2009-11-24,19683671.0
2009-11-25,19535464.0
2009-11-26,19884082.0
2009-11-27,
2009-11-30,
2009-12-01,19624837.0
2009-12-02,19688642.0
2009-12-03,19620563.0
2009-12-04,19210077.0
2009-12-07,19149475.0
2009-12-08,19231346.0
2009-12-09,19383301.0
2009-12-10,19287830.0
2009-12-11,19293978.0
2009-12-14,19266385.0
2009-12-15,19816957.0
2009-12-16,20005712.0
2009-12-17,20064013.0
2009-12-18,20842849.0
2009-12-21,20508327.0
2009-12-22,20269597.0
2009-12-23,20598611.0
2009-12-24,20375467.0
2009-12-25,20080592.0
2009-12-28,20890919.0
2009-12-29,20939032.0
2009-12-30,21606479.0
2009-12-31,19756071.0
2010-01-01,
2010-01-04,20509721.0
2010-01-05,19411603.0
2010-01-06,19400963.0
2010-01-07,19060854.0
2010-01-08,18961226.0
2010-01-11,18677707.0
2010-01-12,18503677.0
2010-01-13,20284868.0
2010-01-14,20055477.0
2010-01-15,20357869.0
2010-01-18,20107280.0
2010-01-19,19857590.0
2010-01-20,19616572.0
2010-01-21,19504275.0
2010-01-22,19483126.0
2010-01-25,19444822.0
2010-01-26,19195363.0
2010-01-27,19019471.0
2010-01-28,18840671.0
2010-01-29,18932577.0
2010-02-01,18686732.0
2010-02-02,18667394.0
2010-02-03,18627882.0
2010-02-04,18564844.0
2010-02-05,18494178.0
2010-02-08,18476830.0
2010-02-09,18197581.0
2010-02-10,18272856.0
2010-02-11,18228317.0
2010-02-12,18155543.0
2010-02-15,18389342.0
2010-02-16,18131492.0
2010-02-17,19884791.0
2010-02-18,19824016.0
2010-02-19,19890871.0
2010-02-22,19827244.0
2010-02-23,19835945.0
2010-02-24,19851035.0
2010-02-25,19677232.0
2010-02-26,19817779.0
2010-03-01,19840848.0
2010-03-02,19868890.0
2010-03-03,21385348.0
2010-03-04,21378089.0
2010-03-05,21356965.0
2010-03-08,21267370.0
2010-03-09,21274752.0
2010-03-10,21481136.0
2010-03-11,21488144.0
2010-03-12,21390040.0
2010-03-15,21718483.0
2010-03-16,21547474.0
2010-03-17,22245029.0
2010-03-18,21502155.0
2010-03-19,21509630.0
2010-03-22,22438549.0
2010-03-23,22920550.0
2010-03-24,22915459.0
2010-03-25,22812114.0
2010-03-26,22372691.0
2010-03-29,23133187.0
2010-03-30,23767742.0
2010-03-31,20349921.0
2010-04-01,21537539.0
2010-04-02,20694159.0
2010-04-05,20697012.0
2010-04-06,20687597.0
2010-04-07,20566779.0
2010-04-08,20601819.0
2010-04-09,20927611.0
2010-04-12,20984852.0
2010-04-13,21169567.0
2010-04-14,22037524.0
2010-04-15,22653678.0
2010-04-16,22440203.0
2010-04-19,22303575.0
2010-04-20,22320715.0
2010-04-21,22483960.0
2010-04-22,22558677.0
2010-04-23,
2010-04-26,22296354.0
2010-04-27,22308551.0
2010-04-28,22491676.0
2010-04-29,22395483.0
2010-04-30,22031070.0
2010-05-03,21989246.0
2010-05-04,22408812.0
2010-05-05,22937373.0
2010-05-06,22982967.0
2010-05-07,22938431.0
2010-05-10,22495360.0
2010-05-11,22179181.0
2010-05-12,22008117.0
2010-05-13,22210698.0
2010-05-14,22297463.0
2010-05-17,22003802.0
2010-05-18,21853175.0
2010-05-19,
2010-05-20,21927242.0
2010-05-21,22146775.0
2010-05-24,22088872.0
2010-05-25,21724045.0
2010-05-26,21599190.0
2010-05-27,21456141.0
2010-05-28,21079263.0
2010-05-31,20969580.0
2010-06-01,20952718.0
2010-06-02,21028831.0
2010-06-03,20898919.0
2010-06-04,20509960.0
2010-06-07,20431417.0
2010-06-08,20100500.0
2010-06-09,19905719.0
2010-06-10,19809331.0
2010-06-11,19798215.0
2010-06-14,19726342.0
2010-06-15,19850474.0
2010-06-16,19929357.0
2010-06-17,19544495.0
2010-06-18,19104091.0
2010-06-21,19064663.0
2010-06-22,19021456.0
2010-06-23,20398667.0
2010-06-24,20352968.0
2010-06-25,20369937.0
2010-06-28,19863559.0
2010-06-29,19958166.0
2010-06-30,20216979.0
2010-07-01,19755855.0
2010-07-02,19968071.0
2010-07-05,19786340.0
2010-07-06,19170550.0
2010-07-07,19054782.0
2010-07-08,18922983.0
2010-07-09,19000824.0
2010-07-12,19104951.0
2010-07-13,19138032.0
2010-07-14,19311909.0
2010-07-15,19681853.0
2010-07-16,19431611.0
2010-07-19,19729641.0
2010-07-20,18969517.0
2010-07-21,18922082.0
2010-07-22,18724515.0
2010-07-23,18721555.0
2010-07-26,18587471.0
2010-07-27,18697184.0
2010-07-28,18607393.0
2010-07-29,18375600.0
2010-07-30,18130971.0
2010-08-02,18054999.0
2010-08-03,17775004.0
2010-08-04,17724079.0
2010-08-05,17593786.0
2010-08-06,17361736.0
2010-08-09,17200258.0
2010-08-10,17198121.0
2010-08-11,17060524.0
2010-08-12,16969375.0
2010-08-13,16901882.0
2010-08-16,16982267.0
2010-08-17,16721481.0
2010-08-18,18252643.0
2010-08-19,18125342.0
2010-08-20,17769188.0
2010-08-23,17679192.0
2010-08-24,17506048.0
2010-08-25,17344924.0
2010-08-26,17205106.0
2010-08-27,17176451.0
2010-08-30,
2010-08-31,16997468.0
2010-09-01,17122914.0
2010-09-02,17978501.0
2010-09-03,17278513.0
2010-09-06,16911941.0
2010-09-07,17317210.0
2010-09-08,18452047.0
2010-09-09,
2010-09-10,
2010-09-13,18616919.0
2010-09-14,18581965.0
2010-09-15,18126090.0
2010-09-16,18252877.0
2010-09-17,18612783.0
2010-09-20,18014885.0
2010-09-21,18090897.0
2010-09-22,18866415.0
2010-09-23,18877128.0
2010-09-24,18797908.0
2010-09-27,18475275.0
2010-09-28,19460216.0
2010-09-29,19274927.0
2010-09-30,20899258.0
2010-10-01,18491473.0
2010-10-04,18171837.0
2010-10-05,17860881.0
2010-10-06,17837352.0
2010-10-07,18298915.0
2010-10-08,18496968.0
2010-10-11,18381653.0
2010-10-12,18488527.0
2010-10-13,18349889.0
2010-10-14,18322310.0
2010-10-15,18693662.0
2010-10-18,18895365.0
2010-10-19,18369577.0
2010-10-20,17894108.0
2010-10-21,18328697.0
2010-10-22,18543061.0
2010-10-25,18901917.0
2010-10-26,19303011.0
2010-10-27,19572114.0
2010-10-28,19958313.0
2010-10-29,
2010-11-01,18750764.0
2010-11-02,18609560.0
2010-11-03,22497999.0
2010-11-04,24309681.0
2010-11-05,23201142.0
2010-11-08,21279557.0
2010-11-09,21400058.0
2010-11-10,21585350.0
2010-11-11,20391055.0
2010-11-12,22498316.0
2010-11-15,23082417.0
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-22,21647790.0
2010-11-23,22133809.0
2010-11-24,22597233.0
2010-11-25,22646755.0
2010-11-26,21443819.0
2010-11-29,21862394.0
2010-11-30,21725122.0
2010-12-01,21831570.0
2010-12-02,21052511.0
2010-12-03,22053371.0
2010-12-06,21307554.0
2010-12-07,22415319.0
2010-12-08,22817469.0
2010-12-09,22976843.0
2010-12-10,23336837.0
2010-12-13,23157847.0
2010-12-14,23129276.0
2010-12-15,23180758.0
2010-12-16,22689737.0
2010-12-17,23781262.0
2010-12-20,22201754.0
2010-12-21,23700613.0
2010-12-22,24130716.0
2010-12-23,24984429.0
2010-12-24,26112470.0
2010-12-27,25908159.0
2010-12-28,26696782.0
2010-12-29,26632841.0
2010-12-30,27841154.0
2010-12-31,31280913.0
2011-01-03,28869753.0
2011-01-04,28949734.0
2011-01-05,30403362.0
2011-01-06,27401606.0
2011-01-07,26920429.0
2011-01-10,25528835.0
2011-01-11,25544056.0
2011-01-12,25453876.0
2011-01-13,24465846.0
2011-01-14,25727399.0
2011-01-17,25730266.0
2011-01-18,26595254.0
2011-01-19,27901368.0
2011-01-20,28417968.0
2011-01-21,27276452.0
2011-01-24,27841216.0
2011-01-25,27398671.0
2011-01-26,26203558.0
2011-01-27,27488733.0
2011-01-28,26744643.0
2011-01-31,27146925.0
2011-02-01,25908457.0
2011-02-02,27925062.0
2011-02-03,27961070.0
2011-02-04,28082545.0
2011-02-07,29098997.0
2011-02-08,27013755.0
2011-02-09,27800577.0
2011-02-10,27996902.0
2011-02-11,27919133.0
2011-02-14,28505517.0
2011-02-15,28468969.0
2011-02-16,28468969.0
2011-02-17,27238881.0
2011-02-18,26323489.0
2011-02-21,27662752.0
2011-02-22,28191840.0
2011-02-23,26453896.0
2011-02-24,26764711.0
2011-02-25,27847641.0
2011-02-28,27271675.0
2011-03-01,26227231.0
2011-03-02,26373615.0
2011-03-03,25025518.0
2011-03-04,25101426.0
2011-03-07,24469502.0
2011-03-08,24461793.0
2011-03-09,23840007.0
2011-03-10,24659338.0
2011-03-11,23726229.0
2011-03-14,23229613.0
2011-03-15,23756058.0
2011-03-16,24409497.0
2011-03-17,23481488.0
2011-03-18,23541696.0
2011-03-21,25024358.0
2011-03-22,23484592.0
2011-03-23,23721286.0
2011-03-24,23503720.0
2011-03-25,24177519.0
2011-03-28,24640847.0
2011-03-29,25146220.0
2011-03-30,25595447.0
2011-03-31,26001117.0
2011-04-01,24924360.0
2011-04-04,25600370.0
2011-04-05,25747549.0
2011-04-06,25014725.0
2011-04-07,24920048.0
2011-04-08,25108709.0
2011-04-11,24176456.0
2011-04-12,24634122.0
2011-04-13,24736644.0
2011-04-14,24288870.0
2011-04-15,24627822.0
2011-04-18,24291085.0
2011-04-19,23100298.0
2011-04-20,23097765.0
2011-04-21,22894455.0
2011-04-22,22312127.0
2011-04-25,23674789.0
2011-04-26,24573983.0
2011-04-27,23051821.0
2011-04-28,23395098.0
2011-04-29,23470639.0
2011-05-02,24403790.0
2011-05-03,22927450.0
2011-05-04,21536994.0
2011-05-05,21112260.0
2011-05-06,22130337.0
2011-05-09,22844012.0
2011-05-10,21549352.0
2011-05-11,23312440.0
2011-05-12,23471017.0
2011-05-13,23238028.0
2011-05-16,23643688.0
2011-05-17,23447713.0
2011-05-18,23397859.0
2011-05-19,
2011-05-20,23722208.0
2011-05-23,24037564.0
2011-05-24,23891590.0
2011-05-25,25333913.0
2011-05-26,22885137.0
2011-05-27,23009328.0
2011-05-30,24301746.0
2011-05-31,25319899.0
2011-06-01,25120764.0
2011-06-02,25233697.0
2011-06-03,24990048.0
2011-06-06,23491243.0
2011-06-07,23204412.0
2011-06-08,23072583.0
2011-06-09,23042642.0
2011-06-10,22945894.0
2011-06-13,21847016.0
2011-06-14,21792702.0
2011-06-15,22481313.0
2011-06-16,22289413.0
2011-06-17,24161007.0
2011-06-20,22200229.0
2011-06-21,22461582.0
2011-06-22,23173147.0
2011-06-23,21881012.0
2011-06-24,21628880.0
2011-06-27,22254378.0
2011-06-28,21939235.0
2011-06-29,21204073.0
2011-06-30,21244059.0
2011-07-01,22779355.0
2011-07-04,22203576.0
2011-07-05,22025987.0
2011-07-06,21354015.0
2011-07-07,21127663.0
2011-07-08,20787729.0
2011-07-11,21048781.0
2011-07-12,21016038.0
2011-07-13,20493654.0
2011-07-14,20417694.0
2011-07-15,20831112.0
2011-07-18,20831956.0
2011-07-19,20903745.0
2011-07-20,21200468.0
2011-07-21,20364587.0
2011-07-22,19776033.0
2011-07-25,20442112.0
2011-07-26,20622729.0
2011-07-27,20720177.0
2011-07-28,20156361.0
2011-07-29,20401883.0
2011-08-01,19665292.0
2011-08-02,19595323.0
2011-08-03,21508356.0
2011-08-04,21713132.0
2011-08-05,21633181.0
2011-08-08,20858044.0
2011-08-09,20484805.0
2011-08-10,20267581.0
2011-08-11,20006313.0
2011-08-12,19889142.0
2011-08-15,20083140.0
2011-08-16,20111354.0
2011-08-17,20179706.0
2011-08-18,20884059.0
2011-08-19,20053456.0
2011-08-22,19731814.0
2011-08-23,19446854.0
2011-08-24,19012478.0
2011-08-25,18562916.0
2011-08-26,18113670.0
2011-08-29,18910065.0
2011-08-30,
2011-08-31,
2011-09-01,
2011-09-02,17942464.0
2011-09-05,18041720.0
2011-09-06,17860080.0
2011-09-07,17880931.0
2011-09-08,17713845.0
2011-09-09,17668245.0
2011-09-12,17331874.0
2011-09-13,17266988.0
2011-09-14,17100710.0
2011-09-15,17541484.0
2011-09-16,17550338.0
2011-09-19,17476594.0
2011-09-20,17296660.0
2011-09-21,17337672.0
2011-09-22,17009592.0
2011-09-23,17227544.0
2011-09-26,18287940.0
2011-09-27,18471320.0
2011-09-28,18042864.0
2011-09-29,18813299.0
2011-09-30,17302203.0
2011-10-03,19323404.0
2011-10-04,18001876.0
2011-10-05,17083772.0
2011-10-06,18241275.0
2011-10-07,17711085.0
2011-10-10,17249395.0
2011-10-11,17312115.0
2011-10-12,18713295.0
2011-10-13,17341812.0
2011-10-14,17040767.0
2011-10-17,18386059.0
2011-10-18,19195630.0
2011-10-19,19206161.0
2011-10-20,17618967.0
2011-10-21,16180867.0
2011-10-24,19408753.0
2011-10-25,22959305.0
2011-10-26,26467168.0
2011-10-27,26062010.0
2011-10-28,21868910.0
2011-10-31,24298956.0
2011-11-01,26394507.0
2011-11-02,23291021.0
2011-11-03,23323305.0
2011-11-04,26457357.0
2011-11-07,
2011-11-08,
2011-11-09,
2011-11-10,27045520.0
2011-11-11,26989976.0
2011-11-14,29733143.0
2011-11-15,29354814.0
2011-11-16,31908288.0
2011-11-17,32957962.0
2011-11-18,34119660.0
2011-11-21,33395058.0
2011-11-22,29225416.0
2011-11-23,31033394.0
2011-11-24,31267695.0
2011-11-25,30123438.0
2011-11-28,33116615.0
2011-11-29,32394616.0
2011-11-30,29521255.0
2011-12-01,29582644.0
2011-12-02,31407196.0
2011-12-05,31770224.0
2011-12-06,31817295.0
2011-12-07,31313359.0
2011-12-08,29897459.0
2011-12-09,33055263.0
2011-12-12,35352191.0
2011-12-13,32398973.0
2011-12-14,31595611.0
2011-12-15,32849347.0
2011-12-16,33361951.0
2011-12-19,34033258.0
2011-12-20,33971933.0
2011-12-21,31819308.0
2011-12-22,30631166.0
2011-12-23,29578183.0
2011-12-26,29578168.0
2011-12-27,31998180.0
2011-12-28,34792835.0
2011-12-29,31394162.0
2011-12-30,28757621.0
2012-01-02,28441305.0
2012-01-03,28738070.0
2012-01-04,25547857.0
2012-01-05,24035964.0
2012-01-06,25051323.0
2012-01-09,23256899.0
2012-01-10,22618135.0
2012-01-11,28813216.0
2012-01-12,30072936.0
2012-01-13,30413590.0
2012-01-16,32885418.0
2012-01-17,34168919.0
2012-01-18,36079832.0
2012-01-19,30621466.0
2012-01-20,34327805.0
2012-01-23,34859146.0
2012-01-24,35166997.0
2012-01-25,32416089.0
2012-01-26,31767502.0
2012-01-27,33053755.0
2012-01-30,33578920.0
2012-01-31,35372681.0
2012-02-01,33675704.0
2012-02-02,33909761.0
2012-02-03,34811920.0
2012-02-06,34811920.0
2012-02-07,33398427.0
2012-02-08,33943521.0
2012-02-09,34149927.0
2012-02-10,32786779.0
2012-02-13,29029530.0
2012-02-14,29079598.0
2012-02-15,30203157.0
2012-02-16,28459411.0
2012-02-17,25279071.0
2012-02-20,26690569.0
2012-02-21,29246620.0
2012-02-22,30377840.0
2012-02-23,30347766.0
2012-02-24,29429849.0
2012-02-27,29144635.0
2012-02-28,29915145.0
2012-02-29,27772291.0
2012-03-01,27917749.0
2012-03-02,28790688.0
2012-03-05,28301601.0
2012-03-06,29114398.0
2012-03-07,28687409.0
2012-03-08,28573347.0
2012-03-09,29774430.0
2012-03-12,29088695.0
2012-03-13,30441854.0
2012-03-14,30611407.0
2012-03-15,30257357.0
2012-03-16,28451592.0
2012-03-19,29841681.0
2012-03-20,31353689.0
2012-03-21,31511244.0
2012-03-22,29904629.0
2012-03-23,26780417.0
2012-03-26,24197889.0
2012-03-27,22433508.0
2012-03-28,21575452.0
2012-03-29,22181877.0
2012-03-30,20851003.0
2012-04-02,27020135.0
2012-04-03,28716006.0
2012-04-04,31092953.0
2012-04-05,31284735.0
2012-04-06,31306000.0
2012-04-09,31875825.0
2012-04-10,34748146.0
2012-04-11,29913037.0
2012-04-12,28753056.0
2012-04-13,26326980.0
2012-04-16,25774068.0
2012-04-17,26539383.0
2012-04-18,25639574.0
2012-04-19,25499461.0
2012-04-20,28873483.0
2012-04-23,
2012-04-24,31647023.0
2012-04-25,34239180.0
2012-04-26,34937325.0
2012-04-27,33172384.0
2012-04-30,33132654.0
2012-05-01,
2012-05-02,31440167.0
2012-05-03,30202235.0
2012-05-04,27155824.0
2012-05-07,25291262.0
2012-05-08,25111735.0
2012-05-09,24002797.0
2012-05-10,23907020.0
2012-05-11,25257122.0
2012-05-14,27149310.0
2012-05-15,28423403.0
2012-05-16,28156323.0
2012-05-17,28884838.0
2012-05-18,28658032.0
2012-05-21,30100930.0
2012-05-22,27982743.0
2012-05-23,24683951.0
2012-05-24,23602466.0
2012-05-25,20735073.0
2012-05-28,22556686.0
2012-05-29,25914868.0
2012-05-30,27392567.0
2012-05-31,25692693.0
2012-06-01,25288790.0
2012-06-04,24491879.0
2012-06-05,24808991.0
2012-06-06,25275956.0
2012-06-07,24498094.0
2012-06-08,28416360.0
2012-06-11,32754316.0
2012-06-12,32274293.0
2012-06-13,30661884.0
2012-06-14,30260873.0
2012-06-15,29764140.0
2012-06-18,29682049.0
2012-06-19,28312397.0
2012-06-20,27352465.0
2012-06-21,29226066.0
2012-06-22,30446156.0
2012-06-25,29212597.0
2012-06-26,29263276.0
2012-06-27,28709055.0
2012-06-28,26967839.0
2012-06-29,28308712.0
2012-07-02,28496686.0
2012-07-03,27215077.0
2012-07-04,26975945.0
2012-07-05,27220078.0
2012-07-06,29928323.0
2012-07-09,30398097.0
2012-07-10,31034214.0
2012-07-11,29398494.0
2012-07-12,29927814.0
