Tarih,TP_RP01_MYR
2008-05-09,2522943.0
2008-05-12,2555283.0
2008-05-13,2419953.0
2008-05-14,2266912.0
2008-05-15,2322977.0
2008-05-16,2520292.0
2008-05-19,
2008-05-20,2167517.0
2008-05-21,2197195.0
2008-05-22,2216117.0
2008-05-23,2128001.0
2008-05-26,2154095.0
2008-05-27,2397039.0
2008-05-28,2161828.0
2008-05-29,2101987.0
2008-05-30,2388834.0
2008-06-02,2153258.0
2008-06-03,2067361.0
2008-06-04,2050787.0
2008-06-05,2122913.0
2008-06-06,2308759.0
2008-06-09,2486317.0
2008-06-10,2438407.0
2008-06-11,2481787.0
2008-06-12,2225054.0
2008-06-13,2673233.0
2008-06-16,2241537.0
2008-06-17,2263739.0
2008-06-18,2272740.0
2008-06-19,2228909.0
2008-06-20,2139544.0
2008-06-23,2113487.0
2008-06-24,2173366.0
2008-06-25,2263580.0
2008-06-26,2184401.0
2008-06-27,2483890.0
2008-06-30,1518024.0
2008-07-01,1942196.0
2008-07-02,2086251.0
2008-07-03,3041110.0
2008-07-04,2572260.0
2008-07-07,2444090.0
2008-07-08,2530695.0
2008-07-09,2596420.0
2008-07-10,2660091.0
2008-07-11,3223602.0
2008-07-14,2389453.0
2008-07-15,2269171.0
2008-07-16,2478970.0
2008-07-17,2546742.0
2008-07-18,2390556.0
2008-07-21,2428934.0
2008-07-22,2374577.0
2008-07-23,2390671.0
2008-07-24,2330949.0
2008-07-25,4178970.0
2008-07-28,2251372.0
2008-07-29,2207253.0
2008-07-30,2147687.0
2008-07-31,2130094.0
2008-08-01,2274666.0
2008-08-04,2320252.0
2008-08-05,2441811.0
2008-08-06,2654664.0
2008-08-07,2370358.0
2008-08-08,2868823.0
2008-08-11,2324356.0
2008-08-12,2419073.0
2008-08-13,2516566.0
2008-08-14,2450749.0
2008-08-15,2363736.0
2008-08-18,2383866.0
2008-08-19,2506534.0
2008-08-20,2481996.0
2008-08-21,2506206.0
2008-08-22,2574264.0
2008-08-25,2458002.0
2008-08-26,2353139.0
2008-08-27,2251079.0
2008-08-28,2255687.0
2008-08-29,2422665.0
2008-09-01,2361786.0
2008-09-02,2100878.0
2008-09-03,2402673.0
2008-09-04,2553532.0
2008-09-05,2599547.0
2008-09-08,2377304.0
2008-09-09,2266755.0
2008-09-10,2351667.0
2008-09-11,2299650.0
2008-09-12,2685684.0
2008-09-15,2378434.0
2008-09-16,2331893.0
2008-09-17,2337168.0
2008-09-18,2469777.0
2008-09-19,2583696.0
2008-09-22,2392110.0
2008-09-23,2456437.0
2008-09-24,2452605.0
2008-09-25,2306677.0
2008-09-26,2829935.0
2008-09-29,1712863.0
2008-09-30,
2008-10-01,
2008-10-02,
2008-10-03,2554751.0
2008-10-06,2794071.0
2008-10-07,2676633.0
2008-10-08,3118971.0
2008-10-09,3128473.0
2008-10-10,3204742.0
2008-10-13,3005678.0
2008-10-14,3067852.0
2008-10-15,2993681.0
2008-10-16,3049981.0
2008-10-17,3148167.0
2008-10-20,2891649.0
2008-10-21,2904148.0
2008-10-22,2928107.0
2008-10-23,3003268.0
2008-10-24,3041190.0
2008-10-27,2849651.0
2008-10-28,2854512.0
2008-10-29,
2008-10-30,2898824.0
2008-10-31,3517290.0
2008-11-03,3294192.0
2008-11-04,3293247.0
2008-11-05,3436390.0
2008-11-06,3314194.0
2008-11-07,3054170.0
2008-11-10,2979052.0
2008-11-11,3095395.0
2008-11-12,3027162.0
2008-11-13,3139542.0
2008-11-14,3275868.0
2008-11-17,2991940.0
2008-11-18,2772987.0
2008-11-19,2813990.0
2008-11-20,2843875.0
2008-11-21,2867211.0
2008-11-24,2747348.0
2008-11-25,2609111.0
2008-11-26,2659749.0
2008-11-27,2769685.0
2008-11-28,2853745.0
2008-12-01,2572785.0
2008-12-02,2728021.0
2008-12-03,2569081.0
2008-12-04,2267205.0
2008-12-05,2329367.0
2008-12-08,
2008-12-09,
2008-12-10,
2008-12-11,
2008-12-12,2683699.0
2008-12-15,2330326.0
2008-12-16,2380808.0
2008-12-17,2551741.0
2008-12-18,2619709.0
2008-12-19,2269398.0
2008-12-22,2142488.0
2008-12-23,2205349.0
2008-12-24,2225219.0
2008-12-25,2150207.0
2008-12-26,2198722.0
2008-12-29,1789417.0
2008-12-30,1905033.0
2008-12-31,1425803.0
2009-01-01,
2009-01-02,1816251.0
2009-01-05,1672247.0
2009-01-06,2480356.0
2009-01-07,2356129.0
2009-01-08,2367612.0
2009-01-09,2961965.0
2009-01-12,1893845.0
2009-01-13,1698319.0
2009-01-14,1792022.0
2009-01-15,2125862.0
2009-01-16,1825729.0
2009-01-19,2080640.0
2009-01-20,2011703.0
2009-01-21,2000698.0
2009-01-22,2270759.0
2009-01-23,2416453.0
2009-01-26,2043142.0
2009-01-27,2021594.0
2009-01-28,2099390.0
2009-01-29,1987148.0
2009-01-30,2124758.0
2009-02-02,2244727.0
2009-02-03,2092984.0
2009-02-04,2430522.0
2009-02-05,2302407.0
2009-02-06,2789455.0
2009-02-09,2463889.0
2009-02-10,2293500.0
2009-02-11,2255245.0
2009-02-12,2025877.0
2009-02-13,1881952.0
2009-02-16,2004157.0
2009-02-17,1971472.0
2009-02-18,2197993.0
2009-02-19,2221163.0
2009-02-20,2377739.0
2009-02-23,2194920.0
2009-02-24,2175910.0
2009-02-25,2056499.0
2009-02-26,1923439.0
2009-02-27,1895965.0
2009-03-02,1825081.0
2009-03-03,2165283.0
2009-03-04,2413401.0
2009-03-05,2375136.0
2009-03-06,2931744.0
2009-03-09,2671963.0
2009-03-10,2342296.0
2009-03-11,2450555.0
2009-03-12,2286342.0
2009-03-13,2330040.0
2009-03-16,2352814.0
2009-03-17,2337544.0
2009-03-18,2397589.0
2009-03-19,2346514.0
2009-03-20,2719800.0
2009-03-23,2347118.0
2009-03-24,2275959.0
2009-03-25,2240069.0
2009-03-26,2149334.0
2009-03-27,2099431.0
2009-03-30,2000787.0
2009-03-31,1595362.0
2009-04-01,1931998.0
2009-04-02,2218012.0
2009-04-03,4022568.0
2009-04-06,3006242.0
2009-04-07,2835283.0
2009-04-08,2494367.0
2009-04-09,2075890.0
2009-04-10,2119643.0
2009-04-13,2129026.0
2009-04-14,2119201.0
2009-04-15,2166081.0
2009-04-16,2175507.0
2009-04-17,2261411.0
2009-04-20,2051821.0
2009-04-21,2247940.0
2009-04-22,2276207.0
2009-04-23,
2009-04-24,2147735.0
2009-04-27,2137485.0
2009-04-28,2050134.0
2009-04-29,2140989.0
2009-04-30,2314288.0
2009-05-01,
2009-05-04,2491568.0
2009-05-05,2443688.0
2009-05-06,3610665.0
2009-05-07,3376430.0
2009-05-08,3245412.0
2009-05-11,3349535.0
2009-05-12,3262411.0
2009-05-13,2363690.0
2009-05-14,2120800.0
2009-05-15,2205763.0
2009-05-18,2090554.0
2009-05-19,
2009-05-20,2133675.0
2009-05-21,1849666.0
2009-05-22,1982201.0
2009-05-25,1999048.0
2009-05-26,1877623.0
2009-05-27,1908952.0
2009-05-28,1889576.0
2009-05-29,2039846.0
2009-06-01,1884948.0
2009-06-02,1920709.0
2009-06-03,2164509.0
2009-06-04,2870356.0
2009-06-05,2798345.0
2009-06-08,2757321.0
2009-06-09,2368705.0
2009-06-10,2271003.0
2009-06-11,2175291.0
2009-06-12,2318080.0
2009-06-15,2218374.0
2009-06-16,1904558.0
2009-06-17,1773178.0
2009-06-18,2049611.0
2009-06-19,2014796.0
2009-06-22,1989016.0
2009-06-23,1876149.0
2009-06-24,1954105.0
2009-06-25,1819973.0
2009-06-26,1911463.0
2009-06-29,1838787.0
2009-06-30,1232030.0
2009-07-01,1753730.0
2009-07-02,2116038.0
2009-07-03,3021298.0
2009-07-06,2858114.0
2009-07-07,2865935.0
2009-07-08,2858367.0
2009-07-09,2429128.0
2009-07-10,2814496.0
2009-07-13,3227007.0
2009-07-14,2355463.0
2009-07-15,2394505.0
2009-07-16,1776266.0
2009-07-17,1740639.0
2009-07-20,1756764.0
2009-07-21,1744883.0
2009-07-22,1816480.0
2009-07-23,1751356.0
2009-07-24,1726844.0
2009-07-27,1667218.0
2009-07-28,1668846.0
2009-07-29,1654078.0
2009-07-30,1704026.0
2009-07-31,1573565.0
2009-08-03,1919886.0
2009-08-04,2220751.0
2009-08-05,3263123.0
2009-08-06,2971845.0
2009-08-07,2560324.0
2009-08-10,2498985.0
2009-08-11,2599595.0
2009-08-12,2765424.0
2009-08-13,1775302.0
2009-08-14,1655523.0
2009-08-17,2207701.0
2009-08-18,1717118.0
2009-08-19,1802102.0
2009-08-20,1911387.0
2009-08-21,1968334.0
2009-08-24,1931146.0
2009-08-25,1806516.0
2009-08-26,1720771.0
2009-08-27,1710513.0
2009-08-28,1761904.0
2009-08-31,1676560.0
2009-09-01,1670581.0
2009-09-02,1633852.0
2009-09-03,2825143.0
2009-09-04,3118287.0
2009-09-07,2701221.0
2009-09-08,2810249.0
2009-09-09,2413012.0
2009-09-10,2355992.0
2009-09-11,1893308.0
2009-09-14,2005733.0
2009-09-15,2135916.0
2009-09-16,2199926.0
2009-09-17,2234171.0
2009-09-18,2248390.0
2009-09-21,
2009-09-22,
2009-09-23,1926591.0
2009-09-24,1798509.0
2009-09-25,1775183.0
2009-09-28,1852665.0
2009-09-29,1780035.0
2009-09-30,1364748.0
2009-10-01,1857370.0
2009-10-02,2244232.0
2009-10-05,2891023.0
2009-10-06,3547719.0
2009-10-07,3515417.0
2009-10-08,3670084.0
2009-10-09,3009806.0
2009-10-12,2881634.0
2009-10-13,3065119.0
2009-10-14,1774810.0
2009-10-15,1704627.0
2009-10-16,2015494.0
2009-10-19,1927546.0
2009-10-20,1905996.0
2009-10-21,1959055.0
2009-10-22,2055246.0
2009-10-23,1962769.0
2009-10-26,1876567.0
2009-10-27,1939152.0
2009-10-28,1693210.0
2009-10-29,
2009-10-30,2044468.0
2009-11-02,1819095.0
2009-11-03,1925207.0
2009-11-04,2606366.0
2009-11-05,3422643.0
2009-11-06,3063139.0
2009-11-09,3066018.0
2009-11-10,2821061.0
2009-11-11,2798337.0
2009-11-12,2602448.0
2009-11-13,2913531.0
2009-11-16,2020782.0
2009-11-17,1884208.0
2009-11-18,2028898.0
2009-11-19,1971724.0
2009-11-20,1988864.0
2009-11-23,1930154.0
2009-11-24,1883540.0
2009-11-25,1971207.0
2009-11-26,1783877.0
2009-11-27,
2009-11-30,
2009-12-01,1962654.0
2009-12-02,2559033.0
2009-12-03,2671381.0
2009-12-04,3634461.0
2009-12-07,3523987.0
2009-12-08,3572325.0
2009-12-09,3196362.0
2009-12-10,3142295.0
2009-12-11,3280056.0
2009-12-14,2551180.0
2009-12-15,2026799.0
2009-12-16,1908444.0
2009-12-17,2033897.0
2009-12-18,2048721.0
2009-12-21,2045975.0
2009-12-22,1970272.0
2009-12-23,2063331.0
2009-12-24,2012755.0
2009-12-25,2324509.0
2009-12-28,2112192.0
2009-12-29,1809749.0
2009-12-30,1673937.0
2009-12-31,1382708.0
2010-01-01,
2010-01-04,1564206.0
2010-01-05,1701922.0
2010-01-06,2916633.0
2010-01-07,2507177.0
2010-01-08,3148494.0
2010-01-11,2567414.0
2010-01-12,2765784.0
2010-01-13,2709196.0
2010-01-14,1969831.0
2010-01-15,1712788.0
2010-01-18,2032097.0
2010-01-19,1869637.0
2010-01-20,1947130.0
2010-01-21,1988538.0
2010-01-22,2085011.0
2010-01-25,1985343.0
2010-01-26,1854111.0
2010-01-27,1751512.0
2010-01-28,1859470.0
2010-01-29,2121059.0
2010-02-01,2129297.0
2010-02-02,2013686.0
2010-02-03,2217993.0
2010-02-04,3419679.0
2010-02-05,2534753.0
2010-02-08,2570607.0
2010-02-09,2457266.0
2010-02-10,2687676.0
2010-02-11,2661719.0
2010-02-12,2490996.0
2010-02-15,1735801.0
2010-02-16,1771852.0
2010-02-17,1802054.0
2010-02-18,1901568.0
2010-02-19,1890397.0
2010-02-22,1850387.0
2010-02-23,1839776.0
2010-02-24,1865887.0
2010-02-25,2002188.0
2010-02-26,1980087.0
2010-03-01,1970061.0
2010-03-02,2005791.0
2010-03-03,2354328.0
2010-03-04,3421188.0
2010-03-05,3023610.0
2010-03-08,3074924.0
2010-03-09,3055712.0
2010-03-10,2832098.0
2010-03-11,2751829.0
2010-03-12,2567690.0
2010-03-15,1850581.0
2010-03-16,1855688.0
2010-03-17,1896277.0
2010-03-18,1965433.0
2010-03-19,2075298.0
2010-03-22,1978071.0
2010-03-23,1906494.0
2010-03-24,1906008.0
2010-03-25,1840630.0
2010-03-26,1831903.0
2010-03-29,2041295.0
2010-03-30,1875153.0
2010-03-31,1530912.0
2010-04-01,2089895.0
2010-04-02,2207563.0
2010-04-05,3280413.0
2010-04-06,2638572.0
2010-04-07,2680483.0
2010-04-08,2577904.0
2010-04-09,2649072.0
2010-04-12,2907543.0
2010-04-13,2095940.0
2010-04-14,1921960.0
2010-04-15,1895865.0
2010-04-16,1981547.0
2010-04-19,1853791.0
2010-04-20,1785769.0
2010-04-21,1947917.0
2010-04-22,1993890.0
2010-04-23,
2010-04-26,1955244.0
2010-04-27,1970688.0
2010-04-28,1864229.0
2010-04-29,1921140.0
2010-04-30,1806326.0
2010-05-03,2023741.0
2010-05-04,2065926.0
2010-05-05,3548678.0
2010-05-06,3749116.0
2010-05-07,3788136.0
2010-05-10,3759338.0
2010-05-11,3748312.0
2010-05-12,2559656.0
2010-05-13,2262755.0
2010-05-14,1846176.0
2010-05-17,1955677.0
2010-05-18,1891122.0
2010-05-19,
2010-05-20,1997903.0
2010-05-21,2260353.0
2010-05-24,2309719.0
2010-05-25,2141570.0
2010-05-26,2088472.0
2010-05-27,2039660.0
2010-05-28,1985261.0
2010-05-31,1999742.0
2010-06-01,2080463.0
2010-06-02,2014706.0
2010-06-03,3672236.0
2010-06-04,2991517.0
2010-06-07,2628140.0
2010-06-08,2642775.0
2010-06-09,2571632.0
2010-06-10,2697093.0
2010-06-11,2528724.0
2010-06-14,1840382.0
2010-06-15,1825129.0
2010-06-16,1945786.0
2010-06-17,1860400.0
2010-06-18,1915858.0
2010-06-21,1890943.0
2010-06-22,1851496.0
2010-06-23,1898207.0
2010-06-24,1961948.0
2010-06-25,1983404.0
2010-06-28,1931190.0
2010-06-29,1877176.0
2010-06-30,1477677.0
2010-07-01,2013277.0
2010-07-02,2167922.0
2010-07-05,3165464.0
2010-07-06,2896988.0
2010-07-07,2895794.0
2010-07-08,2914015.0
2010-07-09,2775606.0
2010-07-12,3156046.0
2010-07-13,2054489.0
2010-07-14,1799000.0
2010-07-15,1823053.0
2010-07-16,1922269.0
2010-07-19,1927813.0
2010-07-20,1884845.0
2010-07-21,1974932.0
2010-07-22,2045072.0
2010-07-23,2118915.0
2010-07-26,2110707.0
2010-07-27,2092937.0
2010-07-28,1935741.0
2010-07-29,1859138.0
2010-07-30,1796881.0
2010-08-02,1772216.0
2010-08-03,1930443.0
2010-08-04,2206954.0
2010-08-05,3388401.0
2010-08-06,2606982.0
2010-08-09,2677077.0
2010-08-10,2705837.0
2010-08-11,2697039.0
2010-08-12,2637597.0
2010-08-13,2533060.0
2010-08-16,1760415.0
2010-08-17,1771034.0
2010-08-18,1808562.0
2010-08-19,1911945.0
2010-08-20,1868847.0
2010-08-23,1854911.0
2010-08-24,1809129.0
2010-08-25,1790605.0
2010-08-26,1805482.0
2010-08-27,1735450.0
2010-08-30,
2010-08-31,1724443.0
2010-09-01,1800677.0
2010-09-02,2038606.0
2010-09-03,3274647.0
2010-09-06,3186695.0
2010-09-07,3039458.0
2010-09-08,3043535.0
2010-09-09,
2010-09-10,
2010-09-13,2158302.0
2010-09-14,1925552.0
2010-09-15,1773052.0
2010-09-16,1876569.0
2010-09-17,1923831.0
2010-09-20,1850115.0
2010-09-21,1820121.0
2010-09-22,1886123.0
2010-09-23,1930296.0
2010-09-24,1917823.0
2010-09-27,2015479.0
2010-09-28,1859386.0
2010-09-29,1889343.0
2010-09-30,1531115.0
2010-10-01,3309530.0
2010-10-04,2503358.0
2010-10-05,3692937.0
2010-10-06,2932774.0
2010-10-07,3034533.0
2010-10-08,2823478.0
2010-10-11,2809781.0
2010-10-12,3222433.0
2010-10-13,2181859.0
2010-10-14,1859288.0
2010-10-15,2980159.0
2010-10-18,1822544.0
2010-10-19,1788604.0
2010-10-20,1885996.0
2010-10-21,1993528.0
2010-10-22,1930451.0
2010-10-25,2019273.0
2010-10-26,1848576.0
2010-10-27,1944276.0
2010-10-28,3146132.0
2010-10-29,
2010-11-01,2232049.0
2010-11-02,2271855.0
2010-11-03,2391441.0
2010-11-04,3088064.0
2010-11-05,2051748.0
2010-11-08,1922772.0
2010-11-09,2082190.0
2010-11-10,2149209.0
2010-11-11,2096116.0
2010-11-12,2700216.0
2010-11-15,2495361.0
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-22,1975710.0
2010-11-23,2158861.0
2010-11-24,2096342.0
2010-11-25,2094112.0
2010-11-26,2748985.0
2010-11-29,1816242.0
2010-11-30,1724077.0
2010-12-01,1890190.0
2010-12-02,2262969.0
2010-12-03,3761419.0
2010-12-06,3490102.0
2010-12-07,3134394.0
2010-12-08,3267799.0
2010-12-09,3365263.0
2010-12-10,4246375.0
2010-12-13,1983059.0
2010-12-14,1927003.0
2010-12-15,1840354.0
2010-12-16,1870184.0
2010-12-17,1877929.0
2010-12-20,1875039.0
2010-12-21,1884434.0
2010-12-22,1827984.0
2010-12-23,1849783.0
2010-12-24,2645912.0
2010-12-27,1898933.0
2010-12-28,2071617.0
2010-12-29,1955767.0
2010-12-30,1835420.0
2010-12-31,1500720.0
2011-01-03,1802499.0
2011-01-04,2039983.0
2011-01-05,2705089.0
2011-01-06,3516272.0
2011-01-07,2810387.0
2011-01-10,3761712.0
2011-01-11,2731498.0
2011-01-12,1871668.0
2011-01-13,1788967.0
2011-01-14,1966110.0
2011-01-17,1980394.0
2011-01-18,2007385.0
2011-01-19,1968890.0
2011-01-20,1969782.0
2011-01-21,1768021.0
2011-01-24,2030728.0
2011-01-25,1999499.0
2011-01-26,1927831.0
2011-01-27,2085115.0
2011-01-28,2067878.0
2011-01-31,2123636.0
2011-02-01,2278313.0
2011-02-02,2422798.0
2011-02-03,4043039.0
2011-02-04,3043690.0
2011-02-07,3286447.0
2011-02-08,2760021.0
2011-02-09,2808913.0
2011-02-10,3004600.0
2011-02-11,3070848.0
2011-02-14,2105626.0
2011-02-15,1913279.0
2011-02-16,1913279.0
2011-02-17,2001424.0
2011-02-18,1687173.0
2011-02-21,1917248.0
2011-02-22,1879129.0
2011-02-23,1907270.0
2011-02-24,2026530.0
2011-02-25,1909076.0
2011-02-28,1953095.0
2011-03-01,1923137.0
2011-03-02,2054743.0
2011-03-03,3574630.0
2011-03-04,2862450.0
2011-03-07,3496872.0
2011-03-08,3517333.0
2011-03-09,3430438.0
2011-03-10,3124438.0
2011-03-11,2992146.0
2011-03-14,1942165.0
2011-03-15,1882103.0
2011-03-16,1845826.0
2011-03-17,1944558.0
2011-03-18,1604397.0
2011-03-21,1927218.0
2011-03-22,1868291.0
2011-03-23,1822945.0
2011-03-24,1780900.0
2011-03-25,1882221.0
2011-03-28,2124274.0
2011-03-29,2080261.0
2011-03-30,1593832.0
2011-03-31,1486864.0
2011-04-01,2396058.0
2011-04-04,2092371.0
2011-04-05,3310675.0
2011-04-06,3309317.0
2011-04-07,3383801.0
2011-04-08,3319535.0
2011-04-11,3561986.0
2011-04-12,3347559.0
2011-04-13,2210853.0
2011-04-14,2018663.0
2011-04-15,2145798.0
2011-04-18,2125277.0
2011-04-19,1857598.0
2011-04-20,1850931.0
2011-04-21,2029474.0
2011-04-22,2045637.0
2011-04-25,2196005.0
2011-04-26,2131963.0
2011-04-27,1867909.0
2011-04-28,1874092.0
2011-04-29,2776546.0
2011-05-02,2236936.0
2011-05-03,2400293.0
2011-05-04,2836597.0
2011-05-05,4093632.0
2011-05-06,3597208.0
2011-05-09,3699804.0
2011-05-10,3217335.0
2011-05-11,4318424.0
2011-05-12,3872060.0
2011-05-13,3807926.0
2011-05-16,1874658.0
2011-05-17,1867967.0
2011-05-18,1966007.0
2011-05-19,
2011-05-20,1947181.0
2011-05-23,2048380.0
2011-05-24,2079084.0
2011-05-25,2068710.0
2011-05-26,2074944.0
2011-05-27,2932462.0
2011-05-30,2033910.0
2011-05-31,1830698.0
2011-06-01,2005872.0
2011-06-02,2275740.0
2011-06-03,2939374.0
2011-06-06,3940136.0
2011-06-07,3989121.0
2011-06-08,4207487.0
2011-06-09,4325878.0
2011-06-10,4333666.0
2011-06-13,2290670.0
2011-06-14,2132618.0
2011-06-15,1659047.0
2011-06-16,1915714.0
2011-06-17,1908465.0
2011-06-20,1801789.0
2011-06-21,1768844.0
2011-06-22,1775426.0
2011-06-23,1891662.0
2011-06-24,2427619.0
2011-06-27,2064514.0
2011-06-28,2244475.0
2011-06-29,1753680.0
2011-06-30,1401386.0
2011-07-01,1719739.0
2011-07-04,2334754.0
2011-07-05,4227969.0
2011-07-06,3468834.0
2011-07-07,3692268.0
2011-07-08,4814028.0
2011-07-11,4012366.0
2011-07-12,4216924.0
2011-07-13,2987782.0
2011-07-14,2634272.0
2011-07-15,2193771.0
2011-07-18,2009179.0
2011-07-19,1751666.0
2011-07-20,1666824.0
2011-07-21,1762108.0
2011-07-22,2586183.0
2011-07-25,2079085.0
2011-07-26,2013340.0
2011-07-27,2202568.0
2011-07-28,2190258.0
2011-07-29,2143820.0
2011-08-01,2107463.0
2011-08-02,1906113.0
2011-08-03,2295033.0
2011-08-04,3672555.0
2011-08-05,3639466.0
2011-08-08,2930334.0
2011-08-09,2927461.0
2011-08-10,2867158.0
2011-08-11,3274370.0
2011-08-12,3416245.0
2011-08-15,1978672.0
2011-08-16,1814071.0
2011-08-17,1779601.0
2011-08-18,1899577.0
2011-08-19,2488766.0
2011-08-22,1995945.0
2011-08-23,1831189.0
2011-08-24,2132997.0
2011-08-25,2350542.0
2011-08-26,1604888.0
2011-08-29,2040001.0
2011-08-30,
2011-08-31,
2011-09-01,
2011-09-02,3987310.0
2011-09-05,3493495.0
2011-09-06,3020042.0
2011-09-07,4801711.0
2011-09-08,3836460.0
2011-09-09,3501919.0
2011-09-12,3490977.0
2011-09-13,2458691.0
2011-09-14,2212481.0
2011-09-15,2203049.0
2011-09-16,2671643.0
2011-09-19,1999006.0
2011-09-20,1917587.0
2011-09-21,1786101.0
2011-09-22,1886203.0
2011-09-23,1916378.0
2011-09-26,1816003.0
2011-09-27,1860176.0
2011-09-28,1565653.0
2011-09-29,1715054.0
2011-09-30,2632792.0
2011-10-03,1729841.0
2011-10-04,1952909.0
2011-10-05,3570749.0
2011-10-06,2752735.0
2011-10-07,2879192.0
2011-10-10,3091097.0
2011-10-11,3127294.0
2011-10-12,2204864.0
2011-10-13,2071554.0
2011-10-14,2706534.0
2011-10-17,1868424.0
2011-10-18,1715397.0
2011-10-19,1731505.0
2011-10-20,1775872.0
2011-10-21,1584898.0
2011-10-24,1891451.0
2011-10-25,1940683.0
2011-10-26,1806915.0
2011-10-27,1890003.0
2011-10-28,2292112.0
2011-10-31,1963413.0
2011-11-01,2238146.0
2011-11-02,2396268.0
2011-11-03,3311223.0
2011-11-04,3074500.0
2011-11-07,
2011-11-08,
2011-11-09,
2011-11-10,3150949.0
2011-11-11,3775342.0
2011-11-14,2529392.0
2011-11-15,1860159.0
2011-11-16,1953169.0
2011-11-17,1977736.0
2011-11-18,2035016.0
2011-11-21,1974260.0
2011-11-22,1992402.0
2011-11-23,1983615.0
2011-11-24,2197523.0
2011-11-25,2643333.0
2011-11-28,2189291.0
2011-11-29,2115045.0
2011-11-30,2269255.0
2011-12-01,2590569.0
2011-12-02,2373975.0
2011-12-05,3640204.0
2011-12-06,2687959.0
2011-12-07,3255724.0
2011-12-08,3320769.0
2011-12-09,3648110.0
2011-12-12,3320327.0
2011-12-13,2267760.0
2011-12-14,1956975.0
2011-12-15,2010313.0
2011-12-16,2096921.0
2011-12-19,1999231.0
2011-12-20,1982460.0
2011-12-21,1537885.0
2011-12-22,2106169.0
2011-12-23,2394168.0
2011-12-26,2394168.0
2011-12-27,2032819.0
2011-12-28,1919135.0
2011-12-29,1740990.0
2011-12-30,1355041.0
2012-01-02,1381273.0
2012-01-03,1769635.0
2012-01-04,2183088.0
2012-01-05,3423024.0
2012-01-06,4671819.0
2012-01-09,2977723.0
2012-01-10,3199205.0
2012-01-11,3447846.0
2012-01-12,2095633.0
2012-01-13,2087320.0
2012-01-16,2356602.0
2012-01-17,2713789.0
2012-01-18,2749773.0
2012-01-19,2814607.0
2012-01-20,3838660.0
2012-01-23,2500847.0
2012-01-24,2507280.0
2012-01-25,2234004.0
2012-01-26,2192558.0
2012-01-27,1821733.0
2012-01-30,1966350.0
2012-01-31,2330520.0
2012-02-01,2347765.0
2012-02-02,2900116.0
2012-02-03,4998319.0
2012-02-06,4998319.0
2012-02-07,5017294.0
2012-02-08,5027048.0
2012-02-09,4790077.0
2012-02-10,3762783.0
2012-02-13,2747840.0
2012-02-14,2621517.0
2012-02-15,2556449.0
2012-02-16,2554461.0
2012-02-17,2104507.0
2012-02-20,1194128.0
2012-02-21,1224620.0
2012-02-22,1321632.0
2012-02-23,1271015.0
2012-02-24,1341566.0
2012-02-27,1258130.0
2012-02-28,1190898.0
2012-02-29,1152538.0
2012-03-01,1727159.0
2012-03-02,3148563.0
2012-03-05,4142325.0
2012-03-06,3179811.0
2012-03-07,3175233.0
2012-03-08,2968030.0
2012-03-09,2772255.0
2012-03-12,3192985.0
2012-03-13,1358686.0
2012-03-14,2310608.0
2012-03-15,1460179.0
2012-03-16,2070051.0
2012-03-19,1185697.0
2012-03-20,1223478.0
2012-03-21,1274023.0
2012-03-22,1244458.0
2012-03-23,1242261.0
2012-03-26,1228270.0
2012-03-27,1403867.0
2012-03-28,1368483.0
2012-03-29,1303536.0
2012-03-30,2486006.0
2012-04-02,1417815.0
2012-04-03,1501379.0
2012-04-04,1771525.0
2012-04-05,3292509.0
2012-04-06,3127376.0
2012-04-09,2407653.0
2012-04-10,2556938.0
2012-04-11,2463971.0
2012-04-12,1402995.0
2012-04-13,1808034.0
2012-04-16,1284133.0
2012-04-17,1333101.0
2012-04-18,1240869.0
2012-04-19,1256351.0
2012-04-20,1165335.0
2012-04-23,
2012-04-24,1401265.0
2012-04-25,1999412.0
2012-04-26,2332535.0
2012-04-27,3239492.0
2012-04-30,1787205.0
2012-05-01,
2012-05-02,1294891.0
2012-05-03,1802994.0
2012-05-04,3333754.0
2012-05-07,3436659.0
2012-05-08,3598211.0
2012-05-09,3042895.0
2012-05-10,3505394.0
2012-05-11,4610093.0
2012-05-14,2016909.0
2012-05-15,1598839.0
2012-05-16,1607127.0
2012-05-17,1626841.0
2012-05-18,1539515.0
2012-05-21,1481306.0
2012-05-22,1475274.0
2012-05-23,1473380.0
2012-05-24,1541315.0
2012-05-25,2865547.0
2012-05-28,2162505.0
2012-05-29,2099598.0
2012-05-30,1623729.0
2012-05-31,1673159.0
2012-06-01,2404402.0
2012-06-04,2467105.0
2012-06-05,5034230.0
2012-06-06,4932618.0
2012-06-07,4684440.0
2012-06-08,3840760.0
2012-06-11,2918893.0
2012-06-12,2954971.0
2012-06-13,1472914.0
2012-06-14,1513985.0
2012-06-15,1570414.0
2012-06-18,1606600.0
2012-06-19,1688820.0
2012-06-20,1773310.0
2012-06-21,1680012.0
2012-06-22,2726382.0
2012-06-25,1914465.0
2012-06-26,1903018.0
2012-06-27,1939856.0
2012-06-28,1797127.0
2012-06-29,2091547.0
2012-07-02,1951683.0
2012-07-03,2716456.0
2012-07-04,3182987.0
2012-07-05,5611317.0
2012-07-06,6313593.0
2012-07-09,4609050.0
2012-07-10,4655301.0
2012-07-11,4636523.0
2012-07-12,2469284.0
