Tarih,TP_KM_D03
2012-12-01,5507210.0
2013-01-01,5857840.0
2013-02-01,5707733.0
2013-03-01,5259876.0
2013-04-01,5161821.0
2013-05-01,3929024.0
2013-06-01,4127873.0
2013-07-01,4351160.0
2013-08-01,4477964.0
2013-09-01,4964334.0
2013-10-01,5017018.0
2013-11-01,4935568.0
2013-12-01,4635676.0
2014-01-01,4562860.0
2014-02-01,4215181.0
2014-03-01,4203030.0
2014-04-01,4271484.0
2014-05-01,4296019.0
2014-06-01,4727448.0
2014-07-01,4230126.0
2014-08-01,4481146.0
2014-09-01,4403015.0
2014-10-01,4541131.0
2014-11-01,4450790.0
2014-12-01,4706976.0
2015-01-01,4514625.0
2015-02-01,4790867.0
2015-03-01,4811073.0
2015-04-01,4868565.0
2015-05-01,4823551.0
2015-06-01,4890994.0
2015-07-01,5049269.0
2015-08-01,5101072.0
2015-09-01,5283243.0
2015-10-01,4904825.0
2015-11-01,5253247.0
2015-12-01,5456010.0
2016-01-01,5426540.0
2016-02-01,5495370.0
2016-03-01,5392557.0
2016-04-01,5206183.0
2016-05-01,5204494.0
2016-06-01,5575637.0
2016-07-01,5026076.0
2016-08-01,4919765.0
2016-09-01,5255816.0
2016-10-01,5531630.0
2016-11-01,5229633.0
2016-12-01,5140057.0
2017-01-01,4972152.0
2017-02-01,5028773.0
2017-03-01,5129590.0
2017-04-01,5147653.0
2017-05-01,5106157.0
2017-06-01,5149501.0
2017-07-01,5197681.0
2017-08-01,5377706.0
2017-09-01,5553554.0
2017-10-01,5541121.0
2017-11-01,5610777.0
2017-12-01,5599503.0
2018-01-01,5611877.0
2018-02-01,5877919.0
2018-03-01,6020186.0
2018-04-01,6045537.0
2018-05-01,6074430.0
2018-06-01,6102977.0
2018-07-01,6249602.0
2018-08-01,6474851.0
2018-09-01,9668215.0
2018-10-01,9742583.0
2018-11-01,9330125.0
2018-12-01,9230169.0
2019-01-01,9588438.0
2019-02-01,9696403.0
2019-03-01,10024959.0
2019-04-01,12768356.0
2019-05-01,12632688.0
2019-06-01,12572055.0
2019-07-01,12547986.0
2019-08-01,12988246.0
2019-09-01,13249821.0
2019-10-01,14218455.0
2019-11-01,14451508.0
2019-12-01,17487301.0
2020-01-01,17292680.0
2020-02-01,17978820.0
2020-03-01,20772491.0
2020-04-01,22094676.0
2020-05-01,21763031.0
2020-06-01,21654087.0
2020-07-01,22560423.0
2020-08-01,23915423.0
2020-09-01,24774734.0
2020-10-01,25613493.0
2020-11-01,25132548.0
2020-12-01,24704843.0
2021-01-01,24923502.0
2021-02-01,24381101.0
2021-03-01,25158988.0
2021-04-01,24589934.0
2021-05-01,25325329.0
2021-06-01,25832965.0
2021-07-01,25509374.0
2021-08-01,26584377.0
2021-09-01,28246172.0
2021-10-01,30383065.0
2021-11-01,38085466.0
2021-12-01,36010403.0
2022-01-01,38568779.0
2022-02-01,41438348.0
2022-03-01,44926805.0
2022-04-01,48241519.0
2022-05-01,52158813.0
2022-06-01,53939625.0
2022-07-01,53951871.0
2022-08-01,56712484.0
2022-09-01,56950680.0
2022-10-01,57580316.0
2022-11-01,56716390.0
2022-12-01,59168731.0
2023-01-01,61645234.0
2023-02-01,63402571.0
2023-03-01,61116635.0
2023-04-01,58305728.0
2023-05-01,63266019.0
2023-06-01,75866823.0
2023-07-01,77365611.0
2023-08-01,74524305.0
2023-09-01,76390663.0
2023-10-01,79096761.0
2023-11-01,86167584.0
2023-12-01,87666488.0
2024-01-01,95966089.0
2024-02-01,102285436.0
2024-03-01,108249288.0
2024-04-01,100107855.0
2024-05-01,100177195.0
2024-06-01,102026172.0
2024-07-01,111276987.0
2024-08-01,117634320.0
2024-09-01,119081512.0
2024-10-01,121252840.0
2024-11-01,123408062.0
2024-12-01,130416086.0
2025-01-01,138782077.0
2025-02-01,142602509.0
2025-03-01,146058283.0
2025-04-01,155302351.0
2025-05-01,153280557.0
2025-06-01,153904899.0
2025-07-01,160689643.0
2025-08-01,162555199.0
