Tarih,TP_KM_D22
2015-03-01,351805.0
2015-04-01,362178.0
2015-05-01,347956.0
2015-06-01,344512.0
2015-07-01,352451.0
2015-08-01,348462.0
2015-09-01,337925.0
2015-10-01,318060.0
2015-11-01,322481.0
2015-12-01,299615.0
2016-01-01,316238.0
2016-02-01,321716.0
2016-03-01,259974.0
2016-04-01,257071.0
2016-05-01,284542.0
2016-06-01,291209.0
2016-07-01,271163.0
2016-08-01,274192.0
2016-09-01,295154.0
2016-10-01,291187.0
2016-11-01,291765.0
2016-12-01,293329.0
2017-01-01,313197.0
2017-02-01,307236.0
2017-03-01,314920.0
2017-04-01,327827.0
2017-05-01,336289.0
2017-06-01,342536.0
2017-07-01,332638.0
2017-08-01,286799.0
2017-09-01,278837.0
2017-10-01,302209.0
2017-11-01,348615.0
2017-12-01,344630.0
2018-01-01,359848.0
2018-02-01,352767.0
2018-03-01,367262.0
2018-04-01,332417.0
2018-05-01,307768.0
2018-06-01,296638.0
2018-07-01,330961.0
2018-08-01,333912.0
2018-09-01,346501.0
2018-10-01,298683.0
2018-11-01,301936.0
2018-12-01,298041.0
2019-01-01,318088.0
2019-02-01,314868.0
2019-03-01,1308795.0
2019-04-01,1299751.0
2019-05-01,1310765.0
2019-06-01,1377119.0
2019-07-01,1317013.0
2019-08-01,1288797.0
2019-09-01,1354836.0
2019-10-01,1293981.0
2019-11-01,1304471.0
2019-12-01,1342560.0
2020-01-01,1339014.0
2020-02-01,1321633.0
2020-03-01,1307887.0
2020-04-01,1321387.0
2020-05-01,1338402.0
2020-06-01,1438914.0
2020-07-01,1490854.0
2020-08-01,1584083.0
2020-09-01,1542545.0
2020-10-01,1470086.0
2020-11-01,1526898.0
2020-12-01,2693206.0
2021-01-01,2664316.0
2021-02-01,2662379.0
2021-03-01,2772591.0
2021-04-01,2777113.0
2021-05-01,3348031.0
2021-06-01,4088858.0
2021-07-01,4125756.0
2021-08-01,4179568.0
2021-09-01,4488956.0
2021-10-01,4621502.0
2021-11-01,4967471.0
2021-12-01,5291413.0
2022-01-01,5152260.0
2022-02-01,5435284.0
2022-03-01,5762658.0
2022-04-01,5979165.0
2022-05-01,6976095.0
2022-06-01,7100572.0
2022-07-01,7347518.0
2022-08-01,7834864.0
2022-09-01,9603644.0
2022-10-01,10046949.0
2022-11-01,11108185.0
2022-12-01,12935204.0
2023-01-01,12384072.0
2023-02-01,17043436.0
2023-03-01,25928539.0
2023-04-01,24192923.0
2023-05-01,27176970.0
2023-06-01,29888821.0
2023-07-01,33809027.0
2023-08-01,29476010.0
2023-09-01,30201040.0
2023-10-01,32371119.0
2023-11-01,27663754.0
2023-12-01,30815886.0
2024-01-01,31854260.0
2024-02-01,29909465.0
2024-03-01,30663150.0
2024-04-01,34186188.0
2024-05-01,32721541.0
2024-06-01,34522814.0
2024-07-01,31096369.0
2024-08-01,30394773.0
2024-09-01,30756073.0
2024-10-01,31908939.0
2024-11-01,33868197.0
2024-12-01,38972081.0
2025-01-01,40038005.0
2025-02-01,43163269.0
2025-03-01,51318408.0
2025-04-01,59625647.0
2025-05-01,64004332.0
2025-06-01,66813446.0
2025-07-01,71609071.0
2025-08-01,73186994.0
