Tarih,TP_KM_D13
2018-07-01,65275.0
2018-08-01,77982.0
2018-09-01,75140.0
2018-10-01,70735.0
2018-11-01,69878.0
2018-12-01,69124.0
2019-01-01,71614.0
2019-02-01,75553.0
2019-03-01,82730.0
2019-04-01,97130.0
2019-05-01,98030.0
2019-06-01,100431.0
2019-07-01,99387.0
2019-08-01,102455.0
2019-09-01,86172.0
2019-10-01,85937.0
2019-11-01,87446.0
2019-12-01,94999.0
2020-01-01,100392.0
2020-02-01,107237.0
2020-03-01,88696.0
2020-04-01,94368.0
2020-05-01,92170.0
2020-06-01,103156.0
2020-07-01,98100.0
2020-08-01,107151.0
2020-09-01,106877.0
2020-10-01,106833.0
2020-11-01,93412.0
2020-12-01,113146.0
2021-01-01,103011.0
2021-02-01,110706.0
2021-03-01,120866.0
2021-04-01,129550.0
2021-05-01,132400.0
2021-06-01,137432.0
2021-07-01,139309.0
2021-08-01,130729.0
2021-09-01,137597.0
2021-10-01,140952.0
2021-11-01,170589.0
2021-12-01,188691.0
2022-01-01,196562.0
2022-02-01,195315.0
2022-03-01,209831.0
2022-04-01,204816.0
2022-05-01,225023.0
2022-06-01,215268.0
2022-07-01,334277.0
2022-08-01,325416.0
2022-09-01,309798.0
2022-10-01,338352.0
2022-11-01,339194.0
2022-12-01,348938.0
2023-01-01,371429.0
2023-02-01,363727.0
2023-03-01,418423.0
2023-04-01,429062.0
2023-05-01,408825.0
2023-06-01,495287.0
2023-07-01,509543.0
2023-08-01,516735.0
2023-09-01,505171.0
2023-10-01,523218.0
2023-11-01,562628.0
2023-12-01,576727.0
2024-01-01,631222.0
2024-02-01,670189.0
2024-03-01,677440.0
2024-04-01,654399.0
2024-05-01,663046.0
2024-06-01,654725.0
2024-07-01,691765.0
2024-08-01,722411.0
2024-09-01,722548.0
2024-10-01,748375.0
2024-11-01,797106.0
2024-12-01,810369.0
2025-01-01,891249.0
2025-02-01,941422.0
2025-03-01,946891.0
2025-04-01,949199.0
2025-05-01,1000887.0
2025-06-01,1017369.0
2025-07-01,1012509.0
2025-08-01,1075295.0
