Tarih,TP_KM_D06
2017-02-01,117669.0
2017-03-01,119967.0
2017-04-01,118316.0
2017-05-01,170021.0
2017-06-01,149879.0
2017-07-01,139905.0
2017-08-01,151771.0
2017-09-01,157431.0
2017-10-01,167039.0
2017-11-01,172680.0
2017-12-01,61649.0
2018-01-01,63459.0
2018-02-01,67677.0
2018-03-01,95846.0
2018-04-01,147206.0
2018-05-01,105760.0
2018-06-01,105019.0
2018-07-01,130592.0
2018-08-01,117533.0
2018-09-01,106219.0
2018-10-01,130934.0
2018-11-01,157237.0
2018-12-01,29167.0
2019-01-01,121420.0
2019-02-01,119196.0
2019-03-01,7211.0
2019-04-01,283877.0
2019-05-01,238713.0
2019-06-01,35611.0
2019-07-01,249284.0
2019-08-01,213624.0
2019-09-01,143741.0
2019-10-01,251958.0
2019-11-01,190760.0
2019-12-01,144276.0
2020-01-01,418095.0
2020-02-01,417795.0
2020-03-01,18139.0
2020-04-01,15216.0
2020-05-01,9568.0
2020-06-01,5146.0
2020-07-01,41193.0
2020-08-01,12907.0
2020-09-01,14817.0
2020-10-01,27637.0
2020-11-01,166239.0
2020-12-01,142803.0
2021-01-01,64256.0
2021-02-01,37441.0
2021-03-01,34248.0
2021-04-01,30893.0
2021-05-01,33094.0
2021-06-01,46837.0
2021-07-01,41287.0
2021-08-01,44726.0
2021-09-01,51473.0
2021-10-01,127019.0
2021-11-01,180246.0
2021-12-01,56655.0
2022-01-01,167722.0
2022-02-01,134512.0
2022-03-01,250054.0
2022-04-01,388295.0
2022-05-01,505508.0
2022-06-01,517310.0
2022-07-01,708554.0
2022-08-01,863588.0
2022-09-01,1106766.0
2022-10-01,1347499.0
2022-11-01,1490947.0
2022-12-01,1897257.0
2023-01-01,2118634.0
2023-02-01,1577549.0
2023-03-01,1121616.0
2023-04-01,904319.0
2023-05-01,755838.0
2023-06-01,686673.0
2023-07-01,972356.0
2023-08-01,985511.0
2023-09-01,749002.0
2023-10-01,422596.0
2023-11-01,699377.0
2023-12-01,1398599.0
2024-01-01,1857388.0
2024-02-01,2360693.0
2024-03-01,2247811.0
2024-04-01,2012300.0
2024-05-01,1170945.0
2024-06-01,1059578.0
2024-07-01,1191815.0
2024-08-01,1113724.0
2024-09-01,2235913.0
2024-10-01,2918268.0
2024-11-01,2925353.0
2024-12-01,1474151.0
2025-01-01,3176137.0
2025-02-01,5118873.0
2025-03-01,4957636.0
2025-04-01,4762539.0
2025-05-01,6323639.0
2025-06-01,6583393.0
2025-07-01,5036697.0
2025-08-01,5307877.0
