Tarih,TP_KM_D05
2011-05-01,3190787.0
2011-06-01,3115498.0
2011-07-01,420036.0
2011-08-01,457270.0
2011-09-01,135965.0
2011-10-01,233934.0
2011-11-01,454384.0
2011-12-01,345781.0
2012-01-01,254104.0
2012-02-01,414889.0
2012-03-01,348693.0
2012-04-01,206273.0
2012-05-01,203908.0
2012-06-01,236127.0
2012-07-01,225948.0
2012-08-01,83428.0
2012-09-01,82848.0
2012-10-01,65524.0
2012-11-01,65349.0
2012-12-01,13057.0
2013-01-01,34238.0
2013-02-01,46084.0
2013-03-01,44998.0
2013-04-01,57990.0
2013-05-01,54525.0
2013-06-01,26906.0
2013-07-01,15372.0
2013-08-01,15373.0
2013-09-01,4654.0
2013-10-01,4167.0
2013-11-01,3831.0
2013-12-01,4015.0
2014-01-01,4075.0
2014-02-01,4244.0
2014-03-01,4247.0
2014-04-01,5630.0
2014-05-01,11322.0
2014-06-01,16431.0
2014-07-01,16532.0
2014-08-01,15064.0
2014-09-01,12042.0
2014-10-01,11777.0
2014-11-01,21461.0
2014-12-01,384025.0
2015-01-01,393708.0
2015-02-01,415832.0
2015-03-01,442438.0
2015-04-01,451152.0
2015-05-01,445863.0
2015-06-01,482816.0
2015-07-01,507666.0
2015-08-01,538737.0
2015-09-01,573121.0
2015-10-01,866220.0
2015-11-01,781709.0
2015-12-01,1007159.0
2016-01-01,941932.0
2016-02-01,1003121.0
2016-03-01,852069.0
2016-04-01,755975.0
2016-05-01,751719.0
2016-06-01,755526.0
2016-07-01,827129.0
2016-08-01,825125.0
2016-09-01,789934.0
2016-10-01,752172.0
2016-11-01,1071866.0
2016-12-01,1104736.0
2017-01-01,1777648.0
2017-02-01,1524006.0
2017-03-01,1262574.0
2017-04-01,1326725.0
2017-05-01,1589867.0
2017-06-01,1484257.0
2017-07-01,1192104.0
2017-08-01,1348738.0
2017-09-01,1260914.0
2017-10-01,1031947.0
2017-11-01,959760.0
2017-12-01,864215.0
2018-01-01,1054782.0
2018-02-01,1468468.0
2018-03-01,1354444.0
2018-04-01,1221813.0
2018-05-01,2211041.0
2018-06-01,1939823.0
2018-07-01,1849587.0
2018-08-01,2275479.0
2018-09-01,2730418.0
2018-10-01,2510290.0
2018-11-01,2246003.0
2018-12-01,1976837.0
2019-01-01,923010.0
2019-02-01,939241.0
2019-03-01,1337771.0
2019-04-01,1455527.0
2019-05-01,1511900.0
2019-06-01,1199308.0
2019-07-01,1636115.0
2019-08-01,1476501.0
2019-09-01,1283821.0
2019-10-01,1672192.0
2019-11-01,1371607.0
2019-12-01,1279131.0
2020-01-01,1610592.0
2020-02-01,1601387.0
2020-03-01,1574890.0
2020-04-01,1139329.0
2020-05-01,2733594.0
2020-06-01,4947705.0
2020-07-01,4793977.0
2020-08-01,4231263.0
2020-09-01,4710000.0
2020-10-01,4526041.0
2020-11-01,4366758.0
2020-12-01,1039864.0
2021-01-01,1034385.0
2021-02-01,1087328.0
2021-03-01,1624324.0
2021-04-01,1248320.0
2021-05-01,1275201.0
2021-06-01,1303987.0
2021-07-01,1246470.0
2021-08-01,1331039.0
2021-09-01,1135022.0
2021-10-01,1182795.0
2021-11-01,1278747.0
2021-12-01,1105882.0
2022-01-01,1465301.0
2022-02-01,1532015.0
2022-03-01,1827137.0
2022-04-01,2639201.0
2022-05-01,7706763.0
2022-06-01,8544036.0
2022-07-01,8300545.0
2022-08-01,9945597.0
2022-09-01,9658770.0
2022-10-01,11441954.0
2022-11-01,12145775.0
2022-12-01,13568101.0
2023-01-01,14433315.0
2023-02-01,13484007.0
2023-03-01,12096945.0
2023-04-01,10106618.0
2023-05-01,9387142.0
2023-06-01,9510376.0
2023-07-01,10738923.0
2023-08-01,7836010.0
2023-09-01,7291395.0
2023-10-01,7329909.0
2023-11-01,6647211.0
2023-12-01,7295370.0
2024-01-01,9424642.0
2024-02-01,11390698.0
2024-03-01,11259469.0
2024-04-01,12103336.0
2024-05-01,12273415.0
2024-06-01,13591555.0
2024-07-01,11150060.0
2024-08-01,10979658.0
2024-09-01,10234015.0
2024-10-01,11812002.0
2024-11-01,11898610.0
2024-12-01,12613542.0
2025-01-01,11366410.0
2025-02-01,11788260.0
2025-03-01,12229976.0
2025-04-01,12959777.0
2025-05-01,9177058.0
2025-06-01,14653724.0
2025-07-01,15877505.0
2025-08-01,32392330.0
