Tarih,TP_KM_D11
2010-07-01,415996.0
2010-08-01,405800.0
2010-09-01,433288.0
2010-10-01,416231.0
2010-11-01,392306.0
2010-12-01,395119.0
2011-01-01,404465.0
2011-02-01,384391.0
2011-03-01,404347.0
2011-04-01,329220.0
2011-05-01,334040.0
2011-06-01,338392.0
2011-07-01,344722.0
2011-08-01,340834.0
2011-09-01,355552.0
2011-10-01,363061.0
2011-11-01,352347.0
2011-12-01,345325.0
2012-01-01,345076.0
2012-02-01,363363.0
2012-03-01,360960.0
2012-04-01,372526.0
2012-05-01,401439.0
2012-06-01,389435.0
2012-07-01,381986.0
2012-08-01,387718.0
2012-09-01,410710.0
2012-10-01,397467.0
2012-11-01,420350.0
2012-12-01,395264.0
2013-01-01,424406.0
2013-02-01,469305.0
2013-03-01,432107.0
2013-04-01,450395.0
2013-05-01,581690.0
2013-06-01,589876.0
2013-07-01,519000.0
2013-08-01,563332.0
2013-09-01,377001.0
2013-10-01,382271.0
2013-11-01,423400.0
2013-12-01,430553.0
2014-01-01,405447.0
2014-02-01,403748.0
2014-03-01,359972.0
2014-04-01,375371.0
2014-05-01,357659.0
2014-06-01,415545.0
2014-07-01,355583.0
2014-08-01,357078.0
2014-09-01,350067.0
2014-10-01,352219.0
2014-11-01,355789.0
2014-12-01,364718.0
2015-01-01,375503.0
2015-02-01,374221.0
2015-03-01,369515.0
2015-04-01,380513.0
2015-05-01,379813.0
2015-06-01,376694.0
2015-07-01,373794.0
2015-08-01,367505.0
2015-09-01,374789.0
2015-10-01,376402.0
2015-11-01,378763.0
2015-12-01,1420499.0
2016-01-01,1554335.0
2016-02-01,1676497.0
2016-03-01,1805229.0
2016-04-01,1812399.0
2016-05-01,1885512.0
2016-06-01,785032.0
2016-07-01,856800.0
2016-08-01,886665.0
2016-09-01,906434.0
2016-10-01,947198.0
2016-11-01,1042630.0
2016-12-01,1121154.0
2017-01-01,1207397.0
2017-02-01,1204044.0
2017-03-01,1226621.0
2017-04-01,1236716.0
2017-05-01,1259842.0
2017-06-01,1230593.0
2017-07-01,1294933.0
2017-08-01,1301475.0
2017-09-01,1234502.0
2017-10-01,1321358.0
2017-11-01,1353384.0
2017-12-01,1382187.0
2018-01-01,1457688.0
2018-02-01,1460869.0
2018-03-01,1505876.0
2018-04-01,1625790.0
2018-05-01,1698048.0
2018-06-01,1744112.0
2018-07-01,1846540.0
2018-08-01,2370829.0
2018-09-01,2273101.0
2018-10-01,2002577.0
2018-11-01,2006964.0
2018-12-01,1818664.0
2019-01-01,1979394.0
2019-02-01,2164734.0
2019-03-01,2311713.0
2019-04-01,2534459.0
2019-05-01,2400862.0
2019-06-01,2458709.0
2019-07-01,2446049.0
2019-08-01,2540461.0
2019-09-01,2731684.0
2019-10-01,2852646.0
2019-11-01,2971543.0
2019-12-01,3261178.0
2020-01-01,3442393.0
2020-02-01,3614866.0
2020-03-01,3319192.0
2020-04-01,3813096.0
2020-05-01,3977371.0
2020-06-01,3975092.0
2020-07-01,4045649.0
2020-08-01,4386075.0
2020-09-01,4488530.0
2020-10-01,4347983.0
2020-11-01,4673909.0
2020-12-01,4108064.0
2021-01-01,3860603.0
2021-02-01,4007956.0
2021-03-01,4226039.0
2021-04-01,4441372.0
2021-05-01,4440017.0
2021-06-01,4542928.0
2021-07-01,4596580.0
2021-08-01,4402516.0
2021-09-01,4521060.0
2021-10-01,5256623.0
2021-11-01,5904907.0
2021-12-01,6510904.0
2022-01-01,6779610.0
2022-02-01,6759641.0
2022-03-01,6912999.0
2022-04-01,6792245.0
2022-05-01,7320122.0
2022-06-01,7056653.0
2022-07-01,8130643.0
2022-08-01,8342302.0
2022-09-01,7830714.0
2022-10-01,8934844.0
2022-11-01,9542072.0
2022-12-01,9429736.0
2023-01-01,9934616.0
2023-02-01,9524393.0
2023-03-01,9870731.0
2023-04-01,10061986.0
2023-05-01,10253894.0
2023-06-01,12848795.0
2023-07-01,13878119.0
2023-08-01,14282430.0
2023-09-01,14034346.0
2023-10-01,14305148.0
2023-11-01,15563163.0
2023-12-01,15281685.0
2024-01-01,16671930.0
2024-02-01,17986676.0
2024-03-01,18266137.0
2024-04-01,17902009.0
2024-05-01,17780381.0
2024-06-01,17954463.0
2024-07-01,17824535.0
2024-08-01,18767988.0
2024-09-01,19084897.0
2024-10-01,19704202.0
2024-11-01,21518127.0
2024-12-01,22169323.0
2025-01-01,23994865.0
2025-02-01,25454859.0
2025-03-01,25643568.0
2025-04-01,25300075.0
2025-05-01,27110441.0
2025-06-01,27453912.0
2025-07-01,27964993.0
2025-08-01,29266738.0
