Tarih,TP_PB_K21
2011-04-01,-14648537.0
2011-05-01,-14606882.0
2011-06-01,-14551483.0
2011-07-01,-14482305.0
2011-08-01,-14263311.0
2011-09-01,-13770222.0
2011-10-01,-13914109.0
2011-11-01,-13815025.0
2011-12-01,-13802602.0
2012-01-01,-13994763.0
2012-02-01,-14190721.0
2012-03-01,-14352796.0
2012-04-01,-14405327.0
2012-05-01,-14575316.0
2012-06-01,-14529497.0
2012-07-01,-14621214.0
2012-08-01,-15077918.0
2012-09-01,-15757137.0
2012-10-01,-15822953.0
2012-11-01,-16309313.0
2012-12-01,-16039109.0
2013-01-01,-16590259.0
2013-02-01,-17034310.0
2013-03-01,-17542079.0
2013-04-01,-18105162.0
2013-05-01,-18385035.0
2013-06-01,-17791916.0
2013-07-01,-18278946.0
2013-08-01,-18791156.0
2013-09-01,-19315136.0
2013-10-01,-19827842.0
2013-11-01,-20267478.0
2013-12-01,-20574384.0
2014-01-01,-21062657.0
2014-02-01,-21519297.0
2014-03-01,-21966525.0
2014-04-01,-22025209.0
2014-05-01,-22175326.0
2014-06-01,-22053652.0
2014-07-01,-22740560.0
2014-08-01,-23268742.0
2014-09-01,-23739338.0
2014-10-01,-24429042.0
2014-11-01,-24958928.0
2014-12-01,-24325018.0
2015-01-01,-24904522.0
2015-02-01,-25588053.0
2015-03-01,-25421321.0
2015-04-01,-26182141.0
2015-05-01,-26869433.0
2015-06-01,-27935738.0
2015-07-01,-28204913.0
2015-08-01,-29047822.0
2015-09-01,-29598640.0
2015-10-01,-30200301.0
2015-11-01,-30824235.0
2015-12-01,-32242837.0
2016-01-01,-33226822.0
2016-02-01,-34042953.0
2016-03-01,-34432746.0
2016-04-01,-35226287.0
2016-05-01,-36136099.0
2016-06-01,-36381840.0
2016-07-01,-37472075.0
2016-08-01,-38609309.0
2016-09-01,-39705068.0
2016-10-01,-40683042.0
2016-11-01,-40962396.0
2016-12-01,-42350883.0
2017-01-01,-43330708.0
2017-02-01,-43825776.0
2017-03-01,-44377554.0
2017-04-01,-44902871.0
2017-05-01,-45406503.0
2017-06-01,-44669655.0
2017-07-01,-45483388.0
2017-08-01,-46375161.0
2017-09-01,-46578735.0
2017-10-01,-47178426.0
2017-11-01,-47408956.0
2017-12-01,-47583083.0
2018-01-01,-70337068.0
2018-02-01,-71235354.0
2018-03-01,-72812380.0
2018-04-01,-74261075.0
2018-05-01,-77326703.0
2018-06-01,-80218187.0
2018-07-01,-83276956.0
2018-08-01,-91385357.0
2018-09-01,-96368980.0
2018-10-01,-97489036.0
2018-11-01,-99461229.0
2018-12-01,-97843328.0
2019-01-01,-101739977.0
2019-02-01,-104966548.0
2019-03-01,-108031076.0
2019-04-01,-111112143.0
2019-05-01,-113027903.0
2019-06-01,-114797970.0
2019-07-01,-116694789.0
2019-08-01,-120232476.0
2019-09-01,-122569394.0
2019-10-01,-126765544.0
2019-11-01,-130050796.0
2019-12-01,-133378452.0
2020-01-01,-136407239.0
2020-02-01,-139943649.0
2020-03-01,-145363375.0
2020-04-01,-151780655.0
2020-05-01,-154810612.0
2020-06-01,-161417399.0
2020-07-01,-165613799.0
2020-08-01,-170599098.0
2020-09-01,-176572286.0
2020-10-01,-178347511.0
2020-11-01,-180194133.0
2020-12-01,-180468184.0
2021-01-01,-180513115.0
2021-02-01,-183136111.0
2021-03-01,-186028695.0
2021-04-01,-186153363.0
2021-05-01,-188212361.0
2021-06-01,-187691830.0
2021-07-01,-188941409.0
2021-08-01,-189730813.0
2021-09-01,-190066525.0
2021-10-01,-197053960.0
2021-11-01,-218402788.0
2021-12-01,-232154870.0
2022-01-01,-236418954.0
2022-02-01,-240804332.0
2022-03-01,-247830041.0
2022-04-01,-250892980.0
2022-05-01,-263597639.0
2022-06-01,-263906466.0
2022-07-01,-280503732.0
2022-08-01,-281764935.0
2022-09-01,-288976288.0
2022-10-01,-296320285.0
2022-11-01,-309225340.0
2022-12-01,-332290500.0
2023-01-01,-333796564.0
2023-02-01,-336957367.0
2023-03-01,-336576561.0
2023-04-01,-341854283.0
2023-05-01,-344084527.0
2023-06-01,-366667729.0
2023-07-01,-374876471.0
2023-08-01,-377441925.0
2023-09-01,-387643129.0
2023-10-01,-394923668.0
2023-11-01,-405692945.0
2023-12-01,-418206502.0
2024-01-01,-424931880.0
2024-02-01,-425746775.0
2024-03-01,-430468830.0
2024-04-01,-432454870.0
2024-05-01,-436705676.0
2024-06-01,-429063536.0
2024-07-01,-440385757.0
2024-08-01,-452261239.0
2024-09-01,-454686278.0
2024-10-01,-468037673.0
2024-11-01,-479560545.0
2024-12-01,-491359886.0
2025-01-01,-507808006.0
2025-02-01,-524405648.0
2025-03-01,-540515711.0
2025-04-01,-570604044.0
2025-05-01,-577659068.0
2025-06-01,-591338078.0
2025-07-01,-615798256.0
2025-08-01,-643145056.0
