Tarih,TP_PB_S05
2019-08-01,52260900.0
2019-09-01,25495283.0
2019-10-01,22436275.0
2019-11-01,19651665.0
2019-12-01,4256680.0
2020-01-01,21579359.0
2020-02-01,11482613.0
2020-03-01,22578443.0
2020-04-01,56361699.0
2020-05-01,68908458.0
2020-06-01,65170436.0
2020-07-01,58709632.0
2020-08-01,95566398.0
2020-09-01,106238581.0
2020-10-01,154927146.0
2020-11-01,117562383.0
2020-12-01,184197281.0
2021-01-01,155355967.0
2021-02-01,147586082.0
2021-03-01,169149762.0
2021-04-01,128445720.0
2021-05-01,113302989.0
2021-06-01,87556700.0
2021-07-01,63473188.0
2021-08-01,79233907.0
2021-09-01,65439883.0
2021-10-01,56914477.0
2021-11-01,116127757.0
2021-12-01,135602442.0
2022-01-01,96708714.0
2022-02-01,104094858.0
2022-03-01,84805475.0
2022-04-01,89790765.0
2022-05-01,123662321.0
2022-06-01,169769825.0
2022-07-01,118823539.0
2022-08-01,95101412.0
2022-09-01,82560424.0
2022-10-01,63337928.0
2022-11-01,74191683.0
2022-12-01,43515372.0
2023-01-01,58914820.0
2023-02-01,23651062.0
2023-03-01,57555372.0
2023-04-01,185256369.0
2023-05-01,261426102.0
2023-06-01,137529929.0
2023-07-01,4193019.0
2023-08-01,12274156.0
2023-09-01,25487763.0
2023-10-01,5473432.0
2023-11-01,10515910.0
2023-12-01,15104499.0
2024-01-01,3792650.0
2024-02-01,13151946.0
2024-03-01,43145570.0
2024-04-01,14350441.0
2024-05-01,40251339.0
2024-06-01,34930197.0
2024-07-01,3227818.0
2024-08-01,12330473.0
2024-09-01,5286390.0
2024-10-01,13342485.0
2024-11-01,13241268.0
2024-12-01,6146525.0
2025-01-01,12753987.0
2025-02-01,20610542.0
2025-03-01,6485817.0
2025-04-01,14398328.0
2025-05-01,7164967.0
2025-06-01,60311686.0
2025-07-01,83701507.0
2025-08-01,5679066.0
