Tarih,TP_PB_K40
2023-05-01,14467025910.0
2023-06-01,16309825317.0
2023-07-01,17039137986.0
2023-08-01,17301830111.0
2023-09-01,17968840504.0
2023-10-01,18482075903.0
2023-11-01,19124528582.0
2023-12-01,19984374153.0
2024-01-01,20329125289.0
2024-02-01,20948633483.0
2024-03-01,22056435149.0
2024-04-01,22373889737.0
2024-05-01,23057709333.0
2024-06-01,23871125956.0
2024-07-01,24341192574.0
2024-08-01,25297506541.0
2024-09-01,25977248558.0
2024-10-01,26307550457.0
2024-11-01,26553836457.0
2024-12-01,27871722770.0
2025-01-01,28484988939.0
2025-02-01,29313182588.0
2025-03-01,30831202420.0
2025-04-01,31842450876.0
2025-05-01,32454943219.0
2025-06-01,33755051607.0
2025-07-01,34672774545.0
2025-08-01,35561392416.0
