Tarih,TP_PB_K38
2017-08-01,5807370.0
2017-09-01,5910292.0
2017-10-01,6080810.0
2017-11-01,6147676.0
2017-12-01,6238851.0
2018-01-01,6377476.0
2018-02-01,6444342.0
2018-03-01,6826502.0
2018-04-01,7034395.0
2018-05-01,7232218.0
2018-06-01,7416415.0
2018-07-01,7610467.0
2018-08-01,7638475.0
2018-09-01,7833785.0
2018-10-01,7661972.0
2018-11-01,7909904.0
2018-12-01,8689101.0
2019-01-01,8578532.0
2019-02-01,8713505.0
2019-03-01,8188748.0
2019-04-01,8497230.0
2019-05-01,10779813.0
2019-06-01,11755006.0
2019-07-01,12131869.0
2019-08-01,12457652.0
2019-09-01,12646624.0
2019-10-01,15109227.0
2019-11-01,15482971.0
2019-12-01,16703223.0
2020-01-01,16595344.0
2020-02-01,17108262.0
2020-03-01,19591073.0
2020-04-01,20202378.0
2020-05-01,20945691.0
2020-06-01,20982312.0
2020-07-01,19948229.0
2020-08-01,19698524.0
2020-09-01,19914629.0
2020-10-01,20064283.0
2020-11-01,20346370.0
2020-12-01,20575741.0
2021-01-01,20494249.0
2021-02-01,21557112.0
2021-03-01,22319965.0
2021-04-01,23313255.0
2021-05-01,23440370.0
2021-06-01,23765359.0
2021-07-01,24112852.0
2021-08-01,24016427.0
2021-09-01,23708181.0
2021-10-01,23454833.0
2021-11-01,23147042.0
2021-12-01,22896033.0
2022-01-01,22777408.0
2022-02-01,22285161.0
2022-03-01,22292412.0
2022-04-01,24003986.0
2022-05-01,23901049.0
2022-06-01,25018633.0
2022-07-01,25094279.0
2022-08-01,27238267.0
2022-09-01,28412407.0
2022-10-01,28040890.0
2022-11-01,28502414.0
2022-12-01,28991180.0
2023-01-01,28380079.0
2023-02-01,30247114.0
2023-03-01,31333379.0
2023-04-01,31196802.0
2023-05-01,32091588.0
2023-06-01,32757511.0
2023-07-01,33246523.0
2023-08-01,33414905.0
2023-09-01,39154259.0
2023-10-01,39027687.0
2023-11-01,38712602.0
2023-12-01,39065745.0
2024-01-01,45555167.0
2024-02-01,45549239.0
2024-03-01,48791434.0
2024-04-01,49524045.0
2024-05-01,51500339.0
2024-06-01,51813028.0
2024-07-01,52123311.0
2024-08-01,51820034.0
2024-09-01,52099664.0
2024-10-01,51880293.0
2024-11-01,51234105.0
2024-12-01,59813715.0
2025-01-01,60231806.0
2025-02-01,61357723.0
2025-03-01,65990532.0
2025-04-01,66699445.0
2025-05-01,70805330.0
2025-06-01,73013856.0
2025-07-01,73634329.0
2025-08-01,75755787.0
