Tarih,TP_PB_S14
2024-03-01,29566514.0
2024-04-01,30240861.0
2024-05-01,31422599.0
2024-06-01,32327091.0
2024-07-01,33207596.0
2024-08-01,35829901.0
2024-09-01,36433598.0
2024-10-01,36967455.0
2024-11-01,38015359.0
2024-12-01,39488782.0
2025-01-01,42358428.0
2025-02-01,44406694.0
2025-03-01,46398361.0
2025-04-01,48704273.0
2025-05-01,50164721.0
2025-06-01,54320674.0
2025-07-01,56204983.0
2025-08-01,57684481.0
