Tarih,TP_PB_K03
2018-12-01,899445.0
2019-01-01,656527.0
2019-02-01,745359.0
2019-03-01,961153.0
2019-04-01,819397.0
2019-05-01,1130342.0
2019-06-01,897513.0
2019-07-01,767945.0
2019-08-01,1353547.0
2019-09-01,998023.0
2019-10-01,1061081.0
2019-11-01,877552.0
2019-12-01,847003.0
2020-01-01,940848.0
2020-02-01,804419.0
2020-03-01,778194.0
2020-04-01,1499133.0
2020-05-01,1489615.0
2020-06-01,1454718.0
2020-07-01,1755839.0
2020-08-01,1892751.0
2020-09-01,1982332.0
2020-10-01,2193319.0
2020-11-01,2248008.0
2020-12-01,2151535.0
2021-01-01,2233347.0
2021-02-01,1878730.0
2021-03-01,2419692.0
2021-04-01,2489150.0
2021-05-01,3056211.0
2021-06-01,2974575.0
2021-07-01,2958280.0
2021-08-01,3688752.0
2021-09-01,3575124.0
2021-10-01,3308137.0
2021-11-01,4253437.0
2021-12-01,3624355.0
2022-01-01,5089714.0
2022-02-01,6348780.0
2022-03-01,6381349.0
2022-04-01,7031108.0
2022-05-01,11254052.0
2022-06-01,7554348.0
2022-07-01,7691854.0
2022-08-01,8853989.0
2022-09-01,7918603.0
2022-10-01,10160371.0
2022-11-01,3965096.0
2022-12-01,1627775.0
2023-01-01,2115836.0
2023-02-01,2341600.0
2023-03-01,1568289.0
2023-04-01,2367996.0
2023-05-01,3857281.0
2023-06-01,3811132.0
2023-07-01,3182186.0
2023-08-01,5349651.0
2023-09-01,1689172.0
2023-10-01,5281603.0
2023-11-01,2996734.0
2023-12-01,5721191.0
2024-01-01,2622051.0
2024-02-01,4384596.0
2024-03-01,3258005.0
2024-04-01,5482802.0
2024-05-01,6768106.0
2024-06-01,2845389.0
2024-07-01,4674475.0
2024-08-01,7725776.0
2024-09-01,4093378.0
2024-10-01,4097110.0
2024-11-01,7886422.0
2024-12-01,4383683.0
2025-01-01,3864692.0
2025-02-01,7158751.0
2025-03-01,7848091.0
2025-04-01,10883650.0
2025-05-01,3527432.0
2025-06-01,5210985.0
2025-07-01,11863303.0
2025-08-01,5023034.0
