Tarih,TP_PB_S28
2018-08-01,347634054.0
2018-09-01,356043226.0
2018-10-01,356068737.0
2018-11-01,361682790.0
2018-12-01,364170297.0
2019-01-01,368400929.0
2019-02-01,375671805.0
2019-03-01,374725036.0
2019-04-01,380683373.0
2019-05-01,379915186.0
2019-06-01,389789497.0
2019-07-01,393988441.0
2019-08-01,394855395.0
2019-09-01,403128006.0
2019-10-01,408034220.0
2019-11-01,415375580.0
2019-12-01,422860375.0
2020-01-01,435216085.0
2020-02-01,440078552.0
2020-03-01,429945678.0
2020-04-01,438905142.0
2020-05-01,469844326.0
2020-06-01,479886396.0
2020-07-01,485438135.0
2020-08-01,485770789.0
2020-09-01,487348574.0
2020-10-01,488523004.0
2020-11-01,500447884.0
2020-12-01,508963207.0
2021-01-01,518210300.0
2021-02-01,522000592.0
2021-03-01,517968136.0
2021-04-01,524941214.0
2021-05-01,526239592.0
2021-06-01,535313937.0
2021-07-01,538629584.0
2021-08-01,546941034.0
2021-09-01,552520292.0
2021-10-01,559348468.0
2021-11-01,575315861.0
2021-12-01,599143607.0
2022-01-01,643638696.0
2022-02-01,680438102.0
2022-03-01,788066337.0
2022-04-01,823551947.0
2022-05-01,870424971.0
2022-06-01,882366145.0
2022-07-01,897032076.0
2022-08-01,980422858.0
2022-09-01,1019824645.0
2022-10-01,1091315578.0
2022-11-01,1138946859.0
2022-12-01,1203409876.0
2023-01-01,1221299607.0
2023-02-01,1292024492.0
2023-03-01,1390529290.0
2023-04-01,1348912806.0
2023-05-01,1381404318.0
2023-06-01,1444578476.0
2023-07-01,1529235342.0
2023-08-01,1581655119.0
2023-09-01,1608701727.0
2023-10-01,1631823739.0
2023-11-01,1648622995.0
2023-12-01,1804177422.0
2024-01-01,1844980802.0
2024-02-01,1883042452.0
2024-03-01,1924807916.0
2024-04-01,1933998147.0
2024-05-01,1980252143.0
2024-06-01,2048023498.0
2024-07-01,2075237739.0
2024-08-01,2086961143.0
2024-09-01,2156905212.0
2024-10-01,2165965443.0
2024-11-01,2232742109.0
2024-12-01,2382903020.0
2025-01-01,2452727096.0
2025-02-01,2490779034.0
2025-03-01,2517675897.0
2025-04-01,2517690699.0
2025-05-01,2603595541.0
2025-06-01,2739610039.0
2025-07-01,2798636629.0
2025-08-01,2871729386.0
