Tarih,TP_PB_S27
2022-01-01,448497652.0
2022-02-01,482567235.0
2022-03-01,495749973.0
2022-04-01,481660095.0
2022-05-01,551999331.0
2022-06-01,591119102.0
2022-07-01,567819624.0
2022-08-01,632151076.0
2022-09-01,651932378.0
2022-10-01,689334013.0
2022-11-01,700543007.0
2022-12-01,668747800.0
2023-01-01,717990195.0
2023-02-01,721106556.0
2023-03-01,749356741.0
2023-04-01,701943679.0
2023-05-01,778260975.0
2023-06-01,914329460.0
2023-07-01,1085967965.0
2023-08-01,1006729168.0
2023-09-01,918377186.0
2023-10-01,1022028540.0
2023-11-01,1143638721.0
2023-12-01,1127060379.0
2024-01-01,1241740368.0
2024-02-01,1301550169.0
2024-03-01,1356095623.0
2024-04-01,1484031699.0
2024-05-01,1468149932.0
2024-06-01,1341416634.0
2024-07-01,1506800026.0
2024-08-01,1482035747.0
2024-09-01,1653312787.0
2024-10-01,1620420707.0
2024-11-01,1582195607.0
2024-12-01,1705749457.0
2025-01-01,1791259211.0
2025-02-01,1839413489.0
2025-03-01,1856386598.0
2025-04-01,1988572240.0
2025-05-01,1987707618.0
2025-06-01,2110729372.0
2025-07-01,2189075567.0
2025-08-01,2109700343.0
