Tarih,TP_PB_S10
2008-10-01,204599.0
2008-11-01,208453.0
2008-12-01,219849.0
2009-01-01,217809.0
2009-02-01,222696.0
2009-03-01,221721.0
2009-04-01,207531.0
2009-05-01,213268.0
2009-06-01,210680.0
2009-07-01,204302.0
2009-08-01,209945.0
2009-09-01,204457.0
2009-10-01,204604.0
2009-11-01,209738.0
2009-12-01,197436.0
2010-01-01,190619.0
2010-02-01,193224.0
2010-03-01,183028.0
2010-04-01,162356.0
2010-05-01,159070.0
2010-06-01,158134.0
2010-07-01,161201.0
2010-08-01,158577.0
2010-09-01,155974.0
2010-10-01,140101.0
2010-11-01,137588.0
2010-12-01,145786.0
2011-01-01,153615.0
2011-02-01,154890.0
2011-03-01,146739.0
2011-04-01,132175.0
2011-05-01,134602.0
2011-06-01,137730.0
2011-07-01,141023.0
2011-08-01,148125.0
2011-09-01,142157.0
2011-10-01,119883.0
2011-11-01,119697.0
2011-12-01,118958.0
2012-01-01,113555.0
2012-02-01,113765.0
2012-03-01,113173.0
2012-04-01,91009.0
2012-05-01,90482.0
2012-06-01,89768.0
2012-07-01,86370.0
2012-08-01,89713.0
2012-09-01,90551.0
2012-10-01,71663.0
2012-11-01,71684.0
2012-12-01,161654.0
2013-01-01,161392.0
2013-02-01,162435.0
2013-03-01,162000.0
2013-04-01,145964.0
2013-05-01,151256.0
2013-06-01,156243.0
2013-07-01,157506.0
2013-08-01,166745.0
2013-09-01,166958.0
2013-10-01,145078.0
2013-11-01,147158.0
2013-12-01,156564.0
2014-01-01,165510.0
2014-02-01,163147.0
2014-03-01,159412.0
2014-04-01,134979.0
2014-05-01,132916.0
2014-06-01,134917.0
2014-07-01,133087.0
2014-08-01,136315.0
2014-09-01,1401000.0
2014-10-01,1365290.0
2014-11-01,1363789.0
2014-12-01,1390899.0
2015-01-01,1414533.0
2015-02-01,1436622.0
2015-03-01,1333133.0
2015-04-01,1337590.0
2015-05-01,1336402.0
2015-06-01,1341967.0
2015-07-01,1359653.0
2015-08-01,1387799.0
2015-09-01,1413611.0
2015-10-01,1386691.0
2015-11-01,1387571.0
2015-12-01,1385216.0
2016-01-01,1584934.0
2016-02-01,1579438.0
2016-03-01,1556301.0
2016-04-01,1548320.0
2016-05-01,1584609.0
2016-06-01,1567482.0
2016-07-01,1598788.0
2016-08-01,1584041.0
2016-09-01,1592672.0
2016-10-01,1614327.0
2016-11-01,1691765.0
2016-12-01,1716319.0
2017-01-01,1799487.0
2017-02-01,1737459.0
2017-03-01,1745017.0
2017-04-01,1725300.0
2017-05-01,1733604.0
2017-06-01,1725891.0
2017-07-01,1735033.0
2017-08-01,1715509.0
2017-09-01,1736760.0
2017-10-01,1793345.0
2017-11-01,1842338.0
2017-12-01,1801068.0
2018-01-01,1807124.0
2018-02-01,1807220.0
2018-03-01,1846207.0
2018-04-01,1866684.0
2018-05-01,1972980.0
2018-06-01,1990894.0
2018-07-01,2077723.0
2018-08-01,2482206.0
2018-09-01,2352142.0
2018-10-01,2225814.0
2018-11-01,2132745.0
2018-12-01,2158705.0
2019-01-01,2156638.0
2019-02-01,2165164.0
2019-03-01,2233860.0
2019-04-01,8300641.0
2019-05-01,8137081.0
2019-06-01,8132584.0
2019-07-01,7749009.0
2019-08-01,8069040.0
2019-09-01,7767580.0
2019-10-01,7941841.0
2019-11-01,7896425.0
2019-12-01,8260816.0
2020-01-01,8230639.0
2020-02-01,8505070.0
2020-03-01,8887176.0
2020-04-01,9357165.0
2020-05-01,9326170.0
2020-06-01,9390091.0
2020-07-01,9907284.0
2020-08-01,10531397.0
2020-09-01,10905933.0
2020-10-01,11656198.0
2020-11-01,11169131.0
2020-12-01,10840418.0
2021-01-01,10634460.0
2021-02-01,10763267.0
2021-03-01,11520581.0
2021-04-01,11844572.0
2021-05-01,12307884.0
2021-06-01,12252600.0
2021-07-01,11968134.0
2021-08-01,11806955.0
2021-09-01,12291725.0
2021-10-01,13227953.0
2021-11-01,17346268.0
2021-12-01,17959982.0
2022-01-01,17621187.0
2022-02-01,18174394.0
2022-03-01,18992023.0
2022-04-01,18359198.0
2022-05-01,20467216.0
2022-06-01,20367894.0
2022-07-01,21391847.0
2022-08-01,21471346.0
2022-09-01,21371730.0
2022-10-01,21688494.0
2022-11-01,22551916.0
2022-12-01,23175648.0
2023-01-01,23591475.0
2023-02-01,23265333.0
2023-03-01,24060863.0
2023-04-01,24617603.0
2023-05-01,25422638.0
2023-06-01,32441655.0
2023-07-01,33872160.0
2023-08-01,33032617.0
2023-09-01,33199543.0
2023-10-01,34331067.0
2023-11-01,35093265.0
2023-12-01,36655969.0
2024-01-01,36751131.0
2024-02-01,37569848.0
2024-03-01,38744856.0
2024-04-01,38555318.0
2024-05-01,38771650.0
2024-06-01,38956731.0
2024-07-01,39871100.0
2024-08-01,41479696.0
2024-09-01,41218003.0
2024-10-01,39563298.0
2024-11-01,38951667.0
2024-12-01,26776185.0
2025-01-01,26862540.0
2025-02-01,26981772.0
2025-03-01,27182266.0
2025-04-01,27339045.0
2025-05-01,27460507.0
2025-06-01,27618250.0
2025-07-01,27724141.0
2025-08-01,27830057.0
