Tarih,TP_PB_S22
2014-02-01,199984.0
2014-03-01,194627.0
2014-04-01,209851.0
2014-05-01,212283.0
2014-06-01,123861.0
2014-07-01,155727.0
2014-08-01,127692.0
2014-09-01,265901.0
2014-10-01,191418.0
2014-11-01,194364.0
2014-12-01,205502.0
2015-01-01,432163.0
2015-02-01,341370.0
2015-03-01,368736.0
2015-04-01,451173.0
2015-05-01,551641.0
2015-06-01,469981.0
2015-07-01,707177.0
2015-08-01,671048.0
2015-09-01,471254.0
2015-10-01,536846.0
2015-11-01,512319.0
2015-12-01,532057.0
2016-01-01,525344.0
2016-02-01,509020.0
2016-03-01,432875.0
2016-04-01,565726.0
2016-05-01,756941.0
2016-06-01,366984.0
2016-07-01,653509.0
2016-08-01,734549.0
2016-09-01,502770.0
2016-10-01,630553.0
2016-11-01,829710.0
2016-12-01,1049331.0
2017-01-01,1261109.0
2017-02-01,1362893.0
2017-03-01,1281023.0
2017-04-01,1707692.0
2017-05-01,1416621.0
2017-06-01,1395380.0
2017-07-01,1393192.0
2017-08-01,1189854.0
2017-09-01,1702520.0
2017-10-01,1909407.0
2017-11-01,1956493.0
2017-12-01,2033394.0
2018-01-01,496372.0
2018-02-01,515255.0
2018-03-01,608268.0
2018-04-01,615596.0
2018-05-01,1088664.0
2018-06-01,1219578.0
2018-07-01,1471341.0
2018-08-01,2042532.0
2018-09-01,2276077.0
2018-10-01,1445533.0
2018-11-01,1195973.0
2018-12-01,1193553.0
2019-01-01,953754.0
2019-02-01,1115170.0
2019-03-01,1531493.0
2019-04-01,1302404.0
2019-05-01,977538.0
2019-06-01,1307518.0
2019-07-01,737960.0
2019-08-01,1079290.0
2019-09-01,1469992.0
2019-10-01,1316196.0
2019-11-01,1603232.0
2019-12-01,1289715.0
2020-01-01,1131908.0
2020-02-01,1474005.0
2020-03-01,884363.0
2020-04-01,950987.0
2020-05-01,1042084.0
2020-06-01,431932.0
2020-07-01,1457854.0
2020-08-01,1652261.0
2020-09-01,1559870.0
2020-10-01,3367896.0
2020-11-01,1846069.0
2020-12-01,732118.0
2021-01-01,663028.0
2021-02-01,828585.0
2021-03-01,362694.0
2021-04-01,897553.0
2021-05-01,1189112.0
2021-06-01,820359.0
2021-07-01,451867.0
2021-08-01,512239.0
2021-09-01,479452.0
2021-10-01,881276.0
2021-11-01,2789497.0
2021-12-01,814442.0
2022-01-01,1694101.0
2022-02-01,2487752.0
2022-03-01,390998.0
2022-04-01,4510418.0
2022-05-01,6130663.0
2022-06-01,9314049.0
2022-07-01,7856469.0
2022-08-01,11902782.0
2022-09-01,7396597.0
2022-10-01,12174310.0
2022-11-01,16427094.0
2022-12-01,8421102.0
2023-01-01,7203154.0
2023-02-01,7000156.0
2023-03-01,8722682.0
2023-04-01,4326018.0
2023-05-01,6748768.0
2023-06-01,10877780.0
2023-07-01,14432900.0
2023-08-01,22562458.0
2023-09-01,12611302.0
2023-10-01,16415546.0
2023-11-01,7188167.0
2023-12-01,4751387.0
2024-01-01,2640249.0
2024-02-01,2958148.0
2024-03-01,5049850.0
2024-04-01,2971826.0
2024-05-01,2887850.0
2024-06-01,2305390.0
2024-07-01,2928602.0
2024-08-01,3842891.0
2024-09-01,4440895.0
2024-10-01,3511133.0
2024-11-01,4566237.0
2024-12-01,4256016.0
2025-01-01,5128175.0
2025-02-01,3682080.0
2025-03-01,2860689.0
2025-04-01,1653198.0
2025-05-01,2347626.0
2025-06-01,2292110.0
2025-07-01,2546112.0
2025-08-01,3097265.0
