Tarih,TP_KM_B12
2013-10-01,7638918.0
2013-11-01,7719965.0
2013-12-01,7935336.0
2014-01-01,7778920.0
2014-02-01,7541029.0
2014-03-01,7325885.0
2014-04-01,7137323.0
2014-05-01,6964969.0
2014-06-01,6879607.0
2014-07-01,6713343.0
2014-08-01,6542444.0
2014-09-01,6383825.0
2014-10-01,6258474.0
2014-11-01,6195168.0
2014-12-01,6225442.0
2015-01-01,6053168.0
2015-02-01,5914817.0
2015-03-01,5805129.0
2015-04-01,5757552.0
2015-05-01,5709682.0
2015-06-01,5701288.0
2015-07-01,5728290.0
2015-08-01,5730539.0
2015-09-01,5660407.0
2015-10-01,5591743.0
2015-11-01,5581776.0
2015-12-01,5759942.0
2016-01-01,5672194.0
2016-02-01,5613604.0
2016-03-01,5619105.0
2016-04-01,5654081.0
2016-05-01,5695235.0
2016-06-01,5748114.0
2016-07-01,5669289.0
2016-08-01,5669465.0
2016-09-01,5633951.0
2016-10-01,5626031.0
2016-11-01,5815705.0
2016-12-01,6016757.0
2017-01-01,5927977.0
2017-02-01,5853355.0
2017-03-01,5820052.0
2017-04-01,5791213.0
2017-05-01,5789957.0
2017-06-01,5813985.0
2017-07-01,5846036.0
2017-08-01,5845332.0
2017-09-01,5797762.0
2017-10-01,5864028.0
2017-11-01,5978485.0
2017-12-01,6249980.0
2018-01-01,6194047.0
2018-02-01,6152483.0
2018-03-01,6187836.0
2018-04-01,6183079.0
2018-05-01,6148912.0
2018-06-01,6059826.0
2018-07-01,5967781.0
2018-08-01,5800370.0
2018-09-01,5570040.0
2018-10-01,5375000.0
2018-11-01,5547304.0
2018-12-01,5554948.0
2019-01-01,5357324.0
2019-02-01,5235517.0
2019-03-01,5185351.0
2019-04-01,5058632.0
2019-05-01,4902807.0
2019-06-01,4734905.0
2019-07-01,4531706.0
2019-08-01,4392403.0
2019-09-01,4223355.0
2019-10-01,4466587.0
2019-11-01,4665079.0
2019-12-01,5028887.0
2020-01-01,4888883.0
2020-02-01,4880525.0
2020-03-01,4876400.0
2020-04-01,4798505.0
2020-05-01,4833072.0
2020-06-01,5690050.0
2020-07-01,6487760.0
2020-08-01,6728445.0
2020-09-01,6990390.0
2020-10-01,7413481.0
2020-11-01,7389633.0
2020-12-01,7952210.0
2021-01-01,8112119.0
2021-02-01,8497534.0
2021-03-01,9455301.0
2021-04-01,9734526.0
2021-05-01,9791522.0
2021-06-01,10226652.0
2021-07-01,9999380.0
2021-08-01,9795653.0
2021-09-01,9609192.0
2021-10-01,9430948.0
2021-11-01,9045284.0
2021-12-01,8569232.0
2022-01-01,8282951.0
2022-02-01,8285929.0
2022-03-01,9707239.0
2022-04-01,11928656.0
2022-05-01,14530808.0
2022-06-01,16880439.0
2022-07-01,18632978.0
2022-08-01,20761178.0
2022-09-01,23306795.0
2022-10-01,26199677.0
2022-11-01,30917990.0
2022-12-01,38878264.0
2023-01-01,41901486.0
2023-02-01,45042806.0
2023-03-01,51241703.0
2023-04-01,58407787.0
2023-05-01,63427971.0
2023-06-01,64797001.0
2023-07-01,66473905.0
2023-08-01,67637419.0
2023-09-01,67423993.0
2023-10-01,68097725.0
2023-11-01,69492394.0
2023-12-01,73461094.0
2024-01-01,71708902.0
2024-02-01,70668758.0
2024-03-01,69674374.0
2024-04-01,68866902.0
2024-05-01,70648159.0
2024-06-01,70117234.0
2024-07-01,66615411.0
2024-08-01,63285457.0
2024-09-01,60566341.0
2024-10-01,58438908.0
2024-11-01,58373350.0
2024-12-01,58935723.0
2025-01-01,55892296.0
2025-02-01,53944499.0
2025-03-01,52119416.0
2025-04-01,50732469.0
2025-05-01,48469026.0
2025-06-01,46959848.0
2025-07-01,44821748.0
2025-08-01,42076359.0
