Tarih,TP_KM_B31
2013-07-01,319598.0
2013-08-01,347247.0
2013-09-01,541980.0
2013-10-01,243867.0
2013-11-01,577753.0
2013-12-01,586047.0
2014-01-01,593606.0
2014-02-01,685385.0
2014-03-01,694675.0
2014-04-01,708586.0
2014-05-01,575948.0
2014-06-01,750185.0
2014-07-01,537781.0
2014-08-01,400619.0
2014-09-01,703746.0
2014-10-01,196017.0
2014-11-01,191261.0
2014-12-01,340657.0
2015-01-01,206302.0
2015-02-01,225776.0
2015-03-01,115171.0
2015-04-01,91941.0
2015-05-01,199294.0
2015-06-01,217744.0
2015-07-01,121149.0
2015-08-01,150771.0
2015-09-01,193551.0
2015-10-01,149224.0
2015-11-01,154503.0
2015-12-01,474729.0
2016-01-01,31032.0
2016-02-01,42422.0
2016-03-01,80330.0
2016-04-01,60525.0
2016-05-01,99573.0
2016-06-01,85473.0
2016-07-01,54936.0
2016-08-01,72183.0
2016-09-01,41400.0
2016-10-01,55064.0
2016-11-01,122550.0
2016-12-01,74632.0
2017-01-01,84686.0
2017-02-01,88200.0
2017-03-01,84064.0
2017-04-01,187680.0
2017-05-01,198422.0
2017-06-01,234357.0
2017-07-01,161016.0
2017-08-01,105562.0
2017-09-01,165263.0
2017-10-01,160449.0
2017-11-01,154966.0
2017-12-01,153287.0
2018-01-01,146721.0
2018-02-01,143766.0
2018-03-01,140324.0
2018-04-01,178069.0
2018-05-01,144808.0
2018-06-01,240038.0
2018-07-01,152156.0
2018-08-01,244045.0
2018-09-01,212938.0
2018-10-01,173571.0
2018-11-01,151524.0
2018-12-01,178620.0
2019-01-01,186743.0
2019-02-01,247376.0
2019-03-01,376805.0
2019-04-01,254185.0
2019-05-01,328336.0
2019-06-01,333749.0
2019-07-01,334093.0
2019-08-01,372844.0
2019-09-01,472274.0
2019-10-01,590229.0
2019-11-01,833369.0
2019-12-01,332045.0
2020-01-01,453543.0
2020-02-01,449407.0
2020-03-01,416150.0
2020-04-01,444414.0
2020-05-01,402939.0
2020-06-01,440719.0
2020-07-01,417703.0
2020-08-01,521851.0
2020-09-01,554902.0
2020-10-01,525887.0
2020-11-01,703314.0
2020-12-01,721760.0
2021-01-01,716901.0
2021-02-01,654864.0
2021-03-01,651965.0
2021-04-01,667331.0
2021-05-01,660278.0
2021-06-01,1099593.0
2021-07-01,1081909.0
2021-08-01,1121261.0
2021-09-01,1125673.0
2021-10-01,1118893.0
2021-11-01,569946.0
2021-12-01,518888.0
2022-01-01,1472969.0
2022-02-01,461628.0
2022-03-01,508803.0
2022-04-01,525391.0
2022-05-01,695748.0
2022-06-01,624238.0
2022-07-01,611906.0
2022-08-01,713739.0
2022-09-01,785937.0
2022-10-01,808360.0
2022-11-01,840205.0
2022-12-01,878957.0
2023-01-01,808310.0
2023-02-01,825434.0
2023-03-01,809821.0
2023-04-01,833953.0
2023-05-01,812636.0
2023-06-01,837129.0
2023-07-01,846424.0
2023-08-01,861915.0
2023-09-01,857419.0
2023-10-01,885800.0
2023-11-01,988606.0
2023-12-01,994283.0
2024-01-01,1031211.0
2024-02-01,1126046.0
2024-03-01,1177544.0
2024-04-01,1157086.0
2024-05-01,1728742.0
2024-06-01,1639248.0
2024-07-01,1416526.0
2024-08-01,1712171.0
2024-09-01,1764671.0
2024-10-01,1811025.0
2024-11-01,2068746.0
2024-12-01,2125799.0
2025-01-01,2225797.0
2025-02-01,2404637.0
2025-03-01,2500827.0
2025-04-01,2597011.0
2025-05-01,2785248.0
2025-06-01,2724655.0
2025-07-01,2823902.0
2025-08-01,2878884.0
