Tarih,TP_KM_B08
2012-08-01,53338664.0
2012-09-01,52604735.0
2012-10-01,52539001.0
2012-11-01,53892597.0
2012-12-01,56027500.0
2013-01-01,57235405.0
2013-02-01,58933362.0
2013-03-01,59994318.0
2013-04-01,61088211.0
2013-05-01,63191591.0
2013-06-01,65120920.0
2013-07-01,66900988.0
2013-08-01,68241050.0
2013-09-01,69741299.0
2013-10-01,69611654.0
2013-11-01,71853969.0
2013-12-01,75465009.0
2014-01-01,74434909.0
2014-02-01,71110202.0
2014-03-01,72843532.0
2014-04-01,74224668.0
2014-05-01,75490641.0
2014-06-01,77680294.0
2014-07-01,79990891.0
2014-08-01,85434087.0
2014-09-01,87683866.0
2014-10-01,87926514.0
2014-11-01,89782371.0
2014-12-01,97237251.0
2015-01-01,101666857.0
2015-02-01,105225616.0
2015-03-01,108003091.0
2015-04-01,110662491.0
2015-05-01,112593376.0
2015-06-01,115735139.0
2015-07-01,121256740.0
2015-08-01,119738452.0
2015-09-01,120961511.0
2015-10-01,121728263.0
2015-11-01,123580333.0
2015-12-01,126485741.0
2016-01-01,126393204.0
2016-02-01,128195873.0
2016-03-01,129590725.0
2016-04-01,131695092.0
2016-05-01,133850724.0
2016-06-01,136299197.0
2016-07-01,135652859.0
2016-08-01,137649657.0
2016-09-01,137409400.0
2016-10-01,137403885.0
2016-11-01,139957605.0
2016-12-01,140946598.0
2017-01-01,143619130.0
2017-02-01,143143985.0
2017-03-01,144291975.0
2017-04-01,148466189.0
2017-05-01,159859335.0
2017-06-01,161622259.0
2017-07-01,163946766.0
2017-08-01,163126334.0
2017-09-01,162694188.0
2017-10-01,164628631.0
2017-11-01,168972843.0
2017-12-01,171198542.0
2018-01-01,171996662.0
2018-02-01,174716725.0
2018-03-01,178139917.0
2018-04-01,182912459.0
2018-05-01,184406933.0
2018-06-01,186551399.0
2018-07-01,187457129.0
2018-08-01,186150770.0
2018-09-01,183466204.0
2018-10-01,181153201.0
2018-11-01,175543950.0
2018-12-01,180389853.0
2019-01-01,183076132.0
2019-02-01,188238478.0
2019-03-01,193996994.0
2019-04-01,194786567.0
2019-05-01,194658199.0
2019-06-01,195771949.0
2019-07-01,194556198.0
2019-08-01,192889805.0
2019-09-01,193130792.0
2019-10-01,193612968.0
2019-11-01,195645193.0
2019-12-01,198226982.0
2020-01-01,202204400.0
2020-02-01,208756758.0
2020-03-01,214589539.0
2020-04-01,226993609.0
2020-05-01,253065399.0
2020-06-01,261494333.0
2020-07-01,264890104.0
2020-08-01,266077883.0
2020-09-01,267495704.0
2020-10-01,266837757.0
2020-11-01,274944947.0
2020-12-01,276501166.0
2021-01-01,283304136.0
2021-02-01,289802089.0
2021-03-01,299378512.0
2021-04-01,303392233.0
2021-05-01,305334772.0
2021-06-01,314238481.0
2021-07-01,314386548.0
2021-08-01,315009187.0
2021-09-01,319515278.0
2021-10-01,322342526.0
2021-11-01,333503281.0
2021-12-01,341064082.0
2022-01-01,400656561.0
2022-02-01,414900718.0
2022-03-01,435569021.0
2022-04-01,456589945.0
2022-05-01,406924260.0
2022-06-01,424947213.0
2022-07-01,442127805.0
2022-08-01,459544977.0
2022-09-01,481143678.0
2022-10-01,504770884.0
2022-11-01,544363336.0
2022-12-01,593629181.0
2023-01-01,641524454.0
2023-02-01,686547718.0
2023-03-01,751031927.0
2023-04-01,809528737.0
2023-05-01,868038788.0
2023-06-01,882294442.0
2023-07-01,893557053.0
2023-08-01,908065989.0
2023-09-01,921304791.0
2023-10-01,937544925.0
2023-11-01,957867105.0
2023-12-01,988782275.0
2024-01-01,1016871697.0
2024-02-01,1048687244.0
2024-03-01,1096759402.0
2024-04-01,1117308904.0
2024-05-01,1086237932.0
2024-06-01,1098813438.0
2024-07-01,
2024-08-01,
