Tarih,TP_KM_B14
2018-10-01,100618524.0
2018-11-01,102153726.0
2018-12-01,103913897.0
2019-01-01,103744603.0
2019-02-01,101067219.0
2019-03-01,103431014.0
2019-04-01,103855107.0
2019-05-01,105791850.0
2019-06-01,109533845.0
2019-07-01,112521356.0
2019-08-01,114030707.0
2019-09-01,114171016.0
2019-10-01,113838393.0
2019-11-01,116653172.0
2019-12-01,116885889.0
2020-01-01,117811026.0
2020-02-01,116507895.0
2020-03-01,113352592.0
2020-04-01,104689905.0
2020-05-01,105317226.0
2020-06-01,113412053.0
2020-07-01,124103839.0
2020-08-01,128257040.0
2020-09-01,132757039.0
2020-10-01,137809659.0
2020-11-01,142736399.0
2020-12-01,143444876.0
2021-01-01,146141801.0
2021-02-01,148274457.0
2021-03-01,153669059.0
2021-04-01,154147836.0
2021-05-01,154736621.0
2021-06-01,165422533.0
2021-07-01,173893699.0
2021-08-01,181109701.0
2021-09-01,186938471.0
2021-10-01,191964768.0
2021-11-01,198637363.0
2021-12-01,207835409.0
2022-01-01,212572393.0
2022-02-01,219214361.0
2022-03-01,231427839.0
2022-04-01,240511788.0
2022-05-01,262903093.0
2022-06-01,281700477.0
2022-07-01,299984338.0
2022-08-01,321606261.0
2022-09-01,344449271.0
2022-10-01,363550069.0
2022-11-01,399502227.0
2022-12-01,447857793.0
2023-01-01,487915812.0
2023-02-01,508986859.0
2023-03-01,571324065.0
2023-04-01,637231286.0
2023-05-01,714434828.0
2023-06-01,785892685.0
2023-07-01,848496210.0
2023-08-01,914682656.0
2023-09-01,965515677.0
2023-10-01,1001053093.0
2023-11-01,1068753881.0
2023-12-01,1172757616.0
2024-01-01,1236763565.0
2024-02-01,1300581003.0
2024-03-01,1395320942.0
2024-04-01,1404256457.0
2024-05-01,1438132875.0
2024-06-01,1481453154.0
2024-07-01,1527792644.0
2024-08-01,1593798901.0
2024-09-01,1628781253.0
2024-10-01,1662393577.0
2024-11-01,1742758359.0
2024-12-01,1828621369.0
2025-01-01,1880569667.0
2025-02-01,1897404414.0
2025-03-01,1964138870.0
2025-04-01,2038831886.0
2025-05-01,2172724595.0
2025-06-01,2219889443.0
2025-07-01,2347655797.0
2025-08-01,2447051329.0
