Tarih,TP_KM_B30
2013-06-01,509149.0
2013-07-01,497546.0
2013-08-01,501435.0
2013-09-01,715488.0
2013-10-01,751809.0
2013-11-01,1066823.0
2013-12-01,1099814.0
2014-01-01,1143919.0
2014-02-01,865756.0
2014-03-01,869245.0
2014-04-01,908733.0
2014-05-01,714289.0
2014-06-01,761334.0
2014-07-01,873379.0
2014-08-01,1095917.0
2014-09-01,1085078.0
2014-10-01,1430774.0
2014-11-01,1274948.0
2014-12-01,1700003.0
2015-01-01,1681238.0
2015-02-01,1778839.0
2015-03-01,2090711.0
2015-04-01,2089001.0
2015-05-01,1978214.0
2015-06-01,1570578.0
2015-07-01,1708256.0
2015-08-01,2686671.0
2015-09-01,2647128.0
2015-10-01,1680824.0
2015-11-01,2177892.0
2015-12-01,1883574.0
2016-01-01,2092160.0
2016-02-01,2090954.0
2016-03-01,2057322.0
2016-04-01,2224988.0
2016-05-01,6342930.0
2016-06-01,3278995.0
2016-07-01,3957721.0
2016-08-01,3330404.0
2016-09-01,3277523.0
2016-10-01,3586431.0
2016-11-01,3999510.0
2016-12-01,4990830.0
2017-01-01,5808588.0
2017-02-01,5478199.0
2017-03-01,5758077.0
2017-04-01,5126397.0
2017-05-01,6350732.0
2017-06-01,5797156.0
2017-07-01,5164312.0
2017-08-01,5975958.0
2017-09-01,5474948.0
2017-10-01,6540416.0
2017-11-01,7160914.0
2017-12-01,7550398.0
2018-01-01,9564623.0
2018-02-01,9402907.0
2018-03-01,10187976.0
2018-04-01,10403087.0
2018-05-01,11626515.0
2018-06-01,12851611.0
2018-07-01,12673662.0
2018-08-01,13851241.0
2018-09-01,12410246.0
2018-10-01,12700914.0
2018-11-01,13149778.0
2018-12-01,13258854.0
2019-01-01,13117883.0
2019-02-01,13779209.0
2019-03-01,16649341.0
2019-04-01,15830539.0
2019-05-01,14995939.0
2019-06-01,16215912.0
2019-07-01,15193675.0
2019-08-01,15371070.0
2019-09-01,15943877.0
2019-10-01,14736995.0
2019-11-01,14407993.0
2019-12-01,13503709.0
2020-01-01,14177556.0
2020-02-01,13700685.0
2020-03-01,13293052.0
2020-04-01,15104368.0
2020-05-01,14631845.0
2020-06-01,15240295.0
2020-07-01,14806367.0
2020-08-01,13437034.0
2020-09-01,13559019.0
2020-10-01,14185763.0
2020-11-01,13164100.0
2020-12-01,13935731.0
2021-01-01,13184760.0
2021-02-01,14069376.0
2021-03-01,16575231.0
2021-04-01,16785555.0
2021-05-01,17035789.0
2021-06-01,18430651.0
2021-07-01,17690656.0
2021-08-01,18034437.0
2021-09-01,17141743.0
2021-10-01,17286554.0
2021-11-01,19108229.0
2021-12-01,19441281.0
2022-01-01,20523914.0
2022-02-01,21113531.0
2022-03-01,42277324.0
2022-04-01,46571524.0
2022-05-01,51839027.0
2022-06-01,53799475.0
2022-07-01,56234547.0
2022-08-01,58046779.0
2022-09-01,60093905.0
2022-10-01,61253430.0
2022-11-01,65948018.0
2022-12-01,69940429.0
2023-01-01,72092169.0
2023-02-01,75465892.0
2023-03-01,78016195.0
2023-04-01,80274817.0
2023-05-01,82802841.0
2023-06-01,89885897.0
2023-07-01,92348078.0
2023-08-01,88745886.0
2023-09-01,89156022.0
2023-10-01,97152252.0
2023-11-01,91445277.0
2023-12-01,93882259.0
2024-01-01,95079708.0
2024-02-01,109727374.0
2024-03-01,100200116.0
2024-04-01,100279901.0
2024-05-01,102329054.0
2024-06-01,107176129.0
2024-07-01,82075360.0
2024-08-01,49548171.0
2024-09-01,40868966.0
2024-10-01,37862537.0
2024-11-01,40030694.0
2024-12-01,45718239.0
2025-01-01,44135810.0
2025-02-01,45180490.0
2025-03-01,44774383.0
2025-04-01,47038422.0
2025-05-01,49750351.0
2025-06-01,51296771.0
2025-07-01,57693194.0
2025-08-01,59934260.0
