Tarih,TP_KM_B10
2022-09-01,909970585.0
2022-10-01,934733378.0
2022-11-01,970703382.0
2022-12-01,1023442303.0
2023-01-01,1064825205.0
2023-02-01,1133091408.0
2023-03-01,1200722848.0
2023-04-01,1244993457.0
2023-05-01,1283037521.0
2023-06-01,1298741169.0
2023-07-01,1323812168.0
2023-08-01,1346884720.0
2023-09-01,1351552271.0
2023-10-01,1363386712.0
2023-11-01,1380423338.0
2023-12-01,1430560556.0
2024-01-01,1449562724.0
2024-02-01,1492380469.0
2024-03-01,1538364660.0
2024-04-01,1561083978.0
2024-05-01,1599182943.0
2024-06-01,1644610400.0
2024-07-01,1672936555.0
2024-08-01,1713343686.0
2024-09-01,1751049089.0
2024-10-01,1800488469.0
2024-11-01,1855448148.0
2024-12-01,1931931615.0
2025-01-01,1972539962.0
2025-02-01,2025591617.0
2025-03-01,2076956210.0
2025-04-01,2150839403.0
2025-05-01,2214699916.0
2025-06-01,2288847198.0
2025-07-01,2345029029.0
2025-08-01,2464815504.0
