Tarih,TP_KM_B28
2013-01-01,5241085.0
2013-02-01,5126501.0
2013-03-01,6260046.0
2013-04-01,5337518.0
2013-05-01,5437865.0
2013-06-01,6969046.0
2013-07-01,5344471.0
2013-08-01,5588754.0
2013-09-01,6939700.0
2013-10-01,5693814.0
2013-11-01,6035282.0
2013-12-01,7129245.0
2014-01-01,5866302.0
2014-02-01,5999765.0
2014-03-01,6842109.0
2014-04-01,6426482.0
2014-05-01,6390991.0
2014-06-01,8558763.0
2014-07-01,6944340.0
2014-08-01,6457799.0
2014-09-01,9207938.0
2014-10-01,7240492.0
2014-11-01,6993330.0
2014-12-01,10279665.0
2015-01-01,7611562.0
2015-02-01,7999293.0
2015-03-01,10542522.0
2015-04-01,9024764.0
2015-05-01,9039435.0
2015-06-01,10658611.0
2015-07-01,8359362.0
2015-08-01,8381944.0
2015-09-01,8654496.0
2015-10-01,7601781.0
2015-11-01,7751102.0
2015-12-01,9002791.0
2016-01-01,7022829.0
2016-02-01,6984727.0
2016-03-01,7967841.0
2016-04-01,7363680.0
2016-05-01,7293641.0
2016-06-01,8736900.0
2016-07-01,7697975.0
2016-08-01,7337578.0
2016-09-01,8412975.0
2016-10-01,7228921.0
2016-11-01,7731299.0
2016-12-01,10113717.0
2017-01-01,7560464.0
2017-02-01,8033491.0
2017-03-01,8609175.0
2017-04-01,7915474.0
2017-05-01,7487292.0
2017-06-01,8548379.0
2017-07-01,7557563.0
2017-08-01,8650768.0
2017-09-01,8517735.0
2017-10-01,7775019.0
2017-11-01,8326743.0
2017-12-01,10766981.0
2018-01-01,8230093.0
2018-02-01,8091965.0
2018-03-01,8930505.0
2018-04-01,7399200.0
2018-05-01,7666758.0
2018-06-01,9018614.0
2018-07-01,7157900.0
2018-08-01,7209395.0
2018-09-01,6634360.0
2018-10-01,5262294.0
2018-11-01,4877216.0
2018-12-01,5993552.0
2019-01-01,4503811.0
2019-02-01,7283196.0
2019-03-01,9531194.0
2019-04-01,6753125.0
2019-05-01,6350049.0
2019-06-01,6848279.0
2019-07-01,6061464.0
2019-08-01,7666869.0
2019-09-01,10896819.0
2019-10-01,10494883.0
2019-11-01,10985102.0
2019-12-01,11128051.0
2020-01-01,11076754.0
2020-02-01,10884961.0
2020-03-01,10992039.0
2020-04-01,10582777.0
2020-05-01,8694856.0
2020-06-01,10720157.0
2020-07-01,9517450.0
2020-08-01,8388550.0
2020-09-01,11285023.0
2020-10-01,10482302.0
2020-11-01,10545988.0
2020-12-01,16003887.0
2021-01-01,13955631.0
2021-02-01,13058876.0
2021-03-01,15118772.0
2021-04-01,13487107.0
2021-05-01,13799608.0
2021-06-01,16165089.0
2021-07-01,13442439.0
2021-08-01,14325445.0
2021-09-01,17928704.0
2021-10-01,16639430.0
2021-11-01,18487978.0
2021-12-01,22772201.0
2022-01-01,20937001.0
2022-02-01,19768021.0
2022-03-01,25088271.0
2022-04-01,24726649.0
2022-05-01,27469711.0
2022-06-01,31343229.0
2022-07-01,29689177.0
2022-08-01,27933052.0
2022-09-01,34370812.0
2022-10-01,40315371.0
2022-11-01,46945880.0
2022-12-01,61504709.0
2023-01-01,61667177.0
2023-02-01,61817817.0
2023-03-01,67079904.0
2023-04-01,70619246.0
2023-05-01,67212325.0
2023-06-01,69887472.0
2023-07-01,67556700.0
2023-08-01,64518790.0
2023-09-01,67854126.0
2023-10-01,65381297.0
2023-11-01,65153173.0
2023-12-01,66330310.0
2024-01-01,52830870.0
2024-02-01,46389530.0
2024-03-01,51730997.0
2024-04-01,53400396.0
2024-05-01,52052910.0
2024-06-01,57118229.0
2024-07-01,55383713.0
2024-08-01,52015430.0
2024-09-01,54975529.0
2024-10-01,50883956.0
2024-11-01,56196579.0
2024-12-01,72508186.0
2025-01-01,57837482.0
2025-02-01,53215564.0
2025-03-01,50381721.0
2025-04-01,49770159.0
2025-05-01,47231765.0
2025-06-01,52877979.0
2025-07-01,43410951.0
2025-08-01,41770856.0
