Tarih,TP_KM_B25
2013-04-01,40131.0
2013-05-01,12902.0
2013-06-01,67678.0
2013-07-01,51486.0
2013-08-01,51352.0
2013-09-01,98017.0
2013-10-01,82632.0
2013-11-01,91482.0
2013-12-01,187504.0
2014-01-01,190074.0
2014-02-01,187721.0
2014-03-01,191495.0
2014-04-01,190165.0
2014-05-01,248562.0
2014-06-01,408394.0
2014-07-01,257553.0
2014-08-01,238082.0
2014-09-01,178452.0
2014-10-01,218280.0
2014-11-01,198694.0
2014-12-01,178399.0
2015-01-01,187078.0
2015-02-01,176217.0
2015-03-01,296814.0
2015-04-01,173477.0
2015-05-01,167995.0
2015-06-01,143527.0
2015-07-01,146707.0
2015-08-01,146082.0
2015-09-01,78647.0
2015-10-01,59924.0
2015-11-01,87356.0
2015-12-01,82056.0
2016-01-01,36896.0
2016-02-01,31702.0
2016-03-01,36923.0
2016-04-01,28504.0
2016-05-01,33489.0
2016-06-01,37248.0
2016-07-01,21853.0
2016-08-01,32639.0
2016-09-01,20209.0
2016-10-01,21366.0
2016-11-01,17354.0
2016-12-01,13297.0
2017-01-01,17505.0
2017-02-01,25748.0
2017-03-01,11818.0
2017-04-01,43486.0
2017-05-01,51027.0
2017-06-01,44624.0
2017-07-01,47980.0
2017-08-01,112477.0
2017-09-01,50482.0
2017-10-01,39656.0
2017-11-01,33849.0
2017-12-01,28179.0
2018-01-01,39881.0
2018-02-01,44710.0
2018-03-01,323251.0
2018-04-01,104052.0
2018-05-01,71399.0
2018-06-01,56524.0
2018-07-01,65385.0
2018-08-01,82884.0
2018-09-01,43509.0
2018-10-01,48866.0
2018-11-01,133461.0
2018-12-01,132743.0
2019-01-01,135490.0
2019-02-01,140483.0
2019-03-01,670228.0
2019-04-01,704523.0
2019-05-01,591039.0
2019-06-01,496094.0
2019-07-01,497154.0
2019-08-01,501214.0
2019-09-01,573450.0
2019-10-01,1264291.0
2019-11-01,904897.0
2019-12-01,31999.0
2020-01-01,611785.0
2020-02-01,920383.0
2020-03-01,382324.0
2020-04-01,50673.0
2020-05-01,42245.0
2020-06-01,52317.0
2020-07-01,44747.0
2020-08-01,155639.0
2020-09-01,159497.0
2020-10-01,145972.0
2020-11-01,156285.0
2020-12-01,227062.0
2021-01-01,213307.0
2021-02-01,214974.0
2021-03-01,1437294.0
2021-04-01,2214735.0
2021-05-01,2287191.0
2021-06-01,2276348.0
2021-07-01,2194090.0
2021-08-01,2058639.0
2021-09-01,2155352.0
2021-10-01,2308560.0
2021-11-01,2998308.0
2021-12-01,3004762.0
2022-01-01,3013606.0
2022-02-01,3103428.0
2022-03-01,3345183.0
2022-04-01,3196315.0
2022-05-01,3689906.0
2022-06-01,3673884.0
2022-07-01,3809978.0
2022-08-01,3835564.0
2022-09-01,4758961.0
2022-10-01,4998967.0
2022-11-01,5195506.0
2022-12-01,5332600.0
2023-01-01,5361779.0
2023-02-01,5298920.0
2023-03-01,15333210.0
2023-04-01,15467459.0
2023-05-01,15383644.0
2023-06-01,16740595.0
2023-07-01,17085464.0
2023-08-01,16910334.0
2023-09-01,14391828.0
2023-10-01,14574712.0
2023-11-01,14894380.0
2023-12-01,15178576.0
2024-01-01,15274541.0
2024-02-01,15446974.0
2024-03-01,15727811.0
2024-04-01,15588316.0
2024-05-01,18150379.0
2024-06-01,18273407.0
2024-07-01,16416357.0
2024-08-01,28761088.0
2024-09-01,26198728.0
2024-10-01,26043487.0
2024-11-01,26069061.0
2024-12-01,28196282.0
2025-01-01,27952434.0
2025-02-01,28399018.0
2025-03-01,25676971.0
2025-04-01,27408575.0
2025-05-01,29597306.0
2025-06-01,32109221.0
2025-07-01,33841234.0
2025-08-01,34385319.0
