Tarih,TP_KM_B20
2017-06-01,35851804.0
2017-07-01,35517908.0
2017-08-01,35309514.0
2017-09-01,36296901.0
2017-10-01,37987736.0
2017-11-01,41494836.0
2017-12-01,43495388.0
2018-01-01,41309073.0
2018-02-01,42880132.0
2018-03-01,44106436.0
2018-04-01,44782936.0
2018-05-01,49585144.0
2018-06-01,51935712.0
2018-07-01,53330938.0
2018-08-01,58510026.0
2018-09-01,52668904.0
2018-10-01,49630377.0
2018-11-01,48648170.0
2018-12-01,49309972.0
2019-01-01,46344289.0
2019-02-01,53267852.0
2019-03-01,63531266.0
2019-04-01,57406706.0
2019-05-01,56216608.0
2019-06-01,53711776.0
2019-07-01,51695379.0
2019-08-01,56166440.0
2019-09-01,60557811.0
2019-10-01,59558932.0
2019-11-01,60807184.0
2019-12-01,59946059.0
2020-01-01,60007079.0
2020-02-01,60701824.0
2020-03-01,61597697.0
2020-04-01,62067229.0
2020-05-01,65994884.0
2020-06-01,71714869.0
2020-07-01,72072651.0
2020-08-01,72888562.0
2020-09-01,77756849.0
2020-10-01,78683059.0
2020-11-01,78138576.0
2020-12-01,84445910.0
2021-01-01,80653729.0
2021-02-01,80400305.0
2021-03-01,90423202.0
2021-04-01,90579791.0
2021-05-01,87413657.0
2021-06-01,96130701.0
2021-07-01,88416008.0
2021-08-01,89874639.0
2021-09-01,95638649.0
2021-10-01,96320593.0
2021-11-01,111868400.0
2021-12-01,121655101.0
2022-01-01,122782017.0
2022-02-01,125613071.0
2022-03-01,166996712.0
2022-04-01,167952184.0
2022-05-01,183981753.0
2022-06-01,190212069.0
2022-07-01,193786446.0
2022-08-01,193860992.0
2022-09-01,205442224.0
2022-10-01,214771347.0
2022-11-01,232127621.0
2022-12-01,260445977.0
2023-01-01,268654653.0
2023-02-01,270411368.0
2023-03-01,299197405.0
2023-04-01,309009613.0
2023-05-01,309078861.0
2023-06-01,324830077.0
2023-07-01,329743287.0
2023-08-01,325152337.0
2023-09-01,329253573.0
2023-10-01,335973450.0
2023-11-01,330137708.0
2023-12-01,345799353.0
2024-01-01,335056913.0
2024-02-01,334551193.0
2024-03-01,338291860.0
2024-04-01,335640838.0
2024-05-01,342994406.0
2024-06-01,356755749.0
2024-07-01,333648599.0
2024-08-01,314130302.0
2024-09-01,316354245.0
2024-10-01,302950646.0
2024-11-01,317070537.0
2024-12-01,351134721.0
2025-01-01,323884234.0
2025-02-01,327126006.0
2025-03-01,305557058.0
2025-04-01,314203697.0
2025-05-01,308903810.0
2025-06-01,320609331.0
2025-07-01,315130250.0
2025-08-01,326174168.0
