Tarih,TP_KM_F01
2022-08-01,1686157866.0
2022-09-01,1800615909.0
2022-10-01,1896812298.0
2022-11-01,2055308455.0
2022-12-01,2216693955.0
2023-01-01,2339605875.0
2023-02-01,2601932765.0
2023-03-01,2830110355.0
2023-04-01,3038834558.0
2023-05-01,3142269613.0
2023-06-01,3437193007.0
2023-07-01,3699392484.0
2023-08-01,3889735435.0
2023-09-01,4129585317.0
2023-10-01,4288860436.0
2023-11-01,4475769722.0
2023-12-01,4647482856.0
2024-01-01,4725179062.0
2024-02-01,4843390682.0
2024-03-01,4722471960.0
2024-04-01,4996374624.0
2024-05-01,5455898968.0
2024-06-01,5685460571.0
2024-07-01,5886425359.0
2024-08-01,6011102935.0
2024-09-01,6118244863.0
2024-10-01,6310105779.0
2024-11-01,6476315609.0
2024-12-01,6596650877.0
2025-01-01,6766133575.0
2025-02-01,6944752874.0
2025-03-01,7361969861.0
2025-04-01,7273736890.0
2025-05-01,7509083850.0
2025-06-01,7673145483.0
2025-07-01,7901033027.0
2025-08-01,7993455261.0
