Tarih,TP_KM_F31
2012-01-01,17801.0
2012-02-01,82487.0
2012-03-01,1196.0
2012-04-01,22521.0
2012-05-01,52969.0
2012-06-01,5756.0
2012-07-01,27458.0
2012-08-01,3385.0
2012-09-01,2330.0
2012-10-01,2024.0
2012-11-01,2235.0
2012-12-01,10878.0
2013-01-01,11442.0
2013-02-01,1309.0
2013-03-01,94268.0
2013-04-01,9588.0
2013-05-01,1805.0
2013-06-01,11220.0
2013-07-01,787.0
2013-08-01,94049.0
2013-09-01,422.0
2013-10-01,29553.0
2013-11-01,29627.0
2013-12-01,660.0
2014-01-01,616.0
2014-02-01,863.0
2014-03-01,330.0
2014-04-01,498.0
2014-05-01,10548.0
2014-06-01,5386.0
2014-07-01,38510.0
2014-08-01,629.0
2014-09-01,703.0
2014-10-01,48431.0
2014-11-01,536.0
2014-12-01,113145.0
2015-01-01,95992.0
2015-02-01,37809.0
2015-03-01,30432.0
2015-04-01,15411.0
2015-05-01,47703.0
2015-06-01,64664.0
2015-07-01,15530.0
2015-08-01,27702.0
2015-09-01,5752.0
2015-10-01,55792.0
2015-11-01,518.0
2015-12-01,10138.0
2016-01-01,754.0
2016-02-01,572.0
2016-03-01,30656.0
2016-04-01,34384.0
2016-05-01,4930.0
2016-06-01,57027.0
2016-07-01,279287.0
2016-08-01,322709.0
2016-09-01,295606.0
2016-10-01,270519.0
2016-11-01,156519.0
2016-12-01,111554.0
2017-01-01,111626.0
2017-02-01,245589.0
2017-03-01,76811.0
2017-04-01,85264.0
2017-05-01,120664.0
2017-06-01,61186.0
2017-07-01,72053.0
2017-08-01,62960.0
2017-09-01,62858.0
2017-10-01,55007.0
2017-11-01,60247.0
2017-12-01,103945.0
2018-01-01,79615.0
2018-02-01,85954.0
2018-03-01,53950.0
2018-04-01,117226.0
2018-05-01,170062.0
2018-06-01,164062.0
2018-07-01,124044.0
2018-08-01,59286.0
2018-09-01,106015.0
2018-10-01,1499.0
2018-11-01,14672.0
2018-12-01,1773.0
2019-01-01,110666.0
2019-02-01,42396.0
2019-03-01,2177.0
2019-04-01,2132.0
2019-05-01,12481.0
2019-06-01,2215.0
2019-07-01,132306.0
2019-08-01,44176.0
2019-09-01,41610.0
2019-10-01,152083.0
2019-11-01,147925.0
2019-12-01,46459.0
2020-01-01,175094.0
2020-02-01,27605.0
2020-03-01,131513.0
2020-04-01,101532.0
2020-05-01,1477.0
2020-06-01,35491.0
2020-07-01,1599.0
2020-08-01,1571.0
2020-09-01,1849.0
2020-10-01,8158.0
2020-11-01,9760.0
2020-12-01,134119.0
2021-01-01,1873.0
2021-02-01,111917.0
2021-03-01,1661.0
2021-04-01,2065.0
2021-05-01,4577.0
2021-06-01,3570.0
2021-07-01,4098.0
2021-08-01,3973.0
2021-09-01,2818.0
2021-10-01,7585.0
2021-11-01,7319.0
2021-12-01,24541.0
2022-01-01,24550.0
2022-02-01,158588.0
2022-03-01,174259.0
2022-04-01,191259.0
2022-05-01,195480.0
2022-06-01,246648.0
2022-07-01,153113.0
2022-08-01,193914.0
2022-09-01,253242.0
2022-10-01,197830.0
2022-11-01,216217.0
2022-12-01,226805.0
2023-01-01,257715.0
2023-02-01,231707.0
2023-03-01,169882.0
2023-04-01,365334.0
2023-05-01,642009.0
2023-06-01,624251.0
2023-07-01,513906.0
2023-08-01,547515.0
2023-09-01,498094.0
2023-10-01,723525.0
2023-11-01,1017265.0
2023-12-01,432148.0
2024-01-01,736077.0
2024-02-01,1112500.0
2024-03-01,1936804.0
2024-04-01,1913469.0
2024-05-01,1732080.0
2024-06-01,1461106.0
2024-07-01,1560298.0
2024-08-01,1330961.0
2024-09-01,1354153.0
2024-10-01,697433.0
2024-11-01,2850564.0
2024-12-01,3015707.0
2025-01-01,1539114.0
2025-02-01,1982994.0
2025-03-01,2102405.0
2025-04-01,1839831.0
2025-05-01,2678598.0
2025-06-01,618347.0
2025-07-01,581268.0
2025-08-01,618798.0
