Tarih,TP_KM_F06
2013-01-01,89034078.0
2013-02-01,92504756.0
2013-03-01,90489226.0
2013-04-01,94302487.0
2013-05-01,101626406.0
2013-06-01,98192951.0
2013-07-01,108014877.0
2013-08-01,102911958.0
2013-09-01,105624786.0
2013-10-01,107007534.0
2013-11-01,110229381.0
2013-12-01,111104213.0
2014-01-01,107106518.0
2014-02-01,102276503.0
2014-03-01,102982731.0
2014-04-01,99836111.0
2014-05-01,99927186.0
2014-06-01,106436035.0
2014-07-01,109505078.0
2014-08-01,101990531.0
2014-09-01,109092525.0
2014-10-01,105324169.0
2014-11-01,107145562.0
2014-12-01,123477499.0
2015-01-01,118115984.0
2015-02-01,119336787.0
2015-03-01,128151117.0
2015-04-01,125150988.0
2015-05-01,116162477.0
2015-06-01,114525381.0
2015-07-01,120897246.0
2015-08-01,118495425.0
2015-09-01,123424442.0
2015-10-01,121851376.0
2015-11-01,120536384.0
2015-12-01,127931101.0
2016-01-01,127272910.0
2016-02-01,131715263.0
2016-03-01,134616945.0
2016-04-01,135511808.0
2016-05-01,139286226.0
2016-06-01,136753658.0
2016-07-01,146003767.0
2016-08-01,150387600.0
2016-09-01,157791478.0
2016-10-01,164589608.0
2016-11-01,159625777.0
2016-12-01,160417359.0
2017-01-01,159682629.0
2017-02-01,155256209.0
2017-03-01,158322167.0
2017-04-01,159703094.0
2017-05-01,167326758.0
2017-06-01,173644485.0
2017-07-01,173380167.0
2017-08-01,167120541.0
2017-09-01,169493656.0
2017-10-01,173949234.0
2017-11-01,169521012.0
2017-12-01,170366143.0
2018-01-01,168057103.0
2018-02-01,165374018.0
2018-03-01,169531550.0
2018-04-01,171413398.0
2018-05-01,166904927.0
2018-06-01,168854901.0
2018-07-01,170577283.0
2018-08-01,169668554.0
2018-09-01,178643036.0
2018-10-01,179977980.0
2018-11-01,175541765.0
2018-12-01,180819440.0
2019-01-01,175067824.0
2019-02-01,169496274.0
2019-03-01,181263667.0
2019-04-01,184692921.0
2019-05-01,167265977.0
2019-06-01,174510966.0
2019-07-01,188292359.0
2019-08-01,194889808.0
2019-09-01,198052465.0
2019-10-01,203106521.0
2019-11-01,215188360.0
2019-12-01,237159703.0
2020-01-01,239784774.0
2020-02-01,233323791.0
2020-03-01,263253219.0
2020-04-01,287376100.0
2020-05-01,288715637.0
2020-06-01,323968719.0
2020-07-01,326048926.0
2020-08-01,320934534.0
2020-09-01,323152132.0
2020-10-01,314440938.0
2020-11-01,316824181.0
2020-12-01,347328713.0
2021-01-01,333704209.0
2021-02-01,339778418.0
2021-03-01,347469531.0
2021-04-01,338185543.0
2021-05-01,316915144.0
2021-06-01,332174006.0
2021-07-01,339071341.0
2021-08-01,335012557.0
2021-09-01,363663040.0
2021-10-01,376296881.0
2021-11-01,387215410.0
2021-12-01,398530250.0
2022-01-01,442943786.0
2022-02-01,579515435.0
2022-03-01,637150613.0
2022-04-01,646558531.0
2022-05-01,649318991.0
2022-06-01,667444500.0
2022-07-01,714298911.0
2022-08-01,771556033.0
2022-09-01,826050576.0
2022-10-01,892476127.0
2022-11-01,985108467.0
2022-12-01,1186895047.0
2023-01-01,1230251993.0
2023-02-01,1272669822.0
2023-03-01,1357385886.0
2023-04-01,1412232560.0
2023-05-01,1373836734.0
2023-06-01,1527887658.0
2023-07-01,1687153330.0
2023-08-01,1719240410.0
2023-09-01,1908179061.0
2023-10-01,1960126316.0
2023-11-01,1911562895.0
2023-12-01,2122613156.0
2024-01-01,2011742738.0
2024-02-01,1996551751.0
2024-03-01,2046564597.0
2024-04-01,2160778079.0
2024-05-01,2268872574.0
2024-06-01,2398251924.0
2024-07-01,2547448799.0
2024-08-01,2505677961.0
2024-09-01,2530852354.0
2024-10-01,2672730327.0
2024-11-01,2720894593.0
2024-12-01,3048905254.0
2025-01-01,2842565429.0
2025-02-01,2941622269.0
2025-03-01,3161848824.0
2025-04-01,2976499136.0
2025-05-01,3134395784.0
2025-06-01,3309257616.0
2025-07-01,3422299008.0
2025-08-01,3521197562.0
