Tarih,TP_KM_F26
2021-11-01,15259097.0
2021-12-01,15614749.0
2022-01-01,29685709.0
2022-02-01,11260555.0
2022-03-01,11569908.0
2022-04-01,11994380.0
2022-05-01,13023963.0
2022-06-01,12908014.0
2022-07-01,14293042.0
2022-08-01,15492273.0
2022-09-01,18919885.0
2022-10-01,15424009.0
2022-11-01,13803713.0
2022-12-01,9233269.0
2023-01-01,24345351.0
2023-02-01,20415656.0
2023-03-01,6887031.0
2023-04-01,13022207.0
2023-05-01,15029159.0
2023-06-01,4694554.0
2023-07-01,36510728.0
2023-08-01,23721536.0
2023-09-01,8098848.0
2023-10-01,19814524.0
2023-11-01,21273694.0
2023-12-01,5496080.0
2024-01-01,17855486.0
2024-02-01,21840898.0
2024-03-01,25094740.0
2024-04-01,23519340.0
2024-05-01,8154019.0
2024-06-01,5201801.0
2024-07-01,15587077.0
2024-08-01,2647781.0
2024-09-01,20442647.0
2024-10-01,21608427.0
2024-11-01,3846570.0
2024-12-01,3667242.0
2025-01-01,3451230.0
2025-02-01,4832713.0
2025-03-01,3572814.0
2025-04-01,18660578.0
2025-05-01,3578387.0
2025-06-01,24481250.0
2025-07-01,29420261.0
2025-08-01,3886816.0
