Tarih,TP_KM_F27
2019-04-01,1820047.0
2019-05-01,1630204.0
2019-06-01,1811862.0
2019-07-01,1637323.0
2019-08-01,1666231.0
2019-09-01,1947326.0
2019-10-01,1912421.0
2019-11-01,2077159.0
2019-12-01,3131567.0
2020-01-01,1944720.0
2020-02-01,3766133.0
2020-03-01,2680976.0
2020-04-01,1946814.0
2020-05-01,1712577.0
2020-06-01,1936242.0
2020-07-01,2388404.0
2020-08-01,2275944.0
2020-09-01,3513715.0
2020-10-01,4560505.0
2020-11-01,2542306.0
2020-12-01,2292673.0
2021-01-01,2335771.0
2021-02-01,2496818.0
2021-03-01,2639435.0
2021-04-01,2266996.0
2021-05-01,2396024.0
2021-06-01,2576795.0
2021-07-01,2495408.0
2021-08-01,2850982.0
2021-09-01,3900707.0
2021-10-01,6074648.0
2021-11-01,4027438.0
2021-12-01,3623347.0
2022-01-01,4750744.0
2022-02-01,3863126.0
2022-03-01,9259035.0
2022-04-01,6476081.0
2022-05-01,4243509.0
2022-06-01,5952524.0
2022-07-01,6129258.0
2022-08-01,6520734.0
2022-09-01,5978208.0
2022-10-01,6974166.0
2022-11-01,6998325.0
2022-12-01,7858811.0
2023-01-01,7577362.0
2023-02-01,7897797.0
2023-03-01,8698281.0
2023-04-01,9887211.0
2023-05-01,11580729.0
2023-06-01,11633789.0
2023-07-01,10631160.0
2023-08-01,11425469.0
2023-09-01,12702518.0
2023-10-01,14246787.0
2023-11-01,13066276.0
2023-12-01,15085176.0
2024-01-01,15718878.0
2024-02-01,19342103.0
2024-03-01,18303632.0
2024-04-01,20825425.0
2024-05-01,18902770.0
2024-06-01,18738347.0
2024-07-01,18338042.0
2024-08-01,18864204.0
2024-09-01,15669745.0
2024-10-01,13833393.0
2024-11-01,15455433.0
2024-12-01,17552318.0
2025-01-01,16824156.0
2025-02-01,17407587.0
2025-03-01,15263534.0
2025-04-01,15750978.0
2025-05-01,17306783.0
2025-06-01,17815103.0
2025-07-01,18799516.0
2025-08-01,20118841.0
