Tarih,TP_KM_F03
2006-09-01,97631583.0
2006-10-01,98502121.0
2006-11-01,100616400.0
2006-12-01,100907222.0
2007-01-01,104362120.0
2007-02-01,105090606.0
2007-03-01,107835749.0
2007-04-01,108438835.0
2007-05-01,111140901.0
2007-06-01,114209925.0
2007-07-01,115479348.0
2007-08-01,119066500.0
2007-09-01,119958833.0
2007-10-01,121268313.0
2007-11-01,123531949.0
2007-12-01,126597988.0
2008-01-01,130093586.0
2008-02-01,132238763.0
2008-03-01,136475829.0
2008-04-01,138268554.0
2008-05-01,138489596.0
2008-06-01,140976870.0
2008-07-01,143675714.0
2008-08-01,145818170.0
2008-09-01,150644492.0
2008-10-01,159717437.0
2008-11-01,166184445.0
2008-12-01,169291518.0
2009-01-01,170863559.0
2009-02-01,171816978.0
2009-03-01,170126047.0
2009-04-01,168868127.0
2009-05-01,168850394.0
2009-06-01,171777374.0
2009-07-01,172044419.0
2009-08-01,172529335.0
2009-09-01,172401510.0
2009-10-01,174367314.0
2009-11-01,176940911.0
2009-12-01,181922545.0
2010-01-01,183790057.0
2010-02-01,187467782.0
2010-03-01,190641688.0
2010-04-01,189696545.0
2010-05-01,196593893.0
2010-06-01,200885967.0
2010-07-01,202090557.0
2010-08-01,201990249.0
2010-09-01,202719524.0
2010-10-01,202768490.0
2010-11-01,208143993.0
2010-12-01,216538738.0
2011-01-01,220863530.0
2011-02-01,224905731.0
2011-03-01,227392000.0
2011-04-01,229006174.0
2011-05-01,234213924.0
2011-06-01,238145791.0
2011-07-01,240528065.0
2011-08-01,240713162.0
2011-09-01,240589214.0
2011-10-01,239287761.0
2011-11-01,240779316.0
2011-12-01,242663262.0
2012-01-01,243498223.0
2012-02-01,244243728.0
2012-03-01,246003426.0
2012-04-01,247239684.0
2012-05-01,249983885.0
2012-06-01,251693087.0
2012-07-01,254329436.0
2012-08-01,256667180.0
2012-09-01,258790710.0
2012-10-01,260204934.0
2012-11-01,261634239.0
2012-12-01,261905493.0
2013-01-01,262833778.0
2013-02-01,264315393.0
2013-03-01,268621162.0
2013-04-01,266925806.0
2013-05-01,270586926.0
2013-06-01,276724785.0
2013-07-01,280271053.0
2013-08-01,279245436.0
2013-09-01,284906271.0
2013-10-01,287165137.0
2013-11-01,286234432.0
2013-12-01,288308149.0
2014-01-01,287601367.0
2014-02-01,288946359.0
2014-03-01,290957118.0
2014-04-01,294955647.0
2014-05-01,297298614.0
2014-06-01,305679753.0
2014-07-01,308678686.0
2014-08-01,308172810.0
2014-09-01,310086303.0
2014-10-01,308587628.0
2014-11-01,312516186.0
2014-12-01,323426085.0
2015-01-01,327836916.0
2015-02-01,328153315.0
2015-03-01,328232955.0
2015-04-01,330789335.0
2015-05-01,327287542.0
2015-06-01,328819227.0
2015-07-01,332828795.0
2015-08-01,337140840.0
2015-09-01,341336672.0
2015-10-01,339843154.0
2015-11-01,341847894.0
2015-12-01,350222877.0
2016-01-01,359000837.0
2016-02-01,358461311.0
2016-03-01,356708680.0
2016-04-01,357497111.0
2016-05-01,368701356.0
2016-06-01,372748582.0
2016-07-01,383858461.0
2016-08-01,384661065.0
2016-09-01,393465510.0
2016-10-01,400614929.0
2016-11-01,399386244.0
2016-12-01,398144998.0
2017-01-01,396556930.0
2017-02-01,390232256.0
2017-03-01,388787132.0
2017-04-01,391172219.0
2017-05-01,400233076.0
2017-06-01,405056212.0
2017-07-01,421493874.0
2017-08-01,427284327.0
2017-09-01,431374078.0
2017-10-01,450447825.0
2017-11-01,457883707.0
2017-12-01,456243544.0
2018-01-01,459117700.0
2018-02-01,463730946.0
2018-03-01,477084640.0
2018-04-01,485743652.0
2018-05-01,483298192.0
2018-06-01,483902834.0
2018-07-01,501111798.0
2018-08-01,506421005.0
2018-09-01,521424079.0
2018-10-01,534361439.0
2018-11-01,543667807.0
2018-12-01,542916598.0
2019-01-01,538248118.0
2019-02-01,528035798.0
2019-03-01,499956264.0
2019-04-01,512952892.0
2019-05-01,516682808.0
2019-06-01,519962052.0
2019-07-01,533281258.0
2019-08-01,546267275.0
2019-09-01,551857204.0
2019-10-01,560963528.0
2019-11-01,565831929.0
2019-12-01,576328345.0
2020-01-01,576547066.0
2020-02-01,576690158.0
2020-03-01,591661825.0
2020-04-01,596795196.0
2020-05-01,583792351.0
2020-06-01,601134595.0
2020-07-01,605030495.0
2020-08-01,604283229.0
2020-09-01,604863828.0
2020-10-01,611564247.0
2020-11-01,610551242.0
2020-12-01,629965189.0
2021-01-01,646388912.0
2021-02-01,662503977.0
2021-03-01,707720163.0
2021-04-01,733722829.0
2021-05-01,752856487.0
2021-06-01,771321524.0
2021-07-01,792308709.0
2021-08-01,807317998.0
2021-09-01,831251272.0
2021-10-01,853265399.0
2021-11-01,814440400.0
2021-12-01,760234299.0
2022-01-01,840525871.0
2022-02-01,880999172.0
2022-03-01,935447168.0
2022-04-01,1013195447.0
2022-05-01,1069124249.0
2022-06-01,1144714222.0
2022-07-01,1235378043.0
2022-08-01,1364375697.0
2022-09-01,1463970383.0
2022-10-01,1551784305.0
2022-11-01,1681931317.0
2022-12-01,1802010692.0
2023-01-01,1929543809.0
2023-02-01,2139194159.0
2023-03-01,2316367349.0
2023-04-01,2510607517.0
2023-05-01,2668034790.0
2023-06-01,2872883600.0
2023-07-01,3146493836.0
2023-08-01,3323255647.0
2023-09-01,3538868469.0
2023-10-01,3723246848.0
2023-11-01,3915562600.0
2023-12-01,4067429806.0
2024-01-01,4131846569.0
2024-02-01,4209095377.0
2024-03-01,4077797480.0
2024-04-01,4352446079.0
2024-05-01,4768080291.0
2024-06-01,4886376777.0
2024-07-01,5127174404.0
2024-08-01,5208128283.0
2024-09-01,5238960338.0
2024-10-01,5498239379.0
2024-11-01,5642552609.0
2024-12-01,5665824186.0
2025-01-01,5860259132.0
2025-02-01,5948767370.0
2025-03-01,6171015377.0
2025-04-01,6255272606.0
2025-05-01,6416250845.0
2025-06-01,6446541469.0
2025-07-01,6774351991.0
2025-08-01,6803709246.0
