Tarih,TP_KM_F09
2008-10-01,16902771.0
2008-11-01,17075537.0
2008-12-01,16737414.0
2009-01-01,15862398.0
2009-02-01,15658733.0
2009-03-01,14996333.0
2009-04-01,14968992.0
2009-05-01,15232774.0
2009-06-01,15444853.0
2009-07-01,15262084.0
2009-08-01,15740925.0
2009-09-01,15828218.0
2009-10-01,16370073.0
2009-11-01,16675755.0
2009-12-01,17356495.0
2010-01-01,18523513.0
2010-02-01,20202872.0
2010-03-01,20640486.0
2010-04-01,21412520.0
2010-05-01,22386744.0
2010-06-01,23627078.0
2010-07-01,27327541.0
2010-08-01,28303445.0
2010-09-01,24261258.0
2010-10-01,23432395.0
2010-11-01,23204601.0
2010-12-01,22458288.0
2011-01-01,21338168.0
2011-02-01,21013268.0
2011-03-01,22140416.0
2011-04-01,22201603.0
2011-05-01,23846828.0
2011-06-01,24116515.0
2011-07-01,22810021.0
2011-08-01,22932653.0
2011-09-01,23674637.0
2011-10-01,23112417.0
2011-11-01,23032496.0
2011-12-01,22876510.0
2012-01-01,19980021.0
2012-02-01,21670232.0
2012-03-01,21366283.0
2012-04-01,21680939.0
2012-05-01,21417499.0
2012-06-01,23042808.0
2012-07-01,21179990.0
2012-08-01,20413291.0
2012-09-01,20649658.0
2012-10-01,20769664.0
2012-11-01,25655233.0
2012-12-01,25691807.0
2013-01-01,21184122.0
2013-02-01,22029438.0
2013-03-01,22740448.0
2013-04-01,23677141.0
2013-05-01,24395102.0
2013-06-01,24505760.0
2013-07-01,20021043.0
2013-08-01,20589528.0
2013-09-01,20532189.0
2013-10-01,20432208.0
2013-11-01,21783844.0
2013-12-01,21086107.0
2014-01-01,21782571.0
2014-02-01,22989338.0
2014-03-01,22614023.0
2014-04-01,23712098.0
2014-05-01,25647731.0
2014-06-01,24940769.0
2014-07-01,26201122.0
2014-08-01,27352166.0
2014-09-01,26858355.0
2014-10-01,24976759.0
2014-11-01,26329079.0
2014-12-01,26146504.0
2015-01-01,24608646.0
2015-02-01,22991296.0
2015-03-01,20110145.0
2015-04-01,19883301.0
2015-05-01,25140252.0
2015-06-01,23905126.0
2015-07-01,25486092.0
2015-08-01,25312859.0
2015-09-01,23162863.0
2015-10-01,22513276.0
2015-11-01,26135057.0
2015-12-01,26706313.0
2016-01-01,25274024.0
2016-02-01,25500543.0
2016-03-01,25984492.0
2016-04-01,25921782.0
2016-05-01,25995550.0
2016-06-01,25774193.0
2016-07-01,25983109.0
2016-08-01,27936382.0
2016-09-01,27697483.0
2016-10-01,27304151.0
2016-11-01,29138795.0
2016-12-01,30626929.0
2017-01-01,27852329.0
2017-02-01,27029903.0
2017-03-01,27990565.0
2017-04-01,27471213.0
2017-05-01,28579700.0
2017-06-01,27400051.0
2017-07-01,28082461.0
2017-08-01,28387593.0
2017-09-01,30289496.0
2017-10-01,31206555.0
2017-11-01,30239487.0
2017-12-01,31281755.0
2018-01-01,30990864.0
2018-02-01,30948440.0
2018-03-01,31270408.0
2018-04-01,32698867.0
2018-05-01,32407545.0
2018-06-01,32925967.0
2018-07-01,33834023.0
2018-08-01,33980371.0
2018-09-01,34901748.0
2018-10-01,35139402.0
2018-11-01,35680281.0
2018-12-01,33648741.0
2019-01-01,34876059.0
2019-02-01,36752269.0
2019-03-01,30880219.0
2019-04-01,31042488.0
2019-05-01,32631011.0
2019-06-01,34247358.0
2019-07-01,35800542.0
2019-08-01,36877044.0
2019-09-01,39023457.0
2019-10-01,40804961.0
2019-11-01,42678026.0
2019-12-01,44256323.0
2020-01-01,44750935.0
2020-02-01,45154466.0
2020-03-01,46083332.0
2020-04-01,49509082.0
2020-05-01,47479490.0
2020-06-01,53784049.0
2020-07-01,56487759.0
2020-08-01,57267857.0
2020-09-01,56659501.0
2020-10-01,57303977.0
2020-11-01,60056426.0
2020-12-01,61720790.0
2021-01-01,69117374.0
2021-02-01,69980088.0
2021-03-01,71415165.0
2021-04-01,69939297.0
2021-05-01,71335339.0
2021-06-01,69819381.0
2021-07-01,70775141.0
2021-08-01,75531060.0
2021-09-01,73929614.0
2021-10-01,72418924.0
2021-11-01,74585133.0
2021-12-01,78385328.0
2022-01-01,81554917.0
2022-02-01,80913158.0
2022-03-01,88182505.0
2022-04-01,87016235.0
2022-05-01,87464136.0
2022-06-01,79991610.0
2022-07-01,84578009.0
2022-08-01,90599859.0
2022-09-01,87207110.0
2022-10-01,88839000.0
2022-11-01,91473771.0
2022-12-01,103241323.0
2023-01-01,108095123.0
2023-02-01,115265975.0
2023-03-01,133426657.0
2023-04-01,131718258.0
2023-05-01,135411365.0
2023-06-01,139922152.0
2023-07-01,138869341.0
2023-08-01,151229011.0
2023-09-01,161973977.0
2023-10-01,171264372.0
2023-11-01,183052642.0
2023-12-01,196323972.0
2024-01-01,210850226.0
2024-02-01,215077229.0
2024-03-01,219038114.0
2024-04-01,233497132.0
2024-05-01,249566653.0
2024-06-01,268929912.0
2024-07-01,283026843.0
2024-08-01,299432054.0
2024-09-01,310282020.0
2024-10-01,328095109.0
2024-11-01,354494285.0
2024-12-01,346690650.0
2025-01-01,380161514.0
2025-02-01,389913387.0
2025-03-01,376597299.0
2025-04-01,390559706.0
2025-05-01,396310963.0
2025-06-01,396072410.0
2025-07-01,399866116.0
2025-08-01,427655827.0
