Tarih,TP_KM_F04
2018-10-01,231306232.0
2018-11-01,223555030.0
2018-12-01,236231516.0
2019-01-01,229085382.0
2019-02-01,223769070.0
2019-03-01,245870727.0
2019-04-01,237671410.0
2019-05-01,222687404.0
2019-06-01,237284991.0
2019-07-01,245195521.0
2019-08-01,263485762.0
2019-09-01,262690373.0
2019-10-01,268469750.0
2019-11-01,290279340.0
2019-12-01,317446243.0
2020-01-01,317488351.0
2020-02-01,317884712.0
2020-03-01,345383813.0
2020-04-01,412724539.0
2020-05-01,411799521.0
2020-06-01,445281055.0
2020-07-01,446878785.0
2020-08-01,428418847.0
2020-09-01,430118992.0
2020-10-01,426393999.0
2020-11-01,413826876.0
2020-12-01,447093295.0
2021-01-01,434704700.0
2021-02-01,443395558.0
2021-03-01,451237079.0
2021-04-01,440409218.0
2021-05-01,418866546.0
2021-06-01,446196014.0
2021-07-01,460388463.0
2021-08-01,449599088.0
2021-09-01,486604695.0
2021-10-01,521093710.0
2021-11-01,525875750.0
2021-12-01,539955358.0
2022-01-01,584279627.0
2022-02-01,728373190.0
2022-03-01,810944825.0
2022-04-01,851751086.0
2022-05-01,850988028.0
2022-06-01,886307602.0
2022-07-01,974931801.0
2022-08-01,1023061132.0
2022-09-01,1100178737.0
2022-10-01,1197980388.0
2022-11-01,1298331514.0
2022-12-01,1603855955.0
2023-01-01,1582856235.0
2023-02-01,1630367496.0
2023-03-01,1777873786.0
2023-04-01,1889336474.0
2023-05-01,1739242840.0
2023-06-01,1953768489.0
2023-07-01,2112030360.0
2023-08-01,2153422488.0
2023-09-01,2403603080.0
2023-10-01,2408839293.0
2023-11-01,2326826977.0
2023-12-01,2647406133.0
2024-01-01,2441335061.0
2024-02-01,2438611197.0
2024-03-01,2553101360.0
2024-04-01,2599660637.0
2024-05-01,2713492650.0
2024-06-01,2976928564.0
2024-07-01,3045909021.0
2024-08-01,3101758236.0
2024-09-01,3079382375.0
2024-10-01,3219849490.0
2024-11-01,3309005172.0
2024-12-01,3628619361.0
2025-01-01,3393622979.0
2025-02-01,3507188284.0
2025-03-01,3810551349.0
2025-04-01,3577211373.0
2025-05-01,3802058790.0
2025-06-01,3955941044.0
2025-07-01,4068741694.0
2025-08-01,4276146292.0
