Tarih,TP_KM_F15
2014-06-01,26961275.0
2014-07-01,27260799.0
2014-08-01,28083526.0
2014-09-01,28013431.0
2014-10-01,29390553.0
2014-11-01,29023400.0
2014-12-01,31072193.0
2015-01-01,33382353.0
2015-02-01,34945301.0
2015-03-01,35876644.0
2015-04-01,34838071.0
2015-05-01,36045380.0
2015-06-01,35098562.0
2015-07-01,36409028.0
2015-08-01,34886370.0
2015-09-01,36363916.0
2015-10-01,35311706.0
2015-11-01,35759398.0
2015-12-01,36892256.0
2016-01-01,36906615.0
2016-02-01,37228367.0
2016-03-01,39513997.0
2016-04-01,37638506.0
2016-05-01,38169087.0
2016-06-01,37303854.0
2016-07-01,37160920.0
2016-08-01,36231456.0
2016-09-01,38418656.0
2016-10-01,38034350.0
2016-11-01,38576625.0
2016-12-01,42037539.0
2017-01-01,43804055.0
2017-02-01,45568582.0
2017-03-01,49683551.0
2017-04-01,46617047.0
2017-05-01,46665037.0
2017-06-01,51036033.0
2017-07-01,48103243.0
2017-08-01,51947789.0
2017-09-01,50537919.0
2017-10-01,51525427.0
2017-11-01,49990623.0
2017-12-01,54868243.0
2018-01-01,53900983.0
2018-02-01,56516794.0
2018-03-01,56834380.0
2018-04-01,55304310.0
2018-05-01,55453671.0
2018-06-01,55796432.0
2018-07-01,49336638.0
2018-08-01,47074824.0
2018-09-01,45146493.0
2018-10-01,39827020.0
2018-11-01,41570182.0
2018-12-01,41370387.0
2019-01-01,44144779.0
2019-02-01,40070388.0
2019-03-01,47477934.0
2019-04-01,44510077.0
2019-05-01,41286214.0
2019-06-01,41038633.0
2019-07-01,42316913.0
2019-08-01,40604242.0
2019-09-01,40505871.0
2019-10-01,44893137.0
2019-11-01,46555098.0
2019-12-01,47620819.0
2020-01-01,49657968.0
2020-02-01,65374247.0
2020-03-01,66443112.0
2020-04-01,74142638.0
2020-05-01,69709755.0
2020-06-01,61344533.0
2020-07-01,87114655.0
2020-08-01,105241411.0
2020-09-01,139792664.0
2020-10-01,139912895.0
2020-11-01,128647978.0
2020-12-01,100911187.0
2021-01-01,83342878.0
2021-02-01,68533879.0
2021-03-01,63361252.0
2021-04-01,61292629.0
2021-05-01,56725106.0
2021-06-01,57724054.0
2021-07-01,55719393.0
2021-08-01,51852672.0
2021-09-01,56432449.0
2021-10-01,55879807.0
2021-11-01,55317203.0
2021-12-01,61621864.0
2022-01-01,59065849.0
2022-02-01,60658204.0
2022-03-01,105870835.0
2022-04-01,105249780.0
2022-05-01,104862927.0
2022-06-01,146450472.0
2022-07-01,228977515.0
2022-08-01,237008663.0
2022-09-01,283016680.0
2022-10-01,280374833.0
2022-11-01,270442642.0
2022-12-01,280258583.0
2023-01-01,300918732.0
2023-02-01,334482864.0
2023-03-01,403988800.0
2023-04-01,323042589.0
2023-05-01,368489274.0
2023-06-01,298340489.0
2023-07-01,280610171.0
2023-08-01,284166814.0
2023-09-01,290149928.0
2023-10-01,329088099.0
2023-11-01,338261182.0
2023-12-01,408328136.0
2024-01-01,424427589.0
2024-02-01,283076162.0
2024-03-01,218971185.0
2024-04-01,223205712.0
2024-05-01,228815291.0
2024-06-01,257407582.0
2024-07-01,267282223.0
2024-08-01,275184209.0
2024-09-01,299115070.0
2024-10-01,307423044.0
2024-11-01,245798720.0
2024-12-01,275182797.0
2025-01-01,284707924.0
2025-02-01,281876625.0
2025-03-01,252869531.0
2025-04-01,252159529.0
2025-05-01,269233225.0
2025-06-01,304713098.0
2025-07-01,321485216.0
2025-08-01,469784981.0
