Tarih,TP_AB_N09,TP_AB_N09
2005-11-25,2005-47,-12099245.0
2005-12-02,2005-48,-12399116.0
2005-12-09,2005-49,-12763285.0
2005-12-16,2005-50,-12856034.0
2005-12-23,2005-51,-12702609.0
2005-12-30,2005-52,-14790434.0
2006-01-06,2006-1,-11657951.0
2006-01-13,2006-2,-11966997.0
2006-01-20,2006-3,-13713015.0
2006-01-27,2006-4,-13085004.0
2006-02-03,2006-5,-12946785.0
2006-02-10,2006-6,-13253905.0
2006-02-17,2006-7,-13112142.0
2006-02-24,2006-8,-13123418.0
2006-03-03,2006-9,-12949280.0
2006-03-10,2006-10,-13949931.0
2006-03-17,2006-11,-13783234.0
2006-03-24,2006-12,-13712857.0
2006-03-31,2006-13,-14082516.0
2006-04-07,2006-14,-13926825.0
2006-04-14,2006-15,-13823490.0
2006-04-21,2006-16,-13664985.0
2006-04-28,2006-17,-13943869.0
2006-05-05,2006-18,-13505850.0
2006-05-12,2006-19,-13933609.0
2006-05-19,2006-20,-14863939.0
2006-05-26,2006-21,-15979029.0
2006-06-02,2006-22,-15564248.0
2006-06-09,2006-23,-15343896.0
2006-06-16,2006-24,-16250753.0
2006-06-23,2006-25,-17097708.0
2006-06-30,2006-26,-18132629.0
2006-07-07,2006-27,-16009116.0
2006-07-14,2006-28,-16576874.0
2006-07-21,2006-29,-16166403.0
2006-07-28,2006-30,-15834152.0
2006-08-04,2006-31,-15465754.0
2006-08-11,2006-32,-15499120.0
2006-08-18,2006-33,-15512902.0
2006-08-25,2006-34,-15723939.0
2006-09-01,2006-35,-15407413.0
2006-09-08,2006-36,-16080622.0
2006-09-15,2006-37,-16054465.0
2006-09-22,2006-38,-15859894.0
2006-09-29,2006-39,-19021560.0
2006-10-06,2006-40,-16528114.0
2006-10-13,2006-41,-16254323.0
2006-10-20,2006-42,-16202567.0
2006-10-27,2006-43,-16190704.0
2006-11-03,2006-44,-17076127.0
2006-11-10,2006-45,-16950596.0
2006-11-17,2006-46,-16751351.0
2006-11-24,2006-47,-17389596.0
2006-12-01,2006-48,-17510790.0
2006-12-08,2006-49,-17342836.0
2006-12-15,2006-50,-16836600.0
2006-12-22,2006-51,-16796154.0
2006-12-29,2006-52,-19417791.0
2007-01-05,2007-1,-15890687.0
2007-01-12,2007-2,-17702383.0
2007-01-19,2007-3,-17470024.0
2007-01-26,2007-4,-16951551.0
2007-02-02,2007-5,-17761182.0
2007-02-09,2007-6,-17583393.0
2007-02-16,2007-7,-17502461.0
2007-02-23,2007-8,-17312138.0
2007-03-02,2007-9,-17664374.0
2007-03-09,2007-10,-17893618.0
2007-03-16,2007-11,-18037348.0
2007-03-23,2007-12,-17477632.0
2007-03-30,2007-13,-18574465.0
2007-04-06,2007-14,-17307881.0
2007-04-13,2007-15,-17706831.0
2007-04-20,2007-16,-17707468.0
2007-04-27,2007-17,-17726856.0
2007-05-04,2007-18,-17860662.0
2007-05-11,2007-19,-17594152.0
2007-05-18,2007-20,-17343291.0
2007-05-25,2007-21,-17360602.0
2007-06-01,2007-22,-17656562.0
2007-06-08,2007-23,-17637875.0
2007-06-15,2007-24,-17863451.0
2007-06-22,2007-25,-17639984.0
2007-06-29,2007-26,-18917237.0
2007-07-06,2007-27,-17655292.0
2007-07-13,2007-28,-18206306.0
2007-07-20,2007-29,-18018525.0
2007-07-27,2007-30,-17855486.0
2007-08-03,2007-31,-18039694.0
2007-08-10,2007-32,-18069634.0
2007-08-17,2007-33,-19293734.0
2007-08-24,2007-34,-18395834.0
2007-08-31,2007-35,-21242080.0
2007-09-07,2007-36,-18176542.0
2007-09-14,2007-37,-17943286.0
2007-09-21,2007-38,-17617676.0
2007-09-28,2007-39,-19073028.0
2007-10-05,2007-40,-17283391.0
2007-10-12,2007-41,-17047003.0
2007-10-19,2007-42,-17580676.0
2007-10-26,2007-43,-17823387.0
2007-11-02,2007-44,-17600071.0
2007-11-09,2007-45,-17719710.0
2007-11-16,2007-46,-17749019.0
2007-11-23,2007-47,-18242535.0
2007-11-30,2007-48,-20129066.0
2007-12-07,2007-49,-16781853.0
2007-12-14,2007-50,-17402889.0
2007-12-21,2007-51,-17304281.0
2007-12-28,2007-52,-17874504.0
2008-01-04,2008-1,-17311756.0
2008-01-11,2008-2,-17757674.0
2008-01-18,2008-3,-18064695.0
2008-01-25,2008-4,-18435275.0
2008-02-01,2008-5,-18076192.0
2008-02-08,2008-6,-18428544.0
2008-02-15,2008-7,-18329025.0
2008-02-22,2008-8,-18424849.0
2008-02-29,2008-9,-20538576.0
2008-03-07,2008-10,-18978451.0
2008-03-14,2008-11,-20526073.0
2008-03-21,2008-12,-19196749.0
2008-03-28,2008-13,-20374579.0
2008-04-04,2008-14,-21161995.0
2008-04-11,2008-15,-21753424.0
2008-04-18,2008-16,-22064063.0
2008-04-25,2008-17,-21496743.0
2008-05-02,2008-18,-21038551.0
2008-05-09,2008-19,-20732309.0
2008-05-16,2008-20,-20695263.0
2008-05-23,2008-21,-20821540.0
2008-05-30,2008-22,-20798404.0
2008-06-06,2008-23,-20686198.0
2008-06-13,2008-24,-21467674.0
2008-06-20,2008-25,-21082327.0
2008-06-27,2008-26,-20718921.0
2008-07-04,2008-27,-21355417.0
2008-07-11,2008-28,-21282056.0
2008-07-18,2008-29,-21197064.0
2008-07-25,2008-30,-21121629.0
2008-08-01,2008-31,-20284130.0
2008-08-08,2008-32,-20099064.0
2008-08-15,2008-33,-20165669.0
2008-08-22,2008-34,-20665135.0
2008-08-29,2008-35,-20546382.0
2008-09-05,2008-36,-20637187.0
2008-09-12,2008-37,-21047430.0
2008-09-19,2008-38,-21666804.0
2008-09-26,2008-39,-20881798.0
2008-10-03,2008-40,-21366290.0
2008-10-10,2008-41,-22801629.0
2008-10-17,2008-42,-24422461.0
2008-10-24,2008-43,-25371027.0
2008-10-31,2008-44,-23962858.0
2008-11-07,2008-45,-24210760.0
2008-11-14,2008-46,-25264555.0
2008-11-21,2008-47,-26178518.0
2008-11-28,2008-48,-25799897.0
2008-12-05,2008-49,-23952739.0
2008-12-12,2008-50,-19210212.0
2008-12-19,2008-51,-20838277.0
2008-12-26,2008-52,-20806963.0
2009-01-02,2009-1,-20415085.0
2009-01-09,2009-2,-19618772.0
2009-01-16,2009-3,-20054945.0
2009-01-23,2009-4,-20100858.0
2009-01-30,2009-5,-21238723.0
2009-02-06,2009-6,-19770821.0
2009-02-13,2009-7,-19845992.0
2009-02-20,2009-8,-19914852.0
2009-02-27,2009-9,-21879761.0
2009-03-06,2009-10,-20444318.0
2009-03-13,2009-11,-20979748.0
2009-03-20,2009-12,-21945967.0
2009-03-27,2009-13,-21257811.0
2009-04-03,2009-14,-20420495.0
2009-04-10,2009-15,-19552807.0
2009-04-17,2009-16,-20726966.0
2009-04-24,2009-17,-20879098.0
2009-05-01,2009-18,-20974564.0
2009-05-08,2009-19,-19864032.0
2009-05-15,2009-20,-20512171.0
2009-05-22,2009-21,-20019264.0
2009-05-29,2009-22,-21283794.0
2009-06-05,2009-23,-20570056.0
2009-06-12,2009-24,-20064574.0
2009-06-19,2009-25,-20488262.0
2009-06-26,2009-26,-19400329.0
2009-07-03,2009-27,-19043978.0
2009-07-10,2009-28,-19218686.0
2009-07-17,2009-29,-18983637.0
2009-07-24,2009-30,-18485411.0
2009-07-31,2009-31,-18677409.0
2009-08-07,2009-32,-18691779.0
2009-08-14,2009-33,-18690812.0
2009-08-21,2009-34,-19009330.0
2009-08-28,2009-35,-19376440.0
2009-09-04,2009-36,-19219876.0
2009-09-11,2009-37,-19411974.0
2009-09-18,2009-38,-19096973.0
2009-09-25,2009-39,-19269906.0
2009-10-02,2009-40,-19198507.0
2009-10-09,2009-41,-18979161.0
2009-10-16,2009-42,-18855437.0
2009-10-23,2009-43,-19278227.0
2009-10-30,2009-44,-20289530.0
2009-11-06,2009-45,-19651291.0
2009-11-13,2009-46,-19393064.0
2009-11-20,2009-47,-19613911.0
2009-11-27,2009-48,-20361731.0
2009-12-04,2009-49,-19631632.0
2009-12-11,2009-50,-19255644.0
2009-12-18,2009-51,-18911440.0
2009-12-25,2009-52,-19350420.0
2010-01-01,2010-1,-20473464.0
2010-01-08,2010-2,-18912087.0
2010-01-15,2010-3,-18747626.0
2010-01-22,2010-4,-19074541.0
2010-01-29,2010-5,-19653067.0
2010-02-05,2010-6,-19201712.0
2010-02-12,2010-7,-19466090.0
2010-02-19,2010-8,-19251274.0
2010-02-26,2010-9,-19955801.0
2010-03-05,2010-10,-19783005.0
2010-03-12,2010-11,-19464915.0
2010-03-19,2010-12,-19106881.0
2010-03-26,2010-13,-19095408.0
2010-04-02,2010-14,-19596734.0
2010-04-09,2010-15,-18775765.0
2010-04-16,2010-16,-19307334.0
2010-04-23,2010-17,-19185498.0
2010-04-30,2010-18,-20439869.0
2010-05-07,2010-19,-20120252.0
2010-05-14,2010-20,-21083500.0
2010-05-21,2010-21,-21743887.0
2010-05-28,2010-22,-21876187.0
2010-06-04,2010-23,-22053897.0
2010-06-11,2010-24,-21824796.0
2010-06-18,2010-25,-21707426.0
2010-06-25,2010-26,-21830571.0
2010-07-02,2010-27,-21485140.0
2010-07-09,2010-28,-21400283.0
2010-07-16,2010-29,-21332420.0
2010-07-23,2010-30,-21170955.0
2010-07-30,2010-31,-21928417.0
2010-08-06,2010-32,-21715568.0
2010-08-13,2010-33,-21553417.0
2010-08-20,2010-34,-22326894.0
2010-08-27,2010-35,-22521648.0
2010-09-03,2010-36,-22807307.0
2010-09-10,2010-37,-22688295.0
2010-09-17,2010-38,-23172081.0
2010-09-24,2010-39,-23402587.0
2010-10-01,2010-40,-23334077.0
2010-10-08,2010-41,-23221235.0
2010-10-15,2010-42,-25810944.0
2010-10-22,2010-43,-26044461.0
2010-10-29,2010-44,-26963313.0
2010-11-05,2010-45,-26380069.0
2010-11-12,2010-46,-26533994.0
2010-11-19,2010-47,-26721200.0
2010-11-26,2010-48,-27575797.0
2010-12-03,2010-49,-27590559.0
2010-12-10,2010-50,-27544742.0
2010-12-17,2010-51,-27974219.0
2010-12-24,2010-52,-28235054.0
2010-12-31,2010-53,-29344549.0
2011-01-07,2011-1,-28047069.0
2011-01-14,2011-2,-28296033.0
2011-01-21,2011-3,-28859052.0
2011-01-28,2011-4,-29363256.0
2011-02-04,2011-5,-29226514.0
2011-02-11,2011-6,-29345008.0
2011-02-18,2011-7,-28505781.0
2011-02-25,2011-8,-29399578.0
2011-03-04,2011-9,-30047719.0
2011-03-11,2011-10,-29433961.0
2011-03-18,2011-11,-29768948.0
2011-03-25,2011-12,-29313558.0
2011-04-01,2011-13,-29632000.0
2011-04-08,2011-14,-29189290.0
2011-04-15,2011-15,-30332527.0
2011-04-22,2011-16,-30404708.0
2011-04-29,2011-17,-31802515.0
2011-05-06,2011-18,-31752652.0
2011-05-13,2011-19,-33983021.0
2011-05-20,2011-20,-33954782.0
2011-05-27,2011-21,-38211216.0
2011-06-03,2011-22,-38234482.0
2011-06-10,2011-23,-39681002.0
2011-06-17,2011-24,-39942754.0
2011-06-24,2011-25,-40442949.0
2011-07-01,2011-26,-40677644.0
2011-07-08,2011-27,-41784874.0
2011-07-15,2011-28,-41948008.0
2011-07-22,2011-29,-40856378.0
2011-07-29,2011-30,-41379695.0
2011-08-05,2011-31,-41601838.0
2011-08-12,2011-32,-42983184.0
2011-08-19,2011-33,-40577599.0
2011-08-26,2011-34,-40422122.0
2011-09-02,2011-35,-39642628.0
2011-09-09,2011-36,-39557322.0
2011-09-16,2011-37,-41802873.0
2011-09-23,2011-38,-42555252.0
2011-09-30,2011-39,-47555357.0
2011-10-07,2011-40,-47407860.0
2011-10-14,2011-41,-47234683.0
2011-10-21,2011-42,-48092660.0
2011-10-28,2011-43,-49188436.0
2011-11-04,2011-44,-49667859.0
2011-11-11,2011-45,-59588947.0
2011-11-18,2011-46,-58419198.0
2011-11-25,2011-47,-64447388.0
2011-12-02,2011-48,-62720008.0
2011-12-09,2011-49,-59637805.0
2011-12-16,2011-50,-60186872.0
2011-12-23,2011-51,-63639284.0
2011-12-30,2011-52,-62995108.0
2012-01-06,2012-1,-63638638.0
2012-01-13,2012-2,-61713289.0
2012-01-20,2012-3,-61920122.0
2012-01-27,2012-4,-61393915.0
2012-02-03,2012-5,-61842554.0
2012-02-10,2012-6,-61873824.0
2012-02-17,2012-7,-62368384.0
2012-02-24,2012-8,-62803948.0
2012-03-02,2012-9,-65408984.0
2012-03-09,2012-10,-66034603.0
2012-03-16,2012-11,-66457473.0
2012-03-23,2012-12,-66784718.0
2012-03-30,2012-13,-66766349.0
2012-04-06,2012-14,-66221536.0
2012-04-13,2012-15,-71581642.0
2012-04-20,2012-16,-70904270.0
2012-04-27,2012-17,-69323208.0
2012-05-04,2012-18,-69287189.0
2012-05-11,2012-19,-73342335.0
2012-05-18,2012-20,-74394268.0
2012-05-25,2012-21,-73684983.0
2012-06-01,2012-22,-72710405.0
2012-06-08,2012-23,-74664432.0
2012-06-15,2012-24,-74329186.0
2012-06-22,2012-25,-76047471.0
2012-06-29,2012-26,-77009316.0
2012-07-06,2012-27,-81744624.0
2012-07-13,2012-28,-80599380.0
2012-07-20,2012-29,-85228772.0
2012-07-27,2012-30,-85674846.0
2012-08-03,2012-31,-90999008.0
2012-08-10,2012-32,-90471887.0
2012-08-17,2012-33,-91963623.0
2012-08-24,2012-34,-93059539.0
2012-08-31,2012-35,-101607274.0
2012-09-07,2012-36,-99192462.0
2012-09-14,2012-37,-102391865.0
2012-09-21,2012-38,-102002416.0
2012-09-28,2012-39,-102346234.0
2012-10-05,2012-40,-103403443.0
2012-10-12,2012-41,-108207385.0
2012-10-19,2012-42,-107735884.0
2012-10-26,2012-43,-107954930.0
2012-11-02,2012-44,-110319958.0
2012-11-09,2012-45,-110763268.0
2012-11-16,2012-46,-112239585.0
2012-11-23,2012-47,-112660439.0
2012-11-30,2012-48,-112745443.0
2012-12-07,2012-49,-114151107.0
2012-12-14,2012-50,-113460615.0
2012-12-21,2012-51,-113438383.0
2012-12-28,2012-52,-113208289.0
2013-01-04,2013-1,-116141660.0
2013-01-11,2013-2,-115610537.0
2013-01-18,2013-3,-117765504.0
2013-01-25,2013-4,-118486532.1
2013-02-01,2013-5,-120230588.0
2013-02-08,2013-6,-120624294.0
2013-02-15,2013-7,-121062512.0
2013-02-22,2013-8,-122586410.0
2013-03-01,2013-9,-122229445.0
2013-03-08,2013-10,-122034578.0
2013-03-15,2013-11,-126038300.0
2013-03-22,2013-12,-126083795.0
2013-03-29,2013-13,-128190077.0
2013-04-05,2013-14,-128692503.0
2013-04-12,2013-15,-132199290.0
2013-04-19,2013-16,-133274838.0
2013-04-26,2013-17,-139538763.0
2013-05-03,2013-18,-136322186.0
2013-05-10,2013-19,-132419267.0
2013-05-17,2013-20,-133923386.0
2013-05-24,2013-21,-135171601.0
2013-05-31,2013-22,-134856865.0
2013-06-07,2013-23,-134506801.0
2013-06-14,2013-24,-133959458.0
2013-06-21,2013-25,-136196327.0
2013-06-28,2013-26,-129213857.0
2013-07-05,2013-27,-133496586.0
2013-07-12,2013-28,-132676396.0
2013-07-19,2013-29,-133637209.0
2013-07-26,2013-30,-133067804.0
2013-08-02,2013-31,-145655671.0
2013-08-09,2013-32,-145318550.0
2013-08-16,2013-33,-147411964.0
2013-08-23,2013-34,-151700564.0
2013-08-30,2013-35,-160700491.0
2013-09-06,2013-36,-162503749.0
2013-09-13,2013-37,-151582868.0
2013-09-20,2013-38,-146109841.0
2013-09-27,2013-39,-158636509.0
2013-10-04,2013-40,-155087618.0
2013-10-11,2013-41,-157622239.0
2013-10-18,2013-42,-157703125.0
2013-10-25,2013-43,-160659333.0
2013-11-01,2013-44,-161470947.0
2013-11-08,2013-45,-165448237.0
2013-11-15,2013-46,-166365076.0
2013-11-22,2013-47,-164790628.0
2013-11-29,2013-48,-162935856.0
2013-12-06,2013-49,-168228572.0
2013-12-13,2013-50,-167679571.0
2013-12-20,2013-51,-169048086.0
2013-12-27,2013-52,-171254021.0
2014-01-03,2014-1,-175403057.0
2014-01-10,2014-2,-175964096.0
2014-01-17,2014-3,-175221909.0
2014-01-24,2014-4,-179986325.0
2014-01-31,2014-5,-180921599.0
2014-02-07,2014-6,-175118749.0
2014-02-14,2014-7,-176760218.0
2014-02-21,2014-8,-177153406.0
2014-02-28,2014-9,-187671020.0
2014-03-07,2014-10,-184326652.0
2014-03-14,2014-11,-186316236.0
2014-03-21,2014-12,-186332371.0
2014-03-28,2014-13,-182980238.0
2014-04-04,2014-14,-176874049.0
2014-04-11,2014-15,-177184311.0
2014-04-18,2014-16,-179658071.0
2014-04-25,2014-17,-186776693.0
2014-05-02,2014-18,-184803429.0
2014-05-09,2014-19,-180537523.0
2014-05-16,2014-20,-179919584.0
2014-05-23,2014-21,-183824218.0
2014-05-30,2014-22,-182852407.0
2014-06-06,2014-23,-184131413.0
2014-06-13,2014-24,-183535824.0
2014-06-20,2014-25,-185181744.0
2014-06-27,2014-26,-185947037.0
2014-07-04,2014-27,-190596284.0
2014-07-11,2014-28,-186543380.0
2014-07-18,2014-29,-187525733.0
2014-07-25,2014-30,-182961553.0
2014-08-01,2014-31,-187805970.0
2014-08-08,2014-32,-190332167.0
2014-08-15,2014-33,-194272386.0
2014-08-22,2014-34,-196142596.0
2014-08-29,2014-35,-191541884.0
2014-09-05,2014-36,-191825922.0
2014-09-12,2014-37,-191604191.0
