Tarih,TP_AB_N28,TP_AB_N28
2006-02-24,2006-8,2565625.0
2006-03-03,2006-9,2913763.0
2006-03-10,2006-10,2041069.0
2006-03-17,2006-11,2162014.0
2006-03-24,2006-12,2032708.0
2006-03-31,2006-13,1417500.0
2006-04-07,2006-14,1523264.0
2006-04-14,2006-15,1425794.0
2006-04-21,2006-16,1651100.0
2006-04-28,2006-17,1655258.0
2006-05-05,2006-18,1517930.0
2006-05-12,2006-19,495589.0
2006-05-19,2006-20,-1317506.0
2006-05-26,2006-21,-4285449.0
2006-06-02,2006-22,-4879337.0
2006-06-09,2006-23,-4483037.0
2006-06-16,2006-24,-5317323.0
2006-06-23,2006-25,-7184880.0
2006-06-30,2006-26,-6028853.0
2006-07-07,2006-27,-5885101.0
2006-07-14,2006-28,-5635405.0
2006-07-21,2006-29,-4866673.0
2006-07-28,2006-30,-3951941.0
2006-08-04,2006-31,-2297896.0
2006-08-11,2006-32,-1498428.0
2006-08-18,2006-33,-1217584.0
2006-08-25,2006-34,-2022960.0
2006-09-01,2006-35,-1545451.0
2006-09-08,2006-36,-1987276.0
2006-09-15,2006-37,-1930785.0
2006-09-22,2006-38,-1921254.0
2006-09-29,2006-39,-2283157.0
2006-10-06,2006-40,-2239069.0
2006-10-13,2006-41,-2018181.0
2006-10-20,2006-42,-1479580.0
2006-10-27,2006-43,-1283402.0
2006-11-03,2006-44,156365.0
2006-11-10,2006-45,363770.0
2006-11-17,2006-46,581625.0
2006-11-24,2006-47,-215724.0
2006-12-01,2006-48,195377.0
2006-12-08,2006-49,532831.0
2006-12-15,2006-50,737714.0
2006-12-22,2006-51,650467.0
2006-12-29,2006-52,645570.0
2007-01-05,2007-1,754389.0
2007-01-12,2007-2,713963.0
2007-01-19,2007-3,1011920.0
2007-01-26,2007-4,1229766.0
2007-02-02,2007-5,1425430.0
2007-02-09,2007-6,1463779.0
2007-02-16,2007-7,1791560.0
2007-02-23,2007-8,1942816.0
2007-03-02,2007-9,1197989.0
2007-03-09,2007-10,1073395.0
2007-03-16,2007-11,1342914.0
2007-03-23,2007-12,1786747.0
2007-03-30,2007-13,1464288.0
2007-04-06,2007-14,1916833.0
2007-04-13,2007-15,1782582.0
2007-04-20,2007-16,2073456.0
2007-04-27,2007-17,2676225.0
2007-05-04,2007-18,2188154.0
2007-05-11,2007-19,2517327.0
2007-05-18,2007-20,2943240.0
2007-05-25,2007-21,2729821.0
2007-06-01,2007-22,2937940.0
2007-06-08,2007-23,2956795.0
2007-06-15,2007-24,2611406.0
2007-06-22,2007-25,3159811.0
2007-06-29,2007-26,2922973.0
2007-07-06,2007-27,3572276.0
2007-07-13,2007-28,3651299.0
2007-07-20,2007-29,4136011.0
2007-07-27,2007-30,4112114.0
2007-08-03,2007-31,3626607.0
2007-08-10,2007-32,3900149.0
2007-08-17,2007-33,802846.0
2007-08-24,2007-34,2657737.0
2007-08-31,2007-35,2350996.0
2007-09-07,2007-36,3146199.0
2007-09-14,2007-37,3878842.0
2007-09-21,2007-38,4765250.0
2007-09-28,2007-39,4824389.0
2007-10-05,2007-40,5160041.0
2007-10-12,2007-41,5664917.0
2007-10-19,2007-42,4909323.0
2007-10-26,2007-43,5052293.0
2007-11-02,2007-44,5740173.0
2007-11-09,2007-45,5260744.0
2007-11-16,2007-46,5359610.0
2007-11-23,2007-47,4615474.0
2007-11-30,2007-48,4528055.0
2007-12-07,2007-49,4997196.0
2007-12-14,2007-50,5085160.0
2007-12-21,2007-51,4750265.0
2007-12-28,2007-52,5069406.0
2008-01-04,2008-1,4642171.0
2008-01-11,2008-2,5076282.0
2008-01-18,2008-3,3962016.0
2008-01-25,2008-4,3413266.0
2008-02-01,2008-5,4014962.0
2008-02-08,2008-6,3116314.0
2008-02-15,2008-7,2988321.0
2008-02-22,2008-8,2469331.0
2008-02-29,2008-9,2848790.0
2008-03-07,2008-10,1543707.0
2008-03-14,2008-11,462036.0
2008-03-21,2008-12,450131.0
2008-03-28,2008-13,-536606.0
2008-04-04,2008-14,-1211439.0
2008-04-11,2008-15,-2412294.0
2008-04-18,2008-16,-3045567.0
2008-04-25,2008-17,-1791129.0
2008-05-02,2008-18,-913244.0
2008-05-09,2008-19,-301600.0
2008-05-16,2008-20,47351.0
2008-05-23,2008-21,-221949.0
2008-05-30,2008-22,520077.0
2008-06-06,2008-23,457903.0
2008-06-13,2008-24,-294527.0
2008-06-20,2008-25,377845.0
2008-06-27,2008-26,641422.0
2008-07-04,2008-27,-482066.0
2008-07-11,2008-28,506598.0
2008-07-18,2008-29,752206.0
2008-07-25,2008-30,1033977.0
2008-08-01,2008-31,2332555.0
2008-08-08,2008-32,2364362.0
2008-08-15,2008-33,2296566.0
2008-08-22,2008-34,2086066.0
2008-08-29,2008-35,2281623.0
2008-09-05,2008-36,1534689.0
2008-09-12,2008-37,741548.0
2008-09-19,2008-38,-411885.0
2008-09-26,2008-39,696761.0
2008-10-03,2008-40,1055457.0
2008-10-10,2008-41,-3095969.0
2008-10-17,2008-42,-5899353.0
2008-10-24,2008-43,-12401459.0
2008-10-31,2008-44,-5997744.0
2008-11-07,2008-45,-6516691.0
2008-11-14,2008-46,-9556633.0
2008-11-21,2008-47,-11548609.0
2008-11-28,2008-48,-7420335.0
2008-12-05,2008-49,-7071747.0
2008-12-12,2008-50,-7186356.0
2008-12-19,2008-51,-6928243.0
2008-12-26,2008-52,-6203721.0
2009-01-02,2009-1,-6606098.0
2009-01-09,2009-2,-7146041.0
2009-01-16,2009-3,-9112830.0
2009-01-23,2009-4,-9896822.0
2009-01-30,2009-5,-8825358.0
2009-02-06,2009-6,-9324675.0
2009-02-13,2009-7,-9468877.0
2009-02-20,2009-8,-10514857.0
2009-02-27,2009-9,-10658321.0
2009-03-06,2009-10,-12251077.0
2009-03-13,2009-11,-12891137.0
2009-03-20,2009-12,-11215276.0
2009-03-27,2009-13,-9881174.0
2009-04-03,2009-14,-8071774.0
2009-04-10,2009-15,-6286848.0
2009-04-17,2009-16,-7156645.0
2009-04-24,2009-17,-8310701.0
2009-05-01,2009-18,-6594929.0
2009-05-08,2009-19,-5126791.0
2009-05-15,2009-20,-6606236.0
2009-05-22,2009-21,-5226588.0
2009-05-29,2009-22,-6555655.0
2009-06-05,2009-23,-5820204.0
2009-06-12,2009-24,-5584834.0
2009-06-19,2009-25,-6216153.0
2009-06-26,2009-26,-5850816.0
2009-07-03,2009-27,-5135322.0
2009-07-10,2009-28,-5773720.0
2009-07-17,2009-29,-5229727.0
2009-07-24,2009-30,-3846848.0
2009-07-31,2009-31,-3526381.0
2009-08-07,2009-32,-3289853.0
2009-08-14,2009-33,-3419076.0
2009-08-21,2009-34,-3919053.0
2009-08-28,2009-35,-4284675.0
2009-09-04,2009-36,-4503628.0
2009-09-11,2009-37,-4607015.0
2009-09-18,2009-38,-3350174.0
2009-09-25,2009-39,-3753183.0
2009-10-02,2009-40,-4234844.0
2009-10-09,2009-41,-3317598.0
2009-10-16,2009-42,-2789635.0
2009-10-23,2009-43,-3790182.0
2009-10-30,2009-44,-4387039.0
2009-11-06,2009-45,-4477987.0
2009-11-13,2009-46,-4037449.0
2009-11-20,2009-47,-4441018.0
2009-11-27,2009-48,-4363073.0
2009-12-04,2009-49,-4354082.0
2009-12-11,2009-50,-4449816.0
2009-12-18,2009-51,-4659330.0
2009-12-25,2009-52,-4500734.0
2010-01-01,2010-1,-5010104.0
2010-01-08,2010-2,-3655246.0
2010-01-15,2010-3,-2960435.0
2010-01-22,2010-4,-3165096.0
2010-01-29,2010-5,-3615960.0
2010-02-05,2010-6,-3554769.0
2010-02-12,2010-7,-3947885.0
2010-02-19,2010-8,-4014985.0
2010-02-26,2010-9,-4874350.0
2010-03-05,2010-10,-4944650.0
2010-03-12,2010-11,-4551182.0
2010-03-19,2010-12,-4136659.0
2010-03-26,2010-13,-4397845.0
2010-04-02,2010-14,-3763828.0
2010-04-09,2010-15,-3096216.0
2010-04-16,2010-16,-2375803.0
2010-04-23,2010-17,-2361360.0
2010-04-30,2010-18,-2309836.0
2010-05-07,2010-19,-3680055.0
2010-05-14,2010-20,-2721216.0
2010-05-21,2010-21,-4904672.0
2010-05-28,2010-22,-4329538.0
2010-06-04,2010-23,-4542356.0
2010-06-11,2010-24,-4982110.0
2010-06-18,2010-25,-4065731.0
2010-06-25,2010-26,-4609390.0
2010-07-02,2010-27,-5687347.0
2010-07-09,2010-28,-4789408.0
2010-07-16,2010-29,-4407455.0
2010-07-23,2010-30,-3867098.0
2010-07-30,2010-31,-3562680.0
2010-08-06,2010-32,-3395991.0
2010-08-13,2010-33,-3818742.0
2010-08-20,2010-34,-2931079.0
2010-08-27,2010-35,-3766016.0
2010-09-03,2010-36,-3398845.0
2010-09-10,2010-37,-3223136.0
2010-09-17,2010-38,-2782221.0
2010-09-24,2010-39,-2928073.0
2010-10-01,2010-40,-2108278.0
2010-10-08,2010-41,-1108974.0
2010-10-15,2010-42,-500626.0
2010-10-22,2010-43,-1292162.0
2010-10-29,2010-44,-1825031.0
2010-11-05,2010-45,-498944.0
2010-11-12,2010-46,-1027187.0
2010-11-19,2010-47,-1617715.0
2010-11-26,2010-48,-3013919.0
2010-12-03,2010-49,-3289898.0
2010-12-10,2010-50,-3891642.0
2010-12-17,2010-51,-5115578.0
2010-12-24,2010-52,-6285688.0
2010-12-31,2010-53,-7245850.0
2011-01-07,2011-1,-6684695.0
2011-01-14,2011-2,-7265897.0
2011-01-21,2011-3,-7945713.0
2011-01-28,2011-4,-9047089.0
2011-02-04,2011-5,-9623507.0
2011-02-11,2011-6,-10138301.0
2011-02-18,2011-7,-8888404.0
2011-02-25,2011-8,-10877291.0
2011-03-04,2011-9,-11203023.0
2011-03-11,2011-10,-9577257.0
2011-03-18,2011-11,-10025373.0
2011-03-25,2011-12,-8466563.0
2011-04-01,2011-13,-8116494.0
2011-04-08,2011-14,-6714355.0
2011-04-15,2011-15,-7065959.0
2011-04-22,2011-16,-7012297.0
2011-04-29,2011-17,-7409505.0
2011-05-06,2011-18,-8929596.0
2011-05-13,2011-19,-10218793.0
2011-05-20,2011-20,-10006725.0
2011-05-27,2011-21,-10772838.0
2011-06-03,2011-22,-10776131.0
2011-06-10,2011-23,-10446350.0
2011-06-17,2011-24,-11469999.0
2011-06-24,2011-25,-12242655.0
2011-07-01,2011-26,-12907276.0
2011-07-08,2011-27,-13256196.0
2011-07-15,2011-28,-13700799.0
2011-07-22,2011-29,-15234589.0
2011-07-29,2011-30,-15739114.0
2011-08-05,2011-31,-17700127.0
2011-08-12,2011-32,-20860289.0
2011-08-19,2011-33,-21152471.0
2011-08-26,2011-34,-20718144.0
2011-09-02,2011-35,-19754396.0
2011-09-09,2011-36,-19692778.0
2011-09-16,2011-37,-19817891.0
2011-09-23,2011-38,-21418080.0
2011-09-30,2011-39,-23779459.0
2011-10-07,2011-40,-21731357.0
2011-10-14,2011-41,-21354811.0
2011-10-21,2011-42,-21979032.0
2011-10-28,2011-43,-16492417.0
2011-11-04,2011-44,-16977876.0
2011-11-11,2011-45,-17295719.0
2011-11-18,2011-46,-18249504.0
2011-11-25,2011-47,-20599063.0
2011-12-02,2011-48,-19150639.0
2011-12-09,2011-49,-18945241.0
2011-12-16,2011-50,-20489529.0
2011-12-23,2011-51,-20529900.0
2011-12-30,2011-52,-20198714.0
2012-01-06,2012-1,-18793732.0
2012-01-13,2012-2,-16406585.0
2012-01-20,2012-3,-14977008.0
2012-01-27,2012-4,-13778996.0
2012-02-03,2012-5,-13491416.0
2012-02-10,2012-6,-13236128.0
2012-02-17,2012-7,-13918324.0
2012-02-24,2012-8,-13462496.0
2012-03-02,2012-9,-13483434.0
2012-03-09,2012-10,-14270774.0
2012-03-16,2012-11,-15300655.0
2012-03-23,2012-12,-15665853.0
2012-03-30,2012-13,-13749325.0
2012-04-06,2012-14,-14204908.0
2012-04-13,2012-15,-14458750.0
2012-04-20,2012-16,-13985795.0
2012-04-27,2012-17,-13137334.0
2012-05-04,2012-18,-12817035.0
2012-05-11,2012-19,-13824695.0
2012-05-18,2012-20,-15126836.0
2012-05-25,2012-21,-15946900.0
2012-06-01,2012-22,-15193152.0
2012-06-08,2012-23,-14432348.0
2012-06-15,2012-24,-14169761.0
2012-06-22,2012-25,-13242997.0
2012-06-29,2012-26,-14278996.0
2012-07-06,2012-27,-13700878.0
2012-07-13,2012-28,-13750727.0
2012-07-20,2012-29,-13208251.0
2012-07-27,2012-30,-13992682.0
2012-08-03,2012-31,-13253537.0
2012-08-10,2012-32,-12687489.0
2012-08-17,2012-33,-13220797.0
2012-08-24,2012-34,-13206614.0
2012-08-31,2012-35,-14393486.0
2012-09-07,2012-36,-14562128.0
2012-09-14,2012-37,-14404337.0
2012-09-21,2012-38,-14047476.0
2012-09-28,2012-39,-14353051.0
2012-10-05,2012-40,-15077628.0
2012-10-12,2012-41,-15324424.0
2012-10-19,2012-42,-14886656.0
2012-10-26,2012-43,-14807987.0
2012-11-02,2012-44,-14031346.0
2012-11-09,2012-45,-13476456.0
2012-11-16,2012-46,-14184074.0
2012-11-23,2012-47,-14225003.0
2012-11-30,2012-48,-13847883.0
2012-12-07,2012-49,-13967635.0
2012-12-14,2012-50,-13473199.0
2012-12-21,2012-51,-13881211.0
2012-12-28,2012-52,-14165892.0
2013-01-04,2013-1,-13159989.0
2013-01-11,2013-2,-12816526.0
2013-01-18,2013-3,-12222949.0
2013-01-25,2013-4,-12710841.3
2013-02-01,2013-5,-12522394.0
2013-02-08,2013-6,-12747522.0
2013-02-15,2013-7,-12567123.0
2013-02-22,2013-8,-13726381.0
2013-03-01,2013-9,-13286983.0
2013-03-08,2013-10,-13232123.0
2013-03-15,2013-11,-13939040.0
2013-03-22,2013-12,-14047064.0
2013-03-29,2013-13,-13938918.0
2013-04-05,2013-14,-13633684.0
2013-04-12,2013-15,-12777703.0
2013-04-19,2013-16,-13144318.0
2013-04-26,2013-17,-13400473.0
2013-05-03,2013-18,-12326493.0
2013-05-10,2013-19,-12172846.0
2013-05-17,2013-20,-13436001.0
2013-05-24,2013-21,-14723984.0
2013-05-31,2013-22,-15086073.0
2013-06-07,2013-23,-16207078.0
2013-06-14,2013-24,-15489091.0
2013-06-21,2013-25,-17628304.0
2013-06-28,2013-26,-16211581.0
2013-07-05,2013-27,-16880461.0
2013-07-12,2013-28,-15441561.0
2013-07-19,2013-29,-14395277.0
2013-07-26,2013-30,-14857069.0
2013-08-02,2013-31,-16248377.0
2013-08-09,2013-32,-16000855.0
2013-08-16,2013-33,-16006235.0
2013-08-23,2013-34,-18312834.0
2013-08-30,2013-35,-21974846.0
2013-09-06,2013-36,-22522875.0
2013-09-13,2013-37,-20207828.0
2013-09-20,2013-38,-17346627.0
2013-09-27,2013-39,-19898327.0
2013-10-04,2013-40,-18714800.0
2013-10-11,2013-41,-17533128.0
2013-10-18,2013-42,-17530416.0
2013-10-25,2013-43,-17714888.0
2013-11-01,2013-44,-18130118.0
2013-11-08,2013-45,-19773420.0
2013-11-15,2013-46,-20207101.0
2013-11-22,2013-47,-18819351.0
2013-11-29,2013-48,-18262827.0
2013-12-06,2013-49,-19739673.0
2013-12-13,2013-50,-19344564.0
2013-12-20,2013-51,-20204884.0
2013-12-27,2013-52,-21122701.0
2014-01-03,2014-1,-23794980.0
2014-01-10,2014-2,-24208283.0
2014-01-17,2014-3,-24498897.0
2014-01-24,2014-4,-25240509.0
2014-01-31,2014-5,-25609909.0
2014-02-07,2014-6,-23196766.0
2014-02-14,2014-7,-22380085.0
2014-02-21,2014-8,-22605839.0
2014-02-28,2014-9,-24147724.0
2014-03-07,2014-10,-22773895.0
2014-03-14,2014-11,-24011201.0
2014-03-21,2014-12,-24117936.0
2014-03-28,2014-13,-22202631.0
2014-04-04,2014-14,-19519901.0
2014-04-11,2014-15,-18256462.0
2014-04-18,2014-16,-19405933.0
2014-04-25,2014-17,-19631969.0
2014-05-02,2014-18,-18656141.0
2014-05-09,2014-19,-17175911.0
2014-05-16,2014-20,-16841481.0
2014-05-23,2014-21,-17467731.0
2014-05-30,2014-22,-17035043.0
2014-06-06,2014-23,-17673353.0
2014-06-13,2014-24,-17468518.0
2014-06-20,2014-25,-18562187.0
2014-06-27,2014-26,-18648436.0
2014-07-04,2014-27,-19318302.0
2014-07-11,2014-28,-18906026.0
2014-07-18,2014-29,-18682417.0
2014-07-25,2014-30,-17100035.0
2014-08-01,2014-31,-18694239.0
2014-08-08,2014-32,-19851913.0
2014-08-15,2014-33,-19642229.0
2014-08-22,2014-34,-20315295.0
2014-08-29,2014-35,-19361354.0
2014-09-05,2014-36,-18800725.0
2014-09-12,2014-37,-19992399.0
2014-09-19,2014-38,-21320703.0
2014-09-26,2014-39,-22292851.0
2014-10-03,2014-40,-22695309.0
2014-10-10,2014-41,-22119728.0
2014-10-17,2014-42,-22787610.0
2014-10-24,2014-43,-20876782.0
2014-10-31,2014-44,-19106844.0
2014-11-07,2014-45,-19843653.0
2014-11-14,2014-46,-19941895.0
2014-11-21,2014-47,-19168412.0
2014-11-28,2014-48,-18432268.0
2014-12-05,2014-49,-19226668.0
2014-12-12,2014-50,-20571585.0
2014-12-19,2014-51,-23260446.0
2014-12-26,2014-52,-22819448.0
2015-01-02,2015-1,-23242610.0
2015-01-09,2015-2,-21872873.0
2015-01-16,2015-3,-20477216.0
2015-01-23,2015-4,-23100639.0
2015-01-30,2015-5,-25851952.0
