Tarih,TP_AB_N16,TP_AB_N16
2006-02-10,2006-6,19327917.0
2006-02-17,2006-7,19364399.0
2006-02-24,2006-8,19417475.0
2006-03-03,2006-9,19535433.0
2006-03-10,2006-10,19497191.0
2006-03-17,2006-11,19500913.0
2006-03-24,2006-12,19512485.0
2006-03-31,2006-13,19478092.0
2006-04-07,2006-14,19471570.0
2006-04-14,2006-15,19473168.0
2006-04-21,2006-16,19506535.0
2006-04-28,2006-17,19536005.0
2006-05-05,2006-18,19598633.0
2006-05-12,2006-19,18529073.0
2006-05-19,2006-20,18594374.0
2006-05-26,2006-21,18658609.0
2006-06-02,2006-22,18847500.0
2006-06-09,2006-23,18884979.0
2006-06-16,2006-24,18990419.0
2006-06-23,2006-25,19030825.0
2006-06-30,2006-26,19300699.0
2006-07-07,2006-27,19288728.0
2006-07-14,2006-28,18960286.0
2006-07-21,2006-29,18969094.0
2006-07-28,2006-30,18955589.0
2006-08-04,2006-31,18625964.0
2006-08-11,2006-32,18649297.0
2006-08-18,2006-33,18688705.0
2006-08-25,2006-34,18694476.0
2006-09-01,2006-35,18865710.0
2006-09-08,2006-36,18858194.0
2006-09-15,2006-37,18546468.0
2006-09-22,2006-38,18549725.0
2006-09-29,2006-39,18164675.0
2006-10-06,2006-40,18241252.0
2006-10-13,2006-41,18263940.0
2006-10-20,2006-42,18304984.0
2006-10-27,2006-43,18302921.0
2006-11-03,2006-44,18699911.0
2006-11-10,2006-45,18697576.0
2006-11-17,2006-46,18756229.0
2006-11-24,2006-47,18755999.0
2006-12-01,2006-48,18940207.0
2006-12-08,2006-49,18937794.0
2006-12-15,2006-50,18653876.0
2006-12-22,2006-51,18665972.0
2006-12-29,2006-52,18774848.0
2007-01-05,2007-1,18766639.0
2007-01-12,2007-2,18741005.0
2007-01-19,2007-3,18761940.0
2007-01-26,2007-4,18745549.0
2007-02-02,2007-5,18627020.0
2007-02-09,2007-6,18634899.0
2007-02-16,2007-7,18697298.0
2007-02-23,2007-8,18722198.0
2007-03-02,2007-9,18960775.0
2007-03-09,2007-10,18951992.0
2007-03-16,2007-11,18959108.0
2007-03-23,2007-12,18969304.0
2007-03-30,2007-13,18939105.0
2007-04-06,2007-14,18933032.0
2007-04-13,2007-15,18939874.0
2007-04-20,2007-16,19005162.0
2007-04-27,2007-17,19012892.0
2007-05-04,2007-18,19199889.0
2007-05-11,2007-19,17361646.0
2007-05-18,2007-20,17092516.0
2007-05-25,2007-21,17115148.0
2007-06-01,2007-22,17243451.0
2007-06-08,2007-23,17241982.0
2007-06-15,2007-24,17247518.0
2007-06-22,2007-25,17256869.0
2007-06-29,2007-26,17238283.0
2007-07-06,2007-27,17210194.0
2007-07-13,2007-28,16933303.0
2007-07-20,2007-29,16939878.0
2007-07-27,2007-30,16921038.0
2007-08-03,2007-31,16640721.0
2007-08-10,2007-32,16615876.0
2007-08-17,2007-33,16591562.0
2007-08-24,2007-34,16605429.0
2007-08-31,2007-35,16443825.0
2007-09-07,2007-36,16425380.0
2007-09-14,2007-37,16217329.0
2007-09-21,2007-38,16258215.0
2007-09-28,2007-39,16205230.0
2007-10-05,2007-40,16197176.0
2007-10-12,2007-41,16256532.0
2007-10-19,2007-42,16278340.0
2007-10-26,2007-43,16306642.0
2007-11-02,2007-44,16526572.0
2007-11-09,2007-45,16569787.0
2007-11-16,2007-46,16615832.0
2007-11-23,2007-47,16641601.0
2007-11-30,2007-48,16965993.0
2007-12-07,2007-49,16958232.0
2007-12-14,2007-50,16679404.0
2007-12-21,2007-51,16680682.0
2007-12-28,2007-52,16759123.0
2008-01-04,2008-1,16885239.0
2008-01-11,2008-2,16859879.0
2008-01-18,2008-3,16818813.0
2008-01-25,2008-4,16836108.0
2008-02-01,2008-5,16650859.0
2008-02-08,2008-6,16660217.0
2008-02-15,2008-7,16669123.0
2008-02-22,2008-8,16668969.0
2008-02-29,2008-9,16889388.0
2008-03-07,2008-10,16876588.0
2008-03-14,2008-11,16882377.0
2008-03-21,2008-12,16945530.0
2008-03-28,2008-13,16952230.0
2008-04-04,2008-14,17171765.0
2008-04-11,2008-15,17168988.0
2008-04-18,2008-16,17185463.0
2008-04-25,2008-17,17201405.0
2008-05-02,2008-18,17288143.0
2008-05-09,2008-19,17286816.0
2008-05-16,2008-20,15296476.0
2008-05-23,2008-21,15296636.0
2008-05-30,2008-22,15269065.0
2008-06-06,2008-23,15262532.0
2008-06-13,2008-24,15269173.0
2008-06-20,2008-25,15272428.0
2008-06-27,2008-26,15306128.0
2008-07-04,2008-27,15461201.0
2008-07-11,2008-28,14782039.0
2008-07-18,2008-29,14762516.0
2008-07-25,2008-30,14702335.0
2008-08-01,2008-31,14371312.0
2008-08-08,2008-32,14419703.0
2008-08-15,2008-33,14423466.0
2008-08-22,2008-34,14429445.0
2008-08-29,2008-35,14587065.0
2008-09-05,2008-36,14573456.0
2008-09-12,2008-37,13920296.0
2008-09-19,2008-38,13906528.0
2008-09-26,2008-39,13890608.0
2008-10-03,2008-40,13666305.0
2008-10-10,2008-41,13701085.0
2008-10-17,2008-42,13737376.0
2008-10-24,2008-43,13764638.0
2008-10-31,2008-44,13832427.0
2008-11-07,2008-45,14020622.0
2008-11-14,2008-46,14070878.0
2008-11-21,2008-47,14112821.0
2008-11-28,2008-48,14491982.0
2008-12-05,2008-49,14485128.0
2008-12-12,2008-50,13715652.0
2008-12-19,2008-51,13711906.0
2008-12-26,2008-52,13722385.0
2009-01-02,2009-1,13405671.0
2009-01-09,2009-2,13334605.0
2009-01-16,2009-3,13503368.0
2009-01-23,2009-4,13520091.0
2009-01-30,2009-5,13397568.0
2009-02-06,2009-6,13446243.0
2009-02-13,2009-7,13453034.0
2009-02-20,2009-8,13465344.0
2009-02-27,2009-9,13514370.0
2009-03-06,2009-10,13458440.0
2009-03-13,2009-11,13450474.0
2009-03-20,2009-12,13454296.0
2009-03-27,2009-13,13455476.0
2009-04-03,2009-14,13355974.0
2009-04-10,2009-15,13448742.0
2009-04-17,2009-16,13503856.0
2009-04-24,2009-17,13594829.0
2009-05-01,2009-18,13712653.0
2009-05-08,2009-19,13640615.0
2009-05-15,2009-20,10706772.0
2009-05-22,2009-21,10669614.0
2009-05-29,2009-22,10550395.0
2009-06-05,2009-23,10542107.0
2009-06-12,2009-24,10577984.0
2009-06-19,2009-25,10601468.0
2009-06-26,2009-26,10618063.0
2009-07-03,2009-27,10653155.0
2009-07-10,2009-28,9792413.0
2009-07-17,2009-29,9782256.0
2009-07-24,2009-30,9808797.0
2009-07-31,2009-31,9723170.0
2009-08-07,2009-32,9714523.0
2009-08-14,2009-33,9733101.0
2009-08-21,2009-34,9750055.0
2009-08-28,2009-35,9747659.0
2009-09-04,2009-36,9738153.0
2009-09-11,2009-37,8865772.0
2009-09-18,2009-38,8857713.0
2009-09-25,2009-39,8883511.0
2009-10-02,2009-40,8772198.0
2009-10-09,2009-41,8798338.0
2009-10-16,2009-42,8810916.0
2009-10-23,2009-43,8850857.0
2009-10-30,2009-44,8881496.0
2009-11-06,2009-45,8990553.0
2009-11-13,2009-46,9020670.0
2009-11-20,2009-47,9067948.0
2009-11-27,2009-48,9288288.0
2009-12-04,2009-49,9273459.0
2009-12-11,2009-50,8353532.0
2009-12-18,2009-51,8358785.0
2009-12-25,2009-52,8463011.0
2010-01-01,2010-1,8645849.0
2010-01-08,2010-2,8664521.0
2010-01-15,2010-3,8875460.0
2010-01-22,2010-4,9056717.0
2010-01-29,2010-5,9281825.0
2010-02-05,2010-6,9489399.0
2010-02-12,2010-7,9668581.0
2010-02-19,2010-8,10029618.0
2010-02-26,2010-9,10383601.0
2010-03-05,2010-10,10554145.0
2010-03-12,2010-11,10762130.0
2010-03-19,2010-12,10995934.0
2010-03-26,2010-13,11220811.0
2010-04-02,2010-14,11423571.0
2010-04-09,2010-15,11623305.0
2010-04-16,2010-16,11762019.0
2010-04-23,2010-17,12002943.0
2010-04-30,2010-18,12101878.0
2010-05-07,2010-19,12279235.0
2010-05-14,2010-20,6658832.0
2010-05-21,2010-21,6771936.0
2010-05-28,2010-22,7068790.0
2010-06-04,2010-23,7447874.0
2010-06-11,2010-24,7625433.0
2010-06-18,2010-25,7839090.0
2010-06-25,2010-26,7988018.0
2010-07-02,2010-27,8205171.0
2010-07-09,2010-28,8389161.0
2010-07-16,2010-29,7445051.0
2010-07-23,2010-30,7625787.0
2010-07-30,2010-31,7981258.0
2010-08-06,2010-32,8159476.0
2010-08-13,2010-33,8256384.0
2010-08-20,2010-34,8355927.0
2010-08-27,2010-35,8472668.0
2010-09-03,2010-36,8559796.0
2010-09-10,2010-37,8446420.0
2010-09-17,2010-38,7472518.0
2010-09-24,2010-39,7600718.0
2010-10-01,2010-40,7797287.0
2010-10-08,2010-41,7885062.0
2010-10-15,2010-42,7916328.0
2010-10-22,2010-43,8049307.0
2010-10-29,2010-44,8266764.0
2010-11-05,2010-45,8318971.0
2010-11-12,2010-46,8397041.0
2010-11-19,2010-47,8396477.0
2010-11-26,2010-48,8486766.0
2010-12-03,2010-49,8637963.0
2010-12-10,2010-50,7635988.0
2010-12-17,2010-51,7729723.0
2010-12-24,2010-52,7830009.0
2010-12-31,2010-53,7924866.0
2011-01-07,2011-1,7916601.0
2011-01-14,2011-2,7821026.0
2011-01-21,2011-3,7827034.0
2011-01-28,2011-4,7893379.0
2011-02-04,2011-5,7862403.0
2011-02-11,2011-6,7860937.0
2011-02-18,2011-7,7870785.0
2011-02-25,2011-8,7878319.0
2011-03-04,2011-9,7879227.0
2011-03-11,2011-10,7816017.0
2011-03-18,2011-11,7820275.0
2011-03-25,2011-12,7829118.0
2011-04-01,2011-13,7804966.0
2011-04-08,2011-14,7803914.0
2011-04-15,2011-15,7780496.0
2011-04-22,2011-16,7781074.0
2011-04-29,2011-17,7855018.0
2011-05-06,2011-18,7930450.0
2011-05-13,2011-19,7313266.0
2011-05-20,2011-20,7501138.0
2011-05-27,2011-21,7688833.0
2011-06-03,2011-22,7807078.0
2011-06-10,2011-23,7806424.0
2011-06-17,2011-24,7812641.0
2011-06-24,2011-25,7823468.0
2011-07-01,2011-26,7847149.0
2011-07-08,2011-27,7845001.0
2011-07-15,2011-28,7831529.0
2011-07-22,2011-29,7830365.0
2011-07-29,2011-30,7873070.0
2011-08-05,2011-31,7241287.0
2011-08-12,2011-32,7425263.0
2011-08-19,2011-33,7598051.0
2011-08-26,2011-34,7825591.0
2011-09-02,2011-35,8009497.0
2011-09-09,2011-36,7984108.0
2011-09-16,2011-37,7945234.0
2011-09-23,2011-38,7969294.0
2011-09-30,2011-39,7960931.0
2011-10-07,2011-40,8037984.0
2011-10-14,2011-41,8223404.0
2011-10-21,2011-42,8399586.0
2011-10-28,2011-43,8609575.0
2011-11-04,2011-44,8506194.0
2011-11-11,2011-45,8500431.0
2011-11-18,2011-46,7609355.0
2011-11-25,2011-47,7710040.0
2011-12-02,2011-48,7719570.0
2011-12-09,2011-49,7715801.0
2011-12-16,2011-50,7719484.0
2011-12-23,2011-51,7755436.0
2011-12-30,2011-52,7741330.0
2012-01-06,2012-1,7820267.0
2012-01-13,2012-2,8023933.0
2012-01-20,2012-3,8213462.0
2012-01-27,2012-4,7225413.0
2012-02-03,2012-5,7459770.0
2012-02-10,2012-6,7617221.0
2012-02-17,2012-7,7813872.0
2012-02-24,2012-8,8018123.0
2012-03-02,2012-9,8256671.0
2012-03-09,2012-10,7159042.0
2012-03-16,2012-11,7368361.0
2012-03-23,2012-12,7589756.0
2012-03-30,2012-13,7815037.0
2012-04-06,2012-14,8012879.0
2012-04-13,2012-15,8217644.0
2012-04-20,2012-16,8428779.0
2012-04-27,2012-17,7857491.0
2012-05-04,2012-18,7946335.0
2012-05-11,2012-19,7943898.0
2012-05-18,2012-20,7953102.0
2012-05-25,2012-21,7967169.0
2012-06-01,2012-22,7999087.0
2012-06-08,2012-23,7979196.0
2012-06-15,2012-24,7982461.0
2012-06-22,2012-25,7981972.0
2012-06-29,2012-26,8032944.0
2012-07-06,2012-27,8020321.0
2012-07-13,2012-28,8017488.0
2012-07-20,2012-29,8016187.0
2012-07-27,2012-30,8043561.0
2012-08-03,2012-31,8149631.0
2012-08-10,2012-32,7837213.0
2012-08-17,2012-33,7830014.0
2012-08-24,2012-34,7848342.0
2012-08-31,2012-35,8148069.0
2012-09-07,2012-36,8118184.0
2012-09-14,2012-37,8076128.0
2012-09-21,2012-38,8066478.0
2012-09-28,2012-39,8199836.0
2012-10-05,2012-40,8094824.0
2012-10-12,2012-41,7971181.0
2012-10-19,2012-42,7958908.0
2012-10-26,2012-43,8006048.0
2012-11-02,2012-44,8070623.0
2012-11-09,2012-45,7639415.0
2012-11-16,2012-46,7884565.0
2012-11-23,2012-47,8116290.0
2012-11-30,2012-48,8459393.0
2012-12-07,2012-49,8397695.0
2012-12-14,2012-50,8302774.0
2012-12-21,2012-51,8278785.0
2012-12-28,2012-52,8203921.0
2013-01-04,2013-1,8471287.0
2013-01-11,2013-2,7400040.0
2013-01-18,2013-3,7621231.0
2013-01-25,2013-4,7866670.9
2013-02-01,2013-5,8091530.0
2013-02-08,2013-6,8300677.0
2013-02-15,2013-7,8516666.0
2013-02-22,2013-8,8124290.0
2013-03-01,2013-9,8380715.0
2013-03-08,2013-10,8549453.0
2013-03-15,2013-11,8745965.0
2013-03-22,2013-12,8778167.0
2013-03-29,2013-13,8918368.0
2013-04-05,2013-14,9125087.0
2013-04-12,2013-15,7973141.0
2013-04-19,2013-16,8942473.0
2013-04-26,2013-17,9099311.0
2013-05-03,2013-18,9236768.0
2013-05-10,2013-19,9234912.0
2013-05-17,2013-20,7940402.0
2013-05-24,2013-21,7956555.0
2013-05-31,2013-22,7877012.0
2013-06-07,2013-23,7806738.0
2013-06-14,2013-24,7806906.0
2013-06-21,2013-25,7774438.0
2013-06-28,2013-26,7651348.0
2013-07-05,2013-27,7637099.0
2013-07-12,2013-28,7628087.0
2013-07-19,2013-29,7227561.0
2013-07-26,2013-30,7263145.0
2013-08-02,2013-31,7125318.0
2013-08-09,2013-32,7120759.0
2013-08-16,2013-33,7212790.0
2013-08-23,2013-34,7418193.0
2013-08-30,2013-35,7570089.0
2013-09-06,2013-36,7582336.0
2013-09-13,2013-37,7725071.0
2013-09-20,2013-38,7931424.0
2013-09-27,2013-39,8111305.0
2013-10-04,2013-40,8441914.0
2013-10-11,2013-41,8356966.0
2013-10-18,2013-42,8457133.0
2013-10-25,2013-43,8630199.0
2013-11-01,2013-44,8937386.0
2013-11-08,2013-45,9129090.0
2013-11-15,2013-46,9323435.0
2013-11-22,2013-47,9518511.0
2013-11-29,2013-48,9640921.0
2013-12-06,2013-49,8954324.0
2013-12-13,2013-50,8966360.0
2013-12-20,2013-51,8929245.0
2013-12-27,2013-52,8935313.0
2014-01-03,2014-1,8844065.0
2014-01-10,2014-2,8821104.0
2014-01-17,2014-3,8826806.0
2014-01-24,2014-4,8863998.0
2014-01-31,2014-5,8763633.0
2014-02-07,2014-6,8750473.0
2014-02-14,2014-7,8760935.0
2014-02-21,2014-8,8723951.0
2014-02-28,2014-9,8783788.0
2014-03-07,2014-10,7546801.0
2014-03-14,2014-11,7679275.0
2014-03-21,2014-12,6989513.0
2014-03-28,2014-13,7136479.0
2014-04-04,2014-14,7388215.0
2014-04-11,2014-15,7474891.0
2014-04-18,2014-16,7675233.0
2014-04-25,2014-17,8712670.0
2014-05-02,2014-18,8924724.0
2014-05-09,2014-19,8922537.0
2014-05-16,2014-20,8911616.0
2014-05-23,2014-21,8928435.0
2014-05-30,2014-22,9065636.0
2014-06-06,2014-23,8637975.0
2014-06-13,2014-24,8839911.0
2014-06-20,2014-25,9011182.0
2014-06-27,2014-26,8984592.0
2014-07-04,2014-27,9040699.0
2014-07-11,2014-28,9013606.0
2014-07-18,2014-29,9035836.0
2014-07-25,2014-30,9063705.0
2014-08-01,2014-31,9012915.0
2014-08-08,2014-32,9055432.0
2014-08-15,2014-33,9287539.0
2014-08-22,2014-34,9472910.0
2014-08-29,2014-35,9658019.0
2014-09-05,2014-36,9844994.0
2014-09-12,2014-37,9990502.0
2014-09-19,2014-38,10162139.0
2014-09-26,2014-39,8908017.0
2014-10-03,2014-40,8826421.0
2014-10-10,2014-41,8816944.0
2014-10-17,2014-42,8827410.0
2014-10-24,2014-43,8880814.0
2014-10-31,2014-44,9117883.0
2014-11-07,2014-45,9099385.0
2014-11-14,2014-46,9077635.0
2014-11-21,2014-47,9059028.0
2014-11-28,2014-48,9227654.0
2014-12-05,2014-49,9209445.0
2014-12-12,2014-50,9214835.0
2014-12-19,2014-51,9159946.0
2014-12-26,2014-52,9146364.0
2015-01-02,2015-1,9113097.0
2015-01-09,2015-2,8444862.0
2015-01-16,2015-3,8562518.0
2015-01-23,2015-4,8765710.0
2015-01-30,2015-5,9036570.0
2015-02-06,2015-6,9079828.0
2015-02-13,2015-7,9185738.0
2015-02-20,2015-8,9222258.0
2015-02-27,2015-9,9083180.0
2015-03-06,2015-10,9129727.0
2015-03-13,2015-11,9177065.0
2015-03-20,2015-12,7824783.0
2015-03-27,2015-13,7845175.0
2015-04-03,2015-14,7919204.0
2015-04-10,2015-15,8026510.0
2015-04-17,2015-16,8137351.0
2015-04-24,2015-17,9651177.0
2015-05-01,2015-18,9514289.0
2015-05-08,2015-19,9548847.0
2015-05-15,2015-20,8498195.0
2015-05-22,2015-21,8596933.0
2015-05-29,2015-22,8786698.0
