Tarih,TP_AB_N13,TP_AB_N13
2006-02-10,2006-6,1801544.0
2006-02-17,2006-7,1802409.0
2006-02-24,2006-8,1786182.0
2006-03-03,2006-9,1771782.0
2006-03-10,2006-10,1824071.0
2006-03-17,2006-11,1810633.0
2006-03-24,2006-12,1816823.0
2006-03-31,2006-13,1831003.0
2006-04-07,2006-14,1821307.0
2006-04-14,2006-15,1835206.0
2006-04-21,2006-16,1811012.0
2006-04-28,2006-17,1805778.0
2006-05-05,2006-18,1809995.0
2006-05-12,2006-19,1860342.0
2006-05-19,2006-20,1948145.0
2006-05-26,2006-21,2114536.0
2006-06-02,2006-22,2152028.0
2006-06-09,2006-23,2132184.0
2006-06-16,2006-24,2184780.0
2006-06-23,2006-25,2290005.0
2006-06-30,2006-26,2210354.0
2006-07-07,2006-27,2197965.0
2006-07-14,2006-28,2184130.0
2006-07-21,2006-29,2139600.0
2006-07-28,2006-30,2075586.0
2006-08-04,2006-31,2068335.0
2006-08-11,2006-32,2008093.0
2006-08-18,2006-33,1989605.0
2006-08-25,2006-34,2047460.0
2006-09-01,2006-35,2021120.0
2006-09-08,2006-36,2055233.0
2006-09-15,2006-37,2050396.0
2006-09-22,2006-38,2048288.0
2006-09-29,2006-39,2080655.0
2006-10-06,2006-40,2085778.0
2006-10-13,2006-41,2075929.0
2006-10-20,2006-42,2037822.0
2006-10-27,2006-43,2023069.0
2006-11-03,2006-44,2043612.0
2006-11-10,2006-45,2028280.0
2006-11-17,2006-46,2014217.0
2006-11-24,2006-47,2067424.0
2006-12-01,2006-48,2041132.0
2006-12-08,2006-49,2014116.0
2006-12-15,2006-50,1999758.0
2006-12-22,2006-51,2006973.0
2006-12-29,2006-52,2003438.0
2007-01-05,2007-1,1997087.0
2007-01-12,2007-2,2030468.0
2007-01-19,2007-3,2008350.0
2007-01-26,2007-4,1997273.0
2007-02-02,2007-5,1993427.0
2007-02-09,2007-6,1990452.0
2007-02-16,2007-7,1968184.0
2007-02-23,2007-8,1959236.0
2007-03-02,2007-9,2013498.0
2007-03-09,2007-10,2023685.0
2007-03-16,2007-11,2005511.0
2007-03-23,2007-12,1967279.0
2007-03-30,2007-13,1980869.0
2007-04-06,2007-14,1955338.0
2007-04-13,2007-15,1964488.0
2007-04-20,2007-16,1941171.0
2007-04-27,2007-17,1897959.0
2007-05-04,2007-18,1938540.0
2007-05-11,2007-19,1917987.0
2007-05-18,2007-20,1895255.0
2007-05-25,2007-21,1907088.0
2007-06-01,2007-22,1903299.0
2007-06-08,2007-23,1900966.0
2007-06-15,2007-24,1919121.0
2007-06-22,2007-25,1886122.0
2007-06-29,2007-26,1900540.0
2007-07-06,2007-27,1868764.0
2007-07-13,2007-28,1859412.0
2007-07-20,2007-29,1829930.0
2007-07-27,2007-30,1829971.0
2007-08-03,2007-31,1863957.0
2007-08-10,2007-32,1846724.0
2007-08-17,2007-33,2015374.0
2007-08-24,2007-34,1915896.0
2007-08-31,2007-35,1930159.0
2007-09-07,2007-36,1896008.0
2007-09-14,2007-37,1846994.0
2007-09-21,2007-38,1799571.0
2007-09-28,2007-39,1769259.0
2007-10-05,2007-40,1760725.0
2007-10-12,2007-41,1728990.0
2007-10-19,2007-42,1760964.0
2007-10-26,2007-43,1752433.0
2007-11-02,2007-44,1721804.0
2007-11-09,2007-45,1734828.0
2007-11-16,2007-46,1732342.0
2007-11-23,2007-47,1760132.0
2007-11-30,2007-48,1746753.0
2007-12-07,2007-49,1735301.0
2007-12-14,2007-50,1726231.0
2007-12-21,2007-51,1750467.0
2007-12-28,2007-52,1732831.0
2008-01-04,2008-1,1731433.0
2008-01-11,2008-2,1714514.0
2008-01-18,2008-3,1747509.0
2008-01-25,2008-4,1770983.0
2008-02-01,2008-5,1742297.0
2008-02-08,2008-6,1781332.0
2008-02-15,2008-7,1772379.0
2008-02-22,2008-8,1789950.0
2008-02-29,2008-9,1755188.0
2008-03-07,2008-10,1807610.0
2008-03-14,2008-11,1843040.0
2008-03-21,2008-12,1845935.0
2008-03-28,2008-13,1878819.0
2008-04-04,2008-14,1911001.0
2008-04-11,2008-15,1953405.0
2008-04-18,2008-16,1980945.0
2008-04-25,2008-17,1933709.0
2008-05-02,2008-18,1908302.0
2008-05-09,2008-19,1889630.0
2008-05-16,2008-20,1867969.0
2008-05-23,2008-21,1867851.0
2008-05-30,2008-22,1823963.0
2008-06-06,2008-23,1840944.0
2008-06-13,2008-24,1880792.0
2008-06-20,2008-25,1840901.0
2008-06-27,2008-26,1819022.0
2008-07-04,2008-27,1876386.0
2008-07-11,2008-28,1829148.0
2008-07-18,2008-29,1809640.0
2008-07-25,2008-30,1805052.0
2008-08-01,2008-31,1746010.0
2008-08-08,2008-32,1751205.0
2008-08-15,2008-33,1777398.0
2008-08-22,2008-34,1791789.0
2008-08-29,2008-35,1784708.0
2008-09-05,2008-36,1835582.0
2008-09-12,2008-37,1895030.0
2008-09-19,2008-38,1926101.0
2008-09-26,2008-39,1861437.0
2008-10-03,2008-40,1865550.0
2008-10-10,2008-41,2086639.0
2008-10-17,2008-42,2233250.0
2008-10-24,2008-43,2568002.0
2008-10-31,2008-44,2267363.0
2008-11-07,2008-45,2317785.0
2008-11-14,2008-46,2480276.0
2008-11-21,2008-47,2578854.0
2008-11-28,2008-48,2380783.0
2008-12-05,2008-49,2384776.0
2008-12-12,2008-50,2384412.0
2008-12-19,2008-51,2302893.0
2008-12-26,2008-52,2297065.0
2009-01-02,2009-1,2323082.0
2009-01-09,2009-2,2360514.0
2009-01-16,2009-3,2460418.0
2009-01-23,2009-4,2504842.0
2009-01-30,2009-5,2459285.0
2009-02-06,2009-6,2492492.0
2009-02-13,2009-7,2504572.0
2009-02-20,2009-8,2558424.0
2009-02-27,2009-9,2568159.0
2009-03-06,2009-10,2645640.0
2009-03-13,2009-11,2667407.0
2009-03-20,2009-12,2567701.0
2009-03-27,2009-13,2518622.0
2009-04-03,2009-14,2462697.0
2009-04-10,2009-15,2395060.0
2009-04-17,2009-16,2435712.0
2009-04-24,2009-17,2501517.0
2009-05-01,2009-18,2411626.0
2009-05-08,2009-19,2352046.0
2009-05-15,2009-20,2400796.0
2009-05-22,2009-21,2333001.0
2009-05-29,2009-22,2386412.0
2009-06-05,2009-23,2342999.0
2009-06-12,2009-24,2348885.0
2009-06-19,2009-25,2378399.0
2009-06-26,2009-26,2364820.0
2009-07-03,2009-27,2323880.0
2009-07-10,2009-28,2355578.0
2009-07-17,2009-29,2327380.0
2009-07-24,2009-30,2263286.0
2009-07-31,2009-31,2257255.0
2009-08-07,2009-32,2234242.0
2009-08-14,2009-33,2247156.0
2009-08-21,2009-34,2269176.0
2009-08-28,2009-35,2285999.0
2009-09-04,2009-36,2294122.0
2009-09-11,2009-37,2289870.0
2009-09-18,2009-38,2233916.0
2009-09-25,2009-39,2251321.0
2009-10-02,2009-40,2265797.0
2009-10-09,2009-41,2219723.0
2009-10-16,2009-42,2194291.0
2009-10-23,2009-43,2233961.0
2009-10-30,2009-44,2264261.0
2009-11-06,2009-45,2268006.0
2009-11-13,2009-46,2246571.0
2009-11-20,2009-47,2265856.0
2009-11-27,2009-48,2264853.0
2009-12-04,2009-49,2263202.0
2009-12-11,2009-50,2281739.0
2009-12-18,2009-51,2307425.0
2009-12-25,2009-52,2302983.0
2010-01-01,2010-1,2301406.0
2010-01-08,2010-2,2246526.0
2010-01-15,2010-3,2215256.0
2010-01-22,2010-4,2249235.0
2010-01-29,2010-5,2269888.0
2010-02-05,2010-6,2278469.0
2010-02-12,2010-7,2301461.0
2010-02-19,2010-8,2311787.0
2010-02-26,2010-9,2354648.0
2010-03-05,2010-10,2351874.0
2010-03-12,2010-11,2337507.0
2010-03-19,2010-12,2317288.0
2010-03-26,2010-13,2346501.0
2010-04-02,2010-14,2311393.0
2010-04-09,2010-15,2290084.0
2010-04-16,2010-16,2248890.0
2010-04-23,2010-17,2255221.0
2010-04-30,2010-18,2261879.0
2010-05-07,2010-19,2336946.0
2010-05-14,2010-20,2308899.0
2010-05-21,2010-21,2403819.0
2010-05-28,2010-22,2385507.0
2010-06-04,2010-23,2393984.0
2010-06-11,2010-24,2429234.0
2010-06-18,2010-25,2379698.0
2010-06-25,2010-26,2401405.0
2010-07-02,2010-27,2411501.0
2010-07-09,2010-28,2361940.0
2010-07-16,2010-29,2341838.0
2010-07-23,2010-30,2320568.0
2010-07-30,2010-31,2298294.0
2010-08-06,2010-32,2286629.0
2010-08-13,2010-33,2316294.0
2010-08-20,2010-34,2285395.0
2010-08-27,2010-35,2319844.0
2010-09-03,2010-36,2302963.0
2010-09-10,2010-37,2299776.0
2010-09-17,2010-38,2271186.0
2010-09-24,2010-39,2265244.0
2010-10-01,2010-40,2208190.0
2010-10-08,2010-41,2156420.0
2010-10-15,2010-42,2127182.0
2010-10-22,2010-43,2159170.0
2010-10-29,2010-44,2185404.0
2010-11-05,2010-45,2121914.0
2010-11-12,2010-46,2161533.0
2010-11-19,2010-47,2182654.0
2010-11-26,2010-48,2245957.0
2010-12-03,2010-49,2264502.0
2010-12-10,2010-50,2278670.0
2010-12-17,2010-51,2317339.0
2010-12-24,2010-52,2361573.0
2010-12-31,2010-53,2364137.0
2011-01-07,2011-1,2355358.0
2011-01-14,2011-2,2372460.0
2011-01-21,2011-3,2375204.0
2011-01-28,2011-4,2396665.0
2011-02-04,2011-5,2410271.0
2011-02-11,2011-6,2433612.0
2011-02-18,2011-7,2401511.0
2011-02-25,2011-8,2448181.0
2011-03-04,2011-9,2453649.0
2011-03-11,2011-10,2410541.0
2011-03-18,2011-11,2414862.0
2011-03-25,2011-12,2366184.0
2011-04-01,2011-13,2348123.0
2011-04-08,2011-14,2305208.0
2011-04-15,2011-15,2314434.0
2011-04-22,2011-16,2304250.0
2011-04-29,2011-17,2305983.0
2011-05-06,2011-18,2348434.0
2011-05-13,2011-19,2415246.0
2011-05-20,2011-20,2406191.0
2011-05-27,2011-21,2432644.0
2011-06-03,2011-22,2421472.0
2011-06-10,2011-23,2404113.0
2011-06-17,2011-24,2457399.0
2011-06-24,2011-25,2473849.0
2011-07-01,2011-26,2470163.0
2011-07-08,2011-27,2488759.0
2011-07-15,2011-28,2504177.0
2011-07-22,2011-29,2545619.0
2011-07-29,2011-30,2553470.0
2011-08-05,2011-31,2610767.0
2011-08-12,2011-32,2701686.0
2011-08-19,2011-33,2702781.0
2011-08-26,2011-34,2693438.0
2011-09-02,2011-35,2669278.0
2011-09-09,2011-36,2690711.0
2011-09-16,2011-37,2712589.0
2011-09-23,2011-38,2778955.0
2011-09-30,2011-39,2820110.0
2011-10-07,2011-40,2808277.0
2011-10-14,2011-41,2785852.0
2011-10-21,2011-42,2839793.0
2011-10-28,2011-43,2676711.0
2011-11-04,2011-44,2702578.0
2011-11-11,2011-45,2718909.0
2011-11-18,2011-46,2754611.0
2011-11-25,2011-47,2835376.0
2011-12-02,2011-48,2789228.0
2011-12-09,2011-49,2786375.0
2011-12-16,2011-50,2858477.0
2011-12-23,2011-51,2871414.0
2011-12-30,2011-52,2915266.0
2012-01-06,2012-1,2865688.0
2012-01-13,2012-2,2811312.0
2012-01-20,2012-3,2787657.0
2012-01-27,2012-4,2735341.0
2012-02-03,2012-5,2681890.0
2012-02-10,2012-6,2668961.0
2012-02-17,2012-7,2704157.0
2012-02-24,2012-8,2678281.0
2012-03-02,2012-9,2668007.0
2012-03-09,2012-10,2702042.0
2012-03-16,2012-11,2744629.0
2012-03-23,2012-12,2754336.0
2012-03-30,2012-13,2708241.0
2012-04-06,2012-14,2730742.0
2012-04-13,2012-15,2738662.0
2012-04-20,2012-16,2720932.0
2012-04-27,2012-17,2685553.0
2012-05-04,2012-18,2677133.0
2012-05-11,2012-19,2719592.0
2012-05-18,2012-20,2776629.0
2012-05-25,2012-21,2811884.0
2012-06-01,2012-22,2814560.0
2012-06-08,2012-23,2798208.0
2012-06-15,2012-24,2790213.0
2012-06-22,2012-25,2752377.0
2012-06-29,2012-26,2792059.0
2012-07-06,2012-27,2770186.0
2012-07-13,2012-28,2780801.0
2012-07-20,2012-29,2759572.0
2012-07-27,2012-30,2790800.0
2012-08-03,2012-31,2753487.0
2012-08-10,2012-32,2732254.0
2012-08-17,2012-33,2753487.0
2012-08-24,2012-34,2745486.0
2012-08-31,2012-35,2780259.0
2012-09-07,2012-36,2785015.0
2012-09-14,2012-37,2771781.0
2012-09-21,2012-38,2759007.0
2012-09-28,2012-39,2742387.0
2012-10-05,2012-40,2765982.0
2012-10-12,2012-41,2776139.0
2012-10-19,2012-42,2756732.0
2012-10-26,2012-43,2757039.0
2012-11-02,2012-44,2746267.0
2012-11-09,2012-45,2733800.0
2012-11-16,2012-46,2758119.0
2012-11-23,2012-47,2756580.0
2012-11-30,2012-48,2739341.0
2012-12-07,2012-49,2739182.0
2012-12-14,2012-50,2723340.0
2012-12-21,2012-51,2732107.0
2012-12-28,2012-52,2742259.0
2013-01-04,2013-1,2727456.0
2013-01-11,2013-2,2718071.0
2013-01-18,2013-3,2693765.0
2013-01-25,2013-4,2711456.2
2013-02-01,2013-5,2700090.0
2013-02-08,2013-6,2708245.0
2013-02-15,2013-7,2711014.0
2013-02-22,2013-8,2755944.0
2013-03-01,2013-9,2763118.0
2013-03-08,2013-10,2765272.0
2013-03-15,2013-11,2789895.0
2013-03-22,2013-12,2793280.0
2013-03-29,2013-13,2791622.0
2013-04-05,2013-14,2781597.0
2013-04-12,2013-15,2746817.0
2013-04-19,2013-16,2761437.0
2013-04-26,2013-17,2768516.0
2013-05-03,2013-18,2759294.0
2013-05-10,2013-19,2754985.0
2013-05-17,2013-20,2805470.0
2013-05-24,2013-21,2847797.0
2013-05-31,2013-22,2872711.0
2013-06-07,2013-23,2903345.0
2013-06-14,2013-24,2872934.0
2013-06-21,2013-25,2947679.0
2013-06-28,2013-26,2964376.0
2013-07-05,2013-27,2996678.0
2013-07-12,2013-28,2984065.0
2013-07-19,2013-29,2947764.0
2013-07-26,2013-30,2960531.0
2013-08-02,2013-31,2976629.0
2013-08-09,2013-32,2967860.0
2013-08-16,2013-33,2966937.0
2013-08-23,2013-34,3051395.0
2013-08-30,2013-35,3162901.0
2013-09-06,2013-36,3189826.0
2013-09-13,2013-37,3109973.0
2013-09-20,2013-38,3003656.0
2013-09-27,2013-39,3096126.0
2013-10-04,2013-40,3075390.0
2013-10-11,2013-41,3042465.0
2013-10-18,2013-42,3040773.0
2013-10-25,2013-43,3040157.0
2013-11-01,2013-44,3061348.0
2013-11-08,2013-45,3124540.0
2013-11-15,2013-46,3145467.0
2013-11-22,2013-47,3105306.0
2013-11-29,2013-48,3103362.0
2013-12-06,2013-49,3151918.0
2013-12-13,2013-50,3134683.0
2013-12-20,2013-51,3171308.0
2013-12-27,2013-52,3225014.0
2014-01-03,2014-1,3342419.0
2014-01-10,2014-2,3361965.0
2014-01-17,2014-3,3395053.0
2014-01-24,2014-4,3499860.0
2014-01-31,2014-5,3508567.0
2014-02-07,2014-6,3424501.0
2014-02-14,2014-7,3386638.0
2014-02-21,2014-8,3398643.0
2014-02-28,2014-9,3439167.0
2014-03-07,2014-10,3386368.0
2014-03-14,2014-11,3424081.0
2014-03-21,2014-12,3443939.0
2014-03-28,2014-13,3372976.0
2014-04-04,2014-14,3287127.0
2014-04-11,2014-15,3231405.0
2014-04-18,2014-16,3278969.0
2014-04-25,2014-17,3292053.0
2014-05-02,2014-18,3256620.0
2014-05-09,2014-19,3193832.0
2014-05-16,2014-20,3197527.0
2014-05-23,2014-21,3220773.0
2014-05-30,2014-22,3221317.0
2014-06-06,2014-23,3246797.0
2014-06-13,2014-24,3242178.0
2014-06-20,2014-25,3274511.0
2014-06-27,2014-26,3278206.0
2014-07-04,2014-27,3281748.0
2014-07-11,2014-28,3269122.0
2014-07-18,2014-29,3267429.0
2014-07-25,2014-30,3218466.0
2014-08-01,2014-31,3284965.0
2014-08-08,2014-32,3323924.0
2014-08-15,2014-33,3319458.0
2014-08-22,2014-34,3351279.0
2014-08-29,2014-35,3329301.0
2014-09-05,2014-36,3320883.0
2014-09-12,2014-37,3376323.0
2014-09-19,2014-38,3422369.0
2014-09-26,2014-39,3462256.0
2014-10-03,2014-40,3500211.0
2014-10-10,2014-41,3476035.0
2014-10-17,2014-42,3500170.0
2014-10-24,2014-43,3447349.0
2014-10-31,2014-44,3414653.0
2014-11-07,2014-45,3447920.0
2014-11-14,2014-46,3457679.0
2014-11-21,2014-47,3437194.0
2014-11-28,2014-48,3411719.0
2014-12-05,2014-49,3444736.0
2014-12-12,2014-50,3481089.0
2014-12-19,2014-51,3578286.0
2014-12-26,2014-52,3570122.0
2015-01-02,2015-1,3584727.0
2015-01-09,2015-2,3555051.0
2015-01-16,2015-3,3512993.0
2015-01-23,2015-4,3614980.0
2015-01-30,2015-5,3699911.0
2015-02-06,2015-6,3765857.0
2015-02-13,2015-7,3834452.0
2015-02-20,2015-8,3762343.0
2015-02-27,2015-9,3819489.0
2015-03-06,2015-10,3978211.0
2015-03-13,2015-11,3989492.0
2015-03-20,2015-12,3995194.0
2015-03-27,2015-13,4000741.0
2015-04-03,2015-14,3996885.0
2015-04-10,2015-15,3997315.0
2015-04-17,2015-16,4155723.0
2015-04-24,2015-17,4141854.0
2015-05-01,2015-18,4106154.0
2015-05-08,2015-19,4161048.0
2015-05-15,2015-20,4030515.0
2015-05-22,2015-21,3955924.0
2015-05-29,2015-22,4089638.0
