Tarih,TP_AB_N27,TP_AB_N27
2005-11-25,2005-47,-3177436.0
2005-12-02,2005-48,-3544747.0
2005-12-09,2005-49,-3511175.0
2005-12-16,2005-50,-3577355.0
2005-12-23,2005-51,-3537352.0
2005-12-30,2005-52,-3707783.0
2006-01-06,2006-1,-3434663.0
2006-01-13,2006-2,-3390631.0
2006-01-20,2006-3,-3424400.0
2006-01-27,2006-4,-3365887.0
2006-02-03,2006-5,-3167368.0
2006-02-10,2006-6,-3131732.0
2006-02-17,2006-7,-3191226.0
2006-02-24,2006-8,-3175141.0
2006-03-03,2006-9,-3151521.0
2006-03-10,2006-10,-3050949.0
2006-03-17,2006-11,-3044629.0
2006-03-24,2006-12,-2981030.0
2006-03-31,2006-13,-2869991.0
2006-04-07,2006-14,-2503924.0
2006-04-14,2006-15,-2489667.0
2006-04-21,2006-16,-2503196.0
2006-04-28,2006-17,-2515004.0
2006-05-05,2006-18,-2531823.0
2006-05-12,2006-19,-2534383.0
2006-05-19,2006-20,-2581009.0
2006-05-26,2006-21,-2608587.0
2006-06-02,2006-22,-2879191.0
2006-06-09,2006-23,-2884896.0
2006-06-16,2006-24,-2960604.0
2006-06-23,2006-25,-2962370.0
2006-06-30,2006-26,-3164447.0
2006-07-07,2006-27,-2935333.0
2006-07-14,2006-28,-3054670.0
2006-07-21,2006-29,-2982637.0
2006-07-28,2006-30,-2940806.0
2006-08-04,2006-31,-4136463.0
2006-08-11,2006-32,-4107997.0
2006-08-18,2006-33,-4091599.0
2006-08-25,2006-34,-4038407.0
2006-09-01,2006-35,-4349748.0
2006-09-08,2006-36,-4343847.0
2006-09-15,2006-37,-4409807.0
2006-09-22,2006-38,-4324277.0
2006-09-29,2006-39,-4179462.0
2006-10-06,2006-40,-3767884.0
2006-10-13,2006-41,-3795176.0
2006-10-20,2006-42,-3794445.0
2006-10-27,2006-43,-3779991.0
2006-11-03,2006-44,-5891018.0
2006-11-10,2006-45,-5872931.0
2006-11-17,2006-46,-5907886.0
2006-11-24,2006-47,-5885217.0
2006-12-01,2006-48,-6282591.0
2006-12-08,2006-49,-6305268.0
2006-12-15,2006-50,-6420821.0
2006-12-22,2006-51,-6381386.0
2006-12-29,2006-52,-6533394.0
2007-01-05,2007-1,-6086516.0
2007-01-12,2007-2,-6524411.0
2007-01-19,2007-3,-6504252.0
2007-01-26,2007-4,-6505155.0
2007-02-02,2007-5,-6358800.0
2007-02-09,2007-6,-6322657.0
2007-02-16,2007-7,-6426397.0
2007-02-23,2007-8,-6394120.0
2007-03-02,2007-9,-6842319.0
2007-03-09,2007-10,-6837761.0
2007-03-16,2007-11,-6883223.0
2007-03-23,2007-12,-6815756.0
2007-03-30,2007-13,-6885433.0
2007-04-06,2007-14,-6387910.0
2007-04-13,2007-15,-5468183.0
2007-04-20,2007-16,-5562159.0
2007-04-27,2007-17,-5533087.0
2007-05-04,2007-18,-5691250.0
2007-05-11,2007-19,-6112650.0
2007-05-18,2007-20,-5775131.0
2007-05-25,2007-21,-5774039.0
2007-06-01,2007-22,-5933143.0
2007-06-08,2007-23,-5966567.0
2007-06-15,2007-24,-5888726.0
2007-06-22,2007-25,-5822925.0
2007-06-29,2007-26,-5940619.0
2007-07-06,2007-27,-5503520.0
2007-07-13,2007-28,-5605876.0
2007-07-20,2007-29,-5555931.0
2007-07-27,2007-30,-5451300.0
2007-08-03,2007-31,-5363646.0
2007-08-10,2007-32,-5273923.0
2007-08-17,2007-33,-5159891.0
2007-08-24,2007-34,-5108852.0
2007-08-31,2007-35,-5534387.0
2007-09-07,2007-36,-5480296.0
2007-09-14,2007-37,-5524698.0
2007-09-21,2007-38,-5515598.0
2007-09-28,2007-39,-5582846.0
2007-10-05,2007-40,-4982557.0
2007-10-12,2007-41,-4940767.0
2007-10-19,2007-42,-4798744.0
2007-10-26,2007-43,-4816106.0
2007-11-02,2007-44,-5285929.0
2007-11-09,2007-45,-5244988.0
2007-11-16,2007-46,-5207878.0
2007-11-23,2007-47,-5176035.0
2007-11-30,2007-48,-5722427.0
2007-12-07,2007-49,-5664109.0
2007-12-14,2007-50,-5762528.0
2007-12-21,2007-51,-5736822.0
2007-12-28,2007-52,-5663149.0
2008-01-04,2008-1,-5374903.0
2008-01-11,2008-2,-5323482.0
2008-01-18,2008-3,-4874207.0
2008-01-25,2008-4,-4837750.0
2008-02-01,2008-5,-5149784.0
2008-02-08,2008-6,-4890965.0
2008-02-15,2008-7,-4497720.0
2008-02-22,2008-8,-4413325.0
2008-02-29,2008-9,-5077173.0
2008-03-07,2008-10,-5038327.0
2008-03-14,2008-11,-5026481.0
2008-03-21,2008-12,-4936909.0
2008-03-28,2008-13,-4877599.0
2008-04-04,2008-14,-4777148.0
2008-04-11,2008-15,-4767574.0
2008-04-18,2008-16,-4753547.0
2008-04-25,2008-17,-4791010.0
2008-05-02,2008-18,-4706109.0
2008-05-09,2008-19,-4689935.0
2008-05-16,2008-20,-5048722.0
2008-05-23,2008-21,-5043698.0
2008-05-30,2008-22,-4606189.0
2008-06-06,2008-23,-4625819.0
2008-06-13,2008-24,-4636074.0
2008-06-20,2008-25,-4639930.0
2008-06-27,2008-26,-4692059.0
2008-07-04,2008-27,-4592387.0
2008-07-11,2008-28,-4625104.0
2008-07-18,2008-29,-4696511.0
2008-07-25,2008-30,-4579846.0
2008-08-01,2008-31,-4297688.0
2008-08-08,2008-32,-4332939.0
2008-08-15,2008-33,-4253806.0
2008-08-22,2008-34,-4262612.0
2008-08-29,2008-35,-4778198.0
2008-09-05,2008-36,-4791378.0
2008-09-12,2008-37,-4955652.0
2008-09-19,2008-38,-4967349.0
2008-09-26,2008-39,-4980890.0
2008-10-03,2008-40,-4550041.0
2008-10-10,2008-41,-4601864.0
2008-10-17,2008-42,-4889976.0
2008-10-24,2008-43,-5030147.0
2008-10-31,2008-44,-6387255.0
2008-11-07,2008-45,-6711580.0
2008-11-14,2008-46,-6812013.0
2008-11-21,2008-47,-7005817.0
2008-11-28,2008-48,-8182826.0
2008-12-05,2008-49,-8301161.0
2008-12-12,2008-50,-8240607.0
2008-12-19,2008-51,-8232437.0
2008-12-26,2008-52,-8237396.0
2009-01-02,2009-1,-7807412.0
2009-01-09,2009-2,-7644953.0
2009-01-16,2009-3,-7829994.0
2009-01-23,2009-4,-7849266.0
2009-01-30,2009-5,-8030183.0
2009-02-06,2009-6,-8136771.0
2009-02-13,2009-7,-8245545.0
2009-02-20,2009-8,-8057227.0
2009-02-27,2009-9,-8299677.0
2009-03-06,2009-10,-8261082.0
2009-03-13,2009-11,-8375799.0
2009-03-20,2009-12,-8464378.0
2009-03-27,2009-13,-8573954.0
2009-04-03,2009-14,-8822506.0
2009-04-10,2009-15,-8971029.0
2009-04-17,2009-16,-7731345.0
2009-04-24,2009-17,-8006638.0
2009-05-01,2009-18,-8173377.0
2009-05-08,2009-19,-8093429.0
2009-05-15,2009-20,-8202209.0
2009-05-22,2009-21,-8144079.0
2009-05-29,2009-22,-8148244.0
2009-06-05,2009-23,-8147051.0
2009-06-12,2009-24,-8402955.0
2009-06-19,2009-25,-8485443.0
2009-06-26,2009-26,-8579797.0
2009-07-03,2009-27,-8407350.0
2009-07-10,2009-28,-8530790.0
2009-07-17,2009-29,-8531118.0
2009-07-24,2009-30,-8519869.0
2009-07-31,2009-31,-8546148.0
2009-08-07,2009-32,-8500141.0
2009-08-14,2009-33,-8375493.0
2009-08-21,2009-34,-8342635.0
2009-08-28,2009-35,-8369949.0
2009-09-04,2009-36,-8551426.0
2009-09-11,2009-37,-8602556.0
2009-09-18,2009-38,-8739297.0
2009-09-25,2009-39,-8762083.0
2009-10-02,2009-40,-8508210.0
2009-10-09,2009-41,-8563412.0
2009-10-16,2009-42,-8578215.0
2009-10-23,2009-43,-8578254.0
2009-10-30,2009-44,-8658496.0
2009-11-06,2009-45,-8746695.0
2009-11-13,2009-46,-8745702.0
2009-11-20,2009-47,-8816429.0
2009-11-27,2009-48,-9422438.0
2009-12-04,2009-49,-9423095.0
2009-12-11,2009-50,-9448179.0
2009-12-18,2009-51,-9564549.0
2009-12-25,2009-52,-9578535.0
2010-01-01,2010-1,-9509960.0
2010-01-08,2010-2,-9169743.0
2010-01-15,2010-3,-9272076.0
2010-01-22,2010-4,-9463491.0
2010-01-29,2010-5,-9647948.0
2010-02-05,2010-6,-9679712.0
2010-02-12,2010-7,-9693330.0
2010-02-19,2010-8,-9804509.0
2010-02-26,2010-9,-10092393.0
2010-03-05,2010-10,-10090460.0
2010-03-12,2010-11,-10136320.0
2010-03-19,2010-12,-10197748.0
2010-03-26,2010-13,-10243477.0
2010-04-02,2010-14,-10041815.0
2010-04-09,2010-15,-10028833.0
2010-04-16,2010-16,-10003450.0
2010-04-23,2010-17,-8146024.0
2010-04-30,2010-18,-8224111.0
2010-05-07,2010-19,-8185042.0
2010-05-14,2010-20,-7824061.0
2010-05-21,2010-21,-7838901.0
2010-05-28,2010-22,-7970428.0
2010-06-04,2010-23,-8255386.0
2010-06-11,2010-24,-8463952.0
2010-06-18,2010-25,-8545414.0
2010-06-25,2010-26,-8487644.0
2010-07-02,2010-27,-8308095.0
2010-07-09,2010-28,-8296354.0
2010-07-16,2010-29,-8323956.0
2010-07-23,2010-30,-8261592.0
2010-07-30,2010-31,-8396292.0
2010-08-06,2010-32,-8338552.0
2010-08-13,2010-33,-8332137.0
2010-08-20,2010-34,-8307253.0
2010-08-27,2010-35,-8308165.0
2010-09-03,2010-36,-8449136.0
2010-09-10,2010-37,-8452615.0
2010-09-17,2010-38,-8497391.0
2010-09-24,2010-39,-8478466.0
2010-10-01,2010-40,-8277528.0
2010-10-08,2010-41,-8266312.0
2010-10-15,2010-42,-8215901.0
2010-10-22,2010-43,-8175075.0
2010-10-29,2010-44,-8228278.0
2010-11-05,2010-45,-8174892.0
2010-11-12,2010-46,-8164029.0
2010-11-19,2010-47,-8164650.0
2010-11-26,2010-48,-8157642.0
2010-12-03,2010-49,-8263113.0
2010-12-10,2010-50,-8277782.0
2010-12-17,2010-51,-8298350.0
2010-12-24,2010-52,-8299800.0
2010-12-31,2010-53,-8480013.0
2011-01-07,2011-1,-8403982.0
2011-01-14,2011-2,-8422532.0
2011-01-21,2011-3,-8428841.0
2011-01-28,2011-4,-8440656.0
2011-02-04,2011-5,-8382008.0
2011-02-11,2011-6,-8416211.0
2011-02-18,2011-7,-8446563.0
2011-02-25,2011-8,-8487486.0
2011-03-04,2011-9,-8496977.0
2011-03-11,2011-10,-8575557.0
2011-03-18,2011-11,-8637010.0
2011-03-25,2011-12,-8654840.0
2011-04-01,2011-13,-8637523.0
2011-04-08,2011-14,-8668437.0
2011-04-15,2011-15,-8093149.0
2011-04-22,2011-16,-8136451.0
2011-04-29,2011-17,-8383936.0
2011-05-06,2011-18,-8366648.0
2011-05-13,2011-19,-8403135.0
2011-05-20,2011-20,-8442573.0
2011-05-27,2011-21,-8589320.0
2011-06-03,2011-22,-8885290.0
2011-06-10,2011-23,-8946781.0
2011-06-17,2011-24,-9039870.0
2011-06-24,2011-25,-9061029.0
2011-07-01,2011-26,-9232648.0
2011-07-08,2011-27,-9306021.0
2011-07-15,2011-28,-9429074.0
2011-07-22,2011-29,-9479782.0
2011-07-29,2011-30,-9829303.0
2011-08-05,2011-31,-9871384.0
2011-08-12,2011-32,-9949261.0
2011-08-19,2011-33,-10154735.0
2011-08-26,2011-34,-10479206.0
2011-09-02,2011-35,-10992945.0
2011-09-09,2011-36,-11182794.0
2011-09-16,2011-37,-11287781.0
2011-09-23,2011-38,-11529451.0
2011-09-30,2011-39,-11911138.0
2011-10-07,2011-40,-12949888.0
2011-10-14,2011-41,-13326217.0
2011-10-21,2011-42,-14570393.0
2011-10-28,2011-43,-15248457.0
2011-11-04,2011-44,-15263826.0
2011-11-11,2011-45,-15045087.0
2011-11-18,2011-46,-15114451.0
2011-11-25,2011-47,-15202360.0
2011-12-02,2011-48,-15312291.0
2011-12-09,2011-49,-15405866.0
2011-12-16,2011-50,-15692082.0
2011-12-23,2011-51,-16245926.0
2011-12-30,2011-52,-17487633.0
2012-01-06,2012-1,-17532526.0
2012-01-13,2012-2,-18432748.0
2012-01-20,2012-3,-19470969.0
2012-01-27,2012-4,-19628108.0
2012-02-03,2012-5,-19854070.0
2012-02-10,2012-6,-19906250.0
2012-02-17,2012-7,-19218829.0
2012-02-24,2012-8,-19247980.0
2012-03-02,2012-9,-19337671.0
2012-03-09,2012-10,-19353094.0
2012-03-16,2012-11,-19392476.0
2012-03-23,2012-12,-19443742.0
2012-03-30,2012-13,-19595770.0
2012-04-06,2012-14,-19666163.0
2012-04-13,2012-15,-19769673.0
2012-04-20,2012-16,-14073987.0
2012-04-27,2012-17,-14117505.0
2012-05-04,2012-18,-14188212.0
2012-05-11,2012-19,-14222599.0
2012-05-18,2012-20,-13955444.0
2012-05-25,2012-21,-14025552.0
2012-06-01,2012-22,-14148249.0
2012-06-08,2012-23,-14237841.0
2012-06-15,2012-24,-13927181.0
2012-06-22,2012-25,-14013417.0
2012-06-29,2012-26,-14116178.0
2012-07-06,2012-27,-14119805.0
2012-07-13,2012-28,-14158811.0
2012-07-20,2012-29,-14202456.0
2012-07-27,2012-30,-14207641.0
2012-08-03,2012-31,-14395156.0
2012-08-10,2012-32,-14497354.0
2012-08-17,2012-33,-14330787.0
2012-08-24,2012-34,-14340427.0
2012-08-31,2012-35,-14650808.0
2012-09-07,2012-36,-14602666.0
2012-09-14,2012-37,-14568166.0
2012-09-21,2012-38,-14552132.0
2012-09-28,2012-39,-14681638.0
2012-10-05,2012-40,-14562170.0
2012-10-12,2012-41,-14524461.0
2012-10-19,2012-42,-14533442.0
2012-10-26,2012-43,-14533386.0
2012-11-02,2012-44,-14602882.0
2012-11-09,2012-45,-14577151.0
2012-11-16,2012-46,-14625214.0
2012-11-23,2012-47,-14642912.0
2012-11-30,2012-48,-14985978.0
2012-12-07,2012-49,-14956441.0
2012-12-14,2012-50,-14866318.0
2012-12-21,2012-51,-14895911.0
2012-12-28,2012-52,-14850136.0
2013-01-04,2013-1,-15171409.0
2013-01-11,2013-2,-15154188.0
2013-01-18,2013-3,-15160471.0
2013-01-25,2013-4,-15188283.2
2013-02-01,2013-5,-15112206.0
2013-02-08,2013-6,-15129630.0
2013-02-15,2013-7,-15244231.0
2013-02-22,2013-8,-15330287.0
2013-03-01,2013-9,-15580987.0
2013-03-08,2013-10,-15239597.0
2013-03-15,2013-11,-15271362.0
2013-03-22,2013-12,-15297947.0
2013-03-29,2013-13,-15400946.0
2013-04-05,2013-14,-15349577.0
2013-04-12,2013-15,-12335416.0
2013-04-19,2013-16,-13092741.0
2013-04-26,2013-17,-13091343.0
2013-05-03,2013-18,-13271844.0
2013-05-10,2013-19,-13263463.0
2013-05-17,2013-20,-13157501.0
2013-05-24,2013-21,-13173752.0
2013-05-31,2013-22,-13021425.0
2013-06-07,2013-23,-13003566.0
2013-06-14,2013-24,-13084516.0
2013-06-21,2013-25,-13222644.0
2013-06-28,2013-26,-13278299.0
2013-07-05,2013-27,-13507643.0
2013-07-12,2013-28,-14702018.0
2013-07-19,2013-29,-14781559.0
2013-07-26,2013-30,-14841564.0
2013-08-02,2013-31,-14865682.0
2013-08-09,2013-32,-14920977.0
2013-08-16,2013-33,-15009633.0
2013-08-23,2013-34,-15235524.0
2013-08-30,2013-35,-15455540.0
2013-09-06,2013-36,-15545494.0
2013-09-13,2013-37,-15741776.0
2013-09-20,2013-38,-15882110.0
2013-09-27,2013-39,-15969892.0
2013-10-04,2013-40,-15911589.0
2013-10-11,2013-41,-15998303.0
2013-10-18,2013-42,-16006112.0
2013-10-25,2013-43,-16161829.0
2013-11-01,2013-44,-16361699.0
2013-11-08,2013-45,-16492683.0
2013-11-15,2013-46,-16305220.0
2013-11-22,2013-47,-16444376.0
2013-11-29,2013-48,-16511303.0
2013-12-06,2013-49,-16510453.0
2013-12-13,2013-50,-16611243.0
2013-12-20,2013-51,-16771003.0
2013-12-27,2013-52,-17580945.0
2014-01-03,2014-1,-17832542.0
2014-01-10,2014-2,-17873689.0
2014-01-17,2014-3,-18547803.0
2014-01-24,2014-4,-20877339.0
2014-01-31,2014-5,-21257465.0
2014-02-07,2014-6,-21377074.0
2014-02-14,2014-7,-21306835.0
2014-02-21,2014-8,-21496484.0
2014-02-28,2014-9,-21826253.0
2014-03-07,2014-10,-21932099.0
2014-03-14,2014-11,-22051460.0
2014-03-21,2014-12,-21341627.0
2014-03-28,2014-13,-21481654.0
2014-04-04,2014-14,-21669963.0
2014-04-11,2014-15,-21793040.0
2014-04-18,2014-16,-18561287.0
2014-04-25,2014-17,-19533516.0
2014-05-02,2014-18,-19905531.0
2014-05-09,2014-19,-19997197.0
2014-05-16,2014-20,-19554665.0
2014-05-23,2014-21,-19614121.0
2014-05-30,2014-22,-20034243.0
2014-06-06,2014-23,-20030162.0
2014-06-13,2014-24,-20120296.0
2014-06-20,2014-25,-20182273.0
2014-06-27,2014-26,-20248214.0
2014-07-04,2014-27,-20356680.0
2014-07-11,2014-28,-20435524.0
2014-07-18,2014-29,-20498673.0
2014-07-25,2014-30,-20570862.0
2014-08-01,2014-31,-20605293.0
2014-08-08,2014-32,-20664838.0
2014-08-15,2014-33,-20645585.0
2014-08-22,2014-34,-20736936.0
2014-08-29,2014-35,-21064639.0
2014-09-05,2014-36,-21142425.0
2014-09-12,2014-37,-21331059.0
