Tarih,TP_AB_N04,TP_AB_N04
2006-02-17,2006-7,9915261.0
2006-02-24,2006-8,12942035.0
2006-03-03,2006-9,8795374.0
2006-03-10,2006-10,10987561.0
2006-03-17,2006-11,10455760.0
2006-03-24,2006-12,10880650.0
2006-03-31,2006-13,12417682.0
2006-04-07,2006-14,11084836.0
2006-04-14,2006-15,10793603.0
2006-04-21,2006-16,10433495.0
2006-04-28,2006-17,13858717.0
2006-05-05,2006-18,11391315.0
2006-05-12,2006-19,11556662.0
2006-05-19,2006-20,9010442.0
2006-05-26,2006-21,12830303.0
2006-06-02,2006-22,12626428.0
2006-06-09,2006-23,8840831.0
2006-06-16,2006-24,16304215.0
2006-06-23,2006-25,9870879.0
2006-06-30,2006-26,13344106.0
2006-07-07,2006-27,12251627.0
2006-07-14,2006-28,13343885.0
2006-07-21,2006-29,11780150.0
2006-07-28,2006-30,11214431.0
2006-08-04,2006-31,12146496.0
2006-08-11,2006-32,14449588.0
2006-08-18,2006-33,12095938.0
2006-08-25,2006-34,12711178.0
2006-09-01,2006-35,10920934.0
2006-09-08,2006-36,11097752.0
2006-09-15,2006-37,12634072.0
2006-09-22,2006-38,12673596.0
2006-09-29,2006-39,11544739.0
2006-10-06,2006-40,13467497.0
2006-10-13,2006-41,12467855.0
2006-10-20,2006-42,12383827.0
2006-10-27,2006-43,13227434.0
2006-11-03,2006-44,11892492.0
2006-11-10,2006-45,11825891.0
2006-11-17,2006-46,13374017.0
2006-11-24,2006-47,12776538.0
2006-12-01,2006-48,11846642.0
2006-12-08,2006-49,11773253.0
2006-12-15,2006-50,13741293.0
2006-12-22,2006-51,11008439.0
2006-12-29,2006-52,14419870.0
2007-01-05,2007-1,11000344.0
2007-01-12,2007-2,13688852.0
2007-01-19,2007-3,11420333.0
2007-01-26,2007-4,15640355.0
2007-02-02,2007-5,10721212.0
2007-02-09,2007-6,13269664.0
2007-02-16,2007-7,13533525.0
2007-02-23,2007-8,12726147.0
2007-03-02,2007-9,10670359.0
2007-03-09,2007-10,13717101.0
2007-03-16,2007-11,12067508.0
2007-03-23,2007-12,13447760.0
2007-03-30,2007-13,13418549.0
2007-04-06,2007-14,11515717.0
2007-04-13,2007-15,14263277.0
2007-04-20,2007-16,14505474.0
2007-04-27,2007-17,11465185.0
2007-05-04,2007-18,12819188.0
2007-05-11,2007-19,15270918.0
2007-05-18,2007-20,14756693.0
2007-05-25,2007-21,12034477.0
2007-06-01,2007-22,13086099.0
2007-06-08,2007-23,14359578.0
2007-06-15,2007-24,15899713.0
2007-06-22,2007-25,12171373.0
2007-06-29,2007-26,16192945.0
2007-07-06,2007-27,13610071.0
2007-07-13,2007-28,16400492.0
2007-07-20,2007-29,12668246.0
2007-07-27,2007-30,15966877.0
2007-08-03,2007-31,13181363.0
2007-08-10,2007-32,16565424.0
2007-08-17,2007-33,12982625.0
2007-08-24,2007-34,14968177.0
2007-08-31,2007-35,12518696.0
2007-09-07,2007-36,15258873.0
2007-09-14,2007-37,15111689.0
2007-09-21,2007-38,16731648.0
2007-09-28,2007-39,13318671.0
2007-10-05,2007-40,15398021.0
2007-10-12,2007-41,12710324.0
2007-10-19,2007-42,17231671.0
2007-10-26,2007-43,13758517.0
2007-11-02,2007-44,15703357.0
2007-11-09,2007-45,14772266.0
2007-11-16,2007-46,17498245.0
2007-11-23,2007-47,13820965.0
2007-11-30,2007-48,12066213.0
2007-12-07,2007-49,18078608.0
2007-12-14,2007-50,18204937.0
2007-12-21,2007-51,14849360.0
2007-12-28,2007-52,16747795.0
2008-01-04,2008-1,14965973.0
2008-01-11,2008-2,15962114.0
2008-01-18,2008-3,18059641.0
2008-01-25,2008-4,19070598.0
2008-02-01,2008-5,13502472.0
2008-02-08,2008-6,14240655.0
2008-02-15,2008-7,17848013.0
2008-02-22,2008-8,17525229.0
2008-02-29,2008-9,14522629.0
2008-03-07,2008-10,16663442.0
2008-03-14,2008-11,16441183.0
2008-03-21,2008-12,18133224.0
2008-03-28,2008-13,15262986.0
2008-04-04,2008-14,16107355.0
2008-04-11,2008-15,20264549.0
2008-04-18,2008-16,19786045.0
2008-04-25,2008-17,15149062.0
2008-05-02,2008-18,17262021.0
2008-05-09,2008-19,16116795.0
2008-05-16,2008-20,19703320.0
2008-05-23,2008-21,14614962.0
2008-05-30,2008-22,17268257.0
2008-06-06,2008-23,16350260.0
2008-06-13,2008-24,17395694.0
2008-06-20,2008-25,16032558.0
2008-06-27,2008-26,19100320.0
2008-07-04,2008-27,16195267.0
2008-07-11,2008-28,20014825.0
2008-07-18,2008-29,14304386.0
2008-07-25,2008-30,19655319.0
2008-08-01,2008-31,16164769.0
2008-08-08,2008-32,18334198.0
2008-08-15,2008-33,15810514.0
2008-08-22,2008-34,18076856.0
2008-08-29,2008-35,13910102.0
2008-09-05,2008-36,19528472.0
2008-09-12,2008-37,18165916.0
2008-09-19,2008-38,19357843.0
2008-09-26,2008-39,17438861.0
2008-10-03,2008-40,23516850.0
2008-10-10,2008-41,16249460.0
2008-10-17,2008-42,23398955.0
2008-10-24,2008-43,17082415.0
2008-10-31,2008-44,23034145.0
2008-11-07,2008-45,17168590.0
2008-11-14,2008-46,24406221.0
2008-11-21,2008-47,16774900.0
2008-11-28,2008-48,23544166.0
2008-12-05,2008-49,14763375.0
2008-12-12,2008-50,20804663.0
2008-12-19,2008-51,20963922.0
2008-12-26,2008-52,22933939.0
2009-01-02,2009-1,11731192.0
2009-01-09,2009-2,20219400.0
2009-01-16,2009-3,25365247.0
2009-01-23,2009-4,25512306.0
2009-01-30,2009-5,17724039.0
2009-02-06,2009-6,22505323.0
2009-02-13,2009-7,19157939.0
2009-02-20,2009-8,22279801.0
2009-02-27,2009-9,19433526.0
2009-03-06,2009-10,21500461.0
2009-03-13,2009-11,20718210.0
2009-03-20,2009-12,21580623.0
2009-03-27,2009-13,16315589.0
2009-04-03,2009-14,23090039.0
2009-04-10,2009-15,18906526.0
2009-04-17,2009-16,22803839.0
2009-04-24,2009-17,19134547.0
2009-05-01,2009-18,18296102.0
2009-05-08,2009-19,20566695.0
2009-05-15,2009-20,23364829.0
2009-05-22,2009-21,19105726.0
2009-05-29,2009-22,24286559.0
2009-06-05,2009-23,19205445.0
2009-06-12,2009-24,20978304.0
2009-06-19,2009-25,21785599.0
2009-06-26,2009-26,23582512.0
2009-07-03,2009-27,17897837.0
2009-07-10,2009-28,21466942.0
2009-07-17,2009-29,23996289.0
2009-07-24,2009-30,22000941.0
2009-07-31,2009-31,22397840.0
2009-08-07,2009-32,20944316.0
2009-08-14,2009-33,20137820.0
2009-08-21,2009-34,21464737.0
2009-08-28,2009-35,20381324.0
2009-09-04,2009-36,21676960.0
2009-09-11,2009-37,20250700.0
2009-09-18,2009-38,19842010.0
2009-09-25,2009-39,16154973.0
2009-10-02,2009-40,26335645.0
2009-10-09,2009-41,19328833.0
2009-10-16,2009-42,20061613.0
2009-10-23,2009-43,16223174.0
2009-10-30,2009-44,22472639.0
2009-11-06,2009-45,15781402.0
2009-11-13,2009-46,17942491.0
2009-11-20,2009-47,17752627.0
2009-11-27,2009-48,11200066.0
2009-12-04,2009-49,22162077.0
2009-12-11,2009-50,20743478.0
2009-12-18,2009-51,17047556.0
2009-12-25,2009-52,18508560.0
2010-01-01,2010-1,26178667.0
2010-01-08,2010-2,21206182.0
2010-01-15,2010-3,19102641.0
2010-01-22,2010-4,20870480.0
2010-01-29,2010-5,17874292.0
2010-02-05,2010-6,20624395.0
2010-02-12,2010-7,17725075.0
2010-02-19,2010-8,20426063.0
2010-02-26,2010-9,17410567.0
2010-03-05,2010-10,22016383.0
2010-03-12,2010-11,18009849.0
2010-03-19,2010-12,22283177.0
2010-03-26,2010-13,17434969.0
2010-04-02,2010-14,21016210.0
2010-04-09,2010-15,19939541.0
2010-04-16,2010-16,24432337.0
2010-04-23,2010-17,17329658.0
2010-04-30,2010-18,22072346.0
2010-05-07,2010-19,19556170.0
2010-05-14,2010-20,22700398.0
2010-05-21,2010-21,17811981.0
2010-05-28,2010-22,20676270.0
2010-06-04,2010-23,16709494.0
2010-06-11,2010-24,23854725.0
2010-06-18,2010-25,16489971.0
2010-06-25,2010-26,23539810.0
2010-07-02,2010-27,20794720.0
2010-07-09,2010-28,23132390.0
2010-07-16,2010-29,19156552.0
2010-07-23,2010-30,22438661.0
2010-07-30,2010-31,19119476.0
2010-08-06,2010-32,22440220.0
2010-08-13,2010-33,19530647.0
2010-08-20,2010-34,18918342.0
2010-08-27,2010-35,20658485.0
2010-09-03,2010-36,21965530.0
2010-09-10,2010-37,20476717.0
2010-09-17,2010-38,20839960.0
2010-09-24,2010-39,20350138.0
2010-10-01,2010-40,22427171.0
2010-10-08,2010-41,20513440.0
2010-10-15,2010-42,20515246.0
2010-10-22,2010-43,24163542.0
2010-10-29,2010-44,21384339.0
2010-11-05,2010-45,27083121.0
2010-11-12,2010-46,24439166.0
2010-11-19,2010-47,23743226.0
2010-11-26,2010-48,24963629.0
2010-12-03,2010-49,28163345.0
2010-12-10,2010-50,23203970.0
2010-12-17,2010-51,22723058.0
2010-12-24,2010-52,27717294.0
2010-12-31,2010-53,26805959.0
2011-01-07,2011-1,24906188.0
2011-01-14,2011-2,25176726.0
2011-01-21,2011-3,33273676.0
2011-01-28,2011-4,34416940.0
2011-02-04,2011-5,33455065.0
2011-02-11,2011-6,38577826.0
2011-02-18,2011-7,42824077.0
2011-02-25,2011-8,45659367.0
2011-03-04,2011-9,42851756.0
2011-03-11,2011-10,49085819.0
2011-03-18,2011-11,48162735.0
2011-03-25,2011-12,42665759.0
2011-04-01,2011-13,41344750.0
2011-04-08,2011-14,52882868.0
2011-04-15,2011-15,60899679.0
2011-04-22,2011-16,65769379.0
2011-04-29,2011-17,61639712.0
2011-05-06,2011-18,63131319.0
2011-05-13,2011-19,66732104.0
2011-05-20,2011-20,62652604.0
2011-05-27,2011-21,65292889.0
2011-06-03,2011-22,70757274.0
2011-06-10,2011-23,68777250.0
2011-06-17,2011-24,64014102.0
2011-06-24,2011-25,66037609.0
2011-07-01,2011-26,68400845.0
2011-07-08,2011-27,67394751.0
2011-07-15,2011-28,67309819.0
2011-07-22,2011-29,65281212.0
2011-07-29,2011-30,69195298.0
2011-08-05,2011-31,70070364.0
2011-08-12,2011-32,63800055.0
2011-08-19,2011-33,61804060.0
2011-08-26,2011-34,71343077.0
2011-09-02,2011-35,70200004.0
2011-09-09,2011-36,65559045.0
2011-09-16,2011-37,65073151.0
2011-09-23,2011-38,68481905.0
2011-09-30,2011-39,65524065.0
2011-10-07,2011-40,61077459.0
2011-10-14,2011-41,58153261.0
2011-10-21,2011-42,59583233.0
2011-10-28,2011-43,55420914.0
2011-11-04,2011-44,49796668.0
2011-11-11,2011-45,38400956.0
2011-11-18,2011-46,33110426.0
2011-11-25,2011-47,31449113.0
2011-12-02,2011-48,30222626.0
2011-12-09,2011-49,32901245.0
2011-12-16,2011-50,32606659.0
2011-12-23,2011-51,34436386.0
2011-12-30,2011-52,28782059.0
2012-01-06,2012-1,28859723.0
2012-01-13,2012-2,33844250.0
2012-01-20,2012-3,31817540.0
2012-01-27,2012-4,29918932.0
2012-02-03,2012-5,27691214.0
2012-02-10,2012-6,33862753.0
2012-02-17,2012-7,26633068.0
2012-02-24,2012-8,29215571.0
2012-03-02,2012-9,29637056.0
2012-03-09,2012-10,29525559.0
2012-03-16,2012-11,30846096.0
2012-03-23,2012-12,29077194.0
2012-03-30,2012-13,32210830.0
2012-04-06,2012-14,30432338.0
2012-04-13,2012-15,24752936.0
2012-04-20,2012-16,26281074.0
2012-04-27,2012-17,25627813.0
2012-05-04,2012-18,23242992.0
2012-05-11,2012-19,28043115.0
2012-05-18,2012-20,26994026.0
2012-05-25,2012-21,27052626.0
2012-06-01,2012-22,26532906.0
2012-06-08,2012-23,28458924.0
2012-06-15,2012-24,21956292.0
2012-06-22,2012-25,23879272.0
2012-06-29,2012-26,19544605.0
2012-07-06,2012-27,18876133.0
2012-07-13,2012-28,16326409.0
2012-07-20,2012-29,15377014.0
2012-07-27,2012-30,14934660.0
2012-08-03,2012-31,13919868.0
2012-08-10,2012-32,13238193.0
2012-08-17,2012-33,14253557.0
2012-08-24,2012-34,14366242.0
2012-08-31,2012-35,11436498.0
2012-09-07,2012-36,11943277.0
2012-09-14,2012-37,10996562.0
2012-09-21,2012-38,11992833.0
2012-09-28,2012-39,12050216.0
2012-10-05,2012-40,9360116.0
2012-10-12,2012-41,12044040.0
2012-10-19,2012-42,13075456.0
2012-10-26,2012-43,11471931.0
2012-11-02,2012-44,9906433.0
2012-11-09,2012-45,10886362.0
2012-11-16,2012-46,10961326.0
2012-11-23,2012-47,12613988.0
2012-11-30,2012-48,9895404.0
2012-12-07,2012-49,12021970.0
2012-12-14,2012-50,10857548.0
2012-12-21,2012-51,13840933.0
2012-12-28,2012-52,13586267.0
2013-01-04,2013-1,14605135.0
2013-01-11,2013-2,14883562.0
2013-01-18,2013-3,14393930.0
2013-01-25,2013-4,13284287.7
2013-02-01,2013-5,13357966.0
2013-02-08,2013-6,13232831.0
2013-02-15,2013-7,13321454.0
2013-02-22,2013-8,14046704.0
2013-03-01,2013-9,11334907.0
2013-03-08,2013-10,16384671.0
2013-03-15,2013-11,14486730.0
2013-03-22,2013-12,15402611.0
2013-03-29,2013-13,20908625.0
2013-04-05,2013-14,14244184.0
2013-04-12,2013-15,15039737.0
2013-04-19,2013-16,13214262.0
2013-04-26,2013-17,13728187.0
2013-05-03,2013-18,13938617.0
2013-05-10,2013-19,16413529.0
2013-05-17,2013-20,16217423.0
2013-05-24,2013-21,16263692.0
2013-05-31,2013-22,18267410.0
2013-06-07,2013-23,20320391.0
2013-06-14,2013-24,19852944.0
2013-06-21,2013-25,20555265.0
2013-06-28,2013-26,23876337.0
2013-07-05,2013-27,21845765.0
2013-07-12,2013-28,22212914.0
2013-07-19,2013-29,26569114.0
2013-07-26,2013-30,19246250.0
2013-08-02,2013-31,18075625.0
2013-08-09,2013-32,17973019.0
2013-08-16,2013-33,21551948.0
2013-08-23,2013-34,15968321.0
2013-08-30,2013-35,17019507.0
2013-09-06,2013-36,17638611.0
2013-09-13,2013-37,17576360.0
2013-09-20,2013-38,17042529.0
2013-09-27,2013-39,17172107.0
2013-10-04,2013-40,16142988.0
2013-10-11,2013-41,18186371.0
2013-10-18,2013-42,16118242.0
2013-10-25,2013-43,15743226.0
2013-11-01,2013-44,14684256.0
2013-11-08,2013-45,16541346.0
2013-11-15,2013-46,16612498.0
2013-11-22,2013-47,15080535.0
2013-11-29,2013-48,14692052.0
2013-12-06,2013-49,16176009.0
2013-12-13,2013-50,16808002.0
2013-12-20,2013-51,15015568.0
2013-12-27,2013-52,15866278.0
2014-01-03,2014-1,14817646.0
2014-01-10,2014-2,17977276.0
2014-01-17,2014-3,14387518.0
2014-01-24,2014-4,19102777.0
2014-01-31,2014-5,15659969.0
2014-02-07,2014-6,13004850.0
2014-02-14,2014-7,12239571.0
2014-02-21,2014-8,10986751.0
2014-02-28,2014-9,13514889.0
2014-03-07,2014-10,13267935.0
2014-03-14,2014-11,11341772.0
2014-03-21,2014-12,10125063.0
2014-03-28,2014-13,13225721.0
2014-04-04,2014-14,10942118.0
2014-04-11,2014-15,11867736.0
2014-04-18,2014-16,10610692.0
2014-04-25,2014-17,13155907.0
2014-05-02,2014-18,10618610.0
2014-05-09,2014-19,11859556.0
2014-05-16,2014-20,8941171.0
2014-05-23,2014-21,11377975.0
2014-05-30,2014-22,11213139.0
2014-06-06,2014-23,11113243.0
2014-06-13,2014-24,10889358.0
2014-06-20,2014-25,9901861.0
2014-06-27,2014-26,11573889.0
2014-07-04,2014-27,12323038.0
2014-07-11,2014-28,10093970.0
2014-07-18,2014-29,11563738.0
2014-07-25,2014-30,12938906.0
2014-08-01,2014-31,12716377.0
2014-08-08,2014-32,8485461.0
2014-08-15,2014-33,12004121.0
2014-08-22,2014-34,13255522.0
2014-08-29,2014-35,13200816.0
2014-09-05,2014-36,10466079.0
2014-09-12,2014-37,11544716.0
2014-09-19,2014-38,13401862.0
2014-09-26,2014-39,10622909.0
2014-10-03,2014-40,12497916.0
2014-10-10,2014-41,13084950.0
2014-10-17,2014-42,11821784.0
2014-10-24,2014-43,12901218.0
2014-10-31,2014-44,13143318.0
2014-11-07,2014-45,10091565.0
2014-11-14,2014-46,12469872.0
2014-11-21,2014-47,12415876.0
2014-11-28,2014-48,11104292.0
2014-12-05,2014-49,12659611.0
2014-12-12,2014-50,14445017.0
2014-12-19,2014-51,16469957.0
2014-12-26,2014-52,15168192.0
2015-01-02,2015-1,17492540.0
2015-01-09,2015-2,15390091.0
2015-01-16,2015-3,16014301.0
2015-01-23,2015-4,15978996.0
2015-01-30,2015-5,14639724.0
2015-02-06,2015-6,16602885.0
2015-02-13,2015-7,17504214.0
2015-02-20,2015-8,13330312.0
2015-02-27,2015-9,14586748.0
2015-03-06,2015-10,13777492.0
2015-03-13,2015-11,13638077.0
2015-03-20,2015-12,13538436.0
2015-03-27,2015-13,14321069.0
2015-04-03,2015-14,15042229.0
2015-04-10,2015-15,10331337.0
2015-04-17,2015-16,15262695.0
2015-04-24,2015-17,15610898.0
2015-05-01,2015-18,14665093.0
2015-05-08,2015-19,11306022.0
2015-05-15,2015-20,12342545.0
2015-05-22,2015-21,13607519.0
2015-05-29,2015-22,13019729.0
2015-06-05,2015-23,13599580.0
