Tarih,TP_KB_FTR09
2014-06-01,490943.0
2014-07-01,491950.0
2014-08-01,536233.0
2014-09-01,536488.0
2014-10-01,503474.0
2014-11-01,512395.0
2014-12-01,495051.0
2015-01-01,507814.0
2015-02-01,498400.0
2015-03-01,466487.0
2015-04-01,452885.0
2015-05-01,373082.0
2015-06-01,442500.0
2015-07-01,431170.0
2015-08-01,389442.0
2015-09-01,399912.0
2015-10-01,439500.0
2015-11-01,498712.0
2015-12-01,509241.0
2016-01-01,495959.0
2016-02-01,484073.0
2016-03-01,479757.0
2016-04-01,500111.0
2016-05-01,543972.0
2016-06-01,572398.0
2016-07-01,539162.0
2016-08-01,780482.0
2016-09-01,836407.0
2016-10-01,822376.0
2016-11-01,833229.0
2016-12-01,993932.0
2017-01-01,1013795.0
2017-02-01,887995.0
2017-03-01,945492.0
2017-04-01,1083131.0
2017-05-01,1238909.0
2017-06-01,1098476.0
2017-07-01,1121605.0
2017-08-01,910918.0
2017-09-01,891455.0
2017-10-01,909797.0
2017-11-01,922895.0
2017-12-01,932959.0
2018-01-01,1047488.0
2018-02-01,1231249.0
2018-03-01,1323356.0
2018-04-01,1312632.0
2018-05-01,1316743.0
2018-06-01,1881856.0
2018-07-01,1822904.0
2018-08-01,1485832.0
2018-09-01,2112997.0
2018-10-01,2325914.0
2018-11-01,2369456.0
2018-12-01,2249697.0
2019-01-01,2233937.0
2019-02-01,2022714.0
2019-03-01,2291180.0
2019-04-01,2223343.0
2019-05-01,2020321.0
2019-06-01,1848635.0
2019-07-01,2229748.0
2019-08-01,2623318.0
2019-09-01,1807642.0
2019-10-01,1691367.0
2019-11-01,1656122.0
2019-12-01,1676614.0
2020-01-01,1633339.0
2020-02-01,2051099.0
2020-03-01,2089552.0
2020-04-01,2815348.0
2020-05-01,1808214.0
2020-06-01,2243803.0
2020-07-01,2344639.0
2020-08-01,2223856.0
2020-09-01,2664559.0
2020-10-01,2861315.0
2020-11-01,2973451.0
2020-12-01,2579447.0
2021-01-01,3303307.0
2021-02-01,2968873.0
2021-03-01,3044390.0
2021-04-01,2910649.0
2021-05-01,2924450.0
2021-06-01,2945270.0
2021-07-01,3110704.0
2021-08-01,2877673.0
2021-09-01,3194970.0
2021-10-01,3173974.0
2021-11-01,3122039.0
2021-12-01,3755209.0
2022-01-01,4236043.0
2022-02-01,3644898.0
2022-03-01,3384417.0
2022-04-01,3161295.0
2022-05-01,4336235.0
2022-06-01,4656292.0
2022-07-01,5113934.0
2022-08-01,5043617.0
2022-09-01,4733396.0
2022-10-01,4165357.0
2022-11-01,4591771.0
2022-12-01,4255614.0
2023-01-01,4405413.0
2023-02-01,5828060.0
2023-03-01,6237494.0
2023-04-01,5951852.0
2023-05-01,6106240.0
2023-06-01,5743302.0
2023-07-01,6152450.0
2023-08-01,9015070.0
2023-09-01,8378011.0
2023-10-01,9008450.0
2023-11-01,10050447.0
2023-12-01,9836816.0
2024-01-01,10441392.0
2024-02-01,14014234.0
2024-03-01,13630026.0
2024-04-01,15670429.0
2024-05-01,18828550.0
2024-06-01,18883321.0
2024-07-01,18530543.0
2024-08-01,24484710.0
2024-09-01,25365540.0
2024-10-01,26433445.0
2024-11-01,22174679.0
2024-12-01,25078692.0
2025-01-01,23091596.0
2025-02-01,19135136.0
2025-03-01,19516018.0
2025-04-01,44655112.0
2025-05-01,58438561.0
2025-06-01,66368871.0
2025-07-01,69015189.0
2025-08-01,54949746.0
