Tarih,TP_KB_FTR12
2014-06-01,68123.0
2014-07-01,60534.0
2014-08-01,75235.0
2014-09-01,70348.0
2014-10-01,70493.0
2014-11-01,71284.0
2014-12-01,43445.0
2015-01-01,83604.0
2015-02-01,82473.0
2015-03-01,84823.0
2015-04-01,89876.0
2015-05-01,78196.0
2015-06-01,108596.0
2015-07-01,96162.0
2015-08-01,117918.0
2015-09-01,143015.0
2015-10-01,172632.0
2015-11-01,165231.0
2015-12-01,166506.0
2016-01-01,165491.0
2016-02-01,38467.0
2016-03-01,118778.0
2016-04-01,182634.0
2016-05-01,221059.0
2016-06-01,252190.0
2016-07-01,310378.0
2016-08-01,316569.0
2016-09-01,401765.0
2016-10-01,531144.0
2016-11-01,717647.0
2016-12-01,595549.0
2017-01-01,650826.0
2017-02-01,889383.0
2017-03-01,911876.0
2017-04-01,1014148.0
2017-05-01,997600.0
2017-06-01,1061068.0
2017-07-01,1224601.0
2017-08-01,1299427.0
2017-09-01,1281146.0
2017-10-01,1277662.0
2017-11-01,1525858.0
2017-12-01,1444590.0
2018-01-01,1543862.0
2018-02-01,1479876.0
2018-03-01,2065606.0
2018-04-01,2097803.0
2018-05-01,1921313.0
2018-06-01,1903013.0
2018-07-01,2067698.0
2018-08-01,1882850.0
2018-09-01,2554247.0
2018-10-01,2447788.0
2018-11-01,2369858.0
2018-12-01,1960977.0
2019-01-01,1686163.0
2019-02-01,1619382.0
2019-03-01,1777984.0
2019-04-01,1656739.0
2019-05-01,1753433.0
2019-06-01,1779080.0
2019-07-01,1610247.0
2019-08-01,1649668.0
2019-09-01,1734400.0
2019-10-01,1607874.0
2019-11-01,1662700.0
2019-12-01,1774897.0
2020-01-01,1743427.0
2020-02-01,2250886.0
2020-03-01,2208042.0
2020-04-01,3600106.0
2020-05-01,4143461.0
2020-06-01,3237912.0
2020-07-01,3354878.0
2020-08-01,4208021.0
2020-09-01,5397461.0
2020-10-01,5070014.0
2020-11-01,5383874.0
2020-12-01,5246443.0
2021-01-01,5494353.0
2021-02-01,6178335.0
2021-03-01,6291895.0
2021-04-01,5810249.0
2021-05-01,5412115.0
2021-06-01,5333887.0
2021-07-01,4674892.0
2021-08-01,4624130.0
2021-09-01,4628395.0
2021-10-01,5235442.0
2021-11-01,6214934.0
2021-12-01,7184191.0
2022-01-01,6951224.0
2022-02-01,6103469.0
2022-03-01,12437279.0
2022-04-01,11811451.0
2022-05-01,12248684.0
2022-06-01,27268236.0
2022-07-01,36981127.0
2022-08-01,35559569.0
2022-09-01,40748912.0
2022-10-01,41623683.0
2022-11-01,41556726.0
2022-12-01,42889750.0
2023-01-01,41746994.0
2023-02-01,46237679.0
2023-03-01,53371931.0
2023-04-01,48505381.0
2023-05-01,59153522.0
2023-06-01,39576750.0
2023-07-01,38372438.0
2023-08-01,40519931.0
2023-09-01,43252179.0
2023-10-01,47541064.0
2023-11-01,58205590.0
2023-12-01,61946917.0
2024-01-01,67095403.0
2024-02-01,67688871.0
2024-03-01,64507953.0
2024-04-01,66574224.0
2024-05-01,66778959.0
2024-06-01,56144898.0
2024-07-01,57916183.0
2024-08-01,51065929.0
2024-09-01,53232121.0
2024-10-01,54114010.0
2024-11-01,44510838.0
2024-12-01,48162745.0
2025-01-01,47109038.0
2025-02-01,43517732.0
2025-03-01,49720235.0
2025-04-01,37779167.0
2025-05-01,35114365.0
2025-06-01,32615649.0
2025-07-01,29593929.0
2025-08-01,34871754.0
