Tarih,TP_TSANAYMT2021_Y1
2012-11-01,61.6072640124
2012-12-01,62.4765011982
2013-01-01,62.7657034937
2013-02-01,64.1455189602
2013-03-01,63.964747569
2013-04-01,64.486359942
2013-05-01,64.6185820841
2013-06-01,66.6426709451
2013-07-01,66.2437175961
2013-08-01,64.4041766254
2013-09-01,68.1427069589
2013-10-01,67.4214816962
2013-11-01,67.827395346
2013-12-01,67.5201424886
2014-01-01,69.9536329182
2014-02-01,69.3588604564
2014-03-01,69.4482892788
2014-04-01,68.8484226927
2014-05-01,67.9069776447
2014-06-01,69.2823462987
2014-07-01,70.9752672779
2014-08-01,67.5189013415
2014-09-01,70.6462075832
2014-10-01,69.799267065
2014-11-01,70.3401196887
2014-12-01,70.2516218445
2015-01-01,69.9603129686
2015-02-01,69.9822064216
2015-03-01,72.8219760324
2015-04-01,73.1091802418
2015-05-01,73.1217846139
2015-06-01,73.823952725
2015-07-01,73.3427962797
2015-08-01,75.4612732195
2015-09-01,75.5376384003
2015-10-01,73.731910422
2015-11-01,75.3667280727
2015-12-01,75.9684934445
2016-01-01,75.4002202802
2016-02-01,76.236139526
2016-03-01,75.4435199369
2016-04-01,75.594879912
2016-05-01,76.8357612839
2016-06-01,76.4797437717
2016-07-01,71.8193765812
2016-08-01,77.1621160432
2016-09-01,74.9937341473
2016-10-01,78.2681702257
2016-11-01,77.717715445
2016-12-01,77.2304624882
2017-01-01,77.8201230285
2017-02-01,79.053752261
2017-03-01,80.0977994987
2017-04-01,82.2908960187
2017-05-01,81.2646426508
2017-06-01,81.7262135329
2017-07-01,81.5611132853
2017-08-01,84.1163138004
2017-09-01,85.1579972081
2017-10-01,85.5170669776
2017-11-01,86.0479478331
2017-12-01,88.2928605688
2018-01-01,86.6097707556
2018-02-01,86.0443792327
2018-03-01,86.0930477571
2018-04-01,87.1553861294
2018-05-01,85.8645098084
2018-06-01,83.4294318205
2018-07-01,85.4502696243
2018-08-01,85.1903489064
2018-09-01,82.4847604444
2018-10-01,80.788222788
2018-11-01,80.6479125734
2018-12-01,79.3288332097
2019-01-01,80.7044551917
2019-02-01,81.6331312918
2019-03-01,84.0805458481
2019-04-01,83.6112895983
2019-05-01,84.3078722716
2019-06-01,80.6947728104
2019-07-01,84.4341943819
2019-08-01,82.080036678
2019-09-01,85.1543403038
2019-10-01,84.0313517607
2019-11-01,84.5683350413
2019-12-01,86.2699976355
2020-01-01,86.0357780326
2020-02-01,88.2749986579
2020-03-01,82.8573774156
2020-04-01,58.5676035536
2020-05-01,69.4969389808
2020-06-01,80.4211340896
2020-07-01,89.2333030275
2020-08-01,90.5869477992
2020-09-01,92.5342260005
2020-10-01,92.6808231267
2020-11-01,93.8862359769
2020-12-01,94.3635194673
2021-01-01,96.3172392425
2021-02-01,96.56645763
2021-03-01,96.6678672686
2021-04-01,96.7748539159
2021-05-01,98.8153890876
2021-06-01,99.9450650095
2021-07-01,98.0789298637
2021-08-01,103.0016298521
2021-09-01,101.254806411
2021-10-01,102.1443007901
2021-11-01,105.2379374452
2021-12-01,105.1955234838
2022-01-01,102.1993367048
2022-02-01,108.3142608055
2022-03-01,103.8604380344
2022-04-01,106.4121416686
2022-05-01,105.7639147017
2022-06-01,107.7947925431
2022-07-01,100.156859471
2022-08-01,103.9723367136
2022-09-01,101.2821905221
2022-10-01,104.5713355293
2022-11-01,103.5824410551
2022-12-01,104.9179574889
2023-01-01,106.2255153013
2023-02-01,99.4166733211
2023-03-01,104.9635783366
2023-04-01,105.815984427
2023-05-01,106.7535920475
2023-06-01,109.2369422864
2023-07-01,108.7430767009
2023-08-01,108.0440566275
2023-09-01,107.4597216392
2023-10-01,106.7219912845
2023-11-01,104.9728937305
2023-12-01,107.2914082784
2024-01-01,107.7581379724
2024-02-01,110.9648602914
2024-03-01,109.3690295375
2024-04-01,104.7999051746
2024-05-01,106.5358413722
2024-06-01,104.2012198421
2024-07-01,104.982214527
2024-08-01,103.4416445329
2024-09-01,104.8130110388
2024-10-01,103.8694562653
2024-11-01,106.9753353582
2024-12-01,112.4409996653
2025-01-01,109.5319276558
2025-02-01,107.701715012
2025-03-01,111.4167086914
2025-04-01,107.722614457
2025-05-01,111.2042929049
2025-06-01,111.9969079275
2025-07-01,110.1198240848
2025-08-01,110.5670545477
