Tarih,TP_KB_FVD30
2014-03-01,1064616.0
2014-04-01,1012348.0
2014-05-01,1019570.0
2014-06-01,956918.0
2014-07-01,919045.0
2014-08-01,931511.0
2014-09-01,957395.0
2014-10-01,870449.0
2014-11-01,862620.0
2014-12-01,803562.0
2015-01-01,794454.0
2015-02-01,764679.0
2015-03-01,696621.0
2015-04-01,652631.0
2015-05-01,655122.0
2015-06-01,613941.0
2015-07-01,588865.0
2015-08-01,583410.0
2015-09-01,600355.0
2015-10-01,577256.0
2015-11-01,569324.0
2015-12-01,557960.0
2016-01-01,546636.0
2016-02-01,540360.0
2016-03-01,659404.0
2016-04-01,619128.0
2016-05-01,594340.0
2016-06-01,600362.0
2016-07-01,443091.0
2016-08-01,444277.0
2016-09-01,390671.0
2016-10-01,394575.0
2016-11-01,381110.0
2016-12-01,384923.0
2017-01-01,389691.0
2017-02-01,391758.0
2017-03-01,392138.0
2017-04-01,392729.0
2017-05-01,392896.0
2017-06-01,384588.0
2017-07-01,388500.0
2017-08-01,410185.0
2017-09-01,442317.0
2017-10-01,439835.0
2017-11-01,433799.0
2017-12-01,427361.0
2018-01-01,422055.0
2018-02-01,450214.0
2018-03-01,495692.0
2018-04-01,542483.0
2018-05-01,546911.0
2018-06-01,546201.0
2018-07-01,518154.0
2018-08-01,530088.0
2018-09-01,542453.0
2018-10-01,539354.0
2018-11-01,541502.0
2018-12-01,620975.0
2019-01-01,661282.0
2019-02-01,887892.0
2019-03-01,997371.0
2019-04-01,996355.0
2019-05-01,973392.0
2019-06-01,967675.0
2019-07-01,924077.0
2019-08-01,883054.0
2019-09-01,893939.0
2019-10-01,791630.0
2019-11-01,621079.0
2019-12-01,551353.0
2020-01-01,514592.0
2020-02-01,534060.0
2020-03-01,508193.0
2020-04-01,1174102.0
2020-05-01,1129626.0
2020-06-01,1147079.0
2020-07-01,1216320.0
2020-08-01,1197006.0
2020-09-01,1198378.0
2020-10-01,1118866.0
2020-11-01,1117461.0
2020-12-01,1101959.0
2021-01-01,1097292.0
2021-02-01,797316.0
2021-03-01,883902.0
2021-04-01,579593.0
2021-05-01,575947.0
2021-06-01,566981.0
2021-07-01,586767.0
2021-08-01,589901.0
2021-09-01,634750.0
2021-10-01,1178152.0
2021-11-01,1145944.0
2021-12-01,1108289.0
2022-01-01,2421494.0
2022-02-01,4631825.0
2022-03-01,4568712.0
2022-04-01,4777634.0
2022-05-01,4910564.0
2022-06-01,5774035.0
2022-07-01,7043811.0
2022-08-01,8875609.0
2022-09-01,9197387.0
2022-10-01,9359651.0
2022-11-01,9531705.0
2022-12-01,9529843.0
2023-01-01,9197506.0
2023-02-01,8978011.0
2023-03-01,9333440.0
2023-04-01,9865530.0
2023-05-01,10695078.0
2023-06-01,11935377.0
2023-07-01,12288902.0
2023-08-01,14152296.0
2023-09-01,16325435.0
2023-10-01,18093943.0
2023-11-01,22192525.0
2023-12-01,25903508.0
2024-01-01,26094434.0
2024-02-01,29700570.0
2024-03-01,31933138.0
2024-04-01,32010898.0
2024-05-01,33462639.0
2024-06-01,32791878.0
2024-07-01,31200289.0
2024-08-01,25711967.0
2024-09-01,25362059.0
2024-10-01,26008027.0
2024-11-01,24798641.0
2024-12-01,21852135.0
2025-01-01,20972659.0
2025-02-01,21188915.0
2025-03-01,22028053.0
2025-04-01,19169776.0
2025-05-01,16019954.0
2025-06-01,15431353.0
2025-07-01,15931267.0
2025-08-01,20188886.0
