Tarih,TP_KB_FVD44
2014-05-01,1113819.0
2014-06-01,1179936.0
2014-07-01,1192445.0
2014-08-01,1207363.0
2014-09-01,1131563.0
2014-10-01,1096114.0
2014-11-01,1040435.0
2014-12-01,1026302.0
2015-01-01,956523.0
2015-02-01,971529.0
2015-03-01,979759.0
2015-04-01,950967.0
2015-05-01,920815.0
2015-06-01,1011019.0
2015-07-01,1119607.0
2015-08-01,1168508.0
2015-09-01,1131509.0
2015-10-01,1073991.0
2015-11-01,1033837.0
2015-12-01,996221.0
2016-01-01,981540.0
2016-02-01,990928.0
2016-03-01,1079384.0
2016-04-01,1179620.0
2016-05-01,1193000.0
2016-06-01,1220503.0
2016-07-01,1168887.0
2016-08-01,1020835.0
2016-09-01,968760.0
2016-10-01,951458.0
2016-11-01,1016256.0
2016-12-01,1222482.0
2017-01-01,1460369.0
2017-02-01,1434538.0
2017-03-01,1498251.0
2017-04-01,1175511.0
2017-05-01,1237205.0
2017-06-01,1243105.0
2017-07-01,1346501.0
2017-08-01,1265431.0
2017-09-01,1447202.0
2017-10-01,1520945.0
2017-11-01,1611827.0
2017-12-01,1723759.0
2018-01-01,1771454.0
2018-02-01,2023434.0
2018-03-01,1995944.0
2018-04-01,2415371.0
2018-05-01,2404378.0
2018-06-01,2090504.0
2018-07-01,1882751.0
2018-08-01,2375192.0
2018-09-01,2164709.0
2018-10-01,1940380.0
2018-11-01,1751429.0
2018-12-01,1962192.0
2019-01-01,2086042.0
2019-02-01,2335846.0
2019-03-01,2743953.0
2019-04-01,3038438.0
2019-05-01,3130400.0
2019-06-01,3605460.0
2019-07-01,3818642.0
2019-08-01,4129045.0
2019-09-01,3788547.0
2019-10-01,3526971.0
2019-11-01,2867464.0
2019-12-01,3085458.0
2020-01-01,3660405.0
2020-02-01,4089111.0
2020-03-01,4152352.0
2020-04-01,3802614.0
2020-05-01,4185787.0
2020-06-01,3460917.0
2020-07-01,3519946.0
2020-08-01,2599864.0
2020-09-01,2553031.0
2020-10-01,2708109.0
2020-11-01,2516319.0
2020-12-01,2351726.0
2021-01-01,2852222.0
2021-02-01,2895468.0
2021-03-01,3325384.0
2021-04-01,3404144.0
2021-05-01,3683136.0
2021-06-01,4004642.0
2021-07-01,4354681.0
2021-08-01,5130270.0
2021-09-01,4584287.0
2021-10-01,4954462.0
2021-11-01,4750066.0
2021-12-01,4563347.0
2022-01-01,7071600.0
2022-02-01,10331473.0
2022-03-01,12455009.0
2022-04-01,17368047.0
2022-05-01,18950379.0
2022-06-01,18471930.0
2022-07-01,17650828.0
2022-08-01,14037163.0
2022-09-01,13096502.0
2022-10-01,13260923.0
2022-11-01,12431171.0
2022-12-01,13362073.0
2023-01-01,13780962.0
2023-02-01,11132893.0
2023-03-01,10752439.0
2023-04-01,7860771.0
2023-05-01,5264556.0
2023-06-01,5934819.0
2023-07-01,5927369.0
2023-08-01,7275219.0
2023-09-01,7958891.0
2023-10-01,8452307.0
2023-11-01,4963647.0
2023-12-01,5604081.0
2024-01-01,6941957.0
2024-02-01,11345270.0
2024-03-01,15608938.0
2024-04-01,18055520.0
2024-05-01,17812491.0
2024-06-01,18000867.0
2024-07-01,20477205.0
2024-08-01,24660217.0
2024-09-01,24775640.0
2024-10-01,23775073.0
2024-11-01,22921495.0
2024-12-01,21056416.0
2025-01-01,20790812.0
2025-02-01,23435282.0
2025-03-01,33926326.0
2025-04-01,34881502.0
2025-05-01,35501474.0
2025-06-01,34016329.0
2025-07-01,27660167.0
2025-08-01,29583352.0
