Tarih,TP_KB_FVD18
2014-05-01,1519805.0
2014-06-01,1426952.0
2014-07-01,1383240.0
2014-08-01,1372386.0
2014-09-01,1400668.0
2014-10-01,1337572.0
2014-11-01,1338414.0
2014-12-01,1316234.0
2015-01-01,1324038.0
2015-02-01,1392300.0
2015-03-01,1312293.0
2015-04-01,1253792.0
2015-05-01,1083848.0
2015-06-01,1102310.0
2015-07-01,1135287.0
2015-08-01,1137377.0
2015-09-01,1042093.0
2015-10-01,993951.0
2015-11-01,941214.0
2015-12-01,929185.0
2016-01-01,906798.0
2016-02-01,915212.0
2016-03-01,945949.0
2016-04-01,990764.0
2016-05-01,899026.0
2016-06-01,938219.0
2016-07-01,921460.0
2016-08-01,962804.0
2016-09-01,1033299.0
2016-10-01,1022569.0
2016-11-01,992287.0
2016-12-01,1018114.0
2017-01-01,1123814.0
2017-02-01,1255865.0
2017-03-01,1425750.0
2017-04-01,1407049.0
2017-05-01,1502476.0
2017-06-01,1279209.0
2017-07-01,1258904.0
2017-08-01,1274510.0
2017-09-01,1175309.0
2017-10-01,1301221.0
2017-11-01,1397066.0
2017-12-01,1377110.0
2018-01-01,1347817.0
2018-02-01,1074774.0
2018-03-01,1381949.0
2018-04-01,1382843.0
2018-05-01,2146941.0
2018-06-01,2273042.0
2018-07-01,2254126.0
2018-08-01,1652528.0
2018-09-01,2369360.0
2018-10-01,2139275.0
2018-11-01,1997245.0
2018-12-01,2131280.0
2019-01-01,2196281.0
2019-02-01,2123747.0
2019-03-01,3153868.0
2019-04-01,2995461.0
2019-05-01,2895295.0
2019-06-01,2187424.0
2019-07-01,2103456.0
2019-08-01,1868451.0
2019-09-01,1822748.0
2019-10-01,2120895.0
2019-11-01,2496205.0
2019-12-01,2771421.0
2020-01-01,2778051.0
2020-02-01,3084720.0
2020-03-01,3000166.0
2020-04-01,2824771.0
2020-05-01,2395650.0
2020-06-01,2866131.0
2020-07-01,2924203.0
2020-08-01,3065265.0
2020-09-01,2846658.0
2020-10-01,2721368.0
2020-11-01,1954071.0
2020-12-01,1261268.0
2021-01-01,1801561.0
2021-02-01,2129454.0
2021-03-01,2490820.0
2021-04-01,2285265.0
2021-05-01,2747662.0
2021-06-01,2461884.0
2021-07-01,2410647.0
2021-08-01,2394171.0
2021-09-01,2858342.0
2021-10-01,2884694.0
2021-11-01,2738348.0
2021-12-01,3000683.0
2022-01-01,6051055.0
2022-02-01,28609510.0
2022-03-01,30099106.0
2022-04-01,33738366.0
2022-05-01,34102914.0
2022-06-01,35777655.0
2022-07-01,34246255.0
2022-08-01,16407767.0
2022-09-01,17531116.0
2022-10-01,20060395.0
2022-11-01,22728191.0
2022-12-01,24524003.0
2023-01-01,25784856.0
2023-02-01,33010054.0
2023-03-01,37933209.0
2023-04-01,40245867.0
2023-05-01,45329036.0
2023-06-01,41093282.0
2023-07-01,41669769.0
2023-08-01,38865610.0
2023-09-01,39594885.0
2023-10-01,48035478.0
2023-11-01,50126007.0
2023-12-01,55492230.0
2024-01-01,50306344.0
2024-02-01,53213674.0
2024-03-01,63958056.0
2024-04-01,76083737.0
2024-05-01,87175153.0
2024-06-01,85633019.0
2024-07-01,75514240.0
2024-08-01,67996308.0
2024-09-01,55124407.0
2024-10-01,60234129.0
2024-11-01,62189751.0
2024-12-01,56832198.0
2025-01-01,58332747.0
2025-02-01,51391100.0
2025-03-01,50541056.0
2025-04-01,63612046.0
2025-05-01,76317867.0
2025-06-01,89537087.0
2025-07-01,69222607.0
2025-08-01,76999350.0
