Tarih,TP_KB_FVD43
2013-11-01,6671476.0
2013-12-01,6315449.0
2014-01-01,7064496.0
2014-02-01,6973276.0
2014-03-01,6950642.0
2014-04-01,7631104.0
2014-05-01,8574572.0
2014-06-01,8545471.0
2014-07-01,8568148.0
2014-08-01,8119487.0
2014-09-01,8766878.0
2014-10-01,9030562.0
2014-11-01,8379042.0
2014-12-01,8573743.0
2015-01-01,9251381.0
2015-02-01,10463950.0
2015-03-01,9671354.0
2015-04-01,11277346.0
2015-05-01,10857619.0
2015-06-01,13719979.0
2015-07-01,13210579.0
2015-08-01,15358768.0
2015-09-01,14439847.0
2015-10-01,14846724.0
2015-11-01,12835016.0
2015-12-01,14801332.0
2016-01-01,12709524.0
2016-02-01,13344917.0
2016-03-01,13037281.0
2016-04-01,14497144.0
2016-05-01,12404492.0
2016-06-01,14555098.0
2016-07-01,12209571.0
2016-08-01,11990205.0
2016-09-01,11756610.0
2016-10-01,11205110.0
2016-11-01,13491238.0
2016-12-01,12788629.0
2017-01-01,13506678.0
2017-02-01,12336074.0
2017-03-01,13848364.0
2017-04-01,13722364.0
2017-05-01,14378632.0
2017-06-01,14833673.0
2017-07-01,15208239.0
2017-08-01,16552010.0
2017-09-01,17180767.0
2017-10-01,16498527.0
2017-11-01,18978102.0
2017-12-01,16850477.0
2018-01-01,19601546.0
2018-02-01,18872341.0
2018-03-01,21049674.0
2018-04-01,21001478.0
2018-05-01,24106012.0
2018-06-01,24196176.0
2018-07-01,26943223.0
2018-08-01,30614091.0
2018-09-01,28069681.0
2018-10-01,25043918.0
2018-11-01,25975973.0
2018-12-01,27119473.0
2019-01-01,31963493.0
2019-02-01,33385574.0
2019-03-01,36009517.0
2019-04-01,37097971.0
2019-05-01,40267300.0
2019-06-01,39671673.0
2019-07-01,38644327.0
2019-08-01,41433998.0
2019-09-01,39581358.0
2019-10-01,43727844.0
2019-11-01,42912255.0
2019-12-01,44259291.0
2020-01-01,44322975.0
2020-02-01,47416307.0
2020-03-01,46684806.0
2020-04-01,51767058.0
2020-05-01,49801293.0
2020-06-01,47446317.0
2020-07-01,51162069.0
2020-08-01,53657665.0
2020-09-01,55060386.0
2020-10-01,64732714.0
2020-11-01,57790100.0
2020-12-01,55463918.0
2021-01-01,57209444.0
2021-02-01,61094343.0
2021-03-01,61750850.0
2021-04-01,65797412.0
2021-05-01,66914151.0
2021-06-01,70965589.0
2021-07-01,70329863.0
2021-08-01,73867140.0
2021-09-01,72705863.0
2021-10-01,85552832.0
2021-11-01,109285465.0
2021-12-01,110419221.0
2022-01-01,103753011.0
2022-02-01,103152005.0
2022-03-01,106923915.0
2022-04-01,102644502.0
2022-05-01,103651287.0
2022-06-01,105396444.0
2022-07-01,122370371.0
2022-08-01,124872806.0
2022-09-01,127505062.0
2022-10-01,113370767.0
2022-11-01,102510956.0
2022-12-01,72160084.0
2023-01-01,72028027.0
2023-02-01,63619688.0
2023-03-01,68011284.0
2023-04-01,68015634.0
2023-05-01,81038530.0
2023-06-01,103592273.0
2023-07-01,120043577.0
2023-08-01,112095416.0
2023-09-01,127005840.0
2023-10-01,120314123.0
2023-11-01,125602231.0
2023-12-01,128911938.0
2024-01-01,143055851.0
2024-02-01,122950957.0
2024-03-01,126992672.0
2024-04-01,123165781.0
2024-05-01,121470834.0
2024-06-01,120818134.0
2024-07-01,116339427.0
2024-08-01,144262810.0
2024-09-01,150411801.0
2024-10-01,152921825.0
2024-11-01,150266343.0
2024-12-01,181660630.0
2025-01-01,195028544.0
2025-02-01,224459595.0
2025-03-01,256598481.0
2025-04-01,262158215.0
2025-05-01,270172177.0
2025-06-01,283085453.0
2025-07-01,281837337.0
2025-08-01,309727473.0
