Tarih,TP_KB_FVD16
2014-06-01,303992.0
2014-07-01,304864.0
2014-08-01,321912.0
2014-09-01,376571.0
2014-10-01,328360.0
2014-11-01,351709.0
2014-12-01,340401.0
2015-01-01,385587.0
2015-02-01,387208.0
2015-03-01,318472.0
2015-04-01,338124.0
2015-05-01,231946.0
2015-06-01,332943.0
2015-07-01,287133.0
2015-08-01,279235.0
2015-09-01,244992.0
2015-10-01,339621.0
2015-11-01,351292.0
2015-12-01,394568.0
2016-01-01,370042.0
2016-02-01,393829.0
2016-03-01,352114.0
2016-04-01,414776.0
2016-05-01,395198.0
2016-06-01,471274.0
2016-07-01,406851.0
2016-08-01,639782.0
2016-09-01,601734.0
2016-10-01,587130.0
2016-11-01,599067.0
2016-12-01,759869.0
2017-01-01,820816.0
2017-02-01,687479.0
2017-03-01,776758.0
2017-04-01,932410.0
2017-05-01,827399.0
2017-06-01,948185.0
2017-07-01,947642.0
2017-08-01,716275.0
2017-09-01,681522.0
2017-10-01,661026.0
2017-11-01,675932.0
2017-12-01,662746.0
2018-01-01,727358.0
2018-02-01,860180.0
2018-03-01,888849.0
2018-04-01,849415.0
2018-05-01,877496.0
2018-06-01,1307662.0
2018-07-01,1275536.0
2018-08-01,885228.0
2018-09-01,1177857.0
2018-10-01,1535745.0
2018-11-01,1528392.0
2018-12-01,1366452.0
2019-01-01,1346416.0
2019-02-01,1121709.0
2019-03-01,1212889.0
2019-04-01,1212288.0
2019-05-01,1103524.0
2019-06-01,1123850.0
2019-07-01,1529569.0
2019-08-01,2007879.0
2019-09-01,1193323.0
2019-10-01,1102363.0
2019-11-01,1019159.0
2019-12-01,973167.0
2020-01-01,969061.0
2020-02-01,1359556.0
2020-03-01,1428267.0
2020-04-01,1728435.0
2020-05-01,1485566.0
2020-06-01,1844464.0
2020-07-01,1879547.0
2020-08-01,1831932.0
2020-09-01,2212482.0
2020-10-01,2433099.0
2020-11-01,2459331.0
2020-12-01,2025992.0
2021-01-01,2750952.0
2021-02-01,2450511.0
2021-03-01,2537743.0
2021-04-01,2401627.0
2021-05-01,2387546.0
2021-06-01,2447282.0
2021-07-01,2480284.0
2021-08-01,2276375.0
2021-09-01,2565345.0
2021-10-01,2637248.0
2021-11-01,2431312.0
2021-12-01,3213918.0
2022-01-01,3561872.0
2022-02-01,2919477.0
2022-03-01,2345774.0
2022-04-01,2378683.0
2022-05-01,2906045.0
2022-06-01,3637093.0
2022-07-01,3954712.0
2022-08-01,4192423.0
2022-09-01,4031073.0
2022-10-01,3209047.0
2022-11-01,3855274.0
2022-12-01,3587981.0
2023-01-01,3360757.0
2023-02-01,4725160.0
2023-03-01,4945991.0
2023-04-01,5052067.0
2023-05-01,5274813.0
2023-06-01,4670341.0
2023-07-01,4918352.0
2023-08-01,7762712.0
2023-09-01,7117174.0
2023-10-01,7626119.0
2023-11-01,8758504.0
2023-12-01,8473575.0
2024-01-01,8461524.0
2024-02-01,11108601.0
2024-03-01,10503335.0
2024-04-01,10974287.0
2024-05-01,14154258.0
2024-06-01,14606466.0
2024-07-01,13069134.0
2024-08-01,15391215.0
2024-09-01,16738362.0
2024-10-01,16689075.0
2024-11-01,15986368.0
2024-12-01,17599218.0
2025-01-01,17001301.0
2025-02-01,12748268.0
2025-03-01,13397023.0
2025-04-01,32612670.0
2025-05-01,33262526.0
2025-06-01,30637155.0
2025-07-01,29963825.0
2025-08-01,23440808.0
