Tarih,TP_PBD_H01
2008-07-01,81103275.0
2008-08-01,79287064.0
2008-09-01,86910366.0
2008-10-01,85130000.0
2008-11-01,83199899.0
2008-12-01,85476229.0
2009-01-01,81150130.0
2009-02-01,86465251.0
2009-03-01,87853900.0
2009-04-01,87932509.0
2009-05-01,89567356.0
2009-06-01,91292635.0
2009-07-01,91842401.0
2009-08-01,92326096.0
2009-09-01,99789598.0
2009-10-01,98226907.0
2009-11-01,105781271.0
2009-12-01,107346558.0
2010-01-01,102072713.0
2010-02-01,105260556.0
2010-03-01,107251258.0
2010-04-01,107612796.0
2010-05-01,108978449.0
2010-06-01,115851151.0
2010-07-01,115022523.0
2010-08-01,117175319.0
2010-09-01,122460529.0
2010-10-01,122716270.0
2010-11-01,122926081.0
2010-12-01,135190567.0
2011-01-01,128189727.0
2011-02-01,130032161.0
2011-03-01,134803659.0
2011-04-01,137258979.0
2011-05-01,139419024.0
2011-06-01,146544478.0
2011-07-01,148059814.0
2011-08-01,159372407.0
2011-09-01,156850127.0
2011-10-01,155823853.0
2011-11-01,153348527.0
2011-12-01,161212850.0
2012-01-01,149046210.0
2012-02-01,148652562.0
2012-03-01,150830240.0
2012-04-01,153470085.0
2012-05-01,155020731.0
2012-06-01,164647681.0
2012-07-01,159281667.0
2012-08-01,163831119.0
2012-09-01,172412091.0
2012-10-01,170733703.0
2012-11-01,167192282.0
2012-12-01,179934548.0
2013-01-01,171065594.0
2013-02-01,173536720.0
2013-03-01,181563422.0
2013-04-01,181233648.0
2013-05-01,189967334.0
2013-06-01,202565544.0
2013-07-01,202371850.0
2013-08-01,210219236.0
2013-09-01,215695733.0
2013-10-01,213607710.0
2013-11-01,213599307.0
2013-12-01,229424734.0
2014-01-01,220755736.0
2014-02-01,218754855.0
2014-03-01,225588408.0
2014-04-01,221991308.0
2014-05-01,223083218.0
2014-06-01,237540652.0
2014-07-01,243773648.0
2014-08-01,241324244.0
2014-09-01,257420622.0
2014-10-01,246416844.0
2014-11-01,246140998.0
2014-12-01,258317741.0
2015-01-01,252673992.0
2015-02-01,257344086.0
2015-03-01,267342113.0
2015-04-01,272907155.0
2015-05-01,281271421.0
2015-06-01,291406844.0
2015-07-01,293280229.0
2015-08-01,300054479.0
2015-09-01,318857392.0
2015-10-01,308696898.0
2015-11-01,303405085.0
2015-12-01,311648012.0
2016-01-01,308204440.0
2016-02-01,310257959.0
2016-03-01,317931777.0
2016-04-01,320939056.0
2016-05-01,323519350.0
2016-06-01,343949763.0
2016-07-01,344330428.0
2016-08-01,344283138.0
2016-09-01,347559346.0
2016-10-01,348489495.0
2016-11-01,355942270.0
2016-12-01,382726699.0
2017-01-01,376488124.0
2017-02-01,376224371.0
2017-03-01,401643718.0
2017-04-01,420976701.0
2017-05-01,415462938.0
2017-06-01,422262043.0
2017-07-01,418346813.0
2017-08-01,434543349.0
2017-09-01,434338406.0
2017-10-01,433323091.0
2017-11-01,433286493.0
2017-12-01,450624493.0
2018-01-01,428975092.0
2018-02-01,435544809.0
2018-03-01,450940776.0
2018-04-01,458684151.0
2018-05-01,491900410.0
2018-06-01,514853102.0
2018-07-01,514433406.0
2018-08-01,592102872.0
2018-09-01,558571090.0
2018-10-01,518147997.0
2018-11-01,490138817.0
2018-12-01,509676296.0
2019-01-01,504511225.0
2019-02-01,522612790.0
2019-03-01,575769866.0
2019-04-01,571720029.0
2019-05-01,612655202.0
2019-06-01,610650374.0
2019-07-01,601546661.0
2019-08-01,642553974.0
2019-09-01,651755512.0
2019-10-01,664436658.0
2019-11-01,677004431.0
2019-12-01,718817626.0
2020-01-01,734656333.0
2020-02-01,789681322.0
2020-03-01,857402770.0
2020-04-01,1001176352.0
2020-05-01,1052167822.0
2020-06-01,1108193635.0
2020-07-01,1196695894.0
2020-08-01,1209574748.0
2020-09-01,1239060931.0
2020-10-01,1287398590.0
2020-11-01,1234759189.0
2020-12-01,1219207540.0
2021-01-01,1191279524.0
2021-02-01,1189145526.0
2021-03-01,1249799033.0
2021-04-01,1276624503.0
2021-05-01,1335440985.0
2021-06-01,1384256091.0
2021-07-01,1404977943.0
2021-08-01,1396749952.0
2021-09-01,1464391168.0
2021-10-01,1572984951.0
2021-11-01,1969179936.0
2021-12-01,2111942760.0
2022-01-01,2071625962.0
2022-02-01,2105918912.0
2022-03-01,2270719959.0
2022-04-01,2372463176.0
2022-05-01,2528833226.0
2022-06-01,2556449704.0
2022-07-01,2731930334.0
2022-08-01,2757584876.0
2022-09-01,2841354575.0
2022-10-01,2927907783.0
2022-11-01,2958792610.0
2022-12-01,3116244497.0
2023-01-01,3189326800.0
2023-02-01,3261261086.0
2023-03-01,3466881602.0
2023-04-01,3681362988.0
2023-05-01,3582211206.0
2023-06-01,4194801091.0
2023-07-01,4392731023.0
2023-08-01,4500871008.0
2023-09-01,4485407099.0
2023-10-01,4591489914.0
2023-11-01,4602154067.0
2023-12-01,4763762101.0
2024-01-01,4854867099.0
2024-02-01,5126791678.0
2024-03-01,5516024577.0
2024-04-01,5399890368.0
2024-05-01,5349311863.0
2024-06-01,5511076710.0
2024-07-01,5594886591.0
2024-08-01,5956161178.0
2024-09-01,6162558424.0
2024-10-01,6161324193.0
2024-11-01,6066460173.0
2024-12-01,6303763370.0
2025-01-01,6298901069.0
2025-02-01,6632181424.0
2025-03-01,7305581311.0
2025-04-01,7516981644.0
2025-05-01,7612901093.0
2025-06-01,7946810179.0
2025-07-01,7996811406.0
2025-08-01,8225267487.0
