Tarih,TP_PBD_G34
2016-02-01,-407914210.0
2016-03-01,-415993333.0
2016-04-01,-406365597.0
2016-05-01,-411750344.0
2016-06-01,-429867487.0
2016-07-01,-413215954.0
2016-08-01,-430637923.0
2016-09-01,-437559052.0
2016-10-01,-444475062.0
2016-11-01,-447489079.0
2016-12-01,-441787350.0
2017-01-01,-455261019.0
2017-02-01,-472638071.0
2017-03-01,-468604433.0
2017-04-01,-465920369.0
2017-05-01,-475034285.0
2017-06-01,-486129091.0
2017-07-01,-498088803.0
2017-08-01,-483173888.0
2017-09-01,-503459848.0
2017-10-01,-519230665.0
2017-11-01,-531531165.0
2017-12-01,-538779159.0
2018-01-01,-558102745.0
2018-02-01,-574120354.0
2018-03-01,-581797699.0
2018-04-01,-579483856.0
2018-05-01,-579333137.0
2018-06-01,-591246031.0
2018-07-01,-606613170.0
2018-08-01,-626495091.0
2018-09-01,-678460251.0
2018-10-01,-694464481.0
2018-11-01,-704783855.0
2018-12-01,-710760744.0
2019-01-01,-701395767.0
2019-02-01,-703920144.0
2019-03-01,-694902075.0
2019-04-01,-747515380.0
2019-05-01,-750445323.0
2019-06-01,-757493237.0
2019-07-01,-747417917.0
2019-08-01,-710503960.0
2019-09-01,-752029392.0
2019-10-01,-754162168.0
2019-11-01,-757619408.0
2019-12-01,-780069458.0
2020-01-01,-772220856.0
2020-02-01,-768722842.0
2020-03-01,-747018573.0
2020-04-01,-776981926.0
2020-05-01,-880931355.0
2020-06-01,-921370700.0
2020-07-01,-906433601.0
2020-08-01,-923249224.0
2020-09-01,-949195294.0
2020-10-01,-921247637.0
2020-11-01,-1008749521.0
2020-12-01,-1016654708.0
2021-01-01,-1071674735.0
2021-02-01,-1067673128.0
2021-03-01,-1061345467.0
2021-04-01,-1049436786.0
2021-05-01,-1061797007.0
2021-06-01,-1127778812.0
2021-07-01,-1131810097.0
2021-08-01,-1175831936.0
2021-09-01,-1170399850.0
2021-10-01,-1145759801.0
2021-11-01,-1161408768.0
2021-12-01,-1347954303.0
2022-01-01,-1419387536.0
2022-02-01,-1453770753.0
2022-03-01,-1560152097.0
2022-04-01,-1563031508.0
2022-05-01,-1688704655.0
2022-06-01,-1832183400.0
2022-07-01,-1826819294.0
2022-08-01,-1892491659.0
2022-09-01,-1960296285.0
2022-10-01,-2031037843.0
2022-11-01,-2120753501.0
2022-12-01,-2155380535.0
2023-01-01,-2137908593.0
2023-02-01,-2134300639.0
2023-03-01,-2143907397.0
2023-04-01,-2031725912.0
2023-05-01,-2048376272.0
2023-06-01,-2210988767.0
2023-07-01,-2161564827.0
2023-08-01,-1865945076.0
2023-09-01,-1799263894.0
2023-10-01,-1773065926.0
2023-11-01,-1929335888.0
2023-12-01,-2016627174.0
2024-01-01,-2182345618.0
2024-02-01,-2295097236.0
2024-03-01,-2425157506.0
2024-04-01,-2598058439.0
2024-05-01,-2527833385.0
2024-06-01,-2510846097.0
2024-07-01,-2451232214.0
2024-08-01,-2528153246.0
2024-09-01,-2687490039.0
2024-10-01,-2452673135.0
2024-11-01,-2285777174.0
2024-12-01,-2467381710.0
2025-01-01,-2386286215.0
2025-02-01,-2428978357.0
2025-03-01,-2541604779.0
2025-04-01,-2568640263.0
2025-05-01,-2260616668.0
2025-06-01,-2612772562.0
2025-07-01,-2653859724.0
2025-08-01,-2516986475.0
