Tarih,TP_PBD_G02
2009-07-01,183006495.0
2009-08-01,188209185.0
2009-09-01,184827347.0
2009-10-01,183637745.0
2009-11-01,185558639.0
2009-12-01,184256050.0
2010-01-01,180683205.0
2010-02-01,181294382.0
2010-03-01,179752180.0
2010-04-01,173775847.0
2010-05-01,181074151.0
2010-06-01,181638877.0
2010-07-01,185747348.0
2010-08-01,188682137.0
2010-09-01,180430890.0
2010-10-01,179301127.0
2010-11-01,182277790.0
2010-12-01,189832398.0
2011-01-01,199556438.0
2011-02-01,206001246.0
2011-03-01,207697490.0
2011-04-01,206070279.0
2011-05-01,218744352.0
2011-06-01,224948655.0
2011-07-01,236369034.0
2011-08-01,243917809.0
2011-09-01,250841314.0
2011-10-01,235783385.0
2011-11-01,243794882.0
2011-12-01,243839472.0
2012-01-01,234163426.0
2012-02-01,228990146.0
2012-03-01,231849352.0
2012-04-01,232352216.0
2012-05-01,236429244.0
2012-06-01,239835252.0
2012-07-01,245053208.0
2012-08-01,260535054.0
2012-09-01,262973171.0
2012-10-01,271295630.0
2012-11-01,274069852.0
2012-12-01,281523378.0
2013-01-01,283996811.0
2013-02-01,287559813.0
2013-03-01,294768781.0
2013-04-01,306516983.0
2013-05-01,309696646.0
2013-06-01,309335003.0
2013-07-01,313095137.0
2013-08-01,349537003.0
2013-09-01,345068570.0
2013-10-01,340213638.0
2013-11-01,346402475.0
2013-12-01,364577366.0
2014-01-01,378816015.0
2014-02-01,370625311.0
2014-03-01,358821007.0
2014-04-01,352245614.0
2014-05-01,349116422.0
2014-06-01,361609028.0
2014-07-01,365768481.0
2014-08-01,371866388.0
2014-09-01,391640646.0
2014-10-01,382115355.0
2014-11-01,381032639.0
2014-12-01,385834125.0
2015-01-01,410019920.0
2015-02-01,421165942.0
2015-03-01,432753388.0
2015-04-01,451660982.0
2015-05-01,449562696.0
2015-06-01,449177739.0
2015-07-01,470520166.0
2015-08-01,507290754.0
2015-09-01,525652772.0
2015-10-01,502017697.0
2015-11-01,491693992.0
2015-12-01,443559456.0
2016-01-01,456045606.0
2016-02-01,465429598.0
2016-03-01,460445649.0
2016-04-01,461395544.0
2016-05-01,490184123.0
2016-06-01,481321284.0
2016-07-01,503235511.0
2016-08-01,496912256.0
2016-09-01,490685607.0
2016-10-01,508768061.0
2016-11-01,564107968.0
2016-12-01,561817957.0
2017-01-01,620524902.0
2017-02-01,573114774.0
2017-03-01,568917892.0
2017-04-01,556108783.0
2017-05-01,580640583.0
2017-06-01,565011534.0
2017-07-01,559626275.0
2017-08-01,562140840.0
2017-09-01,591089477.0
2017-10-01,655568375.0
2017-11-01,670761440.0
2017-12-01,631195876.0
2018-01-01,645175604.0
2018-02-01,646117945.0
2018-03-01,660222208.0
2018-04-01,669497996.0
2018-05-01,751685139.0
2018-06-01,736263150.0
2018-07-01,809931997.0
2018-08-01,1126625000.0
2018-09-01,1012384960.0
2018-10-01,926795119.0
2018-11-01,861828853.0
2018-12-01,875968915.0
2019-01-01,900467067.0
2019-02-01,924253475.0
2019-03-01,976417357.0
2019-04-01,1034173072.0
2019-05-01,1007017452.0
2019-06-01,975976385.0
2019-07-01,966418090.0
2019-08-01,1022376379.0
2019-09-01,996697257.0
2019-10-01,1005194633.0
2019-11-01,1012245198.0
2019-12-01,1065736754.0
2020-01-01,1058489372.0
2020-02-01,1116966420.0
2020-03-01,1076199007.0
2020-04-01,1110029194.0
2020-05-01,1099690826.0
2020-06-01,1085574529.0
2020-07-01,1126283769.0
2020-08-01,1153870720.0
2020-09-01,1187268085.0
2020-10-01,1248633915.0
2020-11-01,1187746742.0
2020-12-01,1196698690.0
2021-01-01,1253169776.0
2021-02-01,1223354590.0
2021-03-01,1374180662.0
2021-04-01,1351906738.0
2021-05-01,1448903332.0
2021-06-01,1517040369.0
2021-07-01,1542257531.0
2021-08-01,1624378730.0
2021-09-01,1744127828.0
2021-10-01,1889088150.0
2021-11-01,2517292205.0
2021-12-01,2467929111.0
2022-01-01,2511249521.0
2022-02-01,2620121866.0
2022-03-01,2698132147.0
2022-04-01,2699808251.0
2022-05-01,2923361887.0
2022-06-01,2985089337.0
2022-07-01,3284128302.0
2022-08-01,3475524255.0
2022-09-01,3512184846.0
2022-10-01,3588529855.0
2022-11-01,3665386827.0
2022-12-01,3714508126.0
2023-01-01,3740827483.0
2023-02-01,3597628152.0
2023-03-01,3703558504.0
2023-04-01,3621229177.0
2023-05-01,3516187723.0
2023-06-01,4651746740.0
2023-07-01,4944206388.0
2023-08-01,5016679322.0
2023-09-01,5165118425.0
2023-10-01,5424287569.0
2023-11-01,5825827093.0
2023-12-01,6085447087.0
2024-01-01,6105716008.0
2024-02-01,6135862279.0
2024-03-01,6194571662.0
2024-04-01,6317952550.0
2024-05-01,6823489015.0
2024-06-01,7074327187.0
2024-07-01,7265495281.0
2024-08-01,7540746129.0
2024-09-01,7766777528.0
2024-10-01,8022914846.0
2024-11-01,7873103702.0
2024-12-01,7885600303.0
2025-01-01,8394440659.0
2025-02-01,8519064421.0
2025-03-01,9016196673.0
2025-04-01,8439313245.0
2025-05-01,8849048524.0
2025-06-01,9134832429.0
2025-07-01,9833089943.0
2025-08-01,10212775693.0
