Tarih,TP_PBD_F02
2009-05-01,31415668.0
2009-06-01,31118635.0
2009-07-01,31196063.0
2009-08-01,31417979.0
2009-09-01,32964325.0
2009-10-01,33279087.0
2009-11-01,38706227.0
2009-12-01,34233281.0
2010-01-01,34057935.0
2010-02-01,35008518.0
2010-03-01,35647349.0
2010-04-01,36594727.0
2010-05-01,37842587.0
2010-06-01,39233861.0
2010-07-01,40153174.0
2010-08-01,40806701.0
2010-09-01,41503968.0
2010-10-01,43321913.0
2010-11-01,43284025.0
2010-12-01,44346900.0
2011-01-01,44153157.0
2011-02-01,44772050.0
2011-03-01,45813721.0
2011-04-01,48111191.0
2011-05-01,48524392.0
2011-06-01,49395541.0
2011-07-01,51101633.0
2011-08-01,55992791.0
2011-09-01,51830780.0
2011-10-01,52162006.0
2011-11-01,50260377.0
2011-12-01,49505735.0
2012-01-01,47156410.0
2012-02-01,46660067.0
2012-03-01,47790460.0
2012-04-01,48246080.0
2012-05-01,48746086.0
2012-06-01,51249904.0
2012-07-01,50868603.0
2012-08-01,53504057.0
2012-09-01,54908107.0
2012-10-01,56802203.0
2012-11-01,53698339.0
2012-12-01,53069688.0
2013-01-01,52230389.0
2013-02-01,52467973.0
2013-03-01,54768865.0
2013-04-01,54597789.0
2013-05-01,56850354.0
2013-06-01,61674440.0
2013-07-01,63235186.0
2013-08-01,66037230.0
2013-09-01,66785914.0
2013-10-01,66986746.0
2013-11-01,66784069.0
2013-12-01,66225434.0
2014-01-01,66943206.0
2014-02-01,67543267.0
2014-03-01,69016894.0
2014-04-01,69246632.0
2014-05-01,70140522.0
2014-06-01,71491008.0
2014-07-01,77588336.0
2014-08-01,77382536.0
2014-09-01,80068296.0
2014-10-01,77438473.0
2014-11-01,75292402.0
2014-12-01,75393478.0
2015-01-01,77276770.0
2015-02-01,79544118.0
2015-03-01,81100442.0
2015-04-01,83988817.0
2015-05-01,85528222.0
2015-06-01,86433626.0
2015-07-01,89785505.0
2015-08-01,91656545.0
2015-09-01,97889497.0
2015-10-01,95113517.0
2015-11-01,92694009.0
2015-12-01,91851928.0
2016-01-01,93459378.0
2016-02-01,94187720.0
2016-03-01,93300860.0
2016-04-01,95531152.0
2016-05-01,98639750.0
2016-06-01,104841258.0
2016-07-01,111783587.0
2016-08-01,110694860.0
2016-09-01,111811907.0
2016-10-01,110670058.0
2016-11-01,109640575.0
2016-12-01,111277230.0
2017-01-01,110571228.0
2017-02-01,110332321.0
2017-03-01,112394613.0
2017-04-01,116820940.0
2017-05-01,112735719.0
2017-06-01,117527115.0
2017-07-01,115935359.0
2017-08-01,128999096.0
2017-09-01,118478383.0
2017-10-01,119708470.0
2017-11-01,119093786.0
2017-12-01,118492020.0
2018-01-01,114487410.0
2018-02-01,114897462.0
2018-03-01,120001619.0
2018-04-01,121635004.0
2018-05-01,124208067.0
2018-06-01,134632499.0
2018-07-01,134010485.0
2018-08-01,149154400.0
2018-09-01,139263039.0
2018-10-01,129873070.0
2018-11-01,124305658.0
2018-12-01,119106732.0
2019-01-01,115716402.0
2019-02-01,117448991.0
2019-03-01,120666696.0
2019-04-01,122143107.0
2019-05-01,135214360.0
2019-06-01,129611446.0
2019-07-01,130024277.0
2019-08-01,141344853.0
2019-09-01,138003287.0
2019-10-01,140062035.0
2019-11-01,140734825.0
2019-12-01,140650298.0
2020-01-01,142719295.0
2020-02-01,148636874.0
2020-03-01,163994036.0
2020-04-01,198417184.0
2020-05-01,210900745.0
2020-06-01,207575421.0
2020-07-01,229506307.0
2020-08-01,204512018.0
2020-09-01,198467301.0
2020-10-01,196953318.0
2020-11-01,180351342.0
2020-12-01,173725378.0
2021-01-01,169797140.0
2021-02-01,167438934.0
2021-03-01,171585454.0
2021-04-01,181567590.0
2021-05-01,197313911.0
2021-06-01,200586583.0
2021-07-01,211363720.0
2021-08-01,200814821.0
2021-09-01,204235828.0
2021-10-01,216086312.0
2021-11-01,226008330.0
2021-12-01,219606482.0
2022-01-01,222271887.0
2022-02-01,227257593.0
2022-03-01,237701531.0
2022-04-01,269625547.0
2022-05-01,253305515.0
2022-06-01,263494161.0
2022-07-01,284240776.0
2022-08-01,289667860.0
2022-09-01,294855039.0
2022-10-01,298535739.0
2022-11-01,305833038.0
2022-12-01,311975446.0
2023-01-01,310237272.0
2023-02-01,318236595.0
2023-03-01,335006017.0
2023-04-01,369896692.0
2023-05-01,358557267.0
2023-06-01,469633895.0
2023-07-01,398585976.0
2023-08-01,399371852.0
2023-09-01,414753914.0
2023-10-01,408820057.0
2023-11-01,411750348.0
2023-12-01,407974575.0
2024-01-01,399025920.0
2024-02-01,423170351.0
2024-03-01,445764337.0
2024-04-01,467734388.0
2024-05-01,514624697.0
2024-06-01,556884023.0
2024-07-01,570717635.0
2024-08-01,602110765.0
2024-09-01,598392449.0
2024-10-01,609569310.0
2024-11-01,598327603.0
2024-12-01,586584263.0
2025-01-01,606459518.0
2025-02-01,640097242.0
2025-03-01,760643007.0
2025-04-01,709557951.0
2025-05-01,763239660.0
2025-06-01,739187206.0
2025-07-01,758875416.0
2025-08-01,785999627.0
